"","r","area","model","a","a.std.err","a.tval","a.pval","b","b.std.err","b.tval","b.pval","fraction"
"43",3,2,"mod1",1.7377304705761,0.204312999337026,8.50523694632673,0.074508255362815,1169.98853912453,59126.2725129184,0.0197879637832557,0.987404234843066,0.538461538461538
"424",23,2,"mod1",2.11331957304989,0.0930712003169908,22.7064824118754,0.0280188121835994,4591.55612019176,332165.473898046,0.0138230986691925,0.991200502506876,0.538461538461538
"958",51,2,"mod1",2.11331957304989,0.0930712003169908,22.7064824118754,0.0280188121835994,4591.55612019176,332165.473898046,0.0138230986691925,0.991200502506876,0.538461538461538
"1023",54,2,"mod1",1.33986980341963,0.111720275725575,11.9930764108641,0.052959767434587,1216.8754455832,42484.6336823798,0.0286427194990241,0.98177046254591,0.538461538461538
"1450",75,2,"mod1",2.11331957304989,0.0930712003169908,22.7064824118754,0.0280188121835994,4591.55612019176,332165.473898046,0.0138230986691925,0.991200502506876,0.538461538461538
"1675",86,2,"mod1",2.11331957304989,0.0930712003169908,22.7064824118754,0.0280188121835994,4591.55612019176,332165.473898046,0.0138230986691925,0.991200502506876,0.538461538461538
"1834",94,2,"mod1",1.33986980341963,0.111720275725575,11.9930764108641,0.052959767434587,1216.8754455832,42484.6336823798,0.0286427194990241,0.98177046254591,0.538461538461538
"44",3,3,"mod3",1.36425309302849,0.107051118157315,12.7439406193187,0.00104235493893911,NA,NA,NA,NA,0.636363636363636
"176",10,3,"mod3",1.07549097120706,0.145520144119125,7.39066730394828,0.0051228575134729,NA,NA,NA,NA,0.636363636363636
"617",33,3,"mod3",0.699977576855361,0.208793353702023,3.35248974377951,0.043977519985192,NA,NA,NA,NA,0.636363636363636
"680",36,3,"mod3",1.25106430101794,0.077372444211211,16.1693780488928,0.000514568176817077,NA,NA,NA,NA,0.636363636363636
"830",44,3,"mod3",1.89172986018799,0.0239962766845204,78.834307716093,4.49855940703941e-06,NA,NA,NA,NA,0.636363636363636
"1075",57,3,"mod3",1.00930234264305,0.124674559428559,8.09549556276074,0.00393898517877207,NA,NA,NA,NA,0.636363636363636
"1195",63,3,"mod3",1.37851110291247,0.0543964089904792,25.3419504797412,0.000134747741366002,NA,NA,NA,NA,0.636363636363636
"1273",67,3,"mod3",0.879960301772253,0.170474811575654,5.161820057984,0.0141022428854321,NA,NA,NA,NA,0.636363636363636
"1297",68,3,"mod3",1.40026553474504,0.154868089038904,9.04166599739784,0.00285709095059897,NA,NA,NA,NA,0.636363636363636
"1342",70,3,"mod3",1.00312544638361,0.109397135840041,9.16957686945626,0.00274241974380375,NA,NA,NA,NA,0.636363636363636
"1509",78,3,"mod3",1.27474271165107,0.11760745966065,10.8389613663051,0.00168018608688093,NA,NA,NA,NA,0.636363636363636
"1592",82,3,"mod3",1.37851110291247,0.0543964089904792,25.3419504797412,0.000134747741366002,NA,NA,NA,NA,0.636363636363636
"1635",84,3,"mod3",1.50802031738252,0.0609687141481371,24.7343303602967,0.000144884057972823,NA,NA,NA,NA,0.636363636363636
"1753",90,3,"mod3",1.04047898417794,0.0865436846622242,12.0225870696271,0.000274403520013156,NA,NA,NA,NA,0.636363636363636
"45",3,4,"mod3",1.44834802521551,0.0986083407665981,14.6878855678517,0.000684530533917318,NA,NA,NA,NA,0.894736842105263
