"","r","area","model","a","a.std.err","a.tval","a.pval","b","b.std.err","b.tval","b.pval"
"1",1,6,"mod3",0.783136851522153,0.189673872112382,4.12885993627074,0.0090950703039801,NA,NA,NA,NA
"2",1,7,"mod3",0.722769467340158,0.207980599699285,3.47517734050769,0.0401953127313144,NA,NA,NA,NA
"3",1,8,"mod3",0.52741282973884,0.135438942175293,3.89410033235664,0.0176292742259179,NA,NA,NA,NA
"4",1,9,"mod3",0.881370494303048,0.201631379059279,4.37119707465735,0.00721395054033028,NA,NA,NA,NA
"5",1,10,"mod3",0.788474010207854,0.20043849524298,3.93374540779721,0.0170491993467541,NA,NA,NA,NA
"6",1,12,"mod2",NA,NA,NA,NA,6.20242119478396,1.28650564240939,4.82113796498238,0.00191894123743669
"7",1,13,"mod2",NA,NA,NA,NA,4.66845414089576,0.85914040451429,5.43386635800821,0.000972592841070861
"8",1,14,"mod3",0.930142218234635,0.232519586758647,4.00027469169775,0.0161264050303562,NA,NA,NA,NA
"9",2,2,"mod3",1.17889532879895,0.130376665333987,9.04222642739761,0.00285657481434791,NA,NA,NA,NA
"10",2,3,"mod2",NA,NA,NA,NA,8.30862730244005,2.35669688038827,3.5255392289021,0.024328181881852
"11",2,4,"mod2",NA,NA,NA,NA,6.73576715019652,2.21506568218832,3.04088822483227,0.03836883882843
"12",2,5,"mod3",1.07685138715161,0.148244031335445,7.26404548939256,0.00190750816416492,NA,NA,NA,NA
"13",2,8,"mod2",NA,NA,NA,NA,4.84328553918861,1.4290498145763,3.38916494707681,0.0194789868314854
"14",2,10,"mod1",-1.77497182116604,0.495392230501577,-3.58296257365383,0.0158252373989878,1.4551891254451,0.345864140295996,4.20740098756616,0.00842928256942615
"15",2,12,"mod2",NA,NA,NA,NA,6.223297451786,1.46452957739813,4.24934910692773,0.00538399866206534
"16",2,14,"mod2",NA,NA,NA,NA,8.05491414291054,1.20210769709415,6.70065931894591,0.000277269996233696
"17",3,3,"mod3",0.762586477836404,0.219957997090067,3.46696409280426,0.0256544352462414,NA,NA,NA,NA
"18",3,4,"mod3",0.877742729872741,0.159519190730788,5.50242717413269,0.00531965151271158,NA,NA,NA,NA
"19",3,6,"mod3",0.739016137577499,0.128742420766984,5.7402690828307,0.00224838044228404,NA,NA,NA,NA
"20",3,12,"mod2",NA,NA,NA,NA,4.51634106968671,0.75284852698189,5.99900366119114,0.000965376020028211
"21",3,13,"mod2",NA,NA,NA,NA,4.86260068410709,0.918173204511641,5.29595141767769,0.003202680224429
"22",3,14,"mod1",-2.63830568747324,0.254358291008418,-10.372399016417,0.000143417396479551,1.04472715612293,0.0928746165286412,11.2487910601574,9.69810216864717e-05
"23",4,1,"mod2",NA,NA,NA,NA,6.43201568045073,2.6730383339686,2.40625643063684,0.0953369273529188
"24",4,2,"mod2",NA,NA,NA,NA,7.11426369574337,2.0415861764955,3.48467469933374,0.0252445635536538
"25",4,5,"mod2",NA,NA,NA,NA,6.2090239619368,1.6464558542993,3.77114512103287,0.0130076081412066
"26",4,8,"mod2",NA,NA,NA,NA,8.08721939242509,1.80102943399722,4.49033160689454,0.00414643279939465
"27",4,11,"mod3",0.808042690461983,0.189459509669973,4.26498881935009,0.00797679861948638,NA,NA,NA,NA
"28",4,12,"mod1",-1.97785997961342,0.262661220955337,-7.53007989690925,0.000653966209598808,1.39409040940736,0.166969476111907,8.34937284269253,0.000403181163960111
"29",4,13,"mod3",0.916305211935087,0.197479689248265,4.63999723426311,0.00563269966599869,NA,NA,NA,NA
"30",4,14,"mod3",0.948071886411338,0.21153895863749,4.48178384028084,0.00650797562357256,NA,NA,NA,NA
"31",5,3,"mod3",0.628274015551329,0.115376892535684,5.44540593652248,0.00283645567186554,NA,NA,NA,NA
"32",5,6,"mod3",0.906301100135594,0.165235902630287,5.48489211913849,0.00274805169982609,NA,NA,NA,NA
"33",5,8,"mod2",NA,NA,NA,NA,6.82346547749898,1.54968783823677,4.4031225574195,0.00455300469700918
"34",5,9,"mod3",0.795934238308856,0.1462062976259,5.44391213807647,0.00283986501007435,NA,NA,NA,NA
"35",5,10,"mod2",NA,NA,NA,NA,6.56140478368641,1.59233286026869,4.12062386414562,0.00916834072706217
"36",5,11,"mod2",NA,NA,NA,NA,7.3272785097029,2.12729142919827,3.44441688107792,0.0261877371818193
"37",5,12,"mod3",0.821981663611429,0.20497147455467,4.01022466856573,0.0278218752856427,NA,NA,NA,NA
