"","r","area","model","a","a.std.err","a.tval","a.pval","b","b.std.err","b.tval","b.pval","fraction"
"88",9,1,"mod3",0.846791574923974,0.157362889575839,5.38113895344984,0.00576424816358116,NA,NA,NA,NA,1
"119",12,1,"mod3",0.586487600444424,0.0404626208562476,14.4945529487091,0.000131727074277557,NA,NA,NA,NA,1
"546",53,1,"mod3",1.030030258844,0.0281183741932421,36.6319279971582,4.47432504171522e-05,NA,NA,NA,NA,1
"958",92,1,"mod3",0.635898345950196,0.122082536830947,5.20875763607988,0.0137545745891817,NA,NA,NA,NA,1
"12",2,2,"mod3",0.878145913241885,0.0742042204632546,11.8341774599834,0.000291879142733315,NA,NA,NA,NA,0.952380952380952
"89",9,2,"mod3",0.741266184906997,0.045592252394652,16.2585997833691,1.60488749360283e-05,NA,NA,NA,NA,0.952380952380952
"132",13,2,"mod3",0.687089636938206,0.04591183037315,14.9654159146752,0.000116138955462802,NA,NA,NA,NA,0.952380952380952
"145",14,2,"mod3",0.977534170759398,0.197711301815577,4.9442503376526,0.0158724140832257,NA,NA,NA,NA,0.952380952380952
"220",21,2,"mod3",0.885664903210339,0.129148362096099,6.85773236946915,0.00634811086244215,NA,NA,NA,NA,0.952380952380952
"329",32,2,"mod3",0.731980614947629,0.108170352154353,6.76692458117482,0.0010708909308114,NA,NA,NA,NA,0.952380952380952
"350",34,2,"mod3",0.931287099668086,0.104294972750343,8.92935752423429,0.000869768083173932,NA,NA,NA,NA,0.952380952380952
"389",38,2,"mod3",0.84633696886125,0.0328270003784184,25.7817333020065,1.34449597367958e-05,NA,NA,NA,NA,0.952380952380952
"400",39,2,"mod3",0.803297829709743,0.0373478957055732,21.5085164648211,4.02944741242249e-06,NA,NA,NA,NA,0.952380952380952
"451",44,2,"mod3",0.746648482059047,0.0489279613498665,15.2601592516808,2.19145111012336e-05,NA,NA,NA,NA,0.952380952380952
"490",48,2,"mod3",0.781136491544244,0.115802039916099,6.74544673056013,0.00251775006030792,NA,NA,NA,NA,0.952380952380952
"588",57,2,"mod3",0.654577515368277,0.0362130388106184,18.0757411381986,0.000369332782168777,NA,NA,NA,NA,0.952380952380952
"657",64,2,"mod3",0.764282977660753,0.0798909723679161,9.56657498347944,0.000667011978340667,NA,NA,NA,NA,0.952380952380952
"752",73,2,"mod3",0.842469347462937,0.0516538430534822,16.3099064398877,0.000501498890601479,NA,NA,NA,NA,0.952380952380952
"789",76,2,"mod3",0.563332012494742,0.0742753919769902,7.58436943246636,0.00162085715723296,NA,NA,NA,NA,0.952380952380952
"800",77,2,"mod3",0.667927704430033,0.0688961129260607,9.6947081056206,0.000198314295452973,NA,NA,NA,NA,0.952380952380952
"838",81,2,"mod3",0.685272755292746,0.0317669137655976,21.5719021479157,3.97112885241937e-06,NA,NA,NA,NA,0.952380952380952
"890",86,2,"mod3",0.810467196156989,0.125759333387726,6.44458883746029,0.00298323201343001,NA,NA,NA,NA,0.952380952380952
"914",88,2,"mod3",0.659289130415025,0.0644439030103784,10.2304345270467,5.08563025187191e-05,NA,NA,NA,NA,0.952380952380952
"1010",97,2,"mod3",0.845158886052505,0.0866888607930095,9.74933663127175,0.00229264342412867,NA,NA,NA,NA,0.952380952380952
"1",1,3,"mod3",1.06453587039471,0.0991975903197604,10.7314690504398,0.00173014012583777,NA,NA,NA,NA,0.957446808510638
"13",2,3,"mod3",0.654668182316353,0.109829017678646,5.96079429784103,0.00190106462270299,NA,NA,NA,NA,0.957446808510638
"24",3,3,"mod3",0.828344901624509,0.0991316475239462,8.35600862403113,0.00112146772464091,NA,NA,NA,NA,0.957446808510638
"36",4,3,"mod3",0.78000260244653,0.24713104536615,3.15623074102598,0.0510192867525442,NA,NA,NA,NA,0.957446808510638
"46",5,3,"mod3",0.931680143173014,0.169924762039418,5.48289803081726,0.00538832800610806,NA,NA,NA,NA,0.957446808510638
"58",6,3,"mod3",0.91187956380486,0.0337014131795752,27.0576061290364,1.10930093141496e-05,NA,NA,NA,NA,0.957446808510638
"78",8,3,"mod3",0.942281428508017,0.0424005661914601,22.2233218361552,0.000199474394408213,NA,NA,NA,NA,0.957446808510638
"90",9,3,"mod3",0.582599421976737,0.0955635764776514,6.09645895905732,0.00171876574126777,NA,NA,NA,NA,0.957446808510638
"101",10,3,"mod3",0.682023791282945,0.153424791407643,4.44532976076102,0.011287359488993,NA,NA,NA,NA,0.957446808510638
"120",12,3,"mod3",0.709887497835126,0.0911098229677722,7.79155830525793,0.000235496478723454,NA,NA,NA,NA,0.957446808510638
"133",13,3,"mod3",0.755796111967905,0.083787458389026,9.0203966858469,0.000836523105736739,NA,NA,NA,NA,0.957446808510638
"186",18,3,"mod3",0.633370513742286,0.065444377770098,9.67799733641409,0.000637841896652479,NA,NA,NA,NA,0.957446808510638
"208",20,3,"mod3",0.847055740286209,0.0985696740282399,8.59347206569365,0.00035190724310976,NA,NA,NA,NA,0.957446808510638
"221",21,3,"mod3",0.635530473821522,0.0907655832254087,7.00188828449695,0.000422863971354487,NA,NA,NA,NA,0.957446808510638
"247",24,3,"mod3",0.783016314062971,0.0973806946969229,8.04077560239168,0.000481292418136297,NA,NA,NA,NA,0.957446808510638
