"","r","area","model","a","a.std.err","a.tval","a.pval","b","b.std.err","b.tval","b.pval"
"1",1,1,"mod3",1.2457042224477,0.0889078373562543,14.0111857344607,8.24366572358682e-06,NA,NA,NA,NA
"2",1,2,"mod3",1.12928288756624,0.114646718322599,9.85011088052774,6.31248674939098e-05,NA,NA,NA,NA
"3",1,3,"mod3",1.09076147522264,0.0798490464950094,13.6602943065928,2.53521968903322e-07,NA,NA,NA,NA
"4",1,4,"mod3",1.12808264472415,0.0764934367773482,14.7474436010464,4.11554528974455e-08,NA,NA,NA,NA
"5",1,5,"mod3",1.08411303698315,0.0736876501433296,14.7122758681332,4.21092232128977e-08,NA,NA,NA,NA
"6",1,6,"mod3",1.08031703784336,0.0671845452309232,16.0798444661664,5.47097438822058e-09,NA,NA,NA,NA
"7",1,7,"mod3",1.06040341074801,0.0600985371822344,17.6444130001466,2.04076811208168e-09,NA,NA,NA,NA
"8",1,8,"mod1",0.81032006989439,0.130281762980134,6.21975057259514,3.11877588344697e-05,14.1943516288855,7.30501810165804,1.94309602404185,0.0739788253186581
"9",1,9,"mod1",0.767462294582282,0.124347654147944,6.17190810587537,2.42688546096682e-05,13.0840410009046,5.88442305242565,2.22350447687666,0.0431537218814309
"10",1,10,"mod1",0.789838298730425,0.130184387017939,6.06707391587278,2.90117048308807e-05,13.4752569689389,6.53240356036912,2.0628328982445,0.0581901123729912
"11",1,11,"mod1",0.769959638797589,0.140092516393249,5.49607972374671,7.87803962982298e-05,12.7677751505862,6.33073698077191,2.01679128186263,0.0633172572995414
"12",1,12,"mod1",0.73170376535461,0.140768075090085,5.19793827461486,0.000171705561816141,12.6109903628286,6.24687800831879,2.01876686979238,0.0646285694455448
"13",1,13,"mod1",0.697519720390657,0.134576702533884,5.18306443282807,0.000138821116364558,11.8413642990252,5.23067002227299,2.26383317024451,0.0399960801910218
"14",1,14,"mod1",0.662549539512905,0.123258507646419,5.37528445025072,9.78789064760032e-05,11.855829258374,4.79116488176472,2.47451915159454,0.0267503275120726
"15",1,15,"mod1",0.656369512253731,0.122999388322808,5.33636403565772,0.000135126458294268,12.3983197314639,5.26166881658683,2.35634741821446,0.0348116476783114
"16",1,16,"mod1",0.558042953466516,0.116753932185556,4.77965018411221,0.000243415670106402,10.0471443950302,3.25187582670241,3.0896457707669,0.0074736174705113
"17",1,17,"mod1",0.552500505798012,0.113272528677627,4.87762136369736,0.000200930143317042,10.0234591350194,3.13889639062292,3.19330678290731,0.00604613119159594
"18",1,18,"mod1",0.548698582463301,0.100618334055065,5.45326642123706,5.31006555086927e-05,10.1049913995501,2.81656887394549,3.58769547339165,0.00246239796232077
"19",2,2,"mod3",1.42179620848529,0.150165642641465,9.46818582117331,0.000694158048765929,NA,NA,NA,NA
"20",2,3,"mod3",1.30242824538044,0.127805434088365,10.1907110184371,5.19994736083176e-05,NA,NA,NA,NA
"21",2,4,"mod3",1.2294273111525,0.11447794652474,10.739424915233,1.33428442731029e-05,NA,NA,NA,NA
"22",2,5,"mod3",1.14416157263629,0.0891086827850417,12.8400682949873,1.27810932449566e-06,NA,NA,NA,NA
"23",2,6,"mod3",1.03903160154781,0.0793470952520405,13.0947654510527,3.64815166082711e-07,NA,NA,NA,NA
"24",2,7,"mod3",1.03496162985679,0.0724677157864771,14.281692456076,5.59761638358891e-08,NA,NA,NA,NA
"25",2,8,"mod3",1.06658308616035,0.0706836595249782,15.0895283765471,1.07044205524464e-08,NA,NA,NA,NA
"26",2,9,"mod3",1.07219635724369,0.0741458501389015,14.4606387981941,1.67462243456389e-08,NA,NA,NA,NA
"27",2,10,"mod3",1.05292098898388,0.0726229654286537,14.4984576541189,5.73024134284191e-09,NA,NA,NA,NA
"28",2,11,"mod1",0.650727874520011,0.171064454437206,3.80399234113759,0.00251150912533207,10.3021745081039,5.14871665389004,2.00092085089208,0.0685441820173087
"29",2,12,"mod3",0.958504229007926,0.0642885163886537,14.9094159089522,1.21467167794845e-08,NA,NA,NA,NA
"30",2,13,"mod1",0.595137250193567,0.159690211277589,3.72682361324604,0.00253699247393949,9.71397594796321,4.23734981567479,2.29246495345494,0.0392029293333731
"31",2,14,"mod1",0.636525039393447,0.1455872005271,4.37212225449012,0.000908791981384847,11.6644381612364,5.56844320053708,2.09473954230355,0.058084821536881
"32",2,15,"mod1",0.568833419172964,0.124509075541184,4.56861009288283,0.000526958267325309,10.5595098016666,3.87860191293913,2.72250414935335,0.0174294108787506
"33",2,16,"mod1",0.590152391101927,0.120386801785059,4.90213530346622,0.000288996521042759,10.9927902383102,4.06512749687408,2.70416862614106,0.018049909988093
"34",2,17,"mod1",0.585259656317574,0.119860110376699,4.8828559766732,0.000299091939761165,10.9290234841858,4.00068082191733,2.73179090526599,0.0171231444228654
"35",2,18,"mod1",0.548698582463301,0.100618334055065,5.45326642123706,5.31006555086927e-05,10.1049913995501,2.81656887394549,3.58769547339165,0.00246239796232077
"36",3,1,"mod3",1.2457042224477,0.0889078373562543,14.0111857344607,8.24366572358682e-06,NA,NA,NA,NA
"37",3,2,"mod3",1.15723309060644,0.0828397241995031,13.9695430156125,2.27963964785299e-06,NA,NA,NA,NA
"38",3,3,"mod3",1.1249899715395,0.0779599450617743,14.430358700844,1.82872092481276e-06,NA,NA,NA,NA
"39",3,4,"mod3",1.0861255425871,0.0750574644973609,14.4705866346616,5.08969361829569e-07,NA,NA,NA,NA
"40",3,5,"mod3",1.12196160119824,0.0756885108509756,14.8234069951157,1.25025761293059e-07,NA,NA,NA,NA
