"","r","area","model","a","a.std.err","a.tval","a.pval","b","b.std.err","b.tval","b.pval","fraction"
"180",16,1,"mod3",1.07833558071891,0.0708040307535103,15.2298614816566,0.00061472815032836,NA,NA,NA,NA,1
"205",18,1,"mod3",0.842358360446494,0.129152524391843,6.52219818708937,0.00732325437603535,NA,NA,NA,NA,1
"231",20,1,"mod3",1.07833558071891,0.0708040307535103,15.2298614816566,0.00061472815032836,NA,NA,NA,NA,1
"244",21,1,"mod3",1.29699532737149,0.0723790158887165,17.9194938124833,0.00037900583723376,NA,NA,NA,NA,1
"294",25,1,"mod3",1.37851110291247,0.0543964089904792,25.3419504797412,0.000134747741366002,NA,NA,NA,NA,1
"307",26,1,"mod3",0.842358360446494,0.129152524391843,6.52219818708937,0.00732325437603535,NA,NA,NA,NA,1
"344",29,1,"mod3",1.07833558071891,0.0708040307535103,15.2298614816566,0.00061472815032836,NA,NA,NA,NA,1
"382",32,1,"mod3",1.07833558071891,0.0708040307535103,15.2298614816566,0.00061472815032836,NA,NA,NA,NA,1
"396",33,1,"mod3",1.37851110291247,0.0543964089904792,25.3419504797412,0.000134747741366002,NA,NA,NA,NA,1
"420",35,1,"mod3",0.842358360446494,0.129152524391843,6.52219818708937,0.00732325437603535,NA,NA,NA,NA,1
"518",43,1,"mod3",1.37851110291247,0.0543964089904792,25.3419504797412,0.000134747741366002,NA,NA,NA,NA,1
"587",49,1,"mod3",1.37851110291247,0.0543964089904792,25.3419504797412,0.000134747741366002,NA,NA,NA,NA,1
"601",50,1,"mod3",0.842358360446494,0.129152524391843,6.52219818708937,0.00732325437603535,NA,NA,NA,NA,1
"659",55,1,"mod3",1.07833558071891,0.0708040307535103,15.2298614816566,0.00061472815032836,NA,NA,NA,NA,1
"734",61,1,"mod3",1.29699532737149,0.0723790158887165,17.9194938124833,0.00037900583723376,NA,NA,NA,NA,1
"761",63,1,"mod3",1.29699532737149,0.0723790158887165,17.9194938124833,0.00037900583723376,NA,NA,NA,NA,1
"836",69,1,"mod3",1.29699532737149,0.0723790158887165,17.9194938124833,0.00037900583723376,NA,NA,NA,NA,1
"862",71,1,"mod3",1.37851110291247,0.0543964089904792,25.3419504797412,0.000134747741366002,NA,NA,NA,NA,1
"920",76,1,"mod3",0.842358360446494,0.129152524391843,6.52219818708937,0.00732325437603535,NA,NA,NA,NA,1
"967",80,1,"mod3",1.07833558071891,0.0708040307535103,15.2298614816566,0.00061472815032836,NA,NA,NA,NA,1
"987",82,1,"mod3",0.842358360446494,0.129152524391843,6.52219818708937,0.00732325437603535,NA,NA,NA,NA,1
"1001",83,1,"mod3",0.842358360446494,0.129152524391843,6.52219818708937,0.00732325437603535,NA,NA,NA,NA,1
"1026",85,1,"mod3",0.842358360446494,0.129152524391843,6.52219818708937,0.00732325437603535,NA,NA,NA,NA,1
"1081",90,1,"mod3",1.37851110291247,0.0543964089904792,25.3419504797412,0.000134747741366002,NA,NA,NA,NA,1
"1141",95,1,"mod3",0.842358360446494,0.129152524391843,6.52219818708937,0.00732325437603535,NA,NA,NA,NA,1
"1167",97,1,"mod3",1.07833558071891,0.0708040307535103,15.2298614816566,0.00061472815032836,NA,NA,NA,NA,1
"1193",99,1,"mod3",1.29699532737149,0.0723790158887165,17.9194938124833,0.00037900583723376,NA,NA,NA,NA,1
"1206",100,1,"mod3",1.29699532737149,0.0723790158887165,17.9194938124833,0.00037900583723376,NA,NA,NA,NA,1
"1",1,2,"mod3",1.18440087016066,0.039367278071619,30.0859223237617,7.26952503897272e-06,NA,NA,NA,NA,1
"36",4,2,"mod3",0.695674465600075,0.135923819873682,5.11812032833236,0.00371300318226028,NA,NA,NA,NA,1
"49",5,2,"mod3",0.991930605039977,0.0856155420544501,11.5858707570773,0.000317080371436743,NA,NA,NA,NA,1
"94",9,2,"mod3",0.855202327730123,0.10672781126424,8.01292856660185,0.000489188515284908,NA,NA,NA,NA,1
"119",11,2,"mod3",1.10124654460857,0.104298652562106,10.558588414676,0.000455190859619544,NA,NA,NA,NA,1
"132",12,2,"mod3",1.0791612098102,0.145870874328781,7.3980581440669,0.00178052707240723,NA,NA,NA,NA,1
"157",14,2,"mod3",1.0650042300594,0.106329649565618,10.0160607545515,0.000558522502368257,NA,NA,NA,NA,1
"168",15,2,"mod3",0.799109482407262,0.100744662852212,7.93202795843901,0.00136754874495275,NA,NA,NA,NA,1
"192",17,2,"mod3",0.920049271401184,0.162316891358408,5.66822875734876,0.00477772814429539,NA,NA,NA,NA,1
"206",18,2,"mod3",0.86063451883117,0.0740430981589119,11.6234266289624,0.00136777722661149,NA,NA,NA,NA,1
"218",19,2,"mod3",0.9428245760193,0.105849227012476,8.90724101280562,0.000296932195247654,NA,NA,NA,NA,1
"232",20,2,"mod3",1.38705200298315,0.038085975816238,36.4189697981108,3.39360157687924e-06,NA,NA,NA,NA,1
"245",21,2,"mod3",1.27090971782738,0.115929238915715,10.9628056710644,0.000393323331652275,NA,NA,NA,NA,1
"269",23,2,"mod3",0.902682613749058,0.125295309957194,7.20444056571195,0.000802762136576712,NA,NA,NA,NA,1
"282",24,2,"mod3",0.975319580151263,0.10483207237773,9.30363731279676,0.000742693896501406,NA,NA,NA,NA,1
"308",26,2,"mod3",0.878707426758996,0.121385677885667,7.23897120372513,0.00193249458613174,NA,NA,NA,NA,1
"321",27,2,"mod3",0.640046677447759,0.173012102723564,3.69943297244594,0.0342914502824157,NA,NA,NA,NA,1
"356",30,2,"mod3",0.818660448755756,0.161789757092679,5.06002644090007,0.00718040465849682,NA,NA,NA,NA,1
"369",31,2,"mod3",0.937203950785341,0.0842137389133621,11.1288723535898,0.000102139345914013,NA,NA,NA,NA,1
"383",32,2,"mod3",0.851187219009819,0.115182583535891,7.38989518102441,0.000713625047671792,NA,NA,NA,NA,1
"421",35,2,"mod3",0.902682613749058,0.125295309957194,7.20444056571195,0.000802762136576712,NA,NA,NA,NA,1
"482",40,2,"mod3",0.725943791407578,0.102466652653616,7.0846833833989,0.000396706705194673,NA,NA,NA,NA,1
"505",42,2,"mod3",1.04710854667713,0.116929304436555,8.955056661996,0.000860220068390975,NA,NA,NA,NA,1
"551",46,2,"mod3",1.0650042300594,0.106329649565618,10.0160607545515,0.000558522502368257,NA,NA,NA,NA,1
"564",47,2,"mod3",1.38705200298315,0.038085975816238,36.4189697981108,3.39360157687924e-06,NA,NA,NA,NA,1
"576",48,2,"mod3",1.02983054658855,0.101288761781374,10.1672735304178,0.00202738369148054,NA,NA,NA,NA,1
"588",49,2,"mod3",0.923505456313725,0.0959862751120776,9.62122402640795,0.00065250267323972,NA,NA,NA,NA,1
"602",50,2,"mod3",0.818660448755756,0.161789757092679,5.06002644090007,0.00718040465849682,NA,NA,NA,NA,1
"615",51,2,"mod3",1.0791612098102,0.145870874328781,7.3980581440669,0.00178052707240723,NA,NA,NA,NA,1
"636",53,2,"mod3",0.887154626936429,0.0804605808084552,11.0259535541807,0.000384626001676816,NA,NA,NA,NA,1
"647",54,2,"mod3",1.36539470238209,0.0634153563441961,21.5309789472949,2.75217690843107e-05,NA,NA,NA,NA,1
"660",55,2,"mod3",0.851187219009819,0.115182583535891,7.38989518102441,0.000713625047671792,NA,NA,NA,NA,1
"673",56,2,"mod3",0.640046677447759,0.173012102723564,3.69943297244594,0.0342914502824157,NA,NA,NA,NA,1
"686",57,2,"mod3",0.640046677447759,0.173012102723564,3.69943297244594,0.0342914502824157,NA,NA,NA,NA,1
"708",59,2,"mod3",1.17353146677828,0.0528752590160595,22.1943398219921,2.43964906286709e-05,NA,NA,NA,NA,1
"721",60,2,"mod3",0.799109482407262,0.100744662852212,7.93202795843901,0.00136754874495275,NA,NA,NA,NA,1
"735",61,2,"mod3",0.937203950785341,0.0842137389133621,11.1288723535898,0.000102139345914013,NA,NA,NA,NA,1
"748",62,2,"mod3",1.21215823567821,0.157138353951064,7.71395528335304,0.00152015575835545,NA,NA,NA,NA,1
"762",63,2,"mod3",1.30775158140854,0.0437723567086145,29.8761976677206,7.47503423052406e-06,NA,NA,NA,NA,1
"773",64,2,"mod3",1.18440087016066,0.039367278071619,30.0859223237617,7.26952503897272e-06,NA,NA,NA,NA,1
"798",66,2,"mod3",0.836665257422189,0.0729244763966424,11.4730375693271,8.81446493447039e-05,NA,NA,NA,NA,1
"811",67,2,"mod3",0.920049271401184,0.162316891358408,5.66822875734876,0.00477772814429539,NA,NA,NA,NA,1
"823",68,2,"mod3",1.04710854667713,0.116929304436555,8.955056661996,0.000860220068390975,NA,NA,NA,NA,1
"837",69,2,"mod3",1.16480897915427,0.0695556678981109,16.7464279238976,7.45089430933332e-05,NA,NA,NA,NA,1
"849",70,2,"mod3",0.725943791407578,0.102466652653616,7.0846833833989,0.000396706705194673,NA,NA,NA,NA,1
"863",71,2,"mod3",1.01448063913941,0.0618234020701703,16.4093305313086,8.07441475766341e-05,NA,NA,NA,NA,1
"876",72,2,"mod3",1.11381041443338,0.123206825202056,9.04016812872788,0.000829512546255018,NA,NA,NA,NA,1
"889",73,2,"mod3",1.36539470238209,0.0634153563441961,21.5309789472949,2.75217690843107e-05,NA,NA,NA,NA,1
"921",76,2,"mod3",1.03351789607003,0.0495743535908828,20.8478340353005,3.12806090143699e-05,NA,NA,NA,NA,1
"942",78,2,"mod3",0.848173342289744,0.12620212340464,6.72075333923072,0.00255241721778927,NA,NA,NA,NA,1
"988",82,2,"mod3",1.03351789607003,0.0495743535908828,20.8478340353005,3.12806090143699e-05,NA,NA,NA,NA,1
"1002",83,2,"mod3",0.835280165750846,0.183455004727361,4.55305194313007,0.0103934924473921,NA,NA,NA,NA,1
"1027",85,2,"mod3",0.975319580151263,0.10483207237773,9.30363731279676,0.000742693896501406,NA,NA,NA,NA,1
"1070",89,2,"mod3",0.909314966018244,0.132220183029366,6.87727807649671,0.000994373669225367,NA,NA,NA,NA,1
"1082",90,2,"mod3",0.871874236668678,0.103465912567451,8.42668097186395,0.00108595789830238,NA,NA,NA,NA,1
"1142",95,2,"mod3",0.878707426758996,0.121385677885667,7.23897120372513,0.00193249458613174,NA,NA,NA,NA,1
"1168",97,2,"mod3",0.851187219009819,0.115182583535891,7.38989518102441,0.000713625047671792,NA,NA,NA,NA,1
"1207",100,2,"mod3",1.16480897915427,0.0695556678981109,16.7464279238976,7.45089430933332e-05,NA,NA,NA,NA,1
"2",1,3,"mod3",1.00782690587077,0.080146752027397,12.5747691625265,5.64700248221505e-05,NA,NA,NA,NA,1
"37",4,3,"mod3",0.837876206748798,0.0685066168991505,12.2305880026487,6.46328229064181e-05,NA,NA,NA,NA,1
"61",6,3,"mod3",0.98191766529481,0.0982961707062862,9.98937861199932,0.000564320584394979,NA,NA,NA,NA,1
"84",8,3,"mod3",1.18728222051854,0.147963390237424,8.02416204855412,0.00130879635838999,NA,NA,NA,NA,1
"95",9,3,"mod3",0.840971733080185,0.120541627192517,6.97660843533386,0.000930974474396763,NA,NA,NA,NA,1
"107",10,3,"mod3",1.0468072327855,0.0659098314979612,15.8824140343597,1.80073378601935e-05,NA,NA,NA,NA,1
"120",11,3,"mod3",0.909341922178802,0.0989543548627023,9.18950887447551,9.35904242070726e-05,NA,NA,NA,NA,1
"133",12,3,"mod3",0.918503171075385,0.0641637746290622,14.3149803200537,0.000138353361361316,NA,NA,NA,NA,1
"145",13,3,"mod3",1.19135392755881,0.111888764835484,10.647663590804,0.000440573266066862,NA,NA,NA,NA,1
"193",17,3,"mod3",0.825030221394104,0.106879013799361,7.71929111306078,0.000582551934219046,NA,NA,NA,NA,1
"207",18,3,"mod3",0.890459251593796,0.0680847967527475,13.0786797356175,4.662929750933e-05,NA,NA,NA,NA,1
"219",19,3,"mod3",0.944025923775737,0.0755831422639599,12.4899004658857,5.83625042995538e-05,NA,NA,NA,NA,1
"246",21,3,"mod3",1.04678411524842,0.129820583782739,8.06331388095016,0.000475012234374716,NA,NA,NA,NA,1
"270",23,3,"mod3",0.785202918599855,0.0840736240513782,9.33946796583921,0.000237013939304271,NA,NA,NA,NA,1
"283",24,3,"mod3",0.875943401870758,0.117989260007497,7.42392487091709,0.000698569914272443,NA,NA,NA,NA,1
"295",25,3,"mod3",0.733242855880804,0.093101633465329,7.87572493187096,0.000221908667788981,NA,NA,NA,NA,1
"309",26,3,"mod3",0.819327922376738,0.113749399504836,7.20292085886491,0.00196913085999743,NA,NA,NA,NA,1
"332",28,3,"mod3",1.04944705153172,0.116564370730489,9.00315460852242,0.00084269686151232,NA,NA,NA,NA,1
