"","replicate","areas","species","species_tl1","species_tl2","links","connectances","links_per_sp","indegree","outdegree","modularity","normalised_indegree","normalised_outdegree","potential_indegree","sd_gen"
"1",1,1,68,10,58,225,0.387931034482759,3.30882352941176,3.87931034482759,22.5,0.208,1.17241379310345,6.8,11.448275862069,0.686557967447332
"2",1,2,92,18,74,347,0.26051051051051,3.77173913043478,4.68918918918919,19.2777777777778,0.213273094203922,1.24324324324324,5.11111111111111,9.85135135135135,0.923586015689103
"3",1,3,100,20,80,369,0.230625,3.69,4.6125,18.45,0.212593914557032,1.25,5,9.875,0.943220477406822
"4",1,4,109,22,87,402,0.210031347962382,3.68807339449541,4.62068965517241,18.2727272727273,0.19808296824336,1.25287356321839,4.95454545454546,9.36781609195402,1.00712165696157
"5",1,5,121,23,98,482,0.213842058562555,3.98347107438017,4.91836734693878,20.9565217391304,0.185469430622751,1.23469387755102,5.26086956521739,8.77551020408163,0.984332463550887
"6",1,6,132,25,107,570,0.213084112149533,4.31818181818182,5.32710280373832,22.8,0.232182209910742,1.23364485981308,5.28,8.33644859813084,1.03456536208595
"7",1,7,136,27,109,597,0.202854230377166,4.38970588235294,5.47706422018349,22.1111111111111,0.227073390402599,1.24770642201835,5.03703703703704,8.22018348623853,1.07460039033279
"8",1,8,139,28,111,622,0.2001287001287,4.47482014388489,5.6036036036036,22.2142857142857,0.217354555887553,1.25225225225225,4.96428571428571,8.0990990990991,1.11585053924586
"9",1,9,143,29,114,707,0.213853599516031,4.94405594405594,6.20175438596491,24.3793103448276,0.224409771751069,1.25438596491228,4.93103448275862,8,1.11344068768424
"10",1,10,149,33,116,747,0.195141065830721,5.01342281879195,6.43965517241379,22.6363636363636,0.236963919936775,1.28448275862069,4.51515151515151,7.87931034482759,1.21323511111653
"11",1,11,156,36,120,793,0.183564814814815,5.08333333333333,6.60833333333333,22.0277777777778,0.225438857340952,1.3,4.33333333333333,7.66666666666667,1.28209725057102
"12",1,12,158,37,121,800,0.178691087781997,5.06329113924051,6.61157024793388,21.6216216216216,0.2343953125,1.30578512396694,4.27027027027027,7.64462809917355,1.28561524802078
"13",1,13,163,37,126,819,0.175675675675676,5.02453987730061,6.5,22.1351351351351,0.227425267718307,1.29365079365079,4.40540540540541,7.40476190476191,1.29024761345292
"14",1,14,167,38,129,861,0.175642594859241,5.15568862275449,6.67441860465116,22.6578947368421,0.21765065336069,1.29457364341085,4.39473684210526,7.31782945736434,1.29867633789515
"15",1,15,171,38,133,875,0.173130193905817,5.11695906432749,6.57894736842105,23.0263157894737,0.215284244897959,1.28571428571429,4.5,7.18796992481203,1.29860344566419
"16",1,16,174,39,135,898,0.170560303893637,5.16091954022988,6.65185185185185,23.025641025641,0.207879673215906,1.28888888888889,4.46153846153846,7.0962962962963,1.33244695333807
"17",1,17,175,39,136,900,0.169683257918552,5.14285714285714,6.61764705882353,23.0769230769231,0.209228395061728,1.28676470588235,4.48717948717949,7.05882352941176,1.33442120551845
"18",1,18,175,39,136,901,0.169871794871795,5.14857142857143,6.625,23.1025641025641,0.210499863882897,1.28676470588235,4.48717948717949,7.05882352941176,1.33480022285272
"19",1,19,176,39,137,910,0.170316301703163,5.17045454545455,6.64233576642336,23.3333333333333,0.209876826470233,1.28467153284672,4.51282051282051,7.01459854014599,1.33538263125801
"20",1,20,179,40,139,928,0.166906474820144,5.18435754189944,6.67625899280576,23.2,0.1962820953478,1.28776978417266,4.475,6.94244604316547,1.37047368827509
"21",1,21,183,42,141,967,0.163289429246876,5.28415300546448,6.85815602836879,23.0238095238095,0.194904442250952,1.29787234042553,4.35714285714286,6.85815602836879,1.38948053169827
"22",2,1,63,9,54,163,0.335390946502058,2.58730158730159,3.01851851851852,18.1111111111111,0.232150250291693,1.16666666666667,7,11.4814814814815,0.796321417312171
"23",2,2,78,14,64,207,0.231026785714286,2.65384615384615,3.234375,14.7857142857143,0.256925482508343,1.21875,5.57142857142857,11.1875,0.877282368241371
"24",2,3,85,15,70,237,0.225714285714286,2.78823529411765,3.38571428571429,15.8,0.247894746212324,1.21428571428571,5.66666666666667,10.5428571428571,0.922586709250538
"25",2,4,96,20,76,292,0.192105263157895,3.04166666666667,3.84210526315789,14.6,0.242130324638769,1.26315789473684,4.8,9.92105263157895,1.05622820384019
"26",2,5,110,26,84,369,0.168956043956044,3.35454545454545,4.39285714285714,14.1923076923077,0.224785364384809,1.30952380952381,4.23076923076923,9.44047619047619,1.27739392084178
