"","r","area","model","a","a.std.err","a.tval","a.pval","b","b.std.err","b.tval","b.pval"
"1",1,2,"mod3",1.06520867397047,0.0633483728403108,16.8150913150628,1.58486399920301e-07,NA,NA,NA,NA
"2",1,3,"mod3",1.35330032214369,0.0920236558831217,14.7060047675404,2.62755454630668e-05,NA,NA,NA,NA
"3",1,4,"mod3",1.24642399340071,0.0959949387602093,12.9842678113918,1.28503352751237e-05,NA,NA,NA,NA
"4",1,5,"mod3",1.15689102199753,0.0428318273261723,27.0100785844972,2.08575327657727e-11,NA,NA,NA,NA
"5",1,6,"mod3",1.09769511000777,0.0460991828379478,23.8115958338457,1.93995372595076e-09,NA,NA,NA,NA
"6",1,7,"mod3",1.07735754076567,0.0551465771264975,19.5362540506254,6.87281652076432e-10,NA,NA,NA,NA
"7",1,8,"mod1",0.678202123583669,0.158554856357407,4.2773973573846,0.00130439707951391,12.0398144169856,6.55526961083383,1.8366619730007,0.0934066514296088
"8",1,9,"mod1",0.7182780615335,0.124863386258244,5.75251146919842,6.6817378237151e-05,12.8103733423514,5.70459155942935,2.24562498627559,0.0427512984856364
"9",1,10,"mod1",0.73451333502657,0.140112645494441,5.24230580640711,0.000275839732860021,12.7713690313422,6.47652654681102,1.97194729907048,0.0742843435631462
"10",1,11,"mod3",1.18425799592628,0.0466875911946837,25.3655835656205,2.07945861318927e-10,NA,NA,NA,NA
"11",1,12,"mod1",0.758129927931234,0.125660191004997,6.03317504030442,4.21246601447649e-05,13.2376169524056,6.14931914609006,2.15269636164883,0.0507060020901198
"12",1,13,"mod1",0.628066097133975,0.123734651324061,5.07591115676293,0.000136754643938773,10.6246596574112,3.85043253885889,2.75934185320383,0.014608994607789
"13",1,14,"mod1",0.621398174933895,0.0897690803546921,6.92218492691081,3.43527023852887e-06,11.6930861376032,3.32981355474817,3.51163389341407,0.00289161371893379
"14",1,15,"mod1",0.522591129351534,0.111052390639714,4.70580710906955,0.000203681145288805,9.35799779155294,2.66005938839249,3.5179657388056,0.00263920422879886
"15",1,16,"mod1",0.540286087470026,0.107905277087179,5.00704045302176,0.000156224134679015,10.014231776706,2.98282957614606,3.35729263810132,0.00432022429892546
"16",1,17,"mod1",0.592919979943962,0.110591546515329,5.3613499279692,6.36290176619245e-05,10.0819937664957,3.09178376254414,3.26089873704478,0.00490715670488885
"17",1,18,"mod1",0.548698582463301,0.100618334055065,5.45326642123706,5.31006555086927e-05,10.1049913995501,2.81656887394549,3.58769547339165,0.00246239796232077
"18",2,2,"mod3",1.12038039256157,0.0960259770986119,11.6674719322149,0.000308510097942191,NA,NA,NA,NA
"19",2,3,"mod3",1.20370435424613,0.0783628497179654,15.3606505962757,3.20475978113109e-07,NA,NA,NA,NA
"20",2,4,"mod3",1.46956667797541,0.0477775741529485,30.7585034198458,9.90964067634017e-09,NA,NA,NA,NA
"21",2,5,"mod3",1.31190097224489,0.12713808433689,10.3187096068604,4.84185658204272e-05,NA,NA,NA,NA
"22",2,6,"mod3",1.14608444794202,0.0671277012446118,17.0731967085498,3.64754289759849e-08,NA,NA,NA,NA
"23",2,7,"mod3",1.27553697933299,0.0652440611039626,19.5502388684925,1.10954560500455e-08,NA,NA,NA,NA
"24",2,8,"mod1",0.815668805610225,0.112798414214141,7.23120809182412,2.82027049508462e-05,17.6048171421749,9.93153945838262,1.77261714721535,0.106698406671692
"25",2,9,"mod3",1.04029231283472,0.0540249663468573,19.2557697520016,8.02429595942107e-10,NA,NA,NA,NA
"26",2,10,"mod1",0.594724002940839,0.154286492515334,3.85467316837041,0.00198982568174885,9.75724879974826,4.14692028553087,2.35289036873762,0.0350367834187198
"27",2,11,"mod1",0.67624512446424,0.0955053651559392,7.08070298836176,3.74229111718233e-06,12.2789674696541,3.94593042562187,3.11180536532623,0.00714286289742848
"28",2,12,"mod1",0.574036851468608,0.113005390579402,5.07972981222754,0.000111468743269595,9.74861523704344,2.95840339057316,3.2952285236378,0.00456495624871651
"29",2,13,"mod1",0.527135429813019,0.109215460582477,4.82656417874956,0.000222023384649278,10.0034319800079,3.01836202503816,3.31419223308095,0.00471953946897007
"30",2,14,"mod1",0.66344372442399,0.10897654002058,6.08794997802921,2.79951506028877e-05,11.7847271851337,4.19038291131625,2.81232704374311,0.0138403245047203
"31",2,15,"mod1",0.578849240073872,0.114430657382084,5.05851537792968,0.000141422763480081,10.1205222871722,3.23384312809571,3.12956500556408,0.00688824892699155
"32",2,16,"mod1",0.591898996436584,0.110577231769735,5.35281076369454,8.05613109768946e-05,10.2923710939316,3.23194739125883,3.18457259600465,0.00615519762130713
"33",2,17,"mod1",0.53960821278158,0.0996395476628949,5.41560279465747,5.71784882885249e-05,10.0146411177922,2.7391385197626,3.65612802913676,0.00213095329935942
"34",2,18,"mod1",0.548698582463301,0.100618334055065,5.45326642123706,5.31006555086927e-05,10.1049913995501,2.81656887394549,3.58769547339165,0.00246239796232077
"35",3,2,"mod3",1.16549701276663,0.134390084016212,8.67249262695627,0.000336996376492457,NA,NA,NA,NA
"36",3,3,"mod3",1.11360663801014,0.0634250006124374,17.5578498582113,2.19025882788852e-06,NA,NA,NA,NA
"37",3,4,"mod3",1.03860072402974,0.0485253168913504,21.4032754562983,1.10486330964145e-09,NA,NA,NA,NA
"38",3,5,"mod3",0.994381426476657,0.071892326310983,13.8315377662879,2.66790703974828e-08,NA,NA,NA,NA
"39",3,6,"mod3",1.2371359081666,0.0528662766591664,23.4012301668703,4.59927151660088e-10,NA,NA,NA,NA
"40",3,7,"mod3",1.10259207588419,0.0509231983115746,21.6520586381468,9.86486337543723e-10,NA,NA,NA,NA
"41",3,8,"mod1",0.487573385731113,0.167019454835791,2.91926102986314,0.0119574617866542,8.12153505809865,3.12609401644787,2.59798170348281,0.022090412526725
"42",3,9,"mod1",0.640762960546861,0.110390139433906,5.80453076545396,6.12907080881177e-05,11.9352538067538,4.36196835989723,2.73620824866209,0.0169793204042369
"43",3,10,"mod1",0.467447722525967,0.159868297731383,2.92395508777726,0.0127463232936911,8.51197224774016,3.29940654420579,2.57984947707894,0.0241044338027054
"44",3,11,"mod3",1.03738413824673,0.0457768225467731,22.6617768672512,1.39341258410814e-10,NA,NA,NA,NA
"45",3,12,"mod1",0.773338470772035,0.115231628500487,6.71116498860179,1.44567783832474e-05,13.6949900722688,6.01703202300085,2.27603742508233,0.0404144015732304
"46",3,13,"mod1",0.609677756012657,0.127528059064851,4.7807342202442,0.000242898144071918,9.96175843310053,3.51086348570902,2.83740979210667,0.0124802461471772
"47",3,14,"mod1",0.834081845116869,0.136044147428516,6.13096454998282,7.40443075637842e-05,15.0713470204911,8.67933768897484,1.73646279941796,0.110365934168767
"48",3,15,"mod1",0.557937715533699,0.11682283449665,4.77593030453046,0.00024520021005227,9.87333862830024,3.14905548009071,3.13533333747928,0.00680749523934235
"49",3,16,"mod1",0.537035891366143,0.0969724283390863,5.53802663875007,4.49856345827571e-05,10.1873621548058,2.74979585612756,3.70477034944417,0.00192289718130784
"50",3,17,"mod1",0.546092986582234,0.0977616289324938,5.58596447855141,3.27881209855888e-05,9.88767021116149,2.59946473055827,3.80373316665004,0.0014192965331251
"51",3,18,"mod1",0.548698582463301,0.100618334055065,5.45326642123706,5.31006555086927e-05,10.1049913995501,2.81656887394549,3.58769547339165,0.00246239796232077
"52",4,2,"mod3",1.37356277844748,0.0539996874557617,25.4364949718042,1.75328521668113e-06,NA,NA,NA,NA
"53",4,3,"mod3",1.28444798566961,0.0770954844998414,16.660482698857,2.98395003264604e-06,NA,NA,NA,NA
"54",4,4,"mod3",1.04621794326072,0.0616196522202393,16.978640832333,1.05725260880254e-08,NA,NA,NA,NA
"55",4,5,"mod3",1.06914864340938,0.0731934849004485,14.6071558809305,1.42022017971032e-07,NA,NA,NA,NA
"56",4,6,"mod3",0.939883185323425,0.0738327164824747,12.7299011888113,1.67345936924225e-07,NA,NA,NA,NA
"57",4,7,"mod1",0.731218792482268,0.112241203624502,6.51470911634671,2.87389907227175e-05,14.0424340689946,6.176863341255,2.27339238270107,0.042178799499873
"58",4,8,"mod1",0.510183897805901,0.150171038591308,3.39735212988952,0.00476651112495199,8.59693061883597,3.13243428572701,2.74448873772325,0.0167128966031274
"59",4,9,"mod3",1.05512295712265,0.0629700871912146,16.7559392750826,3.53538932692992e-09,NA,NA,NA,NA
"60",4,10,"mod1",0.540382135765364,0.147983225413363,3.65164453103322,0.00292811970449233,9.77195737573509,3.98229165082696,2.45385276432625,0.0290022235541266
"61",4,11,"mod3",1.05581786395738,0.0453930845757026,23.2594430148623,2.37749106155418e-11,NA,NA,NA,NA
"62",4,12,"mod1",0.539470884097531,0.116974289870544,4.61187569246684,0.000338909244942476,9.88056698329233,3.15583597368899,3.13088736729955,0.00686965333070563
"63",4,13,"mod3",1.11813208875334,0.056895879745657,19.6522506331171,2.54733583728866e-09,NA,NA,NA,NA
"64",4,14,"mod3",1.14124984880939,0.043035848910087,26.518585730556,1.34118555619496e-10,NA,NA,NA,NA
"65",4,15,"mod1",0.569391703647573,0.117582978299803,4.84246709754015,0.000260918425612027,10.3253645535116,3.47639376319765,2.97013665794124,0.0101337113732162
"66",4,16,"mod1",0.54920953686261,0.123231793370346,4.4567195026699,0.000461474924301847,9.62095258550954,3.1708349112005,3.03420167083596,0.00836877217301012
"67",4,17,"mod1",0.547848651445918,0.0957185224589474,5.72353853122716,3.13937493543903e-05,10.2313678735712,2.74106619362235,3.73262342127181,0.00181306706324031
"68",4,18,"mod1",0.548698582463301,0.100618334055065,5.45326642123706,5.31006555086927e-05,10.1049913995501,2.81656887394549,3.58769547339165,0.00246239796232077
"69",5,1,"mod3",1.29419888147636,0.0746448428123942,17.3380883757647,6.49495063393784e-05,NA,NA,NA,NA
"70",5,2,"mod3",1.30661478599306,0.0546411913379326,23.9126335645246,5.68776247193207e-08,NA,NA,NA,NA
"71",5,3,"mod3",1.02497100950826,0.0608167143100804,16.8534426947555,3.32413420797559e-09,NA,NA,NA,NA
"72",5,4,"mod3",1.14462852549737,0.0593806262099072,19.2761275613897,5.44188335099624e-08,NA,NA,NA,NA
"73",5,5,"mod1",0.522071091852232,0.118866098138363,4.39209412968641,0.000728189276099408,10.1805393253482,3.43311747083396,2.96539207057055,0.0109433185598773
"74",5,6,"mod1",0.716244519122245,0.114829871263501,6.23744075684515,4.33536784011011e-05,13.5685458634845,5.90296228311886,2.29859945103961,0.0402996059908927
"75",5,7,"mod1",0.879849926568662,0.111793230345474,7.87033279072144,7.62764811028758e-06,17.9625345269573,10.1447852930534,1.7706175151146,0.104295013621658
"76",5,8,"mod3",0.97393061908971,0.062921482116099,15.4785072813871,2.58460911737199e-08,NA,NA,NA,NA
"77",5,9,"mod3",1.07226810211912,0.0381743968782419,28.0886717225459,2.5674252766862e-12,NA,NA,NA,NA
"78",5,10,"mod1",0.793881738817317,0.103033822198144,7.70505958024742,3.3655162652894e-06,15.1728620185158,6.56151764449507,2.31240131332198,0.0377789323870037
"79",5,11,"mod1",0.770122669512567,0.123450617607105,6.2383055219988,4.3297418367869e-05,14.0498056624642,6.83888548466173,2.05439990097438,0.0623851137169753
"80",5,12,"mod1",0.656853208107851,0.127520240613476,5.15097215114914,0.000240598304710913,12.5198297471722,5.63242892351555,2.22281184852623,0.046204311722723
"81",5,13,"mod1",0.577902687973786,0.115073217259,5.02204337150908,0.000151751912383723,10.2242650449794,3.32672826715483,3.07336945608835,0.00772613685394991
"82",5,14,"mod1",0.756429515994134,0.0847819446011269,8.92205904869136,2.19199711637387e-07,14.2258905446661,4.65925994365605,3.05325109925145,0.00804990727024765
"83",5,15,"mod1",0.549995870699739,0.123175957807554,4.46512355567824,0.000533686379870093,9.52480573922899,3.11028506449384,3.06235780377868,0.00844023555976306
"84",5,16,"mod1",0.545934188910218,0.102695647412288,5.31604018930304,0.000108952442401574,10.6767176191242,3.24241835678029,3.29282542975921,0.00533794486560701
"85",5,17,"mod1",0.586734611880914,0.104889437985269,5.5938388378372,4.03520937985823e-05,10.3862253356685,3.0988037030491,3.35168869375266,0.0040528325801963
"86",5,18,"mod1",0.548698582463301,0.100618334055065,5.45326642123706,5.31006555086927e-05,10.1049913995501,2.81656887394549,3.58769547339165,0.00246239796232077
"87",6,1,"mod3",1.91053327793047,0.135207072460366,14.1304241203102,0.000767767667550397,NA,NA,NA,NA
"88",6,2,"mod3",1.01787658630706,0.0684413493369716,14.8722460350034,5.81461605070324e-06,NA,NA,NA,NA
"89",6,4,"mod3",1.31964392248511,0.126378502303232,10.4419968462576,0.000475246725466053,NA,NA,NA,NA
"90",6,5,"mod3",1.19798351114555,0.0789119418269615,15.1812702033425,1.29473078659001e-06,NA,NA,NA,NA
"91",6,8,"mod3",1.16643420715802,0.0536781656226055,21.7301428547104,2.19067573392921e-10,NA,NA,NA,NA
"92",6,9,"mod1",0.898572427654207,0.0884880383796323,10.1547332736561,3.03307040452547e-07,20.0010184889478,9.81320774619639,2.03817334823063,0.0641972308129567
"93",6,10,"mod1",0.726601488379398,0.124834264261807,5.8205292647501,0.000168198089958804,14.4647977693129,7.46591612945704,1.93744445001753,0.0814248385226855
"94",6,11,"mod1",0.630233141189467,0.15297166749643,4.11993378580499,0.00170088830371511,11.0922164832943,5.36214835688226,2.0686142465748,0.0629232752847542
"95",6,12,"mod1",0.585973567218551,0.121770321213913,4.81212138866887,0.000339387669239585,10.5081283865512,3.77565920080287,2.78312417188413,0.0155229968442452
"96",6,13,"mod1",0.561731381204627,0.124488996244399,4.5122974572132,0.000413052169913591,9.40774312065095,3.05739335038262,3.07704702748622,0.0076683555661622
"97",6,14,"mod1",0.616037793295769,0.126067885450895,4.8865560891455,0.000297126321114645,10.9785673473681,4.26469206431066,2.5742930982621,0.0231051267097855
"98",6,15,"mod1",0.573040515781337,0.115865192286051,4.9457520802848,0.000146023150130415,9.84288179554138,3.08058950686473,3.19512930028739,0.00563508776054104
"99",6,16,"mod1",0.528438136839439,0.0976534469172709,5.41136184662396,5.76574890533555e-05,10.0028155586894,2.67350027146069,3.74146794203401,0.00177952615675311
"100",6,17,"mod1",0.591704674144707,0.103019934439265,5.743593969122,3.02044398665434e-05,10.594818166446,3.16336775195023,3.34922114569647,0.00407397443915928
"101",6,18,"mod1",0.548698582463301,0.100618334055065,5.45326642123706,5.31006555086927e-05,10.1049913995501,2.81656887394549,3.58769547339165,0.00246239796232077
"102",7,1,"mod3",1.20665175470767,0.174788541092123,6.9034946293859,0.00230909064712284,NA,NA,NA,NA
"103",7,3,"mod3",1.54463123018484,0.0735902897893865,20.9896065718117,3.04502370180798e-05,NA,NA,NA,NA
