"","r","area","model","a","a.std.err","a.tval","a.pval","b","b.std.err","b.tval","b.pval","fraction"
"45",7,1,"mod3",0.56315456031289,0.153980185460169,3.65731836619047,0.0216313725193854,NA,NA,NA,NA,0.692307692307692
"72",11,1,"mod3",0.72730276387426,0.202945919553102,3.58372696270917,0.02309070246058,NA,NA,NA,NA,0.692307692307692
"87",13,1,"mod3",0.813305049475121,0.0898522935306881,9.05157806792483,0.00284798046684784,NA,NA,NA,NA,0.692307692307692
"153",22,1,"mod3",1.22987077213373,0.0608723003668857,20.2041119642454,3.54268504111898e-05,NA,NA,NA,NA,0.692307692307692
"200",29,1,"mod3",1.27474271165107,0.11760745966065,10.8389613663051,0.00168018608688093,NA,NA,NA,NA,0.692307692307692
"281",40,1,"mod3",0.826669516115115,0.0326274716179536,25.3366097684453,0.000134832652600027,NA,NA,NA,NA,0.692307692307692
"285",41,1,"mod3",0.865845786869318,0.190417239850351,4.54709766589299,0.0104406073975993,NA,NA,NA,NA,0.692307692307692
"314",44,1,"mod3",1.07330822496994,0.16119817994188,6.65831478591704,0.00690541318860724,NA,NA,NA,NA,0.692307692307692
"357",51,1,"mod3",0.692050330008969,0.222682625378303,3.1077877262911,0.0529727610777201,NA,NA,NA,NA,0.692307692307692
"405",57,1,"mod3",0.838835160866549,0.184168042406456,4.55472703030231,0.019834558061889,NA,NA,NA,NA,0.692307692307692
"431",61,1,"mod3",1.07833558071891,0.0708040307535103,15.2298614816566,0.00061472815032836,NA,NA,NA,NA,0.692307692307692
"537",75,1,"mod3",0.853829537990196,0.0582480515643858,14.6585081399057,0.000688608925669041,NA,NA,NA,NA,0.692307692307692
"610",86,1,"mod3",0.842358360446494,0.129152524391843,6.52219818708937,0.00732325437603535,NA,NA,NA,NA,0.692307692307692
"657",93,1,"mod3",0.576704803380232,0.225801051789458,2.55403949100274,0.0836475689177597,NA,NA,NA,NA,0.692307692307692
"667",94,1,"mod3",0.939538327132383,0.117554803819531,7.99234311661778,0.00132872715997423,NA,NA,NA,NA,0.692307692307692
"686",96,1,"mod3",0.478959303550339,0.0721776544120567,6.6358391312635,0.00267620613639019,NA,NA,NA,NA,0.692307692307692
"694",97,1,"mod3",0.695753200136839,0.176088304505962,3.95116076612164,0.0289222330226207,NA,NA,NA,NA,0.692307692307692
"716",100,1,"mod3",0.849388588069379,0.227900962410079,3.72700746450123,0.0336441374000571,NA,NA,NA,NA,0.692307692307692
"9",2,2,"mod3",1.17889532879895,0.130376665333987,9.04222642739761,0.00285657481434791,NA,NA,NA,NA,0.722222222222222
