"","replicate","areas","species","species_tl1","species_tl2","links","connectances","links_per_sp","indegree","outdegree","modularity","normalised_indegree","normalised_outdegree","potential_indegree","sd_gen"
"797",57,13,51,37,14,92,0.177606177606178,1.80392156862745,6.57142857142857,2.48648648648649,0.384097353497164,3.64285714285714,1.37837837837838,NA,1.47011611959659
"798",57,14,51,21,30,93,0.147619047619048,1.82352941176471,3.1,4.42857142857143,0.413226962654642,1.7,2.42857142857143,NA,0.819106493680037
"799",58,1,16,3,13,16,0.41025641025641,1,1.23076923076923,5.33333333333333,0.37890625,1.23076923076923,5.33333333333333,NA,0.522232967867094
"800",58,2,20,16,4,24,0.375,1.2,6,1.5,NA,5,1.25,NA,2.15165741455968
"801",58,3,25,18,7,31,0.246031746031746,1.24,4.42857142857143,1.72222222222222,0.418314255983351,3.57142857142857,1.38888888888889,NA,1.38568498868423
"802",58,4,31,12,19,41,0.179824561403509,1.32258064516129,2.15789473684211,3.41666666666667,0.339678762641285,1.63157894736842,2.58333333333333,NA,0.928293508474886
"803",58,5,38,15,23,49,0.142028985507246,1.28947368421053,2.1304347826087,3.26666666666667,0.416909620991254,1.65217391304348,2.53333333333333,NA,0.895482050171664
"804",58,6,39,5,34,51,0.3,1.30769230769231,1.5,10.2,0.392156862745098,1.14705882352941,7.8,NA,0.607464603283953
"805",58,7,40,34,6,57,0.279411764705882,1.425,9.5,1.67647058823529,0.336718990458603,6.66666666666667,1.17647058823529,NA,0.736006209242212
"806",58,8,44,7,37,62,0.239382239382239,1.40909090909091,1.67567567567568,8.85714285714286,0.417793964620187,1.18918918918919,6.28571428571429,NA,0.565333284056754
"807",58,9,47,34,13,69,0.156108597285068,1.46808510638298,5.30769230769231,2.02941176470588,0.392564587271582,3.61538461538462,1.38235294117647,NA,1.09072800417958
"808",58,10,48,22,26,72,0.125874125874126,1.5,2.76923076923077,3.27272727272727,0.411072530864198,1.84615384615385,2.18181818181818,NA,0.828550376558798
"809",58,11,50,26,24,78,0.125,1.56,3.25,3,0.436226166995398,2.08333333333333,1.92307692307692,NA,1.02232602513691
"810",58,12,51,33,18,85,0.143097643097643,1.66666666666667,4.72222222222222,2.57575757575758,0.420346020761246,2.83333333333333,1.54545454545455,NA,1.00410920427892
"811",58,13,51,12,39,88,0.188034188034188,1.72549019607843,2.25641025641026,7.33333333333333,0.40728305785124,1.30769230769231,4.25,NA,0.684949519421573
"812",58,14,51,33,18,93,0.156565656565657,1.82352941176471,5.16666666666667,2.81818181818182,0.35217944271014,2.83333333333333,1.54545454545455,NA,1.3333550119639
"813",59,1,17,12,5,20,0.333333333333333,1.17647058823529,4,1.66666666666667,0.325,3.4,1.41666666666667,NA,1.20208152801713
"814",59,2,23,15,8,36,0.3,1.56521739130435,4.5,2.4,0.314043209876543,2.875,1.53333333333333,NA,1.44886381320204
"815",59,3,27,9,18,43,0.265432098765432,1.59259259259259,2.38888888888889,4.77777777777778,0.359653866955111,1.5,3,NA,0.772786389505482
"816",59,4,29,2,27,46,0.851851851851852,1.58620689655172,1.7037037037037,23,NA,1.07407407407407,14.5,NA,0.293354938740743
"817",59,5,33,18,15,53,0.196296296296296,1.60606060606061,3.53333333333333,2.94444444444444,0.400854396582414,2.2,1.83333333333333,NA,0.994742830629938
"818",59,6,38,20,18,60,0.166666666666667,1.57894736842105,3.33333333333333,3,0.405277777777778,2.11111111111111,1.9,NA,1.05306896657627
"819",59,7,39,21,18,62,0.164021164021164,1.58974358974359,3.44444444444444,2.95238095238095,0.387096774193548,2.16666666666667,1.85714285714286,NA,1.06521130483663
"820",59,8,44,25,19,68,0.143157894736842,1.54545454545455,3.57894736842105,2.72,0.410467128027682,2.31578947368421,1.76,NA,1.20699144378626
"821",59,9,45,38,7,70,0.263157894736842,1.55555555555556,10,1.84210526315789,0.344897959183673,6.42857142857143,1.18421052631579,NA,2.03289278153682
"822",59,10,45,6,39,70,0.299145299145299,1.55555555555556,1.79487179487179,11.6666666666667,0.395510204081633,1.15384615384615,7.5,NA,0.613620902711844
"823",59,11,46,28,18,75,0.148809523809524,1.6304347826087,4.16666666666667,2.67857142857143,0.4352,2.55555555555556,1.64285714285714,NA,1.05710419592666
"824",59,12,49,23,26,81,0.135451505016722,1.6530612244898,3.11538461538462,3.52173913043478,0.440024386526444,1.88461538461538,2.1304347826087,NA,0.813812331636133
"825",59,13,50,32,18,86,0.149305555555556,1.72,4.77777777777778,2.6875,0.405219037317469,2.77777777777778,1.5625,NA,1.00810264338505
"826",59,14,51,40,11,93,0.211363636363636,1.82352941176471,8.45454545454546,2.325,0.35217944271014,4.63636363636364,1.275,NA,1.59624239492929
"827",60,1,17,3,14,20,0.476190476190476,1.17647058823529,1.42857142857143,6.66666666666667,NA,1.21428571428571,5.66666666666667,NA,0.561191498007496
"828",60,2,23,19,4,28,0.368421052631579,1.21739130434783,7,1.47368421052632,0.403061224489796,5.75,1.21052631578947,NA,0.670693620047775
"829",60,3,29,11,18,35,0.176767676767677,1.20689655172414,1.94444444444444,3.18181818181818,0.417959183673469,1.61111111111111,2.63636363636364,NA,0.967159738194097
"830",60,4,32,7,25,41,0.234285714285714,1.28125,1.64,5.85714285714286,0.402141582391434,1.28,4.57142857142857,NA,0.674848521025792
"831",60,5,35,4,31,49,0.395161290322581,1.4,1.58064516129032,12.25,NA,1.12903225806452,8.75,NA,0.563939013444143
"832",60,6,38,29,9,57,0.218390804597701,1.5,6.33333333333333,1.96551724137931,0.388119421360418,4.22222222222222,1.31034482758621,NA,1.49071198499986
"833",60,7,39,30,9,61,0.225925925925926,1.56410256410256,6.77777777777778,2.03333333333333,0.377855415210965,4.33333333333333,1.3,NA,1.6230336127251
"834",60,8,39,32,7,68,0.303571428571429,1.74358974358974,9.71428571428571,2.125,0.296280276816609,5.57142857142857,1.21875,NA,1.35375158410184
"835",60,9,40,31,9,73,0.261648745519713,1.825,8.11111111111111,2.35483870967742,0.346781760180146,4.44444444444444,1.29032258064516,NA,1.6079284805168
"836",60,10,40,36,4,77,0.534722222222222,1.925,19.25,2.13888888888889,NA,10,1.11111111111111,NA,0.887181884498666
"837",60,11,43,36,7,85,0.337301587301587,1.97674418604651,12.1428571428571,2.36111111111111,0.279446366782007,6.14285714285714,1.19444444444444,NA,2.11481759307251
"838",60,12,46,28,18,88,0.174603174603175,1.91304347826087,4.88888888888889,3.14285714285714,0.346590909090909,2.55555555555556,1.64285714285714,NA,1.11809437895108
"839",60,13,46,43,3,88,0.682170542635659,1.91304347826087,29.3333333333333,2.04651162790698,NA,15.3333333333333,1.06976744186047,NA,2.63100290926102
"840",60,14,51,48,3,93,0.645833333333333,1.82352941176471,31,1.9375,NA,17,1.0625,NA,0.949834313828093
"841",61,1,12,5,7,12,0.342857142857143,1,1.71428571428571,2.4,0.395833333333333,1.71428571428571,2.4,NA,1.26491106406735
"842",61,2,23,4,19,32,0.421052631578947,1.39130434782609,1.68421052631579,8,0.2734375,1.21052631578947,5.75,NA,0.64286954353119
"843",61,3,28,21,7,44,0.299319727891156,1.57142857142857,6.28571428571429,2.0952380952381,0.316115702479339,4,1.33333333333333,NA,1.58939321720526
"844",61,4,32,14,18,54,0.214285714285714,1.6875,3,3.85714285714286,0.366598079561042,1.77777777777778,2.28571428571429,NA,0.888888888888889
"845",61,5,33,19,14,55,0.206766917293233,1.66666666666667,3.92857142857143,2.89473684210526,0.364628099173554,2.35714285714286,1.73684210526316,NA,0.895041284577924
"846",61,6,39,10,29,64,0.220689655172414,1.64102564102564,2.20689655172414,6.4,0.3603515625,1.3448275862069,3.9,NA,0.74798557598058
"847",61,7,42,2,40,74,0.925,1.76190476190476,1.85,37,NA,1.05,21,NA,0.205243945733394
"848",61,8,43,15,28,75,0.178571428571429,1.74418604651163,2.67857142857143,5,0.372622222222222,1.53571428571429,2.86666666666667,NA,0.831346006387342
"849",61,9,45,40,5,79,0.395,1.75555555555556,15.8,1.975,0.288255087325749,9,1.125,NA,1.2349072816336
"850",61,10,46,43,3,84,0.651162790697674,1.82608695652174,28,1.95348837209302,NA,15.3333333333333,1.06976744186047,NA,1.44886381320204
"851",61,11,46,34,12,86,0.21078431372549,1.8695652173913,7.16666666666667,2.52941176470588,0.410356949702542,3.83333333333333,1.35294117647059,NA,1.40286325221789
"852",61,12,46,41,5,86,0.419512195121951,1.8695652173913,17.2,2.09756097560976,0.292320173066522,9.2,1.1219512195122,NA,1.86826851870316
"853",61,13,49,13,36,89,0.19017094017094,1.81632653061224,2.47222222222222,6.84615384615385,0.381264991793966,1.36111111111111,3.76923076923077,NA,0.717393000363439
"854",61,14,51,41,10,93,0.226829268292683,1.82352941176471,9.3,2.26829268292683,0.363741473002659,5.1,1.24390243902439,NA,1.81050811823694
"855",62,1,12,8,4,12,0.375,1,3,1.5,0.409722222222222,3,1.5,NA,1.82574185835055
"856",62,2,20,11,9,24,0.242424242424242,1.2,2.66666666666667,2.18181818181818,0.371527777777778,2.22222222222222,1.81818181818182,NA,1.02062072615966
"857",62,3,30,14,16,43,0.191964285714286,1.43333333333333,2.6875,3.07142857142857,0.402920497566252,1.875,2.14285714285714,NA,0.945881658330522
"858",62,4,32,12,20,48,0.2,1.5,2.4,4,0.401909722222222,1.6,2.66666666666667,NA,0.812507809729048
"859",62,5,37,16,21,53,0.157738095238095,1.43243243243243,2.52380952380952,3.3125,0.412602349590602,1.76190476190476,2.3125,NA,0.941397584964549
"860",62,6,40,11,29,60,0.188087774294671,1.5,2.06896551724138,5.45454545454545,0.477222222222222,1.37931034482759,3.63636363636364,NA,0.711159002218759
"861",62,7,41,12,29,64,0.183908045977011,1.5609756097561,2.20689655172414,5.33333333333333,0.4345703125,1.41379310344828,3.41666666666667,NA,0.713992367329941
"862",62,8,45,19,26,71,0.143724696356275,1.57777777777778,2.73076923076923,3.73684210526316,0.38901011704027,1.73076923076923,2.36842105263158,NA,0.943404307164814
"863",62,9,47,9,38,76,0.222222222222222,1.61702127659574,2,8.44444444444444,0.405297783933518,1.23684210526316,5.22222222222222,NA,0.605525532467488
"864",62,10,48,2,46,81,0.880434782608696,1.6875,1.76086956521739,40.5,NA,1.04347826086957,24,NA,0.255565020141561
"865",62,11,48,16,32,87,0.169921875,1.8125,2.71875,5.4375,0.370194213238209,1.5,3,NA,0.718221856292398
"866",62,12,48,26,22,87,0.152097902097902,1.8125,3.95454545454545,3.34615384615385,0.385519883736293,2.18181818181818,1.84615384615385,NA,0.876120736675719
"867",62,13,48,32,16,90,0.17578125,1.875,5.625,2.8125,0.378641975308642,3,1.5,NA,1.33333333333333
"868",62,14,51,42,9,93,0.246031746031746,1.82352941176471,10.3333333333333,2.21428571428571,0.362816510579258,5.66666666666667,1.21428571428571,NA,1.09677419354839
