"","replicate","areas","species","species_tl1","species_tl2","links","connectances","links_per_sp","indegree","outdegree","modularity","normalised_indegree","normalised_outdegree","potential_indegree","sd_gen"
"1",1,1,57,28,29,90,0.110837438423645,1.57894736842105,3.10344827586207,3.21428571428571,0.24,1.96551724137931,2.03571428571429,11.0344827586207,1.75371448778085
"2",1,2,70,26,44,126,0.11013986013986,1.8,2.86363636363636,4.84615384615385,0.27488032249937,1.59090909090909,2.69230769230769,8,1.20167667516006
"3",1,3,92,29,63,189,0.103448275862069,2.05434782608696,3,6.51724137931035,0.296296296296296,1.46031746031746,3.17241379310345,6.6984126984127,1.27295516255677
"4",1,4,107,28,79,407,0.183996383363472,3.80373831775701,5.15189873417722,14.5357142857143,0.216240363660511,1.35443037974684,3.82142857142857,8.0379746835443,1.17654140821649
"5",1,5,126,33,93,590,0.192245030954708,4.68253968253968,6.34408602150538,17.8787878787879,0.228612467681701,1.35483870967742,3.81818181818182,7.75268817204301,1.27106009308624
"6",1,6,135,40,95,521,0.137105263157895,3.85925925925926,5.48421052631579,13.025,0.1761893008057,1.42105263157895,3.375,6.8,1.35163414476477
"7",1,7,146,32,114,626,0.171600877192982,4.28767123287671,5.49122807017544,19.5625,0.24086956077943,1.28070175438596,4.5625,7.03508771929825,1.3342941973043
"8",1,8,152,36,116,709,0.16977969348659,4.66447368421053,6.11206896551724,19.6944444444444,0.200397468772442,1.31034482758621,4.22222222222222,6.68103448275862,1.29984765413858
"9",1,9,156,48,108,595,0.114776234567901,3.81410256410256,5.50925925925926,12.3958333333333,0.234124708707012,1.44444444444444,3.25,7.32407407407407,1.56676454960454
"10",1,10,161,39,122,739,0.155317360235393,4.59006211180124,6.05737704918033,18.9487179487179,0.19978722664025,1.31967213114754,4.12820512820513,6.77868852459016,1.32484716905223
"11",1,11,162,37,125,733,0.158486486486486,4.52469135802469,5.864,19.8108108108108,0.211951110110201,1.296,4.37837837837838,6.688,1.38628243305836
"12",1,12,163,45,118,690,0.129943502824859,4.23312883435583,5.84745762711864,15.3333333333333,0.204940138626339,1.38135593220339,3.62222222222222,7.44067796610169,1.39179628049219
"13",1,13,165,41,124,768,0.151062155782848,4.65454545454545,6.19354838709677,18.7317073170732,0.211803860134549,1.33064516129032,4.02439024390244,7.09677419354839,1.37871692018051
"14",1,14,165,42,123,841,0.162795199380565,5.0969696969697,6.83739837398374,20.0238095238095,0.221768999874166,1.34146341463415,3.92857142857143,7.15447154471545,1.45943238893148
"15",1,15,166,39,127,793,0.16010498687664,4.77710843373494,6.24409448818898,20.3333333333333,0.184222285477118,1.30708661417323,4.25641025641026,6.73228346456693,1.34418952096607
"16",1,16,167,39,128,768,0.153846153846154,4.59880239520958,6,19.6923076923077,0.230088975694444,1.3046875,4.28205128205128,6.5859375,1.41001592974382
"17",1,17,170,43,127,790,0.144662149789416,4.64705882352941,6.22047244094488,18.3720930232558,0.212110238743791,1.33858267716535,3.95348837209302,6.95275590551181,1.45921508495799
"18",1,18,172,41,131,848,0.157884937628002,4.93023255813953,6.47328244274809,20.6829268292683,0.227804323157707,1.31297709923664,4.19512195121951,6.61832061068702,1.37205134516536
"19",1,19,175,40,135,911,0.168703703703704,5.20571428571429,6.74814814814815,22.775,0.210773073581703,1.2962962962963,4.375,6.91111111111111,1.35034082954471
"20",1,20,178,50,128,807,0.12609375,4.53370786516854,6.3046875,16.14,0.212936987235297,1.390625,3.56,7.421875,1.47705252557779
"21",1,21,183,42,141,967,0.163289429246876,5.28415300546448,6.85815602836879,23.0238095238095,0.194904442250952,1.29787234042553,4.35714285714286,6.85815602836879,1.38948053169827
"22",2,1,62,25,37,121,0.130810810810811,1.95161290322581,3.27027027027027,4.84,0.25947681169319,1.67567567567568,2.48,7.2972972972973,1.43739551176437
"23",2,2,87,37,50,192,0.103783783783784,2.20689655172414,3.84,5.18918918918919,0.251817491319444,1.74,2.35135135135135,8.08,1.80174102662975
"24",2,3,105,30,75,312,0.138666666666667,2.97142857142857,4.16,10.4,0.231960880999343,1.4,3.5,7.6,1.38320881721331
"25",2,4,119,34,85,347,0.120069204152249,2.91596638655462,4.08235294117647,10.2058823529412,0.241393915737196,1.4,3.5,7,1.42011314388255
"26",2,5,130,34,96,491,0.150428921568627,3.77692307692308,5.11458333333333,14.4411764705882,0.213919802887826,1.35416666666667,3.82352941176471,7.3125,1.33899798048339
"27",2,6,133,31,102,473,0.149588867805187,3.55639097744361,4.63725490196078,15.258064516129,0.221133603600785,1.30392156862745,4.29032258064516,6.74509803921569,1.15548858907445
"28",2,7,141,38,103,472,0.120592743995912,3.34751773049645,4.58252427184466,12.4210526315789,0.229608050847458,1.36893203883495,3.71052631578947,6.64077669902913,1.38200216909114
"29",2,8,146,41,105,600,0.139372822299652,4.10958904109589,5.71428571428571,14.6341463414634,0.221147222222222,1.39047619047619,3.5609756097561,7.78095238095238,1.41473166708945
"30",2,9,147,42,105,675,0.153061224489796,4.59183673469388,6.42857142857143,16.0714285714286,0.204606858710562,1.4,3.5,7.4952380952381,1.36733108718931
"31",2,10,149,37,112,655,0.158059845559846,4.39597315436242,5.84821428571429,17.7027027027027,0.204403006817785,1.33035714285714,4.02702702702703,6.875,1.29987836880008
"32",2,11,154,39,115,596,0.13288740245262,3.87012987012987,5.18260869565217,15.2820512820513,0.253271249042836,1.33913043478261,3.94871794871795,7.31304347826087,1.355472562596
"33",2,12,156,43,113,633,0.130273718872196,4.05769230769231,5.60176991150442,14.7209302325581,0.217922129132569,1.38053097345133,3.62790697674419,7.30973451327434,1.37157326898894
