"","replicate","areas","species","species_tl1","species_tl2","links","connectances","links_per_sp","indegree","outdegree","modularity","normalised_indegree","normalised_outdegree","potential_indegree","sd_gen"
"1",1,1,61,18,43,189,0.244186046511628,3.09836065573771,7.53968253968254,17.5396825396825,0.229248901206573,2.43344251280759,5.66095574032082,9.27906976744186,1.2140556741797
"2",1,2,73,21,52,223,0.204212454212454,3.05479452054795,7.86995515695067,18.2017937219731,0.256630939693137,2.5762633473426,5.9584347161616,9.73076923076923,1.29544038333279
"3",1,3,102,33,69,413,0.181379007465964,4.04901960784314,12.1767554479419,20.2687651331719,0.238319976080061,3.00733427527863,5.00584514184875,7.53623188405797,1.5144669387511
"4",1,4,112,30,82,435,0.176829268292683,3.88392857142857,11.2298850574713,23.9287356321839,0.215980975029727,2.89137270445237,6.1609618179416,7,1.45236347669127
"5",1,5,121,25,96,424,0.176666666666667,3.50413223140496,8.97641509433962,29.4245283018868,0.229507831968672,2.56166562833749,8.39709416162335,6.77083333333333,1.28739281357474
"6",1,6,134,32,102,556,0.170343137254902,4.14925373134328,10.7877697841727,30.9208633093525,0.240056156513638,2.59993012784017,7.45215050980798,7.12745098039216,1.30631149320152
"7",1,7,135,29,106,584,0.189980481457385,4.32592592592593,11.2671232876712,31.5171232876712,0.21970585475699,2.60455760930756,7.28563637643085,7.50943396226415,1.30814778177962
"8",1,8,144,33,111,730,0.199290199290199,5.06944444444444,13.1150684931507,34.6575342465753,0.182148620754363,2.58708200412835,6.83655470069431,7.3963963963964,1.29940195259089
"9",1,9,146,36,110,683,0.172474747474747,4.67808219178082,12.8418740849195,33.0849194729136,0.241233984081083,2.74511510453623,7.07232539245298,7.49090909090909,1.37808864803364
"10",1,10,149,38,111,742,0.175912754860123,4.97986577181208,14.2075471698113,32.7978436657682,0.193036595200558,2.85299801657936,6.58608990053836,7.54954954954955,1.43047257118795
"11",1,11,159,38,121,852,0.185297955632884,5.35849056603774,14.8169014084507,35.4976525821596,0.196795995062708,2.76512596707003,6.62456192554388,7.20661157024793,1.38660600167764
"12",1,12,157,38,119,746,0.164971251658558,4.7515923566879,13.4075067024129,34.2788203753351,0.193336759410331,2.82168706739788,7.21417533368313,7.09243697478992,1.41382524691462
"13",1,13,154,38,116,713,0.161751361161524,4.62987012987013,13.1458625525947,32.7980364656381,0.211863823325183,2.83935881220137,7.08400787616869,7.43965517241379,1.42283544594387
"14",1,14,160,39,121,842,0.178427632973088,5.2625,14.3182897862233,36.1306413301663,0.207742565207825,2.72081516127758,6.86568006273943,7.52066115702479,1.36552852365708
"15",1,15,167,39,128,867,0.173677884615385,5.19161676646707,13.957324106113,37.8627450980392,0.207249274633525,2.68843497776341,7.29305470746545,7.0234375,1.34891565896898
"16",1,16,164,40,124,850,0.171370967741935,5.18292682926829,14.1294117647059,36.9223529411765,0.197886505190312,2.72614532871972,7.12384221453287,7.4758064516129,1.36799838379945
"17",1,17,172,37,135,875,0.175175175175175,5.08720930232558,13.2902857142857,39.7611428571429,0.189351183673469,2.61249044897959,7.81590465306123,6.82222222222222,1.31071251126712
"18",1,18,177,42,135,938,0.165432098765432,5.29943502824859,14.8230277185501,38.8507462686567,0.196772382376876,2.79709584880956,7.3311109696719,6.94814814814815,1.40101055897623
"19",1,19,178,42,136,952,0.166666666666667,5.34831460674157,14.8109243697479,39.3214285714286,0.193996716333592,2.76926947249488,7.35211584633854,7,1.38766891629464
"20",2,1,72,20,52,204,0.196153846153846,2.83333333333333,7.1078431372549,15.9705882352941,0.232242406766628,2.50865051903114,5.63667820069204,7.63461538461539,1.25971152687427
"21",2,2,79,21,58,209,0.171592775041051,2.64556962025316,7.44976076555024,19.200956937799,0.301481193196126,2.81593827980129,7.25777798127332,8.44827586206897,1.41951113297476
"22",2,3,99,26,73,390,0.205479452054795,3.93939393939394,10.1948717948718,25.3538461538461,0.230401051939513,2.58792899408284,6.43597633136095,8.78082191780822,1.30141320858006
"23",2,4,106,24,82,371,0.188516260162602,3.5,9.44743935309973,25.6792452830189,0.222193968366984,2.69926838659992,7.33692722371967,7.26829268292683,1.35673017749097
"24",2,5,112,26,86,362,0.161896243291592,3.23214285714286,8.79558011049724,25.8121546961326,0.284255669851348,2.72128445407649,7.98608101095815,7.61627906976744,1.36736497877482
"25",2,6,120,31,89,455,0.164914824211671,3.79166666666667,10.0285714285714,28.2043956043956,0.241700277744233,2.64489795918367,7.4385219176428,6.8314606741573,1.32968725942441
"26",2,7,133,31,102,575,0.181846932321316,4.32330827067669,11.2434782608696,31.2852173913043,0.198155009451796,2.60066540642722,7.23640680529301,7.76470588235294,1.30674916130373
"27",2,8,147,39,108,783,0.185897435897436,5.3265306122449,15.1455938697318,32.6424010217114,0.189823989665448,2.84342566903011,6.12826685848221,7.47222222222222,1.42704269076058
"28",2,9,149,37,112,731,0.176399613899614,4.90604026845638,13.5088919288646,33.4541723666211,0.222748291885074,2.75352243146487,6.81897631002262,7.01785714285714,1.38216316947386
"29",2,10,150,36,114,754,0.183723196881092,5.02666666666667,13.6737400530504,34.0689655172414,0.207601896868338,2.72024006360419,6.77764565992866,7.07894736842105,1.36539918791966
"30",2,11,148,38,110,649,0.155263157894737,4.38513513513514,12.617873651772,31.5639445300462,0.251131882402939,2.87741956927928,7.1979411254959,7.23636363636364,1.44225493530243
"31",2,12,157,36,121,730,0.167584940312213,4.64968152866242,12.1671232876712,35.9917808219178,0.199275661474949,2.61676487145806,7.74069806717958,6.50413223140496,1.31377744505828
