"","replicate","areas","species","species_tl1","species_tl2","links","connectances","links_per_sp","indegree","outdegree","modularity","normalised_indegree","normalised_outdegree","potential_indegree","sd_gen"
"1",1,1,74,19,55,147,0.14066985645933,1.98648648648649,4.7687074829932,15.7891156462585,0.342172243046879,2.40057383497617,7.94826229811653,5.21818181818182,1.20245757162848
"2",1,2,105,15,90,173,0.128148148148148,1.64761904761905,2.83815028901734,37.1965317919075,0.393464532727455,1.72257676501052,22.5759297002907,3.95555555555556,0.809845042232245
"3",1,3,113,25,88,187,0.085,1.65486725663717,3.18181818181818,32.6470588235294,0.395378764048157,1.92270296548371,19.7279018559295,3.71590909090909,0.910747844611349
"4",1,4,138,28,110,286,0.0928571428571429,2.07246376811594,5.12587412587413,33.2797202797203,0.335737688884542,2.47332387891828,16.0580468482566,3.67272727272727,1.24219184266224
"5",1,5,144,32,112,296,0.0825892857142857,2.05555555555556,4.85810810810811,35.3108108108108,0.3290380752374,2.36340394448503,17.1782322863404,4.09821428571429,1.18240597158866
"6",1,6,156,31,125,350,0.0903225806451613,2.24358974358974,5.51428571428571,36.5542857142857,0.329281632653061,2.45779591836735,16.2927673469388,3.736,1.23369417468662
"7",1,7,162,42,120,384,0.0761904761904762,2.37037037037037,6.390625,32.0833333333333,0.314507378472222,2.696044921875,13.53515625,3.80833333333333,1.35367311491671
"8",1,8,170,40,130,415,0.0798076923076923,2.44117647058824,6.63373493975904,31.8289156626506,0.292814632022064,2.71743358978081,13.0383509943388,3.53846153846154,1.36301085424834
"9",1,9,172,42,130,392,0.0717948717948718,2.27906976744186,5.57142857142857,26.0357142857143,0.33698198667222,2.44460641399417,11.423833819242,3.72307692307692,1.22285430634901
"10",1,10,169,39,130,329,0.0648915187376726,1.94674556213018,5.32218844984802,24.854103343465,0.362247207620033,2.73389011557543,12.7670014135124,4.31538461538462,1.37058644589692
"11",1,11,208,41,167,514,0.0750693734482255,2.47115384615385,6.45136186770428,40.4980544747082,0.298982573543884,2.61066783751457,16.3883177640842,3.36526946107784,1.30788397559256
"12",1,12,210,44,166,556,0.0761226725082147,2.64761904761905,6.93525179856115,43.3525179856115,0.274215879095285,2.6194296361472,16.3741524765799,3.80722891566265,1.3129138839227
"13",1,13,231,49,182,650,0.0728862973760933,2.81385281385281,7.87384615384615,41.7323076923077,0.275673372781065,2.79824378698225,14.8310201183432,3.61538461538462,1.39692244037497
"14",1,14,229,47,182,664,0.0776245031564181,2.89956331877729,7.80120481927711,43.4036144578313,0.277768453331398,2.69047575845551,14.9690176368123,3.71428571428571,1.34612516565006
"15",1,15,239,48,191,695,0.0758071553228621,2.90794979079498,7.6273381294964,45.305035971223,0.264392112209513,2.62292634956783,15.5797174059314,3.68062827225131,1.31352593050673
"16",1,16,238,48,190,652,0.0714912280701754,2.73949579831933,7.22085889570552,44.8711656441718,0.290639467048063,2.63583499567165,16.3793518762468,3.67368421052632,1.31977714404709
"17",1,17,244,50,194,707,0.0728865979381443,2.89754098360656,7.82036775106082,45.1980198019802,0.268267016639025,2.69896708806059,15.5987508227485,3.64432989690722,1.34984430410686
"18",2,1,56,13,43,90,0.161001788908766,1.60714285714286,2.97777777777778,11.4666666666667,0.393827160493827,1.85283950617284,7.13481481481481,3.74418604651163,0.856748835056102
"19",2,2,86,22,64,148,0.105113636363636,1.72093023255814,3.75675675675676,20.8243243243243,0.393489773557341,2.18298027757487,12.1006208911614,3.6875,1.07033449653241
"20",2,3,78,21,57,116,0.0969089390142022,1.48717948717949,4.31034482758621,13.0689655172414,0.431703329369798,2.89833531510107,8.78775267538644,4.63157894736842,1.45977806821436
"21",2,4,91,18,73,148,0.112633181126332,1.62637362637363,2.97297297297297,30,0.398055149744339,1.82797662527392,18.4459459459459,3.94520547945205,0.85722028751482
"22",2,5,113,28,85,213,0.0894957983193277,1.88495575221239,4.42723004694836,28.4272300469484,0.362163591879918,2.34871828781767,15.0811126540149,4.81176470588235,1.17098674869303
"23",2,6,140,30,110,250,0.0757575757575758,1.78571428571429,4.36,38.048,0.3916,2.4416,21.30688,4.41818181818182,1.2252772830467
"24",2,7,173,37,136,413,0.0820747217806041,2.38728323699422,6.37530266343826,34.2397094430993,0.30120361847698,2.67052629727559,14.342541727981,3.61764705882353,1.33869719132443
"25",2,8,181,41,140,412,0.0717770034843206,2.27624309392265,6.10194174757282,34.7427184466019,0.313265859176172,2.6807074182298,15.263184560279,3.76428571428571,1.34432165730193
"26",2,9,194,41,153,503,0.0801849194962538,2.59278350515464,6.50298210735586,38.610337972167,0.284472093878083,2.50810840721081,14.8914623590465,3.66013071895425,1.25809511107677
"27",2,10,196,44,152,513,0.0767045454545455,2.61734693877551,7.44444444444444,29.8382066276803,0.296763676572848,2.84427117175655,11.40017251272,3.97368421052632,1.42061526536179
