"","replicate","areas","species","species_tl1","species_tl2","links","connectances","links_per_sp","indegree","outdegree","modularity","normalised_indegree","normalised_outdegree","potential_indegree","sd_gen"
"1",1,1,8,5,3,3,0.2,0.375,1,0.6,0.444444444444444,2.66666666666667,1.6,2,0
"2",1,2,15,13,2,3,0.115384615384615,0.2,1.5,0.230769230769231,NA,7.5,1.15384615384615,0,3.53553390593274
"3",1,3,27,19,8,9,0.0592105263157895,0.333333333333333,1.125,0.473684210526316,0.814814814814815,3.375,1.42105263157895,1,1.06066017177982
"4",1,4,29,15,14,17,0.080952380952381,0.586206896551724,1.21428571428571,1.13333333333333,0.615916955017301,2.07142857142857,1.93333333333333,2.57142857142857,0.726390829127252
"5",1,5,35,20,15,27,0.09,0.771428571428571,1.8,1.35,0.496570644718793,2.33333333333333,1.75,2.8,1.31468439624436
"6",1,6,40,25,15,30,0.08,0.75,2,1.2,0.574444444444444,2.66666666666667,1.6,3.13333333333333,1.23442679969674
"7",1,7,43,20,23,39,0.0847826086956522,0.906976744186046,1.69565217391304,1.95,0.527942143326759,1.8695652173913,2.15,2.73913043478261,1.12414274561834
"8",1,8,45,20,25,46,0.092,1.02222222222222,1.84,2.3,0.504725897920605,1.8,2.25,2.52,1.0444967855248
"9",1,9,45,22,23,46,0.0909090909090909,1.02222222222222,2,2.09090909090909,0.425803402646503,1.95652173913044,2.04545454545455,2.95652173913043,1.28568666653368
"10",1,10,46,21,25,43,0.0819047619047619,0.934782608695652,1.72,2.04761904761905,0.598161168199027,1.84,2.19047619047619,1.84,1.25517353753909
"11",1,11,47,25,22,47,0.0854545454545454,1,2.13636363636364,1.88,0.525124490719783,2.13636363636364,1.88,2.95454545454545,1.48950150003775
"12",1,12,48,25,23,51,0.088695652173913,1.0625,2.21739130434783,2.04,0.484429065743945,2.08695652173913,1.92,2.52173913043478,1.74830791023296
"13",1,13,53,25,28,63,0.09,1.18867924528302,2.25,2.52,0.44973544973545,1.89285714285714,2.12,2.67857142857143,1.34729695094564
"14",1,14,53,24,29,64,0.0919540229885057,1.20754716981132,2.20689655172414,2.66666666666667,0.49072265625,1.82758620689655,2.20833333333333,2.41379310344828,1.53943626919115
"15",1,15,56,24,32,63,0.08203125,1.125,1.96875,2.625,0.472411186696901,1.75,2.33333333333333,2.375,1.5721085486472
"16",1,16,59,28,31,73,0.0841013824884793,1.23728813559322,2.35483870967742,2.60714285714286,0.442672171139051,1.90322580645161,2.10714285714286,2.58064516129032,1.48366951497714
"17",1,17,59,27,32,76,0.087962962962963,1.28813559322034,2.375,2.81481481481481,0.476108033240997,1.84375,2.18518518518519,2.4375,1.61100988529086
"18",1,18,62,26,36,82,0.0876068376068376,1.32258064516129,2.27777777777778,3.15384615384615,0.456722189173111,1.72222222222222,2.38461538461538,2.36111111111111,1.31098447808721
"19",1,19,62,26,36,85,0.0908119658119658,1.37096774193548,2.36111111111111,3.26923076923077,0.451764705882353,1.72222222222222,2.38461538461538,2.38888888888889,1.47078661593774
"20",1,20,63,32,31,73,0.0735887096774194,1.15873015873016,2.35483870967742,2.28125,0.464815162319385,2.03225806451613,1.96875,2.64516129032258,1.50386399333632
"21",1,21,63,26,37,88,0.0914760914760915,1.3968253968254,2.37837837837838,3.38461538461538,0.434400826446281,1.7027027027027,2.42307692307692,2.40540540540541,1.4253539583675
"22",1,22,63,27,36,86,0.088477366255144,1.36507936507937,2.38888888888889,3.18518518518519,0.435505678745268,1.75,2.33333333333333,2.38888888888889,1.4784278993385
"23",1,23,65,27,38,90,0.087719298245614,1.38461538461538,2.36842105263158,3.33333333333333,0.44716049382716,1.71052631578947,2.40740740740741,2.36842105263158,1.41905133421779
"24",1,24,65,27,38,90,0.087719298245614,1.38461538461538,2.36842105263158,3.33333333333333,0.44716049382716,1.71052631578947,2.40740740740741,2.36842105263158,1.41905133421779
"25",1,25,65,27,38,90,0.087719298245614,1.38461538461538,2.36842105263158,3.33333333333333,0.44716049382716,1.71052631578947,2.40740740740741,2.36842105263158,1.41905133421779
"26",2,1,10,8,2,3,0.1875,0.3,1.5,0.375,0.444444444444444,5,1.25,5.5,2.35702260395516
"27",2,2,11,8,3,5,0.208333333333333,0.454545454545455,1.66666666666667,0.625,0.44,3.66666666666667,1.375,3.33333333333333,2.54034118443435
"28",2,3,16,15,1,1,0.0666666666666667,0.0625,1,0.0666666666666667,NA,16,1.06666666666667,0,NA
"29",2,4,22,19,3,3,0.0526315789473684,0.136363636363636,1,0.157894736842105,0.666666666666667,7.33333333333333,1.15789473684211,0.666666666666667,0
"30",2,5,27,18,9,13,0.0802469135802469,0.481481481481481,1.44444444444444,0.722222222222222,0.633136094674556,3,1.5,2.11111111111111,1.09463457467367
"31",2,6,35,26,9,16,0.0683760683760684,0.457142857142857,1.77777777777778,0.615384615384615,0.59375,3.88888888888889,1.34615384615385,2.77777777777778,2.12586787832902
"32",2,7,35,22,13,22,0.0769230769230769,0.628571428571429,1.69230769230769,1,0.510330578512397,2.69230769230769,1.59090909090909,3.07692307692308,1.35998929542177
"33",2,8,38,25,13,30,0.0923076923076923,0.789473684210526,2.30769230769231,1.2,0.351111111111111,2.92307692307692,1.52,3.46153846153846,1.66641023668336
"34",2,9,39,22,17,40,0.106951871657754,1.02564102564103,2.35294117647059,1.81818181818182,0.44125,2.29411764705882,1.77272727272727,2.70588235294118,1.97846865916398
"35",2,10,43,19,24,52,0.114035087719298,1.2093023255814,2.16666666666667,2.73684210526316,0.428254437869822,1.79166666666667,2.26315789473684,2.70833333333333,1.18627325389774
