"","r","area","model","a","a.std.err","a.tval","a.pval","b","b.std.err","b.tval","b.pval","fraction"
"1043",37,2,"mod3",1.309228161329,0.0543031135370974,24.1096334270889,0.000156392432955934,NA,NA,NA,NA,0.666666666666667
"2425",86,2,"mod3",2.15272632225715,0.104959842401379,20.5099995674999,0.000253436724952739,NA,NA,NA,NA,0.666666666666667
"987",35,3,"mod1",2.88722654003139,0.229466971353632,12.5823185925171,0.0504902506944595,6817.27179587682,1066754.77189817,0.00639066444834952,0.995931632037863,0.5625
"1422",50,3,"mod1",2.49360621261265,0.164585036938702,15.1508682623522,0.0419578415818342,4851.30270685,510039.232395774,0.00951162655480891,0.993944893067367,0.5625
"1449",51,3,"mod1",1.7936261524675,0.02152624581421,83.3227571564516,0.00764004014301367,12057.2790295206,641844.345165401,0.0187853630250704,0.98804227292169,0.5625
"1638",58,3,"mod1",1.07575369148014,0.141101794782627,7.62395469977812,0.0830285778443535,687.862198290967,18950.1654458604,0.0362984798341815,0.976901811036611,0.5625
"1696",60,3,"mod1",2.49360621261265,0.164585036938702,15.1508682623522,0.0419578415818342,4851.30270685,510039.232395774,0.00951162655480891,0.993944893067367,0.5625
"2109",75,3,"mod1",1.7936261524675,0.02152624581421,83.3227571564516,0.00764004014301367,12057.2790295206,641844.345165401,0.0187853630250704,0.98804227292169,0.5625
"2341",83,3,"mod1",2.11331957304989,0.0930712003169908,22.7064824118754,0.0280188121835994,4591.55612019176,332165.473898046,0.0138230986691925,0.991200502506876,0.5625
"2487",88,3,"mod1",2.79788179213124,0.215369250522596,12.9910922071844,0.0489078847830661,6228.19626879481,890174.866818708,0.0069965986470198,0.995545899640661,0.5625
"2518",89,3,"mod1",3.12773183929892,0.265824157598705,11.7661685361969,0.0539762428149004,8934.62777469201,1787920.69413508,0.00499721704883235,0.996818699301061,0.5625
"34",2,4,"mod3",1.68622501376364,0.0666970683358537,25.2818460516531,1.45344929441367e-05,NA,NA,NA,NA,0.636363636363636
"1535",54,4,"mod3",1.72493076007221,0.0694386564400335,24.841073380529,0.000143031539950275,NA,NA,NA,NA,0.636363636363636
"1887",67,4,"mod3",1.69916398641373,0.161024224847252,10.5522258407116,0.00181791168421945,NA,NA,NA,NA,0.636363636363636
"2058",73,4,"mod3",2.01123238332172,0.0686952278353269,29.2776142782867,8.75069875868731e-05,NA,NA,NA,NA,0.636363636363636
"2283",81,4,"mod3",1.69796157907116,0.122416296273353,13.8703884267144,0.000811217680381169,NA,NA,NA,NA,0.636363636363636
"2426",86,4,"mod3",1.56021013854345,0.0665878156889912,23.4308652776757,1.96672009337832e-05,NA,NA,NA,NA,0.636363636363636
"2519",89,4,"mod3",1.55529993183117,0.168356753910561,9.23812021617748,0.00268347168951791,NA,NA,NA,NA,0.636363636363636
"443",16,5,"mod3",1.70228986106357,0.18260959163281,9.32201778582654,0.000737067796580567,NA,NA,NA,NA,0.541666666666667
"610",22,5,"mod3",2.66920889168597,0.0487668974226854,54.7340313358607,1.3433117117258e-05,NA,NA,NA,NA,0.541666666666667
"764",27,5,"mod3",1.56263865779401,0.128359530014976,12.1739200635254,0.000261301498587927,NA,NA,NA,NA,0.541666666666667
"822",29,5,"mod3",1.9318034035894,0.0889872430848271,21.7087678707824,0.000213923056165519,NA,NA,NA,NA,0.541666666666667
"1012",36,5,"mod3",1.3763860405298,0.123874335305698,11.1111477380132,0.00156197063845801,NA,NA,NA,NA,0.541666666666667
"1161",41,5,"mod3",2.20127477758617,0.148462686000891,14.8271248276685,0.00066563105052129,NA,NA,NA,NA,0.541666666666667
"1505",53,5,"mod3",1.49786857565432,0.0980117305834095,15.2825439030445,0.000106923378412436,NA,NA,NA,NA,0.541666666666667
"1561",55,5,"mod3",1.6499017733969,0.108942704755615,15.1446742312671,0.000110813455571137,NA,NA,NA,NA,0.541666666666667
"1639",58,5,"mod3",2.67769033513933,0.160026802690775,16.7327615756563,0.000464741880315097,NA,NA,NA,NA,0.541666666666667
"2082",74,5,"mod3",2.30313702399225,0.056261871285337,40.9360188592322,3.20790673493815e-05,NA,NA,NA,NA,0.541666666666667
"2399",85,5,"mod3",1.9600123581166,0.111978226427404,17.5035131440242,0.000406457697737997,NA,NA,NA,NA,0.541666666666667
"2662",94,5,"mod3",1.80126352780136,0.0813240662341737,22.1492063937703,0.000201473750945338,NA,NA,NA,NA,0.541666666666667
"2780",98,5,"mod3",1.48916977690465,0.0875286395437431,17.0135144869974,1.28348646970086e-05,NA,NA,NA,NA,0.541666666666667
"66",3,6,"mod3",1.66058756670949,0.0954623390848501,17.3952113747549,1.15053390051749e-05,NA,NA,NA,NA,0.761904761904762
"122",5,6,"mod3",2.26698889038552,0.0539614643669641,42.0112559394033,1.91888931087205e-06,NA,NA,NA,NA,0.761904761904762
"216",8,6,"mod3",2.55022550363041,0.181771113140196,14.0298722914432,0.000784193431542854,NA,NA,NA,NA,0.761904761904762
"272",10,6,"mod3",1.63144922936751,0.138560876081713,11.7742415860982,0.00131676317457109,NA,NA,NA,NA,0.761904761904762
"640",23,6,"mod3",1.37195232716404,0.04930766318973,27.8243225983946,1.12250748225503e-06,NA,NA,NA,NA,0.761904761904762
"672",24,6,"mod3",2.21254621880133,0.0484119567101344,45.7024745363818,1.37090543604443e-06,NA,NA,NA,NA,0.761904761904762
"704",25,6,"mod3",1.88576950589035,0.0691418450706353,27.2739251312118,0.000108175770944987,NA,NA,NA,NA,0.761904761904762
"765",27,6,"mod3",1.94421138110391,0.032320378196804,60.1543512042245,4.5738651741583e-07,NA,NA,NA,NA,0.761904761904762
"878",31,6,"mod3",2.01016454780351,0.0442002382783409,45.4785907520443,9.70558574426972e-08,NA,NA,NA,NA,0.761904761904762
"1277",45,6,"mod3",2.10226560845591,0.130688637457157,16.0860626398763,0.000522531126085749,NA,NA,NA,NA,0.761904761904762
"1334",47,6,"mod3",1.92817598694426,0.0471214785969145,40.9192589952073,3.21184442530021e-05,NA,NA,NA,NA,0.761904761904762
"1611",57,6,"mod3",1.73200210686633,0.0416139421597942,41.6207169274082,3.05239173637304e-05,NA,NA,NA,NA,0.761904761904762
"1856",66,6,"mod3",1.86811207221191,0.085055130373954,21.9635436921742,2.54309993320391e-05,NA,NA,NA,NA,0.761904761904762
"1999",71,6,"mod3",1.71388849042181,0.0962151437750707,17.8130845434113,5.83612761980947e-05,NA,NA,NA,NA,0.761904761904762
"2692",95,6,"mod3",1.75537755015888,0.0141127318493518,124.382548247702,1.14575390939931e-06,NA,NA,NA,NA,0.761904761904762
"2781",98,6,"mod3",1.977192944645,0.0398370745504965,49.6319814382644,1.80115702439318e-05,NA,NA,NA,NA,0.761904761904762
"2",1,7,"mod3",1.83861680855523,0.0924329278014608,19.8913617937587,3.76886756284954e-05,NA,NA,NA,NA,0.758620689655172
"67",3,7,"mod3",1.88599415378257,0.0519948772781238,36.2726917056515,3.44853588544955e-06,NA,NA,NA,NA,0.758620689655172
"123",5,7,"mod3",1.81689330539949,0.0240279502553182,75.6158259898741,7.66349529411923e-09,NA,NA,NA,NA,0.758620689655172
"273",10,7,"mod3",1.59831302914219,0.0743845942750129,21.4871512672764,6.62992473287036e-07,NA,NA,NA,NA,0.758620689655172
"358",13,7,"mod3",1.71695384638424,0.0910068862930479,18.8661970134385,7.70720699382848e-06,NA,NA,NA,NA,0.758620689655172
"559",20,7,"mod3",3.09946910414926,0.192445596805285,16.1056898967934,0.000520640552684046,NA,NA,NA,NA,0.758620689655172
"641",23,7,"mod3",1.80289171603495,0.0878114380711101,20.5313995037294,3.3238366101192e-05,NA,NA,NA,NA,0.758620689655172
"734",26,7,"mod3",2.01236718230543,0.101048837184004,19.9147980163396,0.000276703626195165,NA,NA,NA,NA,0.758620689655172
"766",27,7,"mod3",1.59082737339406,0.0694620229518373,22.9021169524114,2.95185434887321e-06,NA,NA,NA,NA,0.758620689655172
"937",33,7,"mod3",1.75272274193989,0.0769604691515138,22.7743250692672,0.000185407810102997,NA,NA,NA,NA,0.758620689655172
"1044",37,7,"mod3",1.48487730379789,0.0713394722942297,20.814245690993,3.14814646263038e-05,NA,NA,NA,NA,0.758620689655172
"1335",47,7,"mod3",1.62937851214243,0.0531284951597945,30.6686366184803,6.73443825174509e-06,NA,NA,NA,NA,0.758620689655172
"1424",50,7,"mod3",1.39488735673444,0.096522988011949,14.4513486938651,0.000133284542053433,NA,NA,NA,NA,0.758620689655172
"1506",53,7,"mod3",1.5136100205519,0.0957961329978791,15.8003248480334,9.37514281335012e-05,NA,NA,NA,NA,0.758620689655172
"1640",58,7,"mod3",1.59852584853521,0.0910510046062754,17.5563779383609,6.18124669799268e-05,NA,NA,NA,NA,0.758620689655172
"1857",66,7,"mod3",1.47458963842801,0.136794992621389,10.7795585947307,0.00011914218129729,NA,NA,NA,NA,0.758620689655172
"1888",67,7,"mod3",1.74383369877087,0.0463249183623242,37.6435352812002,2.97405632494658e-06,NA,NA,NA,NA,0.758620689655172
"2222",79,7,"mod3",1.977192944645,0.0398370745504965,49.6319814382644,1.80115702439318e-05,NA,NA,NA,NA,0.758620689655172
"2602",92,7,"mod3",1.76506695068379,0.0852614508818974,20.7018169691802,3.21655982393855e-05,NA,NA,NA,NA,0.758620689655172
"2663",94,7,"mod3",1.49973509709475,0.108624032805522,13.806660076595,0.000159499321838303,NA,NA,NA,NA,0.758620689655172
"2750",97,7,"mod3",1.70230070915226,0.081643007226909,20.8505390354018,4.69973522479385e-06,NA,NA,NA,NA,0.758620689655172
"2835",100,7,"mod3",1.90198532929987,0.0298199714377298,63.7822652939693,3.61942959586161e-07,NA,NA,NA,NA,0.758620689655172
"3",1,8,"mod3",2.10455206275479,0.0818675457536238,25.7067931300681,1.36016330688211e-05,NA,NA,NA,NA,0.862068965517241
"36",2,8,"mod3",1.61489040526696,0.1048999462415,15.3945780062572,0.000103886955969379,NA,NA,NA,NA,0.862068965517241
"124",5,8,"mod3",1.61320019644111,0.0754940811932628,21.3685652032954,4.16188576593158e-06,NA,NA,NA,NA,0.862068965517241
"246",9,8,"mod3",1.93442284964672,0.0827629770754985,23.3730457506633,0.000171581432698763,NA,NA,NA,NA,0.862068965517241
"330",12,8,"mod3",1.53499689500369,0.0544260003356832,28.2033749593263,9.40406787530969e-06,NA,NA,NA,NA,0.862068965517241
"444",16,8,"mod3",2.26579103954288,0.187827334181672,12.0631592276731,0.00122587628270863,NA,NA,NA,NA,0.862068965517241
"673",24,8,"mod3",1.41875805167229,0.18786579618953,7.55197635998074,0.001647307053027,NA,NA,NA,NA,0.862068965517241
"735",26,8,"mod3",1.62935180466804,0.200413675106482,8.12994324764687,0.00124514201561594,NA,NA,NA,NA,0.862068965517241
"794",28,8,"mod3",1.35157135446824,0.0774717219925026,17.4459960319333,1.134115062007e-05,NA,NA,NA,NA,0.862068965517241
"879",31,8,"mod3",1.87431721588574,0.0956585540855159,19.5938275860845,4.00101401954266e-05,NA,NA,NA,NA,0.862068965517241
"1045",37,8,"mod3",1.76106584325688,0.0876108868369748,20.1009932308281,3.6153409805257e-05,NA,NA,NA,NA,0.862068965517241
"1134",40,8,"mod3",1.98523056590239,0.0832022455225709,23.8603003252339,0.000161325719136868,NA,NA,NA,NA,0.862068965517241
"1336",47,8,"mod3",1.5886447688757,0.08775799870941,18.1025637803811,9.45165718164691e-06,NA,NA,NA,NA,0.862068965517241
"1366",48,8,"mod3",1.71383091397993,0.149216866553164,11.4855039753118,0.00141675232734928,NA,NA,NA,NA,0.862068965517241
"1478",52,8,"mod3",1.51223961065598,0.154457798671397,9.79063293445743,0.0022644560374516,NA,NA,NA,NA,0.862068965517241
"1641",58,8,"mod3",2.11430987131912,0.0984756309751188,21.4703866366018,0.000221090403849539,NA,NA,NA,NA,0.862068965517241
"1745",62,8,"mod3",1.95226397926959,0.0650805712688244,29.997646627985,8.13719017048182e-05,NA,NA,NA,NA,0.862068965517241
"1777",63,8,"mod3",1.26018839415863,0.0893400291126171,14.1055292535232,3.22292462340447e-05,NA,NA,NA,NA,0.862068965517241
"1825",65,8,"mod3",2.1157808392306,0.0665329126836431,31.8005142701464,5.82850356932547e-06,NA,NA,NA,NA,0.862068965517241
"2000",71,8,"mod3",1.84871061957334,0.0428636677675393,43.1300146688187,1.26446744355152e-07,NA,NA,NA,NA,0.862068965517241
"2027",72,8,"mod3",1.69285893840858,0.0622490502919945,27.19493599449,1.08716216495902e-05,NA,NA,NA,NA,0.862068965517241
"2400",85,8,"mod3",1.42846959755078,0.122090600919582,11.700078358134,8.01595998918714e-05,NA,NA,NA,NA,0.862068965517241
"2576",91,8,"mod3",1.65746824206963,0.142034741886301,11.6694565009767,0.000308305278599199,NA,NA,NA,NA,0.862068965517241
"2631",93,8,"mod3",1.91053115434994,0.0891477543101626,21.4310631729749,2.80348796340498e-05,NA,NA,NA,NA,0.862068965517241
"2751",97,8,"mod3",1.61580580250282,0.212215887440811,7.61397189432143,0.00159714344217223,NA,NA,NA,NA,0.862068965517241
"37",2,9,"mod3",1.5231729567868,0.124094682970038,12.2742805761836,0.000253040307671231,NA,NA,NA,NA,0.857142857142857
"125",5,9,"mod3",1.62710879153838,0.049454401159989,32.9011928842198,5.24483726925319e-08,NA,NA,NA,NA,0.857142857142857
"156",6,9,"mod3",1.54585486141827,0.134344984440918,11.506606427113,0.000325690569253482,NA,NA,NA,NA,0.857142857142857
"274",10,9,"mod3",1.56531344522638,0.055446375048892,28.2311232041067,9.36730300198162e-06,NA,NA,NA,NA,0.857142857142857
"301",11,9,"mod3",2.14340565478994,0.0526441311431541,40.7149972512876,3.2603571471145e-05,NA,NA,NA,NA,0.857142857142857
"359",13,9,"mod3",1.64286588076265,0.0758998579575886,21.6451772766248,3.9049667901966e-06,NA,NA,NA,NA,0.857142857142857
"474",17,9,"mod3",2.03404984749078,0.104608750050873,19.4443566766795,4.12437034841557e-05,NA,NA,NA,NA,0.857142857142857
"504",18,9,"mod3",2.85718969024899,0.259646617371535,11.0041475570643,0.00160708383368982,NA,NA,NA,NA,0.857142857142857
