"","r","area","model","a","a.std.err","a.tval","a.pval","b","b.std.err","b.tval","b.pval"
"1",1,5,"mod2",NA,NA,NA,NA,5.01274748563576,2.00608151681765,2.49877556999166,0.0878013862679731
"2",1,6,"mod3",1.12362366215408,0.146335805011974,7.67839191551332,0.00458941676157824,NA,NA,NA,NA
"3",1,8,"mod3",0.955256612754633,0.217470484760781,4.39258050951337,0.021861681243306,NA,NA,NA,NA
"4",1,10,"mod3",1.24880319778562,0.11224584617035,11.1256072308491,0.000371381483003009,NA,NA,NA,NA
"5",1,11,"mod3",0.747592116116384,0.116405623116191,6.42230242924062,0.00135885038347101,NA,NA,NA,NA
"6",1,12,"mod1",-3.04711466329882,0.827323390412336,-3.6830998598748,0.0211463351930802,0.893173206393559,0.226391661093902,3.94525664981578,0.0168850817517274
"7",1,13,"mod3",0.665624804534872,0.133134172814415,4.99965403670424,0.00410593220877693,NA,NA,NA,NA
"8",1,15,"mod2",NA,NA,NA,NA,5.63104245116008,1.29116350976483,4.36121560791763,0.00728193040337369
"9",1,17,"mod3",1.14379550230573,0.255731215600937,4.47264718786071,0.0208287587253678,NA,NA,NA,NA
"10",1,19,"mod2",NA,NA,NA,NA,4.65758776239374,1.05495502641382,4.41496333566618,0.00449525498374874
"11",1,24,"mod3",1.16104474723208,0.214673287687269,5.40842672947492,0.00566037601317791,NA,NA,NA,NA
"12",2,4,"mod3",0.87340103515589,0.307706360699161,2.83842372699536,0.0657318148825523,NA,NA,NA,NA
"13",2,5,"mod3",0.698479667769215,0.269202565513717,2.59462485595675,0.080750215425084,NA,NA,NA,NA
"14",2,8,"mod3",1.15802320645432,0.220072808735978,5.26200039480392,0.0133736206292433,NA,NA,NA,NA
"15",2,9,"mod3",0.911650211723451,0.246753531672613,3.69457817095404,0.020934574220523,NA,NA,NA,NA
"16",2,14,"mod3",1.15197669170412,0.169369249630927,6.80156931801016,0.00244109250894683,NA,NA,NA,NA
"17",2,16,"mod3",0.989844312025468,0.192382402354042,5.14519155553454,0.00676692314254889,NA,NA,NA,NA
"18",2,18,"mod3",1.1816156778504,0.169478010531953,6.97208843873947,0.00222519102728742,NA,NA,NA,NA
"19",2,21,"mod3",1.07290607375249,0.210492151044772,5.09713102568028,0.00699657642514219,NA,NA,NA,NA
"20",2,22,"mod3",0.875594555727329,0.174245862237059,5.02505221349874,0.00401775317156395,NA,NA,NA,NA
"21",2,23,"mod2",NA,NA,NA,NA,4.71179367860887,1.13179856177761,4.16310272669768,0.00592387684406205
"22",2,24,"mod2",NA,NA,NA,NA,4.74326650682348,0.69447968085611,6.82995721484073,0.000246417655701565
"23",2,25,"mod2",NA,NA,NA,NA,4.13589060590117,0.899532951014918,4.59782001452505,0.00370048618074486
"24",3,3,"mod3",0.707042899892516,0.145766810916521,4.85050674736537,0.00833636123710986,NA,NA,NA,NA
"25",3,7,"mod3",0.915335701421052,0.201322288662681,4.54661879467659,0.0199299928065836,NA,NA,NA,NA
"26",3,8,"mod3",1.04075152416402,0.208793542433663,4.98459632435562,0.00757260694149947,NA,NA,NA,NA
"27",3,10,"mod1",-1.42389599967764,0.327847892189719,-4.34316045214548,0.00740679137271433,1.77957738542365,0.334485642470893,5.32034012664237,0.00313929533638939
"28",3,11,"mod2",NA,NA,NA,NA,4.77517462169127,1.33249590806797,3.58363173408535,0.0158140528563129
"29",3,12,"mod3",1.14412653409267,0.22262857547067,5.13917196691312,0.0142741019944813,NA,NA,NA,NA
"30",3,13,"mod3",0.952260894129687,0.127892546680034,7.44578881920375,0.00173783610948022,NA,NA,NA,NA
"31",3,15,"mod3",0.921959806610694,0.185275787844354,4.97614835342226,0.00418956046351945,NA,NA,NA,NA
"32",3,17,"mod3",1.09472581130718,0.121391923712039,9.01811074272161,0.000837338385830057,NA,NA,NA,NA
"33",3,18,"mod3",1.13119122132497,0.208135102803734,5.43488919498436,0.00556182342406911,NA,NA,NA,NA
"34",3,22,"mod2",NA,NA,NA,NA,4.89585478214299,0.776675490180755,6.30360407150686,0.000402766056607445
"35",3,23,"mod3",0.807607232911121,0.17435244488197,4.63203847504312,0.00567332003678925,NA,NA,NA,NA
"36",4,7,"mod3",0.556877685782918,0.0882715286361266,6.30868972574931,0.00804824607359969,NA,NA,NA,NA
"37",4,9,"mod3",1.56441730400531,0.154115669792244,10.1509295330853,0.00203696979394663,NA,NA,NA,NA
"38",4,10,"mod3",0.970561333599465,0.139641505426096,6.9503786187204,0.00225133229249899,NA,NA,NA,NA
