"","replicate","areas","species","species_tl1","species_tl2","links","connectances","links_per_sp","indegree","outdegree","modularity","normalised_indegree","normalised_outdegree","potential_indegree","sd_gen"
"1",1,1,24,15,9,19,0.140740740740741,0.791666666666667,2.11111111111111,1.26666666666667,0.445983379501385,2.66666666666667,1.6,3.77777777777778,1.60332065386609
"2",1,2,27,17,10,22,0.129411764705882,0.814814814814815,2.2,1.29411764705882,0.504132231404959,2.7,1.58823529411765,4.3,2.63855708126134
"3",1,3,30,17,13,27,0.122171945701357,0.9,2.07692307692308,1.58823529411765,0.492455418381344,2.30769230769231,1.76470588235294,2.92307692307692,1.60128153805087
"4",1,4,35,25,10,52,0.208,1.48571428571429,5.2,2.08,0.332100591715976,3.5,1.4,6.6,4.02347647180049
"5",1,5,37,24,13,51,0.163461538461538,1.37837837837838,3.92307692307692,2.125,0.368704344482891,2.84615384615385,1.54166666666667,5.53846153846154,3.36997209417755
"6",1,6,39,26,13,52,0.153846153846154,1.33333333333333,4,2,0.379807692307692,3,1.5,4.38461538461539,3.46410161513775
"7",1,7,40,24,16,70,0.182291666666667,1.75,4.375,2.91666666666667,0.348775510204082,2.5,1.66666666666667,5.0625,2.82168473822019
"8",1,8,42,28,14,73,0.186224489795918,1.73809523809524,5.21428571428571,2.60714285714286,0.335334959654719,3,1.5,5.42857142857143,3.5693966038687
"9",1,9,43,26,17,67,0.15158371040724,1.55813953488372,3.94117647058824,2.57692307692308,0.394519937625306,2.52941176470588,1.65384615384615,4.64705882352941,2.96260252919957
"10",1,10,46,29,17,59,0.119675456389452,1.28260869565217,3.47058823529412,2.03448275862069,0.460787130135019,2.70588235294118,1.58620689655172,4.17647058823529,2.7581389650851
"11",1,11,46,28,18,65,0.128968253968254,1.41304347826087,3.61111111111111,2.32142857142857,0.449940828402367,2.55555555555556,1.64285714285714,3.83333333333333,2.8113334792353
"12",1,12,46,28,18,84,0.166666666666667,1.82608695652174,4.66666666666667,3,0.356434240362812,2.55555555555556,1.64285714285714,5.05555555555556,2.70242876844134
"13",1,13,46,29,17,73,0.148073022312373,1.58695652173913,4.29411764705882,2.51724137931034,0.389754175267405,2.70588235294118,1.58620689655172,5.23529411764706,3.06900572730457
"14",1,14,51,31,20,93,0.15,1.82352941176471,4.65,3,0.377037807839056,2.55,1.64516129032258,4.65,2.99453607249956
"15",2,1,18,12,6,19,0.263888888888889,1.05555555555556,3.16666666666667,1.58333333333333,0.340720221606648,3,1.5,8.33333333333333,2.50052626039947
"16",2,2,27,19,8,21,0.138157894736842,0.777777777777778,2.625,1.10526315789474,0.439909297052154,3.375,1.42105263157895,3.5,2.47192692863781
"17",2,3,28,19,9,37,0.216374269005848,1.32142857142857,4.11111111111111,1.94736842105263,0.388604821037253,3.11111111111111,1.47368421052632,7.33333333333333,2.86780969392124
"18",2,4,36,21,15,44,0.13968253968254,1.22222222222222,2.93333333333333,2.0952380952381,0.422004132231405,2.4,1.71428571428571,3.86666666666667,2.70418801523188
"19",2,5,37,21,16,47,0.139880952380952,1.27027027027027,2.9375,2.23809523809524,0.41195110909914,2.3125,1.76190476190476,5.3125,2.74922070799757
"20",2,6,41,25,16,62,0.155,1.51219512195122,3.875,2.48,0.394640998959417,2.5625,1.64,4.9375,3.03401844919441
"21",2,7,43,29,14,52,0.12807881773399,1.2093023255814,3.71428571428571,1.79310344827586,0.375,3.07142857142857,1.48275862068966,3.85714285714286,3.93821355146996
"22",2,8,44,28,16,55,0.122767857142857,1.25,3.4375,1.96428571428571,0.445619834710744,2.75,1.57142857142857,4.1875,2.96423121005543
"23",2,9,47,28,19,79,0.148496240601504,1.68085106382979,4.15789473684211,2.82142857142857,0.398013138920045,2.47368421052632,1.67857142857143,4.84210526315789,2.79938748215238
"24",2,10,47,29,18,81,0.155172413793103,1.72340425531915,4.5,2.79310344827586,0.356805365035818,2.61111111111111,1.62068965517241,4.94444444444444,3.01340877344467
"25",2,11,47,30,17,83,0.162745098039216,1.76595744680851,4.88235294117647,2.76666666666667,0.348381477718101,2.76470588235294,1.56666666666667,4.94117647058824,3.25837664988146
"26",2,12,49,31,18,71,0.127240143369176,1.44897959183673,3.94444444444444,2.29032258064516,0.421741717913112,2.72222222222222,1.58064516129032,3.94444444444444,3.12673744572821
"27",2,13,51,31,20,93,0.15,1.82352941176471,4.65,3,0.377037807839056,2.55,1.64516129032258,4.65,2.99453607249956
"28",2,14,51,31,20,93,0.15,1.82352941176471,4.65,3,0.35241068331599,2.55,1.64516129032258,4.65,2.99453607249956
"29",3,1,23,18,5,18,0.2,0.782608695652174,3.6,1,0.401234567901235,4.6,1.27777777777778,7.4,4.10085055916964
"30",3,2,28,19,9,20,0.116959064327485,0.714285714285714,2.22222222222222,1.05263157894737,0.465,3.11111111111111,1.47368421052632,5.11111111111111,3.62230742912734
"31",3,3,32,22,10,32,0.145454545454545,1,3.2,1.45454545454545,0.4619140625,3.2,1.45454545454545,4.8,3.61478445646026
"32",3,4,38,22,16,67,0.190340909090909,1.76315789473684,4.1875,3.04545454545455,0.379371797727779,2.375,1.72727272727273,5.3125,2.34505985216896
"33",3,5,42,27,15,65,0.160493827160494,1.54761904761905,4.33333333333333,2.40740740740741,0.392189349112426,2.8,1.55555555555556,5.26666666666667,3.16235250609116
"34",3,6,46,28,18,80,0.158730158730159,1.73913043478261,4.44444444444444,2.85714285714286,0.3884375,2.55555555555556,1.64285714285714,4.61111111111111,3.06948399998172
"35",3,7,46,29,17,82,0.16632860040568,1.78260869565217,4.82352941176471,2.82758620689655,0.368530636525877,2.70588235294118,1.58620689655172,5.05882352941176,3.13114916228213
"36",3,8,47,29,18,86,0.164750957854406,1.82978723404255,4.77777777777778,2.96551724137931,0.354651162790698,2.61111111111111,1.62068965517241,5,2.86473889749477
"37",3,9,47,28,19,79,0.148496240601504,1.68085106382979,4.15789473684211,2.82142857142857,0.36035891684025,2.47368421052632,1.67857142857143,4.31578947368421,2.98960650938259
"38",3,10,47,29,18,74,0.14176245210728,1.57446808510638,4.11111111111111,2.55172413793103,0.39609203798393,2.61111111111111,1.62068965517241,4.94444444444444,3.17110605692653
