"","replicate","areas","areas_ha","species","species_tl1","species_tl2","links","connectances","links_per_sp","indegree","outdegree","modularity","normalised_indegree","normalised_outdegree","potential_indegree","sd_gen"
"267",25,3,0.2585,67,35,32,84,0.075,1.25373134328358,2.625,2.4,0.491496598639455,2.09375,1.91428571428571,15.09375,2.15123543443644
"268",25,4,0.2899,73,36,37,104,0.0780780780780781,1.42465753424658,2.81081081081081,2.88888888888889,0.454326923076923,1.97297297297297,2.02777777777778,13.6756756756757,2.13056643919249
"269",25,5,0.3358,79,39,40,124,0.0794871794871795,1.56962025316456,3.1,3.17948717948718,0.429305411030177,1.975,2.02564102564103,13.25,2.40033105145819
"270",25,6,0.4133,83,42,41,136,0.0789779326364692,1.63855421686747,3.31707317073171,3.23809523809524,0.418793252595156,2.02439024390244,1.97619047619048,13.1951219512195,2.55828649654426
"271",25,7,0.4622,92,47,45,158,0.0747044917257683,1.71739130434783,3.51111111111111,3.36170212765957,0.386396410831597,2.04444444444444,1.95744680851064,12.1333333333333,2.52171328732469
"272",25,8,0.5059,103,50,53,179,0.0675471698113208,1.7378640776699,3.37735849056604,3.58,0.382572329203209,1.94339622641509,2.06,10.9811320754717,2.54154878830549
"273",25,9,0.5552,108,52,56,194,0.0666208791208791,1.7962962962963,3.46428571428571,3.73076923076923,0.381230736528855,1.92857142857143,2.07692307692308,10.4642857142857,2.55656184972228
"274",25,10,0.6472,111,54,57,208,0.0675763482781027,1.87387387387387,3.64912280701754,3.85185185185185,0.361478365384615,1.94736842105263,2.05555555555556,10.4385964912281,2.49999115413637
"275",25,11,0.7133,119,58,61,227,0.0641605426794799,1.90756302521008,3.72131147540984,3.91379310344828,0.348541597935144,1.95081967213115,2.05172413793103,9.95081967213115,2.44039970348216
"276",26,1,0.0437,29,11,18,30,0.151515151515152,1.03448275862069,1.66666666666667,2.72727272727273,0.496666666666667,1.61111111111111,2.63636363636364,15.9444444444444,0.994691793826551
"277",26,2,0.1098,55,23,32,70,0.0951086956521739,1.27272727272727,2.1875,3.04347826086957,0.443673469387755,1.71875,2.39130434782609,12.75,1.43132654832942
"278",26,3,0.1557,64,29,35,86,0.0847290640394089,1.34375,2.45714285714286,2.96551724137931,0.469172525689562,1.82857142857143,2.20689655172414,12.7428571428571,1.8080077739482
"279",26,4,0.205,76,36,40,115,0.0798611111111111,1.51315789473684,2.875,3.19444444444444,0.436446124763705,1.9,2.11111111111111,12.125,2.12801947130279
"280",26,5,0.2364,82,37,45,130,0.0780780780780781,1.58536585365854,2.88888888888889,3.51351351351351,0.429289940828402,1.82222222222222,2.21621621621622,11.4666666666667,2.03604568694521
"281",26,6,0.3497,93,42,51,158,0.0737628384687208,1.6989247311828,3.09803921568627,3.76190476190476,0.409149174811729,1.82352941176471,2.21428571428571,11.078431372549,2.20316979226896
"282",26,7,0.462,101,48,53,181,0.0711477987421384,1.79207920792079,3.41509433962264,3.77083333333333,0.365922896126492,1.90566037735849,2.10416666666667,10.9056603773585,2.29405029081361
"283",26,8,0.5109,111,53,58,198,0.0644111906310995,1.78378378378378,3.41379310344828,3.73584905660377,0.357055402509948,1.91379310344828,2.09433962264151,10.1206896551724,2.39239818573769
"284",26,9,0.5884,114,55,59,206,0.063482280431433,1.80701754385965,3.49152542372881,3.74545454545455,0.358162880573098,1.93220338983051,2.07272727272727,10.0847457627119,2.42175924749946
"285",26,10,0.6804,117,57,60,220,0.064327485380117,1.88034188034188,3.66666666666667,3.85964912280702,0.341115702479339,1.95,2.05263157894737,10.0666666666667,2.37970654109698
"286",26,11,0.7133,119,58,61,227,0.0641605426794799,1.90756302521008,3.72131147540984,3.91379310344828,0.348483378291836,1.95081967213115,2.05172413793103,9.95081967213115,2.44039970348216
"287",27,1,0.1123,34,17,17,32,0.110726643598616,0.941176470588235,1.88235294117647,1.88235294117647,0.5556640625,2,2,22.7647058823529,1.29489683469379
"288",27,2,0.1616,50,27,23,68,0.109500805152979,1.36,2.95652173913043,2.51851851851852,0.455233564013841,2.17391304347826,1.85185185185185,18.3913043478261,1.92608607509926
"289",27,3,0.2277,72,35,37,105,0.0810810810810811,1.45833333333333,2.83783783783784,3,0.432018140589569,1.94594594594595,2.05714285714286,14.0540540540541,2.02200798004692
"290",27,4,0.2714,82,39,43,127,0.0757304710793083,1.54878048780488,2.95348837209302,3.25641025641026,0.435550871101742,1.90697674418605,2.1025641025641,12.6744186046512,2.02692117465619
"291",27,5,0.3634,89,42,47,145,0.0734549138804458,1.62921348314607,3.08510638297872,3.45238095238095,0.387871581450654,1.8936170212766,2.11904761904762,12.1276595744681,2.04707446615674
"292",27,6,0.4767,98,47,51,173,0.0721735502711723,1.76530612244898,3.3921568627451,3.68085106382979,0.369507835209997,1.92156862745098,2.08510638297872,11.3921568627451,2.22899684843168
"293",27,7,0.5542,102,50,52,182,0.07,1.7843137254902,3.5,3.64,0.386728655959425,1.96153846153846,2.04,11.3269230769231,2.30274194309015
"294",27,8,0.6001,104,52,52,193,0.0713757396449704,1.85576923076923,3.71153846153846,3.71153846153846,0.369566968240758,2,2,11.3269230769231,2.37495903228399
"295",27,9,0.6315,108,53,55,205,0.0703259005145798,1.89814814814815,3.72727272727273,3.86792452830189,0.362950624628197,1.96363636363636,2.0377358490566,10.8181818181818,2.33953357277995
"296",27,10,0.6804,117,57,60,220,0.064327485380117,1.88034188034188,3.66666666666667,3.85964912280702,0.341053719008264,1.95,2.05263157894737,10.0666666666667,2.37970654109698
"297",27,11,0.7133,119,58,61,227,0.0641605426794799,1.90756302521008,3.72131147540984,3.91379310344828,0.348541597935144,1.95081967213115,2.05172413793103,9.95081967213115,2.44039970348216
"298",28,1,0.0661,40,16,24,46,0.119791666666667,1.15,1.91666666666667,2.875,0.485822306238185,1.66666666666667,2.5,15.5833333333333,1.27996534294606
"299",28,2,0.0975,54,23,31,69,0.0967741935483871,1.27777777777778,2.2258064516129,3,0.448855282503676,1.74193548387097,2.34782608695652,14.0322580645161,1.3050208642257
"300",28,3,0.1464,70,32,38,91,0.0748355263157895,1.3,2.39473684210526,2.84375,0.441251056635672,1.84210526315789,2.1875,12.6578947368421,1.66371107747441
"301",28,4,0.1957,81,37,44,111,0.0681818181818182,1.37037037037037,2.52272727272727,3,0.437707978248519,1.84090909090909,2.18918918918919,11.8863636363636,1.97500146196567
"302",28,5,0.2416,84,39,45,126,0.0717948717948718,1.5,2.8,3.23076923076923,0.420886873267826,1.86666666666667,2.15384615384615,11.8,2.16771536392348
"303",28,6,0.3191,87,41,46,137,0.0726405090137858,1.57471264367816,2.97826086956522,3.34146341463415,0.38345143587831,1.89130434782609,2.1219512195122,11.7173913043478,2.2381535982942
"304",28,7,0.352,89,42,47,144,0.0729483282674772,1.61797752808989,3.06382978723404,3.42857142857143,0.358844521604938,1.8936170212766,2.11904761904762,11.531914893617,2.31041187330748
"305",28,8,0.3957,99,46,53,166,0.0680885972108285,1.67676767676768,3.13207547169811,3.60869565217391,0.37200609667586,1.86792452830189,2.15217391304348,10.6981132075472,2.31286224816826
"306",28,9,0.508,107,52,55,187,0.0653846153846154,1.74766355140187,3.4,3.59615384615385,0.362950041465298,1.94545454545455,2.05769230769231,10.5454545454545,2.32190805548385
"307",28,10,0.6,113,55,58,203,0.0636363636363636,1.79646017699115,3.5,3.69090909090909,0.346696110073042,1.94827586206897,2.05454545454545,10.2931034482759,2.29690348978443
"308",28,11,0.7133,119,58,61,227,0.0641605426794799,1.90756302521008,3.72131147540984,3.91379310344828,0.348541597935144,1.95081967213115,2.05172413793103,9.95081967213115,2.44039970348216
"309",29,1,0.0314,30,11,19,32,0.15311004784689,1.06666666666667,1.68421052631579,2.90909090909091,0.5078125,1.57894736842105,2.72727272727273,16.2631578947368,0.990808913278226
"310",29,2,0.1089,44,20,24,54,0.1125,1.22727272727273,2.25,2.7,0.511659807956104,1.83333333333333,2.2,17.75,1.8020683530043
"311",29,3,0.2009,57,26,31,79,0.098014888337469,1.3859649122807,2.54838709677419,3.03846153846154,0.466912353789457,1.83870967741935,2.19230769230769,15.5161290322581,1.73603635520312
"312",29,4,0.2498,71,34,37,103,0.0818759936406995,1.45070422535211,2.78378378378378,3.02941176470588,0.438401357338109,1.91891891891892,2.08823529411765,13.4054054054054,1.86056310880038
"313",29,5,0.2827,74,36,38,111,0.081140350877193,1.5,2.92105263157895,3.08333333333333,0.408327246165084,1.94736842105263,2.05555555555556,13.1315789473684,2.00528777830282
"314",29,6,0.395,85,44,41,133,0.0737250554323725,1.56470588235294,3.24390243902439,3.02272727272727,0.390864378992594,2.07317073170732,1.93181818181818,12.9024390243902,2.12820742525354
"315",29,7,0.4409,89,46,43,148,0.0748230535894843,1.66292134831461,3.44186046511628,3.21739130434783,0.387874360847334,2.06976744186046,1.93478260869565,12.6744186046512,2.33014115725395
"316",29,8,0.507,98,50,48,170,0.0708333333333333,1.73469387755102,3.54166666666667,3.4,0.360311418685121,2.04166666666667,1.96,11.7708333333333,2.19258313311089
"317",29,9,0.5563,104,52,52,182,0.0673076923076923,1.75,3.5,3.5,0.358259871996135,2,2,11,2.25894690872862
"318",29,10,0.6696,110,55,55,207,0.0684297520661157,1.88181818181818,3.76363636363636,3.76363636363636,0.350719970127658,2,2,10.5818181818182,2.39832174466937
"319",29,11,0.7133,119,58,61,227,0.0641605426794799,1.90756302521008,3.72131147540984,3.91379310344828,0.348483378291836,1.95081967213115,2.05172413793103,9.95081967213115,2.44039970348216
"320",30,1,0.1133,43,22,21,45,0.0974025974025974,1.04651162790698,2.14285714285714,2.04545454545455,0.603456790123457,2.04761904761905,1.95454545454545,16.3809523809524,1.51947498590935
"321",30,2,0.1626,57,28,29,78,0.0960591133004926,1.36842105263158,2.68965517241379,2.78571428571429,0.430473372781065,1.96551724137931,2.03571428571429,14.7931034482759,1.96380887854508
"322",30,3,0.2287,76,36,40,112,0.0777777777777778,1.47368421052632,2.8,3.11111111111111,0.429288903061224,1.9,2.11111111111111,12.55,2.07989302546635
"323",30,4,0.2746,79,38,41,126,0.0808729139922978,1.59493670886076,3.07317073170732,3.31578947368421,0.388259007306626,1.92682926829268,2.07894736842105,12.4390243902439,2.22287866735355
"324",30,5,0.3869,88,44,44,149,0.0769628099173554,1.69318181818182,3.38636363636364,3.38636363636364,0.381199045088059,2,2,12.4318181818182,2.31109384410946
"325",30,6,0.4358,98,49,49,166,0.0691378592253228,1.69387755102041,3.38775510204082,3.38775510204082,0.389788067934388,2,2,11.3469387755102,2.40958709784416
"326",30,7,0.4795,107,52,55,186,0.065034965034965,1.73831775700935,3.38181818181818,3.57692307692308,0.365446872470806,1.94545454545455,2.05769230769231,10.5636363636364,2.42678632485855
"327",30,8,0.5715,110,54,56,201,0.066468253968254,1.82727272727273,3.58928571428571,3.72222222222222,0.345486497858964,1.96428571428571,2.03703703703704,10.5357142857143,2.39293545430507
"328",30,9,0.649,113,56,57,208,0.0651629072681704,1.84070796460177,3.64912280701754,3.71428571428571,0.349112426035503,1.98245614035088,2.01785714285714,10.4912280701754,2.40666961437099
"329",30,10,0.6819,115,57,58,215,0.0650332728372656,1.8695652173913,3.70689655172414,3.7719298245614,0.349983775013521,1.98275862068966,2.01754385964912,10.3620689655172,2.47257042677898
"330",30,11,0.7133,119,58,61,227,0.0641605426794799,1.90756302521008,3.72131147540984,3.91379310344828,0.348483378291836,1.95081967213115,2.05172413793103,9.95081967213115,2.44039970348216
"331",31,1,0.0459,26,15,11,28,0.16969696969697,1.07692307692308,2.54545454545455,1.86666666666667,0.487244897959184,2.36363636363636,1.73333333333333,24.3636363636364,2.53836974547632
"332",31,2,0.0896,45,22,23,54,0.106719367588933,1.2,2.34782608695652,2.45454545454545,0.495884773662551,1.95652173913044,2.04545454545455,14.8260869565217,2.06596847401335
"333",31,3,0.1557,64,29,35,86,0.0847290640394089,1.34375,2.45714285714286,2.96551724137931,0.469172525689562,1.82857142857143,2.20689655172414,12.7428571428571,1.8080077739482
"334",31,4,0.205,76,36,40,115,0.0798611111111111,1.51315789473684,2.875,3.19444444444444,0.436446124763705,1.9,2.11111111111111,12.125,2.12801947130279
"335",31,5,0.2364,82,37,45,130,0.0780780780780781,1.58536585365854,2.88888888888889,3.51351351351351,0.417041420118343,1.82222222222222,2.21621621621622,11.4666666666667,2.03604568694521
"336",31,6,0.2693,86,38,48,138,0.0756578947368421,1.6046511627907,2.875,3.63157894736842,0.431159420289855,1.79166666666667,2.26315789473684,11.0625,2.16117891291256
"337",31,7,0.3613,94,41,53,155,0.0713299585826047,1.64893617021277,2.92452830188679,3.78048780487805,0.40366285119667,1.77358490566038,2.29268292682927,11.1320754716981,2.10030177176036
"338",31,8,0.4102,104,47,57,173,0.0645763344531542,1.66346153846154,3.03508771929825,3.68085106382979,0.397975207992248,1.82456140350877,2.21276595744681,10.4385964912281,2.19402821685609
"339",31,9,0.5235,110,50,60,197,0.0656666666666667,1.79090909090909,3.28333333333333,3.94,0.381535210904687,1.83333333333333,2.2,10.0833333333333,2.32642633444067
"340",31,10,0.6358,117,56,61,220,0.0644028103044497,1.88034188034188,3.60655737704918,3.92857142857143,0.364690082644628,1.91803278688525,2.08928571428571,9.95081967213115,2.43570151100206
"341",31,11,0.7133,119,58,61,227,0.0641605426794799,1.90756302521008,3.72131147540984,3.91379310344828,0.348483378291836,1.95081967213115,2.05172413793103,9.95081967213115,2.44039970348216
"342",32,1,0.0314,30,11,19,32,0.15311004784689,1.06666666666667,1.68421052631579,2.90909090909091,0.5078125,1.57894736842105,2.72727272727273,16.2631578947368,0.990808913278226
"343",32,2,0.0803,53,24,29,62,0.0890804597701149,1.16981132075472,2.13793103448276,2.58333333333333,0.488553590010406,1.82758620689655,2.20833333333333,14.2068965517241,1.57829873479141
"344",32,3,0.1464,70,32,38,91,0.0748355263157895,1.3,2.39473684210526,2.84375,0.4523608259872,1.84210526315789,2.1875,12.6578947368421,1.66371107747441
"345",32,4,0.1957,81,37,44,111,0.0681818181818182,1.37037037037037,2.52272727272727,3,0.424965506046587,1.84090909090909,2.18918918918919,11.8863636363636,1.97500146196567
"346",32,5,0.309,92,43,49,141,0.0669197911722829,1.53260869565217,2.87755102040816,3.27906976744186,0.431618127860772,1.87755102040816,2.13953488372093,11.0408163265306,2.12946868295815
"347",32,6,0.4213,100,49,51,167,0.0668267306922769,1.67,3.27450980392157,3.40816326530612,0.394456595790455,1.96078431372549,2.04081632653061,10.8627450980392,2.28199006728367
"348",32,7,0.4542,103,50,53,175,0.0660377358490566,1.69902912621359,3.30188679245283,3.5,0.403363265306122,1.94339622641509,2.06,10.6603773584906,2.38125338397292
"349",32,8,0.4979,112,53,59,195,0.0623600895426927,1.74107142857143,3.30508474576271,3.67924528301887,0.402182774490467,1.89830508474576,2.11320754716981,10,2.40450074719161
"350",32,9,0.5438,114,54,60,206,0.0635802469135802,1.80701754385965,3.43333333333333,3.81481481481481,0.37734470732397,1.9,2.11111111111111,9.96666666666667,2.48401289273056
"351",32,10,0.6213,116,56,60,213,0.0633928571428571,1.83620689655172,3.55,3.80357142857143,0.361061517776455,1.93333333333333,2.07142857142857,9.96666666666667,2.48340821601474
"352",32,11,0.7133,119,58,61,227,0.0641605426794799,1.90756302521008,3.72131147540984,3.91379310344828,0.348483378291836,1.95081967213115,2.05172413793103,9.95081967213115,2.44039970348216
"353",33,1,0.0437,29,11,18,30,0.151515151515152,1.03448275862069,1.66666666666667,2.72727272727273,0.496666666666667,1.61111111111111,2.63636363636364,15.9444444444444,0.994691793826551
"354",33,2,0.0766,38,15,23,42,0.121739130434783,1.10526315789474,1.82608695652174,2.8,0.518140589569161,1.65217391304348,2.53333333333333,14.3478260869565,1.35445810108701
"355",33,3,0.1225,53,25,28,66,0.0942857142857143,1.24528301886792,2.35714285714286,2.64,0.480945821854913,1.89285714285714,2.12,13.7142857142857,2.24182860022018
"356",33,4,0.1714,69,34,35,95,0.0798319327731092,1.3768115942029,2.71428571428571,2.79411764705882,0.428254847645429,1.97142857142857,2.02941176470588,12.4285714285714,2.36058500250254
"357",33,5,0.2207,80,38,42,118,0.0739348370927318,1.475,2.80952380952381,3.10526315789474,0.439528871014077,1.9047619047619,2.10526315789474,12.0714285714286,2.48870164308939
"358",33,6,0.334,91,43,48,150,0.0726744186046512,1.64835164835165,3.125,3.48837209302326,0.399022222222222,1.89583333333333,2.11627906976744,10.9583333333333,2.49233401485587
"359",33,7,0.426,95,45,50,164,0.0728888888888889,1.72631578947368,3.28,3.64444444444444,0.376226948245092,1.9,2.11111111111111,10.92,2.40990613883697
"360",33,8,0.4574,102,46,56,177,0.0687111801242236,1.73529411764706,3.16071428571429,3.84782608695652,0.385585240511985,1.82142857142857,2.21739130434783,10.5892857142857,2.37418842338197
"361",33,9,0.5697,109,52,57,200,0.0674763832658569,1.8348623853211,3.50877192982456,3.84615384615385,0.367625,1.91228070175439,2.09615384615385,10.4385964912281,2.48285551154876
"362",33,10,0.6358,117,56,61,220,0.0644028103044497,1.88034188034188,3.60655737704918,3.92857142857143,0.364752066115702,1.91803278688525,2.08928571428571,9.95081967213115,2.43570151100206
"363",33,11,0.7133,119,58,61,227,0.0641605426794799,1.90756302521008,3.72131147540984,3.91379310344828,0.348541597935144,1.95081967213115,2.05172413793103,9.95081967213115,2.44039970348216
"364",34,1,0.0493,34,17,17,39,0.134948096885813,1.14705882352941,2.29411764705882,2.29411764705882,0.454963839579224,2,2,18.2352941176471,1.86889483809144
"365",34,2,0.0807,46,19,27,58,0.113060428849903,1.26086956521739,2.14814814814815,3.05263157894737,0.442627824019025,1.7037037037037,2.42105263157895,15.2222222222222,1.5507883785979
"366",34,3,0.194,65,29,36,92,0.0881226053639847,1.41538461538462,2.55555555555556,3.17241379310345,0.45250472589792,1.80555555555556,2.24137931034483,13.4722222222222,1.89161270024693
"367",34,4,0.2399,73,34,39,113,0.0852187028657617,1.54794520547945,2.8974358974359,3.32352941176471,0.412874931474665,1.87179487179487,2.14705882352941,13.0512820512821,2.29023535191853
"368",34,5,0.3174,78,37,41,127,0.0837178642056691,1.62820512820513,3.09756097560976,3.43243243243243,0.425444850889702,1.90243902439024,2.10810810810811,12.8780487804878,2.48647209657342
"369",34,6,0.4094,82,39,43,141,0.0840787119856887,1.71951219512195,3.27906976744186,3.61538461538462,0.405060107640461,1.90697674418605,2.1025641025641,12.7441860465116,2.35830226547826
"370",34,7,0.4531,92,42,50,162,0.0771428571428571,1.76086956521739,3.24,3.85714285714286,0.413542142966011,1.84,2.19047619047619,11.62,2.36962615343159
"371",34,8,0.5192,101,47,54,185,0.0728920409771474,1.83168316831683,3.42592592592593,3.93617021276596,0.401402483564646,1.87037037037037,2.14893617021277,10.9814814814815,2.29577175630424
"372",34,9,0.6315,108,53,55,205,0.0703259005145798,1.89814814814815,3.72727272727273,3.86792452830189,0.362950624628197,1.96363636363636,2.0377358490566,10.8181818181818,2.33953357277995
"373",34,10,0.6644,111,54,57,212,0.0688758934372969,1.90990990990991,3.71929824561404,3.92592592592593,0.360159309362762,1.94736842105263,2.05555555555556,10.5614035087719,2.41716285642934
"374",34,11,0.7133,119,58,61,227,0.0641605426794799,1.90756302521008,3.72131147540984,3.91379310344828,0.348541597935144,1.95081967213115,2.05172413793103,9.95081967213115,2.44039970348216
"375",35,1,0.0459,26,15,11,28,0.16969696969697,1.07692307692308,2.54545454545455,1.86666666666667,0.487244897959184,2.36363636363636,1.73333333333333,24.3636363636364,2.53836974547632
"376",35,2,0.1582,47,26,21,55,0.100732600732601,1.17021276595745,2.61904761904762,2.11538461538462,0.453553719008264,2.23809523809524,1.80769230769231,20.4285714285714,2.3005562012488
"377",35,3,0.2357,54,30,24,70,0.0972222222222222,1.2962962962963,2.91666666666667,2.33333333333333,0.422448979591837,2.25,1.8,19.2916666666667,2.57282570740312
"378",35,4,0.3277,67,36,31,93,0.0833333333333333,1.38805970149254,3,2.58333333333333,0.436813504451382,2.16129032258065,1.86111111111111,16.5483870967742,2.44663551829578
"379",35,5,0.3938,79,41,38,123,0.0789473684210526,1.55696202531646,3.23684210526316,3,0.397580805076344,2.07894736842105,1.92682926829268,14.3684210526316,2.04437492857934
"380",35,6,0.4252,85,43,42,144,0.079734219269103,1.69411764705882,3.42857142857143,3.34883720930233,0.400993441358025,2.02380952380952,1.97674418604651,13.1666666666667,1.99489462358051
"381",35,7,0.4741,95,48,47,162,0.0718085106382979,1.70526315789474,3.4468085106383,3.375,0.382754153330285,2.02127659574468,1.97916666666667,11.9574468085106,2.07801972759364
"382",35,8,0.5234,102,51,51,175,0.067281814686659,1.7156862745098,3.43137254901961,3.43137254901961,0.37149387755102,2,2,11.156862745098,2.1847578859929
"383",35,9,0.6367,108,54,54,200,0.0685871056241427,1.85185185185185,3.7037037037037,3.7037037037037,0.353575,2,2,10.7222222222222,2.33533642681629
"384",35,10,0.6804,117,57,60,220,0.064327485380117,1.88034188034188,3.66666666666667,3.85964912280702,0.341115702479339,1.95,2.05263157894737,10.0666666666667,2.37970654109698
"385",35,11,0.7133,119,58,61,227,0.0641605426794799,1.90756302521008,3.72131147540984,3.91379310344828,0.348541597935144,1.95081967213115,2.05172413793103,9.95081967213115,2.44039970348216
"386",36,1,0.0329,19,9,10,17,0.188888888888889,0.894736842105263,1.7,1.88888888888889,0.512110726643599,1.9,2.11111111111111,23.2,1.29591378622587
"387",36,2,0.0788,35,19,16,43,0.141447368421053,1.22857142857143,2.6875,2.26315789473684,0.452136289886425,2.1875,1.84210526315789,19.4375,2.39102445131941
"388",36,3,0.1708,51,26,25,66,0.101538461538462,1.29411764705882,2.64,2.53846153846154,0.469237832874196,2.04,1.96153846153846,16.2,2.16133535653678
"389",36,4,0.2369,66,31,35,96,0.0884792626728111,1.45454545454545,2.74285714285714,3.09677419354839,0.433159722222222,1.88571428571429,2.12903225806452,13.8857142857143,1.85933936040274
"390",36,5,0.3492,81,41,40,121,0.073780487804878,1.49382716049383,3.025,2.95121951219512,0.407349224779728,2.025,1.97560975609756,13.825,2.11411296601048
"391",36,6,0.3981,91,47,44,143,0.0691489361702128,1.57142857142857,3.25,3.04255319148936,0.40241576605213,2.06818181818182,1.93617021276596,12.6818181818182,2.23887043881999
"392",36,7,0.5114,98,50,48,171,0.07125,1.74489795918367,3.5625,3.42,0.3790910023597,2.04166666666667,1.96,11.8541666666667,2.35229731619464
"393",36,8,0.5607,104,52,52,188,0.0695266272189349,1.80769230769231,3.61538461538462,3.61538461538462,0.37149162516976,2,2,11.0769230769231,2.44013346454539
"394",36,9,0.6044,113,55,58,208,0.0652037617554859,1.84070796460177,3.58620689655172,3.78181818181818,0.36120099852071,1.94827586206897,2.05454545454545,10.3620689655172,2.47190271895234
"395",36,10,0.6358,117,56,61,220,0.0644028103044497,1.88034188034188,3.60655737704918,3.92857142857143,0.364690082644628,1.91803278688525,2.08928571428571,9.95081967213115,2.43570151100206
"396",36,11,0.7133,119,58,61,227,0.0641605426794799,1.90756302521008,3.72131147540984,3.91379310344828,0.348483378291836,1.95081967213115,2.05172413793103,9.95081967213115,2.44039970348216
"397",37,1,0.092,33,16,17,32,0.117647058823529,0.96969696969697,1.88235294117647,2,0.6171875,1.94117647058824,2.0625,17.9411764705882,1.40654868151595
"398",37,2,0.1249,41,20,21,45,0.107142857142857,1.09756097560976,2.14285714285714,2.25,0.573333333333333,1.95238095238095,2.05,17.0952380952381,1.66226508730062
"399",37,3,0.1563,56,24,32,70,0.0911458333333333,1.25,2.1875,2.91666666666667,0.501632653061224,1.75,2.33333333333333,14.34375,1.72944145374612
"400",37,4,0.2224,72,32,40,103,0.08046875,1.43055555555556,2.575,3.21875,0.449052691111321,1.8,2.25,12.925,1.68190280043105
"401",37,5,0.2713,85,40,45,124,0.0688888888888889,1.45882352941176,2.75555555555556,3.1,0.416558272632674,1.88888888888889,2.125,11.7333333333333,1.87815959693317
"402",37,6,0.3846,93,44,49,150,0.0695732838589982,1.61290322580645,3.06122448979592,3.40909090909091,0.4396,1.89795918367347,2.11363636363636,11.5714285714286,2.07726280193415
"403",37,7,0.4969,101,50,51,175,0.0686274509803922,1.73267326732673,3.43137254901961,3.5,0.364506122448979,1.98039215686274,2.02,11.2745098039216,2.24197500538474
"404",37,8,0.5744,103,52,51,183,0.0690045248868778,1.77669902912621,3.58823529411765,3.51923076923077,0.367463943384395,2.01960784313725,1.98076923076923,11.2745098039216,2.26868140496484
"405",37,9,0.6203,104,53,51,195,0.072142064372919,1.875,3.82352941176471,3.67924528301887,0.342011834319526,2.03921568627451,1.9622641509434,11.2745098039216,2.34352731186089
"406",37,10,0.664,114,56,58,215,0.0661945812807882,1.8859649122807,3.70689655172414,3.83928571428571,0.346500811249324,1.96551724137931,2.03571428571429,10.3965517241379,2.40434045509403
"407",37,11,0.7133,119,58,61,227,0.0641605426794799,1.90756302521008,3.72131147540984,3.91379310344828,0.348541597935144,1.95081967213115,2.05172413793103,9.95081967213115,2.44039970348216
"408",38,1,0.0775,25,14,11,26,0.168831168831169,1.04,2.36363636363636,1.85714285714286,0.519230769230769,2.27272727272727,1.78571428571429,27.4545454545455,1.88778811002701
"409",38,2,0.1104,31,17,14,38,0.159663865546218,1.2258064516129,2.71428571428571,2.23529411764706,0.421052631578947,2.21428571428571,1.82352941176471,22.7142857142857,2.05954553270487
"410",38,3,0.2237,59,31,28,78,0.0898617511520737,1.32203389830508,2.78571428571429,2.51612903225806,0.465483234714004,2.10714285714286,1.90322580645161,15.4285714285714,2.33238664171224
"411",38,4,0.2726,71,38,33,104,0.0829346092503987,1.46478873239437,3.15151515151515,2.73684210526316,0.425758136094674,2.15151515151515,1.86842105263158,13.6060606060606,2.37794341108101
"412",38,5,0.3163,82,41,41,125,0.074360499702558,1.52439024390244,3.04878048780488,3.04878048780488,0.39776,2,2,11.8292682926829,2.36046639459239
"413",38,6,0.3656,89,43,46,145,0.0733063700707786,1.62921348314607,3.15217391304348,3.37209302325581,0.37564803804994,1.93478260869565,2.06976744186047,11.2391304347826,2.37885595373332
"414",38,7,0.4576,94,45,49,160,0.072562358276644,1.70212765957447,3.26530612244898,3.55555555555556,0.3906640625,1.91836734693878,2.08888888888889,11.1224489795918,2.33087589441428
"415",38,8,0.5035,98,47,51,175,0.0730079265748853,1.78571428571429,3.43137254901961,3.72340425531915,0.3824,1.92156862745098,2.08510638297872,11,2.49499929663238
"416",38,9,0.6158,106,53,53,195,0.0694197223211107,1.83962264150943,3.67924528301887,3.67924528301887,0.352268244575937,2,2,11.0754716981132,2.55361167463612
"417",38,10,0.6472,111,54,57,208,0.0675763482781027,1.87387387387387,3.64912280701754,3.85185185185185,0.361478365384615,1.94736842105263,2.05555555555556,10.4385964912281,2.49999115413637
"418",38,11,0.7133,119,58,61,227,0.0641605426794799,1.90756302521008,3.72131147540984,3.91379310344828,0.348541597935144,1.95081967213115,2.05172413793103,9.95081967213115,2.44039970348216
"419",39,1,0.1123,34,17,17,32,0.110726643598616,0.941176470588235,1.88235294117647,1.88235294117647,0.5556640625,2,2,22.7647058823529,1.29489683469379
"420",39,2,0.1616,50,27,23,68,0.109500805152979,1.36,2.95652173913043,2.51851851851852,0.462153979238754,2.17391304347826,1.85185185185185,18.3913043478261,1.92608607509926
"421",39,3,0.1945,56,29,27,78,0.0996168582375479,1.39285714285714,2.88888888888889,2.68965517241379,0.418803418803419,2.07407407407407,1.93103448275862,16.5555555555556,2.10104016227253
"422",39,4,0.3078,74,38,36,113,0.0826023391812866,1.52702702702703,3.13888888888889,2.97368421052632,0.401597619234083,2.05555555555556,1.94736842105263,13.6111111111111,2.28012477315955
"423",39,5,0.3537,79,40,39,131,0.083974358974359,1.65822784810127,3.35897435897436,3.275,0.397995454810326,2.02564102564103,1.975,13.1794871794872,2.56409588133289
