"","r","area","area_ha","model","a","a.std.err","a.tval","a.pval","b","b.std.err","b.tval","b.pval","fraction"
"506",47,6,0.4763,"mod3",1.14222071752302,0.0336667136254025,33.9273007229662,5.0088461283163e-09,NA,NA,NA,NA,0.93
"517",48,6,0.3367,"mod3",1.21065544040572,0.0562221332713401,21.5334312300609,1.17417994633318e-07,NA,NA,NA,NA,0.93
"528",49,6,0.4073,"mod3",1.10469141786686,0.0160783683604593,68.706686717265,3.63730790287891e-11,NA,NA,NA,NA,0.93
"539",50,6,0.4358,"mod3",0.853325092687564,0.0282909278355449,30.1624993583788,6.28644815119322e-12,NA,NA,NA,NA,0.93
"550",51,6,0.445,"mod3",1.09805943242318,0.0597798996890474,18.3683719466723,7.94341217895171e-08,NA,NA,NA,NA,0.93
"561",52,6,0.3908,"mod3",1.01685266488053,0.0972790736195936,10.4529435473131,0.000138178503763803,NA,NA,NA,NA,0.93
"572",53,6,0.384,"mod3",0.848721496141816,0.0447341747803247,18.9725528705876,2.81103807109638e-07,NA,NA,NA,NA,0.93
"583",54,6,0.464,"mod3",0.846161147423164,0.0296083555785969,28.5784580361778,3.82868164042681e-10,NA,NA,NA,NA,0.93
"594",55,6,0.3761,"mod3",1.07326688353007,0.046999947074215,22.835491321625,4.61952524493507e-07,NA,NA,NA,NA,0.93
"605",56,6,0.2967,"mod3",0.985838795048285,0.0443045546803775,22.2514096385877,5.38796293395248e-07,NA,NA,NA,NA,0.93
"616",57,6,0.4789,"mod3",0.865703571475072,0.0244206435959768,35.4496624166651,4.38934023510519e-10,NA,NA,NA,NA,0.93
"627",58,6,0.3959,"mod3",1.09637283333237,0.0476880526814624,22.9905138013438,1.35937546180218e-08,NA,NA,NA,NA,0.93
"638",59,6,0.4594,"mod3",0.92353319499832,0.102776191026227,8.98586711354822,0.000106208147869186,NA,NA,NA,NA,0.93
"648",60,6,0.3672,"mod3",0.885736580916615,0.064765409229431,13.6760747975652,2.51010318835174e-07,NA,NA,NA,NA,0.93
"659",61,6,0.3668,"mod3",1.07198811581174,0.084541781598922,12.6799801889366,4.38874138864835e-06,NA,NA,NA,NA,0.93
"670",62,6,0.3176,"mod3",0.934355520126397,0.052477364166193,17.8049247513146,2.52501229084678e-08,NA,NA,NA,NA,0.93
"681",63,6,0.3493,"mod3",0.925640682291547,0.022003195829515,42.0684653930996,1.11877980667953e-09,NA,NA,NA,NA,0.93
"692",64,6,0.4427,"mod3",1.07975965185934,0.031525720689673,34.2501179429989,7.60908874530702e-11,NA,NA,NA,NA,0.93
"703",65,6,0.3436,"mod3",0.928854753418959,0.0389173634679244,23.8673607523418,1.90010639752924e-09,NA,NA,NA,NA,0.93
"714",66,6,0.3954,"mod3",1.04313048547985,0.0408090335130768,25.561264153575,5.88207577961539e-09,NA,NA,NA,NA,0.93
"725",67,6,0.36,"mod3",0.997029083466064,0.0465835899343884,21.4030109072819,2.38971855325376e-08,NA,NA,NA,NA,0.93
"746",69,6,0.3637,"mod3",0.966020960306916,0.0394366982859716,24.4954826923365,8.23797212852842e-09,NA,NA,NA,NA,0.93
"757",70,6,0.3835,"mod3",0.918563753786368,0.0534888986742503,17.1729793761592,1.34461156387652e-07,NA,NA,NA,NA,0.93
"768",71,6,0.3648,"mod3",1.08250255662288,0.0780493199559149,13.8694681418661,8.74814738915533e-06,NA,NA,NA,NA,0.93
"779",72,6,0.4133,"mod3",1.15327044062845,0.0699182025859584,16.494566478745,3.16507296197905e-06,NA,NA,NA,NA,0.93
"790",73,6,0.3465,"mod3",1.1849575224509,0.0561887907343282,21.0888596633734,4.44254939062918e-06,NA,NA,NA,NA,0.93
"800",74,6,0.3611,"mod3",0.804000323179162,0.0333336747008681,24.1197626842571,1.73075562232197e-09,NA,NA,NA,NA,0.93
"811",75,6,0.3746,"mod3",0.952181549811566,0.0364430497742324,26.1279326431352,4.94493573896115e-09,NA,NA,NA,NA,0.93
"822",76,6,0.4297,"mod3",0.937324158549642,0.0428621233932082,21.8683556563642,1.05542050242042e-07,NA,NA,NA,NA,0.93
"833",77,6,0.3794,"mod3",1.00708132928916,0.068310230143179,14.7427600108842,1.58081403317448e-06,NA,NA,NA,NA,0.93
"844",78,6,0.4342,"mod3",1.0604950540302,0.0414366691803439,25.5931539626082,1.70061884376558e-06,NA,NA,NA,NA,0.93
"855",79,6,0.4089,"mod3",1.01117490729552,0.0407083105794316,24.8395203068542,2.80162932133036e-07,NA,NA,NA,NA,0.93
"865",80,6,0.4105,"mod3",1.23661389887276,0.0516914470455903,23.9229886093556,5.67073594235144e-08,NA,NA,NA,NA,0.93
"876",81,6,0.4087,"mod3",0.79163342509939,0.0474049700263063,16.6993761341921,4.42714103924662e-08,NA,NA,NA,NA,0.93
"887",82,6,0.3784,"mod3",0.915970976767935,0.0312494263250562,29.3116093473209,1.98796663720326e-09,NA,NA,NA,NA,0.93
"898",83,6,0.3508,"mod3",0.77116511157527,0.0277826524965212,27.7570729314572,2.95472439313714e-12,NA,NA,NA,NA,0.93
"909",84,6,0.4702,"mod3",0.924457944252876,0.0363742667520765,25.4151637077358,2.03980435449699e-10,NA,NA,NA,NA,0.93
"920",85,6,0.3191,"mod3",0.8703598227516,0.0512810938662699,16.9723334104633,3.84171829117592e-08,NA,NA,NA,NA,0.93
"931",86,6,0.4293,"mod3",1.13261302611494,0.0856060502174405,13.230525450457,4.40754627439965e-05,NA,NA,NA,NA,0.93
"942",87,6,0.3641,"mod3",0.920834970318187,0.0395990384261648,23.253972998237,4.89385062986657e-10,NA,NA,NA,NA,0.93
"953",88,6,0.5049,"mod3",1.0416620732059,0.0276700192255554,37.6458745732941,2.72068175036315e-10,NA,NA,NA,NA,0.93
"964",89,6,0.4427,"mod3",0.953475231584869,0.0418483787107402,22.7840423203818,1.45968169485731e-08,NA,NA,NA,NA,0.93
"985",91,6,0.3385,"mod3",1.03602309580644,0.0400742586167433,25.8525829688982,9.34476779806738e-10,NA,NA,NA,NA,0.93
"996",92,6,0.3646,"mod3",1.13868406572972,0.0417172145229811,27.2953043186152,1.59819954953019e-07,NA,NA,NA,NA,0.93
"1007",93,6,0.4435,"mod3",1.024399775229,0.080425851458607,12.7371952755294,1.43694912849921e-05,NA,NA,NA,NA,0.93
"1017",94,6,0.3771,"mod3",1.02492937442507,0.0669910717362491,15.2994921242689,3.30556230167426e-07,NA,NA,NA,NA,0.93
"1028",95,6,0.4011,"mod3",0.967364862644882,0.0493704772976293,19.5939945407685,2.25162874593175e-07,NA,NA,NA,NA,0.93
"1038",96,6,0.4386,"mod3",0.877036966002282,0.0478947727118519,18.3117471144247,1.97350023179335e-08,NA,NA,NA,NA,0.93
"1060",98,6,0.3865,"mod3",0.86409393672937,0.0406715431134823,21.2456639355523,5.32545918641899e-09,NA,NA,NA,NA,0.93
"1071",99,6,0.4062,"mod3",0.938065219234414,0.0340044176171463,27.5865691862756,2.11114946558364e-08,NA,NA,NA,NA,0.93
"1082",100,6,0.3757,"mod3",0.997376922624801,0.0222815178816184,44.7625214729024,6.92910751237191e-12,NA,NA,NA,NA,0.93
"7",1,7,0.4055,"mod3",0.941291368144874,0.0293300096158044,32.0931148838649,2.03117799434636e-11,NA,NA,NA,NA,0.86
"18",2,7,0.4699,"mod3",0.858831416675465,0.0623690621109824,13.7701512193212,2.36596426385997e-07,NA,NA,NA,NA,0.86
"28",3,7,0.4951,"mod3",1.01431117497002,0.0477900179188479,21.2243313382393,2.55281768644871e-08,NA,NA,NA,NA,0.86
"39",4,7,0.4447,"mod3",1.11998428543187,0.0366000407816306,30.6006294395712,1.02706782321481e-08,NA,NA,NA,NA,0.86
"50",5,7,0.5278,"mod3",0.891547546138182,0.0416742973551203,21.3932232268013,1.10996363555109e-09,NA,NA,NA,NA,0.86
"61",6,7,0.4309,"mod3",0.887561630000052,0.0451901084641763,19.6406173865161,1.06535171658603e-08,NA,NA,NA,NA,0.86
"72",7,7,0.4631,"mod3",1.07006916298075,0.0265112921248907,40.3627691151307,1.75087042840461e-11,NA,NA,NA,NA,0.86
"83",8,7,0.4527,"mod3",1.0186447346581,0.0218511702674395,46.617399534705,4.81499208120918e-12,NA,NA,NA,NA,0.86
"94",9,7,0.4128,"mod3",0.956075939943467,0.0516197721136415,18.5215064072475,1.78552142054106e-08,NA,NA,NA,NA,0.86
"105",10,7,0.4947,"mod3",0.956332707234833,0.0307006810904425,31.1502114372489,2.72948456786676e-11,NA,NA,NA,NA,0.86
"116",11,7,0.4105,"mod3",0.921526843885604,0.0392519207482761,23.4772420385587,6.45939835185516e-08,NA,NA,NA,NA,0.86
"127",12,7,0.3788,"mod3",0.966099635580403,0.0390444288338925,24.7435975998138,2.65595034946022e-10,NA,NA,NA,NA,0.86
"138",13,7,0.4874,"mod3",0.906258377896092,0.0692339570937648,13.0897960471728,3.66006795339672e-07,NA,NA,NA,NA,0.86
"149",14,7,0.48,"mod3",0.984662979646642,0.0297866785824832,33.057159324427,2.31761369883601e-12,NA,NA,NA,NA,0.86
"160",15,7,0.393,"mod3",1.09672889970962,0.038665016429761,28.3648890128351,1.74021154558249e-08,NA,NA,NA,NA,0.86
"171",16,7,0.394,"mod3",0.882455810825732,0.0445316609434184,19.8163686718754,9.84891187070265e-09,NA,NA,NA,NA,0.86
"182",17,7,0.4307,"mod3",0.854481806993807,0.0315660854864497,27.0696158179198,3.73579531747543e-09,NA,NA,NA,NA,0.86
"193",18,7,0.4546,"mod3",1.25988167326154,0.0677491345338665,18.5962770141624,1.56003286479341e-06,NA,NA,NA,NA,0.86
"203",19,7,0.4453,"mod3",0.89998379703628,0.0576074723088586,15.6226920044517,1.06479787455222e-06,NA,NA,NA,NA,0.86
"213",20,7,0.46,"mod3",1.42119094175962,0.13921764309619,10.2084111622093,0.000154834464213763,NA,NA,NA,NA,0.86
"235",22,7,0.4635,"mod3",0.963848891897827,0.0336091629587193,28.6781581880418,3.71168848370926e-10,NA,NA,NA,NA,0.86
"246",23,7,0.4828,"mod3",1.02097902499823,0.0336260728447314,30.3627197178989,2.23122361550916e-10,NA,NA,NA,NA,0.86
"257",24,7,0.5213,"mod3",1.15067782539168,0.0871309579555178,13.2063029305741,4.44714301414875e-05,NA,NA,NA,NA,0.86
"268",25,7,0.3788,"mod3",0.978337847857033,0.0484054581571817,20.2113126309059,3.75088839131592e-08,NA,NA,NA,NA,0.86
"279",26,7,0.5003,"mod3",0.860196191467225,0.0343957930141178,25.0087617143805,4.80382825950945e-11,NA,NA,NA,NA,0.86
"290",27,7,0.4771,"mod3",1.11061111683482,0.0402403321792048,27.5994520097117,1.4960826182569e-07,NA,NA,NA,NA,0.86
"301",28,7,0.5047,"mod3",1.52858396956036,0.0350669506114484,43.5904446467985,9.75801937193052e-09,NA,NA,NA,NA,0.86
"312",29,7,0.5111,"mod3",0.850834269850717,0.026486315391371,32.1235421869178,2.01218847881001e-11,NA,NA,NA,NA,0.86
"323",30,7,0.4401,"mod3",1.01919299198961,0.0400572041039392,25.4434380728381,2.42845681827866e-07,NA,NA,NA,NA,0.86
"345",32,7,0.3887,"mod3",0.899057599878146,0.0679086645372617,13.2392177935531,3.27949813803569e-06,NA,NA,NA,NA,0.86
"377",35,7,0.4357,"mod3",1.05623866606103,0.0590750328472906,17.8796119977016,4.22664458027985e-07,NA,NA,NA,NA,0.86
"388",36,7,0.3991,"mod3",1.08510439722863,0.036247718954488,29.935798128182,4.0467083556864e-11,NA,NA,NA,NA,0.86
"399",37,7,0.4917,"mod3",0.900281788684855,0.0742053269404529,12.1323067467555,1.97191540691782e-06,NA,NA,NA,NA,0.86
"410",38,7,0.4111,"mod3",1.03916491704164,0.0431986253682908,24.0555089006239,1.77221852912243e-09,NA,NA,NA,NA,0.86
"431",40,7,0.477,"mod3",0.977466197281199,0.0406295830071014,24.057992352773,9.49900960794136e-09,NA,NA,NA,NA,0.86
"442",41,7,0.4588,"mod3",1.13301717987451,0.128810284290757,8.79601489984299,0.000921473328702411,NA,NA,NA,NA,0.86
"453",42,7,0.4456,"mod3",1.38316161153434,0.0728173917624361,18.9949348370901,1.37616683801133e-06,NA,NA,NA,NA,0.86
"464",43,7,0.4403,"mod3",1.08365338950496,0.0582698432510183,18.5971564199466,7.20918483782683e-08,NA,NA,NA,NA,0.86
"475",44,7,0.394,"mod3",0.979820165768365,0.0331868693540918,29.5243325097659,2.86417202679822e-10,NA,NA,NA,NA,0.86
"485",45,7,0.3925,"mod3",1.05350668475529,0.0559544586802344,18.827930956777,1.54559593789155e-08,NA,NA,NA,NA,0.86
"496",46,7,0.4615,"mod3",1.1035379743494,0.0505609587365155,21.8258910021898,4.19629039515333e-09,NA,NA,NA,NA,0.86
"507",47,7,0.5538,"mod3",0.9130751782104,0.0330026076497945,27.666758575548,8.82428729158705e-11,NA,NA,NA,NA,0.86
"518",48,7,0.4287,"mod3",1.08702915799049,0.0265430417698936,40.9534509049167,1.39140605520903e-10,NA,NA,NA,NA,0.86
"529",49,7,0.4734,"mod3",1.03391217972941,0.0216015007839754,47.8629790619174,3.80107913341794e-12,NA,NA,NA,NA,0.86
"540",50,7,0.4687,"mod3",0.876724269011089,0.0445412615257601,19.6834180034178,6.34167423499498e-10,NA,NA,NA,NA,0.86
"551",51,7,0.4909,"mod3",0.890067276181683,0.0433883330221174,20.5139772419458,1.67435697518549e-09,NA,NA,NA,NA,0.86
"562",52,7,0.4367,"mod3",0.950249779914901,0.0251107130787624,37.8424052289691,2.6102249968233e-10,NA,NA,NA,NA,0.86
"595",55,7,0.425,"mod3",1.00319602573689,0.0610523265973049,16.4317411251805,7.54046779608746e-07,NA,NA,NA,NA,0.86
"606",56,7,0.3887,"mod3",0.992660548594688,0.0581180293483083,17.0800792753236,2.57720842343288e-06,NA,NA,NA,NA,0.86
"617",57,7,0.5103,"mod3",1.02386050792379,0.0316089439369038,32.3914810304189,1.25261515810251e-10,NA,NA,NA,NA,0.86
"628",58,7,0.5092,"mod3",0.84771671736722,0.0435256615874987,19.4762511688208,2.78127113451691e-09,NA,NA,NA,NA,0.86
"639",59,7,0.5255,"mod3",1.09863127139696,0.0323769519663659,33.9325107730416,5.00349404117798e-09,NA,NA,NA,NA,0.86
"660",61,7,0.4329,"mod3",0.922325844606715,0.0321588703085775,28.6802936719052,6.18314971274843e-11,NA,NA,NA,NA,0.86
"671",62,7,0.4299,"mod3",1.01002602924653,0.0791444509028705,12.7618047471967,4.20249011784087e-06,NA,NA,NA,NA,0.86
"682",63,7,0.3982,"mod3",1.00268852415917,0.0822496451096801,12.1907945356126,5.7191943646672e-06,NA,NA,NA,NA,0.86
"693",64,7,0.4756,"mod3",1.13647525750287,0.0636141921142436,17.8651212839722,1.97710825165662e-06,NA,NA,NA,NA,0.86
"704",65,7,0.3929,"mod3",0.926696792435191,0.0285065538997751,32.5082012962115,1.21301669870087e-10,NA,NA,NA,NA,0.86
"715",66,7,0.4413,"mod3",0.869668325068862,0.0508098106490598,17.116149695491,9.77723156933975e-09,NA,NA,NA,NA,0.86
"726",67,7,0.4089,"mod3",1.05796350799792,0.0582110610208964,18.174613027894,5.45847806596379e-09,NA,NA,NA,NA,0.86
"737",68,7,0.4828,"mod3",1.01085790030619,0.0370928147141835,27.2521216870517,1.61334719916033e-07,NA,NA,NA,NA,0.86
"747",69,7,0.4074,"mod3",0.88373495392171,0.0540905762038503,16.3380576792377,7.8412908972027e-07,NA,NA,NA,NA,0.86
"758",70,7,0.4324,"mod3",1.03522994270797,0.0485054294621012,21.34255802264,1.24865064478193e-07,NA,NA,NA,NA,0.86
"769",71,7,0.4309,"mod3",1.15275233930977,0.15730376352818,7.32819300348948,0.00184537780151461,NA,NA,NA,NA,0.86
"780",72,7,0.5256,"mod3",1.01737678813181,0.0201668710612399,50.4479244718916,2.26392164689739e-13,NA,NA,NA,NA,0.86
"791",73,7,0.3902,"mod3",1.09720749414461,0.022269366638317,49.2698113944893,3.71379769779351e-10,NA,NA,NA,NA,0.86
"801",74,7,0.3925,"mod3",0.891125171185062,0.0261993526016604,34.0132515766281,1.14152792971017e-11,NA,NA,NA,NA,0.86
"812",75,7,0.4235,"mod3",1.0604239054376,0.0357751234727497,29.6413765348799,1.81910883887658e-09,NA,NA,NA,NA,0.86
"834",77,7,0.4283,"mod3",0.817186189093778,0.0453799863412372,18.0076340911366,5.97127233396683e-09,NA,NA,NA,NA,0.86
"845",78,7,0.4779,"mod3",1.1492285456315,0.0692330774688832,16.5994144366617,3.0491762408592e-06,NA,NA,NA,NA,0.86
"866",80,7,0.4598,"mod3",0.973753496911237,0.0302215694852525,32.2204807194546,9.37906127000582e-10,NA,NA,NA,NA,0.86
"877",81,7,0.4748,"mod3",1.02412519837002,0.0279306748185994,36.6666829577653,4.13591848347096e-11,NA,NA,NA,NA,0.86
"910",84,7,0.5363,"mod3",0.910905873907272,0.0442043359001881,20.6067087166306,1.60204783805306e-09,NA,NA,NA,NA,0.86
"932",86,7,0.4786,"mod3",0.796329496013688,0.0337186571129237,23.6168805105963,4.20242320000315e-10,NA,NA,NA,NA,0.86
"943",87,7,0.4764,"mod3",1.01188435265713,0.0334846894112446,30.2193142731473,2.32747089089277e-10,NA,NA,NA,NA,0.86
"965",89,7,0.556,"mod3",1.1498798804895,0.0887870994375517,12.9509792275428,1.30437295198613e-05,NA,NA,NA,NA,0.86
"976",90,7,0.3643,"mod3",0.875650365712202,0.0263498750409817,33.2316705240656,5.83771483907426e-14,NA,NA,NA,NA,0.86
"986",91,7,0.4305,"mod3",1.01515491888358,0.0232904467730909,43.5867516314225,9.70745130398051e-13,NA,NA,NA,NA,0.86
"997",92,7,0.4779,"mod3",1.0179598743725,0.0276346444057238,36.8363659552518,5.17269118306878e-12,NA,NA,NA,NA,0.86
"1008",93,7,0.521,"mod3",1.03606893034214,0.0611034568287217,16.9559789922579,1.48496185578579e-07,NA,NA,NA,NA,0.86
"1018",94,7,0.4546,"mod3",0.995740983168284,0.0375861696475906,26.4922175498166,1.35442118332433e-10,NA,NA,NA,NA,0.86
"1029",95,7,0.4931,"mod3",0.987873420041157,0.0342301939106244,28.8597085549825,1.54320069287719e-08,NA,NA,NA,NA,0.86
"1039",96,7,0.5047,"mod3",0.971358355214427,0.0456424293183127,21.2819161846124,1.16820013162043e-09,NA,NA,NA,NA,0.86
"1050",97,7,0.5222,"mod3",0.928857768022788,0.043175358190063,21.513608849146,2.29464179259585e-08,NA,NA,NA,NA,0.86
"1061",98,7,0.4302,"mod3",1.04089899714045,0.0382447181730937,27.2168039630829,1.03761319547042e-10,NA,NA,NA,NA,0.86
"1072",99,7,0.5195,"mod3",1.11326946862805,0.052918826616281,21.0373044871244,5.81015250989481e-09,NA,NA,NA,NA,0.86
"1083",100,7,0.425,"mod3",0.933399778265422,0.0478850361743282,19.4925148404885,1.13883396127935e-08,NA,NA,NA,NA,0.86
"19",2,8,0.5028,"mod3",1.05656951594308,0.0172110543572873,61.3890058104268,4.07209116488055e-13,NA,NA,NA,NA,0.79
"29",3,8,0.5265,"mod3",1.00530116226095,0.0283918178697486,35.4081294432399,1.09560038169517e-12,NA,NA,NA,NA,0.79
"40",4,8,0.5367,"mod3",0.927287910555083,0.0273927411909979,33.8515924379199,1.19677827799369e-11,NA,NA,NA,NA,0.79
"51",5,8,0.6053,"mod3",0.982668038246429,0.0379813010041879,25.8724164856301,5.34497390783096e-09,NA,NA,NA,NA,0.79
"73",7,8,0.5124,"mod3",0.899013482011235,0.0244885740701603,36.7115487996787,7.38402735472209e-13,NA,NA,NA,NA,0.79
"84",8,8,0.5188,"mod3",1.23521514576347,0.0815383916134874,15.1488779864423,1.31371867104239e-06,NA,NA,NA,NA,0.79
"95",9,8,0.5261,"mod3",0.900841724237375,0.0286301391925548,31.4648042113479,2.47083857080377e-11,NA,NA,NA,NA,0.79
"106",10,8,0.5406,"mod3",1.1110587424771,0.0341861028575127,32.5003042057172,1.21565156997618e-10,NA,NA,NA,NA,0.79
"128",12,8,0.4911,"mod3",0.904260274523124,0.0448736484410457,20.1512537076438,8.49570141564419e-09,NA,NA,NA,NA,0.79
"139",13,8,0.5997,"mod3",0.999502547244971,0.0303363309195645,32.947377515597,7.85544081420597e-10,NA,NA,NA,NA,0.79
"172",16,8,0.486,"mod3",0.854391205567454,0.0600337619068255,14.2318451889372,5.78821374905442e-07,NA,NA,NA,NA,0.79
"183",17,8,0.544,"mod3",1.06434880078236,0.0691460854421743,15.3927556994164,3.1532263002018e-07,NA,NA,NA,NA,0.79
"194",18,8,0.5207,"mod3",0.888679538034187,0.0264488847998535,33.5998869048387,1.28874680223541e-11,NA,NA,NA,NA,0.79
"204",19,8,0.5114,"mod3",1.02258991820241,0.0391758121442012,26.1025837687394,1.56769248150702e-10,NA,NA,NA,NA,0.79
"225",21,8,0.5447,"mod3",0.90218638323496,0.0667670940077703,13.5124404714988,2.78453656156045e-07,NA,NA,NA,NA,0.79
"236",22,8,0.541,"mod3",1.01511050994868,0.0286241373688137,35.4634446051342,7.5426867163396e-12,NA,NA,NA,NA,0.79
"247",23,8,0.5748,"mod3",1.02440797046439,0.0394135502885763,25.9912634858807,8.91063709240884e-10,NA,NA,NA,NA,0.79
"258",24,8,0.5874,"mod3",0.962128511390007,0.0297399184658617,32.3514172540328,2.93201663253032e-12,NA,NA,NA,NA,0.79
"269",25,8,0.4563,"mod3",1.02986505328293,0.0362731695824015,28.3919234282351,6.83296835310297e-11,NA,NA,NA,NA,0.79
"291",27,8,0.5432,"mod3",1.04395977709963,0.0250082934503655,41.7445428322247,1.81374017947985e-13,NA,NA,NA,NA,0.79
"302",28,8,0.554,"mod3",0.839280168760772,0.0386509989031246,21.7143202654181,4.39094256991336e-09,NA,NA,NA,NA,0.79
"324",30,8,0.5524,"mod3",0.995791149393361,0.0426296482667839,23.3591218759658,2.29981807658594e-09,NA,NA,NA,NA,0.79
"335",31,8,0.5546,"mod3",0.834584143264698,0.0520258472485203,16.0417213251329,1.83099873992066e-08,NA,NA,NA,NA,0.79
"346",32,8,0.501,"mod3",1.08168426029654,0.0230545373713212,46.918497772248,4.54490528173018e-12,NA,NA,NA,NA,0.79
"357",33,8,0.5383,"mod3",1.00395978517279,0.0395949792876241,25.3557345712916,6.2700615565051e-09,NA,NA,NA,NA,0.79
"368",34,8,0.5048,"mod3",0.99420287554375,0.0651647662685919,15.2567550299484,3.37811217971408e-07,NA,NA,NA,NA,0.79
"378",35,8,0.549,"mod3",0.949221344982956,0.0280975946590697,33.783010841341,1.2210999531568e-11,NA,NA,NA,NA,0.79
"389",36,8,0.4766,"mod3",1.10740582746718,0.0389088284297304,28.4615567252857,1.69956648391537e-08,NA,NA,NA,NA,0.79
"400",37,8,0.541,"mod3",0.920462211643464,0.0338180097702113,27.2181070943524,1.03712258424284e-10,NA,NA,NA,NA,0.79
"411",38,8,0.5234,"mod3",1.08220816711095,0.028416312424399,38.0840466190023,2.48126402579404e-10,NA,NA,NA,NA,0.79
"422",39,8,0.485,"mod3",1.1544324889055,0.0824552308951101,14.0007186490574,3.34273833849015e-05,NA,NA,NA,NA,0.79
"432",40,8,0.5893,"mod3",0.977906286992135,0.0270348677139604,36.1720389142929,4.67018787954383e-11,NA,NA,NA,NA,0.79
"443",41,8,0.4902,"mod3",1.38308060642329,0.0282009916834875,49.0436869010221,6.65971576494588e-08,NA,NA,NA,NA,0.79
"454",42,8,0.5376,"mod3",1.14932745531902,0.039176436619123,29.337212735627,1.97424374667675e-09,NA,NA,NA,NA,0.79
"465",43,8,0.5536,"mod3",1.1484447608367,0.0818259304399276,14.0352178662952,6.44472821450251e-07,NA,NA,NA,NA,0.79
"476",44,8,0.486,"mod3",1.03895840241391,0.0797044299232193,13.0351399967951,1.25611834526056e-05,NA,NA,NA,NA,0.79
"486",45,8,0.4418,"mod3",0.97119923435586,0.027178698737723,35.7338386111868,6.99479989500079e-12,NA,NA,NA,NA,0.79
"497",46,8,0.5052,"mod3",0.874099334753088,0.04552741509181,19.1994061817564,1.30141660487218e-08,NA,NA,NA,NA,0.79
"508",47,8,0.5867,"mod3",0.9931541704848,0.03692771978901,26.8945436154542,6.57538680040326e-10,NA,NA,NA,NA,0.79
"530",49,8,0.5193,"mod3",0.947281568093616,0.028715184707551,32.9888725335107,2.37043809025925e-12,NA,NA,NA,NA,0.79
"552",51,8,0.5829,"mod3",0.809883957269178,0.0616260683491165,13.141905348904,1.06937847158587e-06,NA,NA,NA,NA,0.79
"563",52,8,0.4856,"mod3",1.06900287494388,0.0622515466156585,17.1723102968656,5.5753003924107e-07,NA,NA,NA,NA,0.79
"574",53,8,0.5893,"mod3",0.905890603963154,0.0533340361099984,16.9852250089381,1.05328690211482e-08,NA,NA,NA,NA,0.79
"585",54,8,0.5536,"mod3",0.891548156373886,0.0239414347881961,37.2387103889633,2.61823849133784e-09,NA,NA,NA,NA,0.79
"596",55,8,0.4564,"mod3",1.14335837274347,0.0630454469965728,18.1354630225023,3.83365956334085e-07,NA,NA,NA,NA,0.79
"607",56,8,0.502,"mod3",0.989881857990522,0.0649720726702514,15.2354976116339,1.26363880850712e-06,NA,NA,NA,NA,0.79
"640",59,8,0.5744,"mod3",1.04845200853676,0.0502510848722253,20.8642661387845,6.25000685283117e-09,NA,NA,NA,NA,0.79
"650",60,8,0.4906,"mod3",0.991213579565838,0.0296865569765548,33.3893075020003,3.3052469452027e-13,NA,NA,NA,NA,0.79
"672",62,8,0.5432,"mod3",1.25229968347926,0.0854053076252742,14.6630194106188,1.64024416055537e-06,NA,NA,NA,NA,0.79
"683",63,8,0.5115,"mod3",0.983776970474713,0.0242919519033216,40.4980618432805,1.69918064277953e-11,NA,NA,NA,NA,0.79
"694",64,8,0.5193,"mod3",0.981908880629189,0.0355989779295977,27.5825020193294,9.0942894923568e-11,NA,NA,NA,NA,0.79
"705",65,8,0.5052,"mod3",1.06696732457892,0.0246143639583104,43.3473449237221,9.24099007362285e-12,NA,NA,NA,NA,0.79
"716",66,8,0.5188,"mod3",1.05605740417799,0.0427338260694433,24.7124468205088,7.68319916764568e-09,NA,NA,NA,NA,0.79
"727",67,8,0.5212,"mod3",1.24381856377239,0.026754264032434,46.4904795087808,5.06441616893463e-11,NA,NA,NA,NA,0.79
"748",69,8,0.4388,"mod3",0.855181988317338,0.0334650080580763,25.5545131449909,1.93273210612208e-10,NA,NA,NA,NA,0.79
"759",70,8,0.4761,"mod3",0.859426818592836,0.0612205503901411,14.0382079729103,2.00309357796872e-07,NA,NA,NA,NA,0.79
"770",71,8,0.5432,"mod3",1.03757642657584,0.0492742108669098,21.0571901268667,7.47438982660264e-07,NA,NA,NA,NA,0.79
"792",73,8,0.4216,"mod3",1.10277726805423,0.0337969676476831,32.6294737311983,8.48462888462135e-10,NA,NA,NA,NA,0.79
"813",75,8,0.5368,"mod3",0.993312323661382,0.0367574909953769,27.0233984084037,3.78671206497825e-09,NA,NA,NA,NA,0.79
"824",76,8,0.5223,"mod3",0.962833430123239,0.0492342727397194,19.5561623345861,1.10658768294497e-08,NA,NA,NA,NA,0.79
"835",77,8,0.4776,"mod3",1.08027314473881,0.0527552456671465,20.4770754278101,7.37434524740188e-09,NA,NA,NA,NA,0.79
"846",78,8,0.544,"mod3",0.924688891240278,0.0493144265286254,18.7508799418671,4.02764357433888e-09,NA,NA,NA,NA,0.79
"857",79,8,0.4911,"mod3",0.944810539667319,0.0706826757094656,13.3669322812689,9.38552011031029e-07,NA,NA,NA,NA,0.79
"878",81,8,0.5871,"mod3",0.993236473078869,0.0351513742915285,28.2559784104441,4.23604624681502e-10,NA,NA,NA,NA,0.79
"889",82,8,0.541,"mod3",0.982314588846614,0.0596537131801192,16.4669479313149,5.0041284409264e-08,NA,NA,NA,NA,0.79
"900",83,8,0.5406,"mod3",1.02364401906929,0.0304278651509248,33.6416641125471,6.65556567073048e-10,NA,NA,NA,NA,0.79
