"","r","area","area_ha","model","a","a.std.err","a.tval","a.pval","b","b.std.err","b.tval","b.pval","fraction"
"551",54,1,0.1123,"mod2",NA,NA,NA,NA,11.8078747212548,6.7056591565286,1.76088203197126,0.328801357452732,0.67741935483871
"562",55,1,0.0489,"mod2",NA,NA,NA,NA,2.5733058307758,2.31924389105895,1.10954515853046,0.466971064714241,0.67741935483871
"571",56,1,0.0459,"mod2",NA,NA,NA,NA,3.09500872503556,2.52347100788636,1.22648871945151,0.435462095007091,0.67741935483871
"591",58,1,0.0329,"mod2",NA,NA,NA,NA,11.0229488382204,10.4039092664871,1.05950066997675,0.481612645348853,0.67741935483871
"612",60,1,0.1123,"mod2",NA,NA,NA,NA,4.40959304090633,2.59673170438908,1.69813193771736,0.338812023030621,0.67741935483871
"661",65,1,0.092,"mod2",NA,NA,NA,NA,7.72749575155069,2.12816543358222,3.63105970504531,0.0359666652514895,0.67741935483871
"701",69,1,0.0329,"mod2",NA,NA,NA,NA,9.31041861092575,5.47160653413164,1.70158774262144,0.338246392085162,0.67741935483871
"712",70,1,0.1123,"mod2",NA,NA,NA,NA,4.32808246877276,3.06722727730514,1.41107328459057,0.392493927372033,0.67741935483871
"723",71,1,0.0459,"mod2",NA,NA,NA,NA,3.09500872503556,2.52347100788636,1.22648871945151,0.435462095007091,0.67741935483871
"742",73,1,0.0437,"mod2",NA,NA,NA,NA,26.2784383334831,23.626775331768,1.11223127000957,0.466205632016924,0.67741935483871
"792",78,1,0.0489,"mod2",NA,NA,NA,NA,5.15551591090158,3.45367450473773,1.49276253562091,0.375756529038934,0.67741935483871
"844",83,1,0.092,"mod2",NA,NA,NA,NA,4.82424015435829,3.29770244335761,1.46290947628568,0.381725695257264,0.67741935483871
"874",86,1,0.0661,"mod2",NA,NA,NA,NA,2.48707017398679,2.28828605628986,1.08687030939621,0.473514671205246,0.67741935483871
"884",87,1,0.1123,"mod2",NA,NA,NA,NA,14.4437118879269,14.2679010937019,1.01232212033644,0.49610181326201,0.67741935483871
"914",90,1,0.1133,"mod2",NA,NA,NA,NA,4.32808246877276,3.06722727730514,1.41107328459057,0.392493927372033,0.67741935483871
"936",92,1,0.0489,"mod2",NA,NA,NA,NA,5.15551591090158,3.45367450473773,1.49276253562091,0.375756529038934,0.67741935483871
"976",96,1,0.0329,"mod2",NA,NA,NA,NA,3.07680592433673,2.3214807647194,1.32536352275511,0.411499084668667,0.67741935483871
"987",97,1,0.0661,"mod2",NA,NA,NA,NA,4.32808246877276,3.06722727730514,1.41107328459057,0.392493927372033,0.67741935483871
"1008",99,1,0.0489,"mod2",NA,NA,NA,NA,16.2484137683097,12.6622798658272,1.28321391885838,0.421433859125879,0.67741935483871
"1",1,2,0.1379,"mod2",NA,NA,NA,NA,12.9301328383701,4.52815711857266,2.85549562433158,0.103880320667301,0.404494382022472
"44",5,2,0.0788,"mod2",NA,NA,NA,NA,3.73894250013233,1.38812972364993,2.69351087036823,0.114618379929745,0.404494382022472
"54",6,2,0.0803,"mod2",NA,NA,NA,NA,2.98384664192422,2.47799556084957,1.2041372022883,0.441206879748997,0.404494382022472
"156",16,2,0.0948,"mod2",NA,NA,NA,NA,3.50436621335428,2.69741110753543,1.29915910984594,0.417627887649213,0.404494382022472
"195",20,2,0.1234,"mod2",NA,NA,NA,NA,7.03342614579814,2.25171655824712,3.12358414740859,0.0523255653548611,0.404494382022472
"205",21,2,0.112,"mod2",NA,NA,NA,NA,5.57002961726765,3.65061514335702,1.52577836844932,0.369344013117503,0.404494382022472
"227",23,2,0.0822,"mod2",NA,NA,NA,NA,6.95408005863852,4.96138720449556,1.40164026148521,0.3945105820818,0.404494382022472
"248",25,2,0.1089,"mod2",NA,NA,NA,NA,2.48707017398679,2.28828605628986,1.08687030939621,0.473514671205246,0.404494382022472
"258",26,2,0.2256,"mod2",NA,NA,NA,NA,3.50436621335428,2.69741110753543,1.29915910984594,0.417627887649213,0.404494382022472
"280",28,2,0.1104,"mod2",NA,NA,NA,NA,18.6471288079229,17.0055374693081,1.09653275243888,0.470708168049731,0.404494382022472
"302",30,2,0.0818,"mod2",NA,NA,NA,NA,3.27014993618066,2.59677673655831,1.25931116454579,0.42725065673996,0.404494382022472
"313",31,2,0.0773,"mod2",NA,NA,NA,NA,24.786101231305,26.0918236441705,0.949956644247164,0.516334516072736,0.404494382022472
"357",35,2,0.1212,"mod2",NA,NA,NA,NA,2.76997559206312,1.23325185292825,2.24607454307573,0.153770299159906,0.404494382022472
"365",36,2,0.1908,"mod2",NA,NA,NA,NA,3.34033994016984,2.62665018953511,1.27171100037537,0.424216260432886,0.404494382022472
"407",40,2,0.0818,"mod2",NA,NA,NA,NA,4.03026787258283,1.32277749128232,3.04682223514087,0.0929475463039448,0.404494382022472
"481",47,2,0.1784,"mod2",NA,NA,NA,NA,2.68864045232154,2.3620992954602,1.1382419263614,0.458898369583925,0.404494382022472
"491",48,2,0.0926,"mod2",NA,NA,NA,NA,38.6414112202431,42.0517322096161,0.918901771456798,0.52688935443277,0.404494382022472
"552",54,2,0.1582,"mod2",NA,NA,NA,NA,5.15551591090158,3.45367450473773,1.49276253562091,0.375756529038934,0.404494382022472
"572",56,2,0.1582,"mod2",NA,NA,NA,NA,5.15551591090158,3.45367450473773,1.49276253562091,0.375756529038934,0.404494382022472
"581",57,2,0.1413,"mod2",NA,NA,NA,NA,13.0789592798642,6.31947148529238,2.06962865649502,0.174349284366038,0.404494382022472
"602",59,2,0.1462,"mod2",NA,NA,NA,NA,2.48707017398679,2.28828605628986,1.08687030939621,0.473514671205246,0.404494382022472
"642",63,2,0.0948,"mod2",NA,NA,NA,NA,22.6576549495076,20.7191076969353,1.09356325962141,0.471567798208515,0.404494382022472
"672",66,2,0.157,"mod2",NA,NA,NA,NA,15.4237446043678,6.1398922500577,2.51205460555481,0.128599845943058,0.404494382022472
"682",67,2,0.099,"mod2",NA,NA,NA,NA,6.02302483269203,4.70208178679447,1.28092727982898,0.421984495434846,0.404494382022472
"713",70,2,0.1616,"mod2",NA,NA,NA,NA,6.81542169200229,4.25045655870211,1.60345638118541,0.354998237785113,0.404494382022472
"733",72,2,0.1626,"mod2",NA,NA,NA,NA,2.92207313774982,2.30276695673521,1.26894001549017,0.42489118343427,0.404494382022472
"743",73,2,0.1212,"mod2",NA,NA,NA,NA,31.7089947942698,34.0573360381604,0.931047418351825,0.522722349754469,0.404494382022472
"793",78,2,0.1264,"mod2",NA,NA,NA,NA,2.36683798384213,2.24698238624685,1.05334069297956,0.483465917542549,0.404494382022472
"864",85,2,0.1234,"mod2",NA,NA,NA,NA,4.40959304090633,2.59673170438908,1.69813193771736,0.338812023030621,0.404494382022472
"875",86,2,0.115,"mod2",NA,NA,NA,NA,22.0459060558144,20.8078321522603,1.05950037920792,0.481612732559962,0.404494382022472
"885",87,2,0.156,"mod2",NA,NA,NA,NA,2.68864045232154,2.3620992954602,1.1382419263614,0.458898369583925,0.404494382022472
"904",89,2,0.1089,"mod2",NA,NA,NA,NA,2.55708374007325,1.20727373852835,2.11806457679623,0.168343260948648,0.404494382022472
"926",91,2,0.0751,"mod2",NA,NA,NA,NA,6.02590368575426,1.87418210437318,3.21521781244924,0.0487617046262678,0.404494382022472
"937",92,2,0.1409,"mod2",NA,NA,NA,NA,6.11615455821399,2.09939623830683,2.91329213924222,0.061831297488606,0.404494382022472
"988",97,2,0.1581,"mod2",NA,NA,NA,NA,28.887168646807,28.5353778680994,1.01232823270586,0.496099891466829,0.404494382022472
"1019",100,2,0.0948,"mod2",NA,NA,NA,NA,4.94842831709823,3.35600443177881,1.47449993517302,0.379388494723767,0.404494382022472
"35",4,3,0.191,"mod4",0.278368492838612,0.702821897351242,0.396072595187646,0.759920431135507,0.355791814242853,1.44378172043444,0.246430474362699,0.846182287217248,0.297872340425532
"55",6,3,0.1262,"mod4",0.282960291543212,0.643861381158034,0.439473929985188,0.736397367528011,0.349204241869749,1.4957682978581,0.233461454136848,0.85398906820498,0.297872340425532
"87",9,3,0.2188,"mod4",0.259790727448071,0.749084793165112,0.346810841467461,0.787476662524059,0.346458943630064,1.30406993271477,0.265675125956488,0.834684836775809,0.297872340425532
"119",12,3,0.2009,"mod4",0.28078186116477,0.671178379382926,0.418341635829983,0.747760128771335,0.352240826598735,1.46989090983208,0.239637393661394,0.850265695956664,0.297872340425532
"147",15,3,0.1613,"mod4",0.286967226741896,0.722889525739293,0.396972450871269,0.759425399162486,0.369730870932835,1.46856105995653,0.251764043739373,0.84298521392426,0.297872340425532
"157",16,3,0.1723,"mod4",0.23160900287211,0.724467149629697,0.319695659065417,0.803012749876916,0.344254085563578,0.926156336818507,0.37170191670463,0.7734422576819,0.297872340425532
"186",19,3,0.1816,"mod4",0.294778022086267,0.585861112922012,0.503153419103116,0.703228768165596,0.353978072515237,1.54650945758594,0.228888398178817,0.85675267021475,0.297872340425532
"238",24,3,0.1911,"mod4",0.326678944779263,0.594089102871449,0.549882068531984,0.679937713471111,0.388893738078141,1.58784700602105,0.244918897477826,0.84708981219221,0.297872340425532
"249",25,3,0.1582,"mod4",0.175357795568867,0.141472946291637,1.2395146928472,0.432171740564693,0.355762309418284,0.101932158682011,3.49018714033248,0.177643767020556,0.297872340425532
"270",27,3,0.2704,"mod4",0.266765912850925,0.699520522240324,0.381355377532836,0.76805978798648,0.341124277296918,1.38776297477854,0.245808746519812,0.846555485038995,0.297872340425532
"292",29,3,0.108,"mod4",0.226307661398069,0.645939094276348,0.35035448915134,0.785465128751308,0.340274005453737,0.79721952458537,0.42682598074942,0.7431772372353,0.297872340425532
"366",36,3,0.2828,"mod4",0.26006075192987,0.767582413477517,0.338804990009697,0.792037369879332,0.350350399233726,1.30431546241492,0.268608637503276,0.832941704499697,0.297872340425532
"397",39,3,0.1389,"mod4",0.266765912850925,0.699520522240324,0.381355377532836,0.76805978798648,0.341124277296918,1.38776297477854,0.245808746519812,0.846555485038995,0.297872340425532
"439",43,3,0.2283,"mod4",0.259556439263103,0.720325442105381,0.36033218333156,0.779825292947878,0.340102376828089,1.30914473459061,0.259789745046369,0.838189647861922,0.297872340425532
"492",48,3,0.1701,"mod4",0.265735002720268,0.700117972696844,0.379557464717925,0.76905964789045,0.340212318069567,1.37958448768741,0.246604916991972,0.846077595790515,0.297872340425532
"513",50,3,0.194,"mod4",0.233646477538019,0.63382029598436,0.368632053940703,0.775161073931556,0.333621762874362,0.879182055407486,0.379468348816257,0.769109238323146,0.297872340425532
"542",53,3,0.2237,"mod4",0.278885769251974,0.651347267357594,0.428167558579567,0.742455129932225,0.344895116081042,1.48403993751133,0.232402853429548,0.854628310672145,0.297872340425532
"563",55,3,0.2059,"mod4",0.28241836570088,0.686703468292995,0.41126684040626,0.751602882737784,0.357631100385172,1.46508762956131,0.244102191001543,0.847580412899526,0.297872340425532
"573",56,3,0.2019,"mod4",0.293792241163247,0.581117997214533,0.50556383139307,0.702005439573369,0.351516795287778,1.55195758258849,0.226498970868448,0.858198849989821,0.297872340425532
"673",66,3,0.2231,"mod4",0.253165787390672,0.745885503349963,0.339416420152475,0.791688266844538,0.342659482436869,1.2289907054551,0.278813729766965,0.826897776665364,0.297872340425532
"683",67,3,0.1765,"mod4",0.221156386204495,0.52911019271096,0.417977935883966,0.747957206761622,0.335801475096093,0.632924560618442,0.53055529203666,0.689461969919084,0.297872340425532
"794",78,3,0.1925,"mod4",0.326678944779263,0.594089102871449,0.549882068531984,0.679937713471111,0.388893738078141,1.58784700602105,0.244918897477826,0.84708981219221,0.297872340425532
"824",81,3,0.1899,"mod4",0.229410711897376,0.706689145258654,0.324627473672897,0.800168284379099,0.343680482829172,0.885347197851441,0.388187237349613,0.764271369493689,0.297872340425532
"938",92,3,0.1902,"mod4",0.239071078362865,0.768262517049696,0.311184097957757,0.807940987888442,0.346447484307931,1.05149914449426,0.329479568406651,0.797377826811725,0.297872340425532
"948",93,3,0.2243,"mod4",0.235476165683398,0.69540821948533,0.338615735456324,0.792145453237883,0.339065666633949,0.954131571186915,0.355365734530889,0.782628111871257,0.297872340425532
"957",94,3,0.2243,"mod4",0.3283055105888,0.367172972388257,0.894144000995917,0.535541117673162,0.354129577656161,1.66738287374573,0.212386478973853,0.866770267693786,0.297872340425532
"989",97,3,0.207,"mod4",0.253165787390672,0.745885503349963,0.339416420152475,0.791688266844538,0.342659482436869,1.2289907054551,0.278813729766965,0.826897776665364,0.297872340425532
"999",98,3,0.1281,"mod4",0.299686240088654,0.609020862391878,0.492078775284745,0.708879779901928,0.364841544506412,1.53382236641172,0.237864274570422,0.851333624394367,0.297872340425532
"25",3,4,0.2243,"mod3",0.707042899892516,0.145766810916521,4.85050674736537,0.00833636123710986,NA,NA,NA,NA,0.391304347826087
"56",6,4,0.1699,"mod3",1.15831515340644,0.247326826503403,4.68333811492341,0.018397081339252,NA,NA,NA,NA,0.391304347826087
"177",18,4,0.2834,"mod3",1.27000616231879,0.241849470802999,5.25122572359599,0.0134495914946785,NA,NA,NA,NA,0.391304347826087
"187",19,4,0.2591,"mod3",1.34492698292594,0.134688660199916,9.98545074937776,0.00213749790284497,NA,NA,NA,NA,0.391304347826087
"197",20,4,0.2052,"mod3",0.804998695148448,0.19734244899825,4.07919684403829,0.0266041712608001,NA,NA,NA,NA,0.391304347826087
"218",22,4,0.3028,"mod3",0.779298208695265,0.278056650308876,2.80265984586088,0.0677033480908789,NA,NA,NA,NA,0.391304347826087
"239",24,4,0.24,"mod3",0.742814873496657,0.272498670763576,2.72593943821889,0.0721871012850751,NA,NA,NA,NA,0.391304347826087
"250",25,4,0.2502,"mod3",1.23763289601488,0.102730341361667,12.0473939793282,0.00123061692522716,NA,NA,NA,NA,0.391304347826087
"271",27,4,0.3141,"mod3",1.01504464238966,0.342494352809367,2.96368285801966,0.0593681746844579,NA,NA,NA,NA,0.391304347826087
"282",28,4,0.2224,"mod3",1.32973263486466,0.0889753722681709,14.9449516306249,0.000650176325266495,NA,NA,NA,NA,0.391304347826087
"304",30,4,0.2399,"mod3",1.23763289601488,0.102730341361667,12.0473939793282,0.00123061692522716,NA,NA,NA,NA,0.391304347826087
"326",32,4,0.1886,"mod3",0.955861650888268,0.147586096821194,6.47663751177273,0.00747052141176739,NA,NA,NA,NA,0.391304347826087
"337",33,4,0.2373,"mod3",1.07828694992325,0.0874846510857671,12.3254415093469,0.00115044621176357,NA,NA,NA,NA,0.391304347826087
"367",36,4,0.3951,"mod3",1.22675787565756,0.19866223624546,6.17509345934181,0.00855039326356981,NA,NA,NA,NA,0.391304347826087
"389",38,4,0.2794,"mod3",0.875090665591563,0.168741733418849,5.18597650896132,0.00657921527628708,NA,NA,NA,NA,0.391304347826087
"398",39,4,0.1718,"mod3",0.760615882325492,0.194049019524808,3.91971000002013,0.0172519035046348,NA,NA,NA,NA,0.391304347826087
"420",41,4,0.213,"mod3",0.931150709557306,0.131141448306437,7.10035401913128,0.00207815673622017,NA,NA,NA,NA,0.391304347826087
"451",44,4,0.2363,"mod3",1.18264758428798,0.326278240149531,3.62465968844867,0.036128778192092,NA,NA,NA,NA,0.391304347826087
"462",45,4,0.2213,"mod3",1.17700165713801,0.279043978773425,4.2179790523045,0.024354893811762,NA,NA,NA,NA,0.391304347826087
"472",46,4,0.2145,"mod3",1.09828606152373,0.1557554599289,7.05134871050481,0.00213287498816006,NA,NA,NA,NA,0.391304347826087
"504",49,4,0.2545,"mod3",0.736133940383184,0.15667738653451,4.69840579208947,0.00931941737464907,NA,NA,NA,NA,0.391304347826087
"514",50,4,0.3063,"mod3",1.08000757263097,0.179912960514001,6.002944810343,0.00925991734573095,NA,NA,NA,NA,0.391304347826087
"524",51,4,0.2824,"mod3",0.782249037281283,0.161192000592683,4.85290234257934,0.0167018589391099,NA,NA,NA,NA,0.391304347826087
"554",54,4,0.2557,"mod3",1.02944614001286,0.292700742664549,3.51706022554463,0.0389994847996982,NA,NA,NA,NA,0.391304347826087
"564",55,4,0.2388,"mod3",0.449244077043186,0.0624171008491611,7.1974518350162,0.00552774578158764,NA,NA,NA,NA,0.391304347826087
"663",65,4,0.3193,"mod3",0.452123960051636,0.0912702895429614,4.95368166700972,0.0157898587940783,NA,NA,NA,NA,0.391304347826087
"674",66,4,0.272,"mod3",0.832538454391668,0.0571396452736242,14.5702419118092,0.00012905283772349,NA,NA,NA,NA,0.391304347826087
"734",72,4,0.341,"mod3",0.850771104686648,0.290082528890286,2.93285882449137,0.0608599446277687,NA,NA,NA,NA,0.391304347826087
"745",73,4,0.2794,"mod3",1.19755864830778,0.226590312112319,5.28512731697971,0.0132124378723816,NA,NA,NA,NA,0.391304347826087
"756",74,4,0.2545,"mod3",0.736368406177489,0.193215273277818,3.81112938788585,0.0189217786538753,NA,NA,NA,NA,0.391304347826087
"767",75,4,0.2498,"mod3",0.839002110350436,0.101576869184276,8.25977525285167,0.000424197199130253,NA,NA,NA,NA,0.391304347826087
"906",89,4,0.2243,"mod3",0.719090322882154,0.148239085258528,4.8508820843576,0.00833409582507266,NA,NA,NA,NA,0.391304347826087
"928",91,4,0.1699,"mod3",1.15633649684881,0.164579658906825,7.02599886601697,0.00216187760481043,NA,NA,NA,NA,0.391304347826087
"939",92,4,0.3035,"mod3",0.884590777481252,0.262013347321623,3.37612868399185,0.0432146844978073,NA,NA,NA,NA,0.391304347826087
"968",95,4,0.2601,"mod3",0.753341890194621,0.141750016427606,5.31458062002668,0.0130108164201929,NA,NA,NA,NA,0.391304347826087
"990",97,4,0.3203,"mod3",0.610146939673333,0.140955625541993,4.32864553881577,0.0227345549966615,NA,NA,NA,NA,0.391304347826087
"4",1,5,0.3304,"mod3",1.61309582727559,0.0966088754112252,16.6971804651414,0.000467693862188006,NA,NA,NA,NA,0.408602150537634
"15",2,5,0.3153,"mod3",1.60288809838922,0.219749599853613,7.29415707449293,0.00532002175167018,NA,NA,NA,NA,0.408602150537634
"26",3,5,0.2572,"mod3",0.854301922994726,0.117555705438257,7.26720936095635,0.00190438378966014,NA,NA,NA,NA,0.408602150537634
"57",6,5,0.2619,"mod3",0.957844857693868,0.17800218409343,5.38108485899876,0.00576445638034301,NA,NA,NA,NA,0.408602150537634
"79",8,5,0.2459,"mod3",1.17053037014391,0.314533898341281,3.72147605176038,0.0337727251563919,NA,NA,NA,NA,0.408602150537634
"110",11,5,0.4072,"mod3",1.12684383848769,0.202203580698416,5.57281841694167,0.0114041236042833,NA,NA,NA,NA,0.408602150537634
"167",17,5,0.2935,"mod3",0.840564796785026,0.198951181263169,4.22498017578061,0.024248046928645,NA,NA,NA,NA,0.408602150537634
"198",20,5,0.2713,"mod3",1.51688329855821,0.155708049247933,9.7418425436882,0.0022978083843033,NA,NA,NA,NA,0.408602150537634
"208",21,5,0.3144,"mod3",1.22356413672705,0.161220688689007,7.58937420920767,0.00474628290514412,NA,NA,NA,NA,0.408602150537634
"240",24,5,0.3061,"mod3",1.02577963147634,0.182886304670349,5.60883786965513,0.0112010592892775,NA,NA,NA,NA,0.408602150537634
"272",27,5,0.36,"mod3",1.25887522775893,0.19954087588233,6.30885888514038,0.00804763514884217,NA,NA,NA,NA,0.408602150537634
"294",29,5,0.2692,"mod3",1.48738832202068,0.180894532804184,8.22240616652998,0.00376546725351049,NA,NA,NA,NA,0.408602150537634
"305",30,5,0.2713,"mod3",0.840858294045709,0.175958506398604,4.77873057265494,0.00878369436869063,NA,NA,NA,NA,0.408602150537634
"358",35,5,0.3167,"mod3",0.599503793044412,0.129531795679374,4.62823656462191,0.0189958124246702,NA,NA,NA,NA,0.408602150537634
"421",41,5,0.3253,"mod3",1.07313969464822,0.238004443762524,4.50890612663927,0.0203817849658051,NA,NA,NA,NA,0.408602150537634
"452",44,5,0.2856,"mod3",0.960645843576702,0.206395597648385,4.65439115234065,0.00962980549525068,NA,NA,NA,NA,0.408602150537634
"525",51,5,0.3317,"mod3",0.758924840347275,0.195964667473298,3.87276364730742,0.0179512644151027,NA,NA,NA,NA,0.408602150537634
"574",56,5,0.3466,"mod3",1.41484591402397,0.119010292076399,11.8884332551315,0.00127980549467619,NA,NA,NA,NA,0.408602150537634
"644",63,5,0.3776,"mod3",0.915607358367859,0.103760882683869,8.82420556461018,0.000310420600628336,NA,NA,NA,NA,0.408602150537634
"664",65,5,0.4326,"mod3",0.844683387697673,0.194530910890208,4.34215510446259,0.012232205628216,NA,NA,NA,NA,0.408602150537634
"735",72,5,0.3847,"mod3",0.728055615988837,0.198119239435388,3.67483550847304,0.0348823860858983,NA,NA,NA,NA,0.408602150537634
"746",73,5,0.3108,"mod3",0.818509480668921,0.236902632492927,3.45504594885985,0.0259347070951954,NA,NA,NA,NA,0.408602150537634
"757",74,5,0.3004,"mod3",1.35853181985495,0.207722262698494,6.54013586317825,0.00726632163499607,NA,NA,NA,NA,0.408602150537634
"768",75,5,0.3621,"mod3",0.735611007784416,0.195714432913174,3.75859356325939,0.0329217505149711,NA,NA,NA,NA,0.408602150537634
"796",78,5,0.2855,"mod3",0.6262218226566,0.155589183757083,4.02484162160206,0.0158009051369072,NA,NA,NA,NA,0.408602150537634
"807",79,5,0.3118,"mod3",1.17700165713801,0.279043978773425,4.2179790523045,0.024354893811762,NA,NA,NA,NA,0.408602150537634
"826",81,5,0.3511,"mod3",1.00471651560683,0.159410213805499,6.30271104731542,0.00323934875003142,NA,NA,NA,NA,0.408602150537634
"837",82,5,0.2825,"mod3",1.07804623308688,0.244801652024916,4.40375391329938,0.0217136129019356,NA,NA,NA,NA,0.408602150537634
"848",83,5,0.3696,"mod3",1.32832659524562,0.230693498220833,5.75797153144763,0.0104089296793012,NA,NA,NA,NA,0.408602150537634
"867",85,5,0.2478,"mod3",0.826669516115115,0.0326274716179536,25.3366097684453,0.000134832652600027,NA,NA,NA,NA,0.408602150537634
"888",87,5,0.3843,"mod3",0.893259962672252,0.24040822140681,3.71559656922344,0.0339100951433272,NA,NA,NA,NA,0.408602150537634
"897",88,5,0.3998,"mod3",1.33917866802068,0.0826553099059294,16.2019677809545,8.49044374315486e-05,NA,NA,NA,NA,0.408602150537634
"929",91,5,0.2474,"mod3",1.07924815255492,0.314540249212181,3.4311925270552,0.0415018794050303,NA,NA,NA,NA,0.408602150537634
"940",92,5,0.3696,"mod3",1.07336558336747,0.207882793289856,5.16332095783826,0.014090949300432,NA,NA,NA,NA,0.408602150537634
"959",94,5,0.3347,"mod3",0.387178667684363,0.0836562802492871,4.62820802611125,0.0189961290285836,NA,NA,NA,NA,0.408602150537634
"991",97,5,0.3532,"mod3",1.05088100103792,0.130773529092557,8.03588469570274,0.00130154685344775,NA,NA,NA,NA,0.408602150537634
"1001",98,5,0.2862,"mod3",1.18093752514998,0.262483912856312,4.49908534317087,0.0205016107979533,NA,NA,NA,NA,0.408602150537634
"1012",99,5,0.4326,"mod3",0.815827949985182,0.203043725336164,4.0179914382209,0.0158908659279835,NA,NA,NA,NA,0.408602150537634
"38",4,6,0.3488,"mod3",1.22282928534362,0.335153504782535,3.64856481550763,0.0355279831881514,NA,NA,NA,NA,0.45360824742268
"48",5,6,0.3503,"mod3",0.702697834544545,0.186415730522838,3.76952005377281,0.0196126076147988,NA,NA,NA,NA,0.45360824742268
"58",6,6,0.3752,"mod3",1.03702387477692,0.258822870925565,4.006693346181,0.0278861338402571,NA,NA,NA,NA,0.45360824742268
"101",10,6,0.3169,"mod3",0.727473002536525,0.183280942287592,3.96916882604752,0.0165501861747366,NA,NA,NA,NA,0.45360824742268
"132",13,6,0.4275,"mod3",0.971288037984481,0.257197275969963,3.77643205714945,0.032522547403409,NA,NA,NA,NA,0.45360824742268
"141",14,6,0.3155,"mod3",0.656110921720051,0.189547006016574,3.46146813663034,0.0405968559823715,NA,NA,NA,NA,0.45360824742268
"199",20,6,0.3836,"mod3",1.71949033711165,0.161151101786573,10.6700501457876,0.00175956965760763,NA,NA,NA,NA,0.45360824742268
"209",21,6,0.3637,"mod3",0.876070416467028,0.283383452300031,3.09146638364576,0.0536520936663807,NA,NA,NA,NA,0.45360824742268
"231",23,6,0.3155,"mod3",0.976760742837623,0.286675778701911,3.40719661514645,0.0422374826988454,NA,NA,NA,NA,0.45360824742268
"241",24,6,0.3498,"mod3",0.962362405828022,0.24307663689306,3.95909050795124,0.0287712877352582,NA,NA,NA,NA,0.45360824742268
"252",25,6,0.4296,"mod3",1.02968959144373,0.166488372107552,6.1847537963705,0.00851272542160046,NA,NA,NA,NA,0.45360824742268
"273",27,6,0.3914,"mod3",1.4126096657771,0.279335543545613,5.05703516225258,0.0149207789186942,NA,NA,NA,NA,0.45360824742268
