"","r","area","area_ha","model","a","a.std.err","a.tval","a.pval","b","b.std.err","b.tval","b.pval","fraction"
"236",24,2,0.1357,"mod2",NA,NA,NA,NA,5.96821995687977,0.911018154661456,6.5511537024173,0.0028071092137028,0.482352941176471
"247",25,2,0.1264,"mod2",NA,NA,NA,NA,2.68864045232154,2.3620992954602,1.1382419263614,0.458898369583925,0.482352941176471
"289",29,2,0.0975,"mod2",NA,NA,NA,NA,3.96688216228959,1.36830987089781,2.89911097380796,0.101233153093538,0.482352941176471
"321",32,2,0.1436,"mod2",NA,NA,NA,NA,3.09500872503556,2.52347100788636,1.22648871945151,0.435462095007091,0.482352941176471
"350",35,2,0.1234,"mod2",NA,NA,NA,NA,3.09500872503556,2.52347100788636,1.22648871945151,0.435462095007091,0.482352941176471
"372",37,2,0.2053,"mod2",NA,NA,NA,NA,4.67288448511932,2.47537707414191,1.88774653119836,0.310128961595634,0.482352941176471
"437",43,2,0.099,"mod2",NA,NA,NA,NA,3.96688216228959,1.36830987089781,2.89911097380796,0.101233153093538,0.482352941176471
"479",47,2,0.1089,"mod2",NA,NA,NA,NA,4.7475845913935,1.47277528566682,3.22356345709859,0.0842504524354637,0.482352941176471
"521",51,2,0.1581,"mod2",NA,NA,NA,NA,4.32808246877276,3.06722727730514,1.41107328459057,0.392493927372033,0.482352941176471
"532",52,2,0.0975,"mod2",NA,NA,NA,NA,3.34306465597612,1.36440250674207,2.45020412924828,0.133911473488339,0.482352941176471
"554",54,2,0.0982,"mod2",NA,NA,NA,NA,8.4765628227384,3.19783398979715,2.65072009672275,0.117715643084767,0.482352941176471
"564",55,2,0.1908,"mod2",NA,NA,NA,NA,2.68864045232154,2.3620992954602,1.1382419263614,0.458898369583925,0.482352941176471
"574",56,2,0.1582,"mod2",NA,NA,NA,NA,3.50436621335428,2.69741110753543,1.29915910984594,0.417627887649213,0.482352941176471
"583",57,2,0.1234,"mod2",NA,NA,NA,NA,3.09500872503556,2.52347100788636,1.22648871945151,0.435462095007091,0.482352941176471
"593",58,2,0.1616,"mod2",NA,NA,NA,NA,3.09500872503556,2.52347100788636,1.22648871945151,0.435462095007091,0.482352941176471
"612",60,2,0.0807,"mod2",NA,NA,NA,NA,4.85881153639714,1.42401005688355,3.41206265567441,0.0762057727765604,0.482352941176471
"623",61,2,0.0773,"mod2",NA,NA,NA,NA,3.33809017697035,2.36186422398525,1.41332856608408,0.392014432452576,0.482352941176471
