"","r","area","area_ha","model","a","a.std.err","a.tval","a.pval","b","b.std.err","b.tval","b.pval"
"73",7,7,0.4591,"mod3",0.764201789871768,0.041847810937865,18.2614519790878,9.0526208003548e-06,NA,NA,NA,NA
"74",7,8,0.5028,"mod3",0.939738332334514,0.0422148392280239,22.2608530440802,5.37440683932714e-07,NA,NA,NA,NA
"75",7,9,0.6151,"mod3",0.937358228940203,0.0414631392758597,22.6070250663809,4.90383140086633e-07,NA,NA,NA,NA
"76",7,10,0.664,"mod3",1.05797796353669,0.0670745490148016,15.7731655162261,4.11732802442496e-06,NA,NA,NA,NA
"77",7,11,0.7133,"mod3",1.02981580805104,0.057675918517876,17.8552129643476,4.2664622432915e-07,NA,NA,NA,NA
"78",8,1,0.0661,"mod2",NA,NA,NA,NA,4.32808246877276,3.06722727730514,1.41107328459057,0.392493927372033
"79",8,2,0.112,"mod2",NA,NA,NA,NA,5.57002961726765,3.65061514335702,1.52577836844932,0.369344013117503
"80",8,3,0.204,"mod3",0.824724604974965,0.179344767578864,4.59854288535241,0.0193289698368492,NA,NA,NA,NA
"81",8,4,0.2477,"mod3",1.02023976747447,0.0957873568019311,10.6510900972466,0.000440022702748138,NA,NA,NA,NA
"82",8,5,0.2966,"mod3",1.0022561731407,0.101669316806025,9.85800047277699,0.00221945087835575,NA,NA,NA,NA
"83",8,6,0.4099,"mod3",1.09240019030119,0.0643700718893326,16.9706224995256,1.29954878145647e-05,NA,NA,NA,NA
"84",8,7,0.4592,"mod3",1.04658351247137,0.056719217493509,18.4520090142489,8.60033195295109e-06,NA,NA,NA,NA
"85",8,8,0.4906,"mod3",1.01226898185374,0.0628187478141025,16.1141222497672,3.63089724863224e-06,NA,NA,NA,NA
"86",8,9,0.5681,"mod3",1.00775551260687,0.0612069727983285,16.4647174420361,3.19899934711888e-06,NA,NA,NA,NA
"87",8,10,0.601,"mod3",1.03164577483194,0.0579594152956148,17.7994510394931,4.35907812436724e-07,NA,NA,NA,NA
"88",8,11,0.7133,"mod3",1.02981580805104,0.057675918517876,17.8552129643476,4.2664622432915e-07,NA,NA,NA,NA
"89",9,1,0.0329,"mod2",NA,NA,NA,NA,3.07680592433673,2.3214807647194,1.32536352275511,0.411499084668667
"90",9,2,0.1462,"mod2",NA,NA,NA,NA,2.44442719516979,1.22748304442419,1.99141422463922,0.184676827607021
"91",9,3,0.1899,"mod3",1.63231843584547,0.137597439968785,11.8630000399409,0.00128791646801208,NA,NA,NA,NA
"92",9,4,0.2674,"mod3",1.58677813901935,0.192074954342889,8.26124438997214,0.00371439005069098,NA,NA,NA,NA
"93",9,5,0.3167,"mod3",1.51293137073125,0.132985082095091,11.3766999042,0.000340440361950136,NA,NA,NA,NA
"94",9,6,0.3656,"mod3",1.59268863813357,0.118175033709118,13.4773698652281,0.000175370556288347,NA,NA,NA,NA
"95",9,7,0.4115,"mod3",1.34243289032271,0.0516883836904781,25.9716554180046,1.58100024876297e-06,NA,NA,NA,NA
"96",9,8,0.4776,"mod3",1.272862430699,0.0176575605562326,72.0859728412321,9.73094458950862e-09,NA,NA,NA,NA
"97",9,9,0.5696,"mod3",1.04275780621487,0.0689666984685239,15.1197292225143,2.29319936538084e-05,NA,NA,NA,NA
"98",9,10,0.601,"mod3",1.03164577483194,0.0579594152956148,17.7994510394931,4.35907812436724e-07,NA,NA,NA,NA
"99",9,11,0.7133,"mod3",1.02981580805104,0.057675918517876,17.8552129643476,4.2664622432915e-07,NA,NA,NA,NA
"100",10,2,0.0952,"mod2",NA,NA,NA,NA,4.32808246877276,3.06722727730514,1.41107328459057,0.392493927372033
"101",10,3,0.1281,"mod1",1.17971046783687,0.0644471315612603,18.3050888264203,0.0347437590552855,1710.77282462361,51635.4129680167,0.0331317738406251,0.978915370389836
"102",10,4,0.2414,"mod3",1.43984543883526,0.0711279939797479,20.2430204800268,0.00026353757338075,NA,NA,NA,NA
"103",10,5,0.2728,"mod3",0.868039017567775,0.0278607300335092,31.1563629712412,7.26477558181875e-05,NA,NA,NA,NA
"104",10,6,0.3389,"mod3",0.832538454391668,0.0571396452736242,14.5702419118092,0.00012905283772349,NA,NA,NA,NA
"105",10,7,0.4164,"mod3",0.816418765228829,0.0505558732319454,16.1488411343066,8.60130517220306e-05,NA,NA,NA,NA
"106",10,8,0.5287,"mod3",0.925767212390272,0.0526515609896884,17.5829015320473,1.0912310403796e-05,NA,NA,NA,NA
"107",10,9,0.5776,"mod3",1.02283869134365,0.0245629684943935,41.6414934366387,1.98782523045965e-06,NA,NA,NA,NA
"108",10,10,0.6696,"mod3",0.960291234612204,0.0420482204507329,22.8378567349208,4.61668376873898e-07,NA,NA,NA,NA
"109",10,11,0.7133,"mod3",1.02981580805104,0.057675918517876,17.8552129643476,4.2664622432915e-07,NA,NA,NA,NA
"110",11,1,0.0775,"mod4",0.299686240088654,0.609020862391878,0.492078775284745,0.708879779901928,0.364841544506412,1.53382236641172,0.237864274570422,0.851333624394367
"111",11,2,0.1268,"mod4",0.260348031145786,0.782401899715897,0.33275485558039,0.795498736138526,0.353397266375899,1.30608288701322,0.270577977776017,0.831772930926797
"112",11,3,0.1929,"mod4",0.286967226741896,0.722889525739293,0.396972450871269,0.759425399162486,0.369730870932835,1.46856105995653,0.251764043739373,0.84298521392426
"113",11,4,0.2388,"mod4",0.299686240088654,0.609020862391878,0.492078775284745,0.708879779901928,0.364841544506412,1.53382236641172,0.237864274570422,0.851333624394367
"114",11,5,0.3308,"mod3",0.793954647682032,0.116620659654717,6.80801026192721,0.00243247999891609,NA,NA,NA,NA
"115",11,6,0.3622,"mod3",0.702078746706043,0.0676741580149166,10.3743994354727,0.000143284444763229,NA,NA,NA,NA
"116",11,7,0.4745,"mod3",0.770511956203121,0.0520427444413507,14.8053674815602,2.54220673503672e-05,NA,NA,NA,NA
"117",11,8,0.5234,"mod3",0.944782286812866,0.0445491683038347,21.207630193436,7.16540377600673e-07,NA,NA,NA,NA
"118",11,9,0.6367,"mod3",0.939123520486168,0.0296476529636987,31.6761506091579,6.5782756215159e-08,NA,NA,NA,NA
"119",11,10,0.6804,"mod3",1.00421792777359,0.0601364252893823,16.6989960401072,2.94364921798713e-06,NA,NA,NA,NA
"120",11,11,0.7133,"mod3",1.02981580805104,0.057675918517876,17.8552129643476,4.2664622432915e-07,NA,NA,NA,NA
"121",12,1,0.0775,"mod4",0.299686240088654,0.609020862391878,0.492078775284745,0.708879779901928,0.364841544506412,1.53382236641172,0.237864274570422,0.851333624394367
"122",12,2,0.1212,"mod3",1.46041026408448,0.165388369588342,8.83018719949591,0.00306100749800134,NA,NA,NA,NA
"123",12,3,0.1671,"mod3",1.03663341914059,0.108333748604028,9.56888718888151,0.00242141701904056,NA,NA,NA,NA
"124",12,4,0.2,"mod3",1.13215510516052,0.0762813039087309,14.841842589832,0.0006636740844063,NA,NA,NA,NA
"125",12,5,0.2314,"mod3",0.993778668437368,0.0497217751212983,19.9867898121699,5.79442535710375e-06,NA,NA,NA,NA
"126",12,6,0.3447,"mod3",1.08188723283164,0.0712561983551718,15.1830613729776,2.24662763508305e-05,NA,NA,NA,NA
"127",12,7,0.4367,"mod3",0.904430847363315,0.0336426576018798,26.8834542760017,1.33186922135682e-06,NA,NA,NA,NA
"128",12,8,0.486,"mod3",0.863107575504072,0.034991334062439,24.6663237807376,2.04250979351517e-06,NA,NA,NA,NA
"129",12,9,0.5521,"mod3",0.902578322619413,0.0472262600282693,19.1117891206955,1.32714177821763e-06,NA,NA,NA,NA
"130",12,10,0.601,"mod3",1.03164577483194,0.0579594152956148,17.7994510394931,4.35907812436724e-07,NA,NA,NA,NA
"131",12,11,0.7133,"mod3",1.02981580805104,0.057675918517876,17.8552129643476,4.2664622432915e-07,NA,NA,NA,NA
"132",13,1,0.092,"mod3",0.689763015510649,0.169150430842963,4.07780820937439,0.0266280029249035,NA,NA,NA,NA
"133",13,2,0.1581,"mod3",0.808885658555365,0.137831065942015,5.86867447499581,0.00986781562738481,NA,NA,NA,NA
"134",13,3,0.2356,"mod3",0.746358455079261,0.110669101857394,6.74405450620717,0.0066582135332987,NA,NA,NA,NA
"135",13,4,0.2849,"mod3",0.752744494121677,0.0824236213895229,9.132630688044,0.000797677794555655,NA,NA,NA,NA
"136",13,5,0.3972,"mod3",0.848368990459292,0.0540296270095629,15.701922027134,9.60919690136249e-05,NA,NA,NA,NA
"137",13,6,0.4286,"mod3",0.713482682663366,0.072747071325953,9.80771692466507,0.000605848622636027,NA,NA,NA,NA
"138",13,7,0.4615,"mod3",0.739214047490571,0.0448967818409043,16.4647446249052,1.50839661753334e-05,NA,NA,NA,NA
"139",13,8,0.5074,"mod3",0.810336224480604,0.0345153744099641,23.477544089647,3.91781133146501e-07,NA,NA,NA,NA
"140",13,9,0.6207,"mod3",0.815856936007858,0.023912287652656,34.1187320869836,4.22167913250629e-08,NA,NA,NA,NA
"141",13,10,0.6696,"mod3",0.960291234612204,0.0420482204507329,22.8378567349208,4.61668376873898e-07,NA,NA,NA,NA
"142",13,11,0.7133,"mod3",1.02981580805104,0.057675918517876,17.8552129643476,4.2664622432915e-07,NA,NA,NA,NA
"143",14,1,0.0459,"mod2",NA,NA,NA,NA,3.09500872503556,2.52347100788636,1.22648871945151,0.435462095007091
"144",14,2,0.1379,"mod3",0.723091197290095,0.207057143373081,3.49223014241634,0.0397028653809717,NA,NA,NA,NA
"145",14,3,0.204,"mod3",0.824724604974965,0.179344767578864,4.59854288535241,0.0193289698368492,NA,NA,NA,NA
"146",14,4,0.2533,"mod3",0.841493487082785,0.135758400537263,6.19846347447067,0.00344492178975219,NA,NA,NA,NA
"147",14,5,0.3022,"mod3",0.914161889050054,0.0174859702823493,52.2797347981785,1.54134153837813e-05,NA,NA,NA,NA
"148",14,6,0.3797,"mod3",0.962354586043844,0.053247802057329,18.0731325775237,5.51067990046939e-05,NA,NA,NA,NA
"149",14,7,0.493,"mod3",0.88052485416984,0.0641351758906249,13.7292030768181,0.000163066066953178,NA,NA,NA,NA
"150",14,8,0.5367,"mod3",1.040619758149,0.0538571912423477,19.3218349146058,6.8498068389374e-06,NA,NA,NA,NA
"151",14,9,0.5681,"mod3",1.00775551260687,0.0612069727983285,16.4647174420361,3.19899934711888e-06,NA,NA,NA,NA
"152",14,10,0.601,"mod3",1.03164577483194,0.0579594152956148,17.7994510394931,4.35907812436724e-07,NA,NA,NA,NA
"153",14,11,0.7133,"mod3",1.02981580805104,0.057675918517876,17.8552129643476,4.2664622432915e-07,NA,NA,NA,NA
"154",15,1,0.0775,"mod4",0.299686240088654,0.609020862391878,0.492078775284745,0.708879779901928,0.364841544506412,1.53382236641172,0.237864274570422,0.851333624394367
"155",15,2,0.1695,"mod3",0.636001173887143,0.142559122072947,4.46131516972798,0.0209710529288779,NA,NA,NA,NA
"156",15,3,0.2024,"mod3",0.730521173039187,0.0697970601436672,10.4663602096638,0.000470966430285268,NA,NA,NA,NA
"157",15,4,0.2685,"mod3",0.838702886019853,0.0487984929092296,17.1870653378564,6.72366309171596e-05,NA,NA,NA,NA
"158",15,5,0.2999,"mod3",0.737455189257295,0.0539387034808841,13.6720970595567,3.7544989782533e-05,NA,NA,NA,NA
"159",15,6,0.3436,"mod3",0.933604554790503,0.0261141266477243,35.7509392285903,3.22279634670131e-07,NA,NA,NA,NA
"160",15,7,0.3929,"mod3",0.873253149816077,0.0578889412778271,15.0849735811381,0.000112552608111253,NA,NA,NA,NA
"161",15,8,0.4418,"mod3",0.950220511723464,0.0331393943254781,28.6734423203661,9.66633093711129e-07,NA,NA,NA,NA
"162",15,9,0.5551,"mod3",1.08778316895533,0.106029544815781,10.259245862512,5.00453648433698e-05,NA,NA,NA,NA
"163",15,10,0.601,"mod3",1.03164577483194,0.0579594152956148,17.7994510394931,4.35907812436724e-07,NA,NA,NA,NA
"164",15,11,0.7133,"mod3",1.02981580805104,0.057675918517876,17.8552129643476,4.2664622432915e-07,NA,NA,NA,NA
"165",16,1,0.0661,"mod2",NA,NA,NA,NA,4.32808246877276,3.06722727730514,1.41107328459057,0.392493927372033
"166",16,2,0.115,"mod2",NA,NA,NA,NA,3.00209733302502,1.30699194093294,2.29695167889261,0.148458337020854
"167",16,3,0.1643,"mod3",1.46394358384606,0.0629223806348649,23.2658645314335,0.0001739531669193,NA,NA,NA,NA
"168",16,4,0.2102,"mod3",1.3924146936107,0.0381497904023158,36.4986197545708,4.52344202824426e-05,NA,NA,NA,NA
"169",16,5,0.2431,"mod3",1.22382923467398,0.0530243913896498,23.0804956473836,2.08811852166572e-05,NA,NA,NA,NA
"170",16,6,0.3351,"mod3",1.02034530779351,0.0245602606684712,41.5445634542209,1.52419538139913e-07,NA,NA,NA,NA
"171",16,7,0.4474,"mod3",1.08396004273414,0.0159363106324768,68.0182551490387,1.30068217303145e-08,NA,NA,NA,NA
"172",16,8,0.4911,"mod3",1.00836464907942,0.0528007451811982,19.0975457944577,4.42939020681486e-05,NA,NA,NA,NA
"173",16,9,0.5225,"mod3",0.949715428962448,0.0265470639121455,35.7747821795067,3.18060263335698e-08,NA,NA,NA,NA
"174",16,10,0.6358,"mod3",1.03164577483194,0.0579594152956148,17.7994510394931,4.35907812436724e-07,NA,NA,NA,NA
"175",16,11,0.7133,"mod3",1.02981580805104,0.057675918517876,17.8552129643476,4.2664622432915e-07,NA,NA,NA,NA
"176",17,1,0.0314,"mod2",NA,NA,NA,NA,3.97250112626804,1.34959985555483,2.94346587984401,0.098638273620919
"177",17,2,0.1437,"mod3",0.911665888340276,0.108272479278381,8.42010725547607,0.00351474562080127,NA,NA,NA,NA
"178",17,3,0.193,"mod3",0.783076119530127,0.107752016794526,7.26739176514339,0.00537646896104729,NA,NA,NA,NA
"179",17,4,0.3063,"mod3",0.87485014909883,0.0859629952875906,10.1770552104659,0.00202167512091671,NA,NA,NA,NA
"180",17,5,0.3392,"mod3",0.931524584434325,0.060855188780252,15.3072335014531,0.000106244820218939,NA,NA,NA,NA
"181",17,6,0.3829,"mod3",1.1398558311332,0.124419916192008,9.16136150882907,0.000259777874423014,NA,NA,NA,NA
"182",17,7,0.449,"mod3",1.07067763663048,0.0754096723195014,14.1981473158264,3.12130086482625e-05,NA,NA,NA,NA
"183",17,8,0.4949,"mod3",1.01048875743508,0.032424515830185,31.1643437554241,7.24993517347952e-08,NA,NA,NA,NA
"184",17,9,0.5724,"mod3",1.00646836910527,0.0301637504454662,33.3668179268652,4.82266763658159e-08,NA,NA,NA,NA
"185",17,10,0.6213,"mod3",1.11484091482282,0.0570641472048031,19.5366262255993,1.1652554752173e-06,NA,NA,NA,NA
"186",17,11,0.7133,"mod3",1.02981580805104,0.057675918517876,17.8552129643476,4.2664622432915e-07,NA,NA,NA,NA
"187",18,1,0.0314,"mod2",NA,NA,NA,NA,3.97250112626804,1.34959985555483,2.94346587984401,0.098638273620919
"188",18,2,0.1234,"mod3",0.629976411407917,0.0711397209238398,8.85548049987928,0.000305256385988351,NA,NA,NA,NA
"189",18,3,0.1671,"mod3",0.853136035171179,0.070131211513481,12.1648552300738,0.00119587143536451,NA,NA,NA,NA
"190",18,4,0.2,"mod3",0.874881814634224,0.0343471378288878,25.4717531048075,1.41080361372749e-05,NA,NA,NA,NA
"191",18,5,0.2489,"mod3",0.981091931496254,0.0412984915196721,23.7561202696453,2.46159348940244e-06,NA,NA,NA,NA
"192",18,6,0.315,"mod3",1.02075104282818,0.0427937118978622,23.8528278468682,2.41246320798067e-06,NA,NA,NA,NA
"193",18,7,0.3609,"mod3",0.972815372662128,0.031901847921512,30.4940132325733,7.11606502155565e-07,NA,NA,NA,NA
"194",18,8,0.4742,"mod3",1.06277189698368,0.067728278408466,15.6917010436047,4.24452287166278e-06,NA,NA,NA,NA
"195",18,9,0.5865,"mod3",1.06009671092921,0.0672937062013499,15.7532817074645,4.1479598587318e-06,NA,NA,NA,NA
"196",18,10,0.6358,"mod3",1.03164577483194,0.0579594152956148,17.7994510394931,4.35907812436724e-07,NA,NA,NA,NA
"197",18,11,0.7133,"mod3",1.02981580805104,0.057675918517876,17.8552129643476,4.2664622432915e-07,NA,NA,NA,NA
"198",19,1,0.0775,"mod4",0.299686240088654,0.609020862391878,0.492078775284745,0.708879779901928,0.364841544506412,1.53382236641172,0.237864274570422,0.851333624394367
"199",19,2,0.1908,"mod1",1.11421960855977,0.221156698232086,5.03814543021657,0.124738713487054,488.353564060842,14562.8801118476,0.0335341333795328,0.978659504643999
"200",19,3,0.2397,"mod1",1.26488709736214,0.0692183407387077,18.2738719805054,0.0348029929569551,962.031192844858,14203.7389704509,0.0677308414950631,0.956946961556902
"201",19,4,0.2834,"mod3",1.785564114555,0.255707929401409,6.98282653469079,0.00602846948042199,NA,NA,NA,NA
"202",19,5,0.3957,"mod3",1.67455872716495,0.179007630325606,9.35467792137691,0.000727200646879805,NA,NA,NA,NA
"203",19,6,0.4286,"mod3",1.5920654374571,0.121544420910403,13.0986303240582,0.000196136531367796,NA,NA,NA,NA
"204",19,7,0.5206,"mod3",1.08649016699037,0.0157041590224482,69.1848678708169,2.61518337544102e-07,NA,NA,NA,NA
"205",19,8,0.552,"mod3",1.02442685860186,0.0469782938887218,21.8063870311774,3.76399743671715e-06,NA,NA,NA,NA
"206",19,9,0.5979,"mod3",0.97438364961663,0.0214689165700455,45.385785837751,9.80501491008901e-08,NA,NA,NA,NA
"207",19,10,0.6472,"mod3",0.962880343604593,0.0190594470387844,50.5198467534347,4.03510328185065e-09,NA,NA,NA,NA
"208",19,11,0.7133,"mod3",1.02981580805104,0.057675918517876,17.8552129643476,4.2664622432915e-07,NA,NA,NA,NA
"209",20,1,0.0489,"mod2",NA,NA,NA,NA,3.8453603304425,2.48553934149167,1.54709292516559,0.365306220579963
"210",20,2,0.0982,"mod2",NA,NA,NA,NA,2.61324408250718,1.35615376625668,1.92695264174975,0.193817509367051
"211",20,3,0.2105,"mod1",1.11074008942074,0.254257278735074,4.36856751927281,0.143259179982607,193.492435360026,2531.87110611168,0.076422703704369,0.951442181822956
"212",20,4,0.2434,"mod3",1.14833663823471,0.0778113171785822,14.7579642637227,0.000674930543114626,NA,NA,NA,NA
"213",20,5,0.2748,"mod3",0.968951562296916,0.0737731208159166,13.1342086600173,0.000194059852063302,NA,NA,NA,NA
"214",20,6,0.3523,"mod3",0.897499869379767,0.05072822625841,17.692317188618,0.000393680797978463,NA,NA,NA,NA
