"","r","area","area_ha","model","a","a.std.err","a.tval","a.pval","b","b.std.err","b.tval","b.pval"
"19",2,9,0.5686,"mod2",NA,NA,NA,NA,14.6092753249337,3.66638048526486,3.98465881641258,0.0282914351691937
"20",2,10,0.6,"mod3",0.755838167646958,0.132171543034572,5.71861499301143,0.00228634978790264,NA,NA,NA,NA
"21",2,11,0.7133,"mod3",0.984686937496668,0.214157712865181,4.5979522489417,0.0100463855595206,NA,NA,NA,NA
"22",3,1,0.0314,"mod2",NA,NA,NA,NA,2.10695719883284,2.16711580375911,0.972240244465976,0.508959984665281
"23",3,2,0.1089,"mod3",1.29486571835548,0.154849887454965,8.36207077471763,0.00358599711527602,NA,NA,NA,NA
"24",3,3,0.1582,"mod3",0.568435036866014,0.148064950883741,3.8390924622826,0.0311685414213508,NA,NA,NA,NA
"25",3,4,0.2243,"mod3",0.707042899892516,0.145766810916521,4.85050674736537,0.00833636123710986,NA,NA,NA,NA
"26",3,5,0.2572,"mod3",0.854301922994726,0.117555705438257,7.26720936095635,0.00190438378966014,NA,NA,NA,NA
"27",3,6,0.3492,"mod2",NA,NA,NA,NA,17.4242193754147,20.8176962295253,0.836990759366654,0.556344214491478
"28",3,7,0.3951,"mod3",1.40909757489505,0.0748093340187496,18.8358524157144,4.67835625745523e-05,NA,NA,NA,NA
"29",3,8,0.4388,"mod3",0.831721115407194,0.317365324394263,2.62070570247286,0.0789534777507231,NA,NA,NA,NA
"30",3,9,0.5521,"mod3",0.807594312165897,0.181154648778531,4.4580380222713,0.0210124381510387,NA,NA,NA,NA
"31",3,10,0.601,"mod3",1.01711586213149,0.270339886288855,3.76235958405603,0.0197345154675214,NA,NA,NA,NA
"32",3,11,0.7133,"mod2",NA,NA,NA,NA,13.1790442305123,3.39499726941529,3.88190127551475,0.0116195661924795
"33",4,1,0.092,"mod2",NA,NA,NA,NA,4.82424015435829,3.29770244335761,1.46290947628568,0.381725695257264
"34",4,2,0.1581,"mod3",0.860249375343322,0.0750741674550268,11.4586602090347,0.00142655379892101,NA,NA,NA,NA
"35",4,3,0.191,"mod4",0.278368492838612,0.702821897351242,0.396072595187646,0.759920431135507,0.355791814242853,1.44378172043444,0.246430474362699,0.846182287217248
"36",4,4,0.2399,"mod2",NA,NA,NA,NA,21.9034223965716,21.157107574561,1.03527489848886,0.488967362748208
"37",4,5,0.2713,"mod2",NA,NA,NA,NA,7.3312830262878,1.53080408040446,4.7891713382099,0.00493052670666332
"38",4,6,0.3488,"mod3",1.22282928534362,0.335153504782535,3.64856481550763,0.0355279831881514,NA,NA,NA,NA
"39",4,7,0.4621,"mod3",1.03799746690276,0.195661625140929,5.30506411850112,0.00606638222813498,NA,NA,NA,NA
"40",4,8,0.5114,"mod3",0.719573751265806,0.153555157469789,4.68609301779641,0.00540397976585572,NA,NA,NA,NA
"41",4,9,0.6237,"mod3",1.11735640090697,0.174626716427587,6.39854212325124,0.00773213774034004,NA,NA,NA,NA
"42",4,10,0.6674,"mod3",1.16671385043004,0.152855043508024,7.63281226221886,0.00466886730234774,NA,NA,NA,NA
"43",4,11,0.7133,"mod3",1.37186456991649,0.374844594150783,3.65982220718554,0.0352494799977133,NA,NA,NA,NA
"44",5,2,0.0788,"mod2",NA,NA,NA,NA,3.73894250013233,1.38812972364993,2.69351087036823,0.114618379929745
"45",5,3,0.1102,"mod2",NA,NA,NA,NA,3.09500872503556,2.52347100788636,1.22648871945151,0.435462095007091
"46",5,4,0.1877,"mod1",-2.63906012275415,3.15292244118574,-0.837020311150334,0.55633315163705,0.988521241142312,1.05045051717442,0.941045032564992,0.519329980788114
"47",5,5,0.301,"mod2",NA,NA,NA,NA,10.085442194779,3.4923274265045,2.88788563129476,0.101905226882817
"48",5,6,0.3503,"mod3",0.702697834544545,0.186415730522838,3.76952005377281,0.0196126076147988,NA,NA,NA,NA
"49",5,7,0.4423,"mod4",0.285767120664581,0.655862642201751,0.435711843115888,0.738407475036956,0.355774380546867,1.49027451641383,0.238730768478142,0.850811638599067
"50",5,8,0.5546,"mod3",1.09285051990463,0.172644077977311,6.33007823209695,0.00318790099027573,NA,NA,NA,NA
"51",5,9,0.5983,"mod2",NA,NA,NA,NA,13.6403188650472,4.05652285205967,3.36256428535129,0.0436503379585286
"52",5,10,0.6644,"mod3",1.13417826584367,0.255441952586105,4.44006262229522,0.0113334060055082,NA,NA,NA,NA
"53",5,11,0.7133,"mod3",1.32445986822462,0.199258086211434,6.64695668520687,0.00693906093629956,NA,NA,NA,NA
"54",6,2,0.0803,"mod2",NA,NA,NA,NA,2.98384664192422,2.47799556084957,1.2041372022883,0.441206879748997
"55",6,3,0.1262,"mod4",0.282960291543212,0.643861381158034,0.439473929985188,0.736397367528011,0.349204241869749,1.4957682978581,0.233461454136848,0.85398906820498
"56",6,4,0.1699,"mod3",1.15831515340644,0.247326826503403,4.68333811492341,0.018397081339252,NA,NA,NA,NA
"57",6,5,0.2619,"mod3",0.957844857693868,0.17800218409343,5.38108485899876,0.00576445638034301,NA,NA,NA,NA
"58",6,6,0.3752,"mod3",1.03702387477692,0.258822870925565,4.006693346181,0.0278861338402571,NA,NA,NA,NA
"59",6,7,0.4245,"mod4",0.242080332585151,0.707381599133121,0.342220285178205,0.790089033883814,0.33728583403398,1.05752456268195,0.318939007126796,0.803449878280811
"60",6,8,0.5368,"mod3",1.11280973365283,0.16972903340935,6.55638997818935,0.0072152340685387,NA,NA,NA,NA
"61",6,9,0.5697,"mod3",1.32136401112125,0.246180142110153,5.36746790295543,0.0126587544826583,NA,NA,NA,NA
"62",6,10,0.6472,"mod1",-2.73714325210131,0.831976193685469,-3.28992977548597,0.0217152013892623,0.972090326429818,0.26852844458636,3.62006463757395,0.0152184980803627
"63",6,11,0.7133,"mod4",0.262154420446446,0.70722961042886,0.370677947558611,0.774015196081769,0.33879881178633,1.3428541488076,0.252297550025942,0.842665858578413
"64",7,1,0.0489,"mod4",0.245664066507237,0.746090020213991,0.329268667119788,0.797498950371567,0.342150776624697,1.12827763363544,0.303250517802298,0.812556063746535
"65",7,2,0.115,"mod3",0.599597450677325,0.14735207511189,4.06914833212922,0.0267772455934706,NA,NA,NA,NA
"66",7,3,0.2273,"mod2",NA,NA,NA,NA,2.95917942307106,2.46802971898614,1.19900477709267,0.442543913741199
"67",7,4,0.271,"mod2",NA,NA,NA,NA,10.0564526887222,3.95664739150032,2.54166007067636,0.0845566920513524
"68",7,5,0.3485,"mod4",0.236204629589194,0.640529391580459,0.368764701033276,0.775086733848619,0.332331507534571,0.921889157923675,0.360489658304545,0.779736566482317
"69",7,6,0.3978,"mod2",NA,NA,NA,NA,11.3365405860829,7.42112680872383,1.52760367505867,0.266183222865088
"70",7,7,0.4307,"mod3",0.748618905251903,0.197973526107065,3.78140916097562,0.0194121786019523,NA,NA,NA,NA
"71",7,8,0.4621,"mod2",NA,NA,NA,NA,3.99799375084075,2.91665711615262,1.37074520302699,0.401243107997847
"72",7,9,0.508,"mod3",0.676273892237983,0.133757463070238,5.05597128350782,0.0072008502999446,NA,NA,NA,NA
"73",7,10,0.6213,"mod3",1.15846292680266,0.16016510911552,7.23292940141609,0.00545031791375318,NA,NA,NA,NA
"74",7,11,0.7133,"mod3",1.04813519679083,0.19525991236996,5.36789750681096,0.00581549178484685,NA,NA,NA,NA
"75",8,1,0.0329,"mod2",NA,NA,NA,NA,4.7475845913935,1.47277528566682,3.22356345709859,0.0842504524354637
"76",8,2,0.1249,"mod4",0.291651948578058,0.571054054101271,0.510725642316054,0.69939370778603,0.345765300436553,1.56897699741056,0.220376271294738,0.861911329027963
"77",8,3,0.1563,"mod2",NA,NA,NA,NA,5.39836960697371,1.7340047823074,3.11323801528979,0.0527483231198811
"78",8,4,0.2,"mod2",NA,NA,NA,NA,11.7742538636781,3.6808435081254,3.19879229793025,0.0329387151025446
"79",8,5,0.2459,"mod3",1.17053037014391,0.314533898341281,3.72147605176038,0.0337727251563919,NA,NA,NA,NA
"80",8,6,0.312,"mod4",0.24200610815509,0.717743588186757,0.337176273168072,0.792967937256731,0.33878748712109,1.06222204131494,0.318942249307592,0.803448004818817
"81",8,7,0.3609,"mod2",NA,NA,NA,NA,20.075522575195,9.48650152520564,2.11621982264529,0.124628704282555
"82",8,8,0.4742,"mod3",1.13336235147343,0.217031637514107,5.22210662212676,0.00641821528543075,NA,NA,NA,NA
"83",8,9,0.5517,"mod3",0.708750283063508,0.175947172953774,4.02819932349647,0.010039045445873,NA,NA,NA,NA
"84",8,10,0.601,"mod3",0.762434721373502,0.203688654389067,3.74313789670961,0.020066278034449,NA,NA,NA,NA
"85",8,11,0.7133,"mod2",NA,NA,NA,NA,5.93162262817652,1.59868800789061,3.71030657570454,0.0138505031470768
"86",9,2,0.1695,"mod3",1.17703129963948,0.225902948507811,5.21034057950238,0.0137430456815369,NA,NA,NA,NA
"87",9,3,0.2188,"mod4",0.259790727448071,0.749084793165112,0.346810841467461,0.787476662524059,0.346458943630064,1.30406993271477,0.265675125956488,0.834684836775809
"88",9,4,0.2625,"mod2",NA,NA,NA,NA,21.5244042625566,11.3936562368724,1.88915689705458,0.199460471496805
"89",9,5,0.3286,"mod2",NA,NA,NA,NA,7.69637130769488,2.38809131154279,3.22281282566317,0.0484802717266403
"90",9,6,0.4409,"mod2",NA,NA,NA,NA,4.10295024312206,2.9642460510326,1.38414631325655,0.39829853346036
"91",9,7,0.4898,"mod3",1.28341027133152,0.238400842903006,5.38341331223259,0.0125550553396468,NA,NA,NA,NA
"92",9,8,0.6031,"mod2",NA,NA,NA,NA,9.63770813497528,3.54749722457059,2.71676269912851,0.0531643336175302
"93",9,9,0.636,"mod3",0.791316132672983,0.198956715486295,3.97732808736227,0.016437743834503,NA,NA,NA,NA
"94",9,10,0.6819,"mod2",NA,NA,NA,NA,36.1004915500818,21.4934059188971,1.67960776836872,0.235045499700079
"95",9,11,0.7133,"mod3",1.45407479868443,0.249459698375901,5.82889664403164,0.0100579092373462,NA,NA,NA,NA
"96",10,1,0.0314,"mod2",NA,NA,NA,NA,18.715569108754,13.5530171193825,1.38091533006243,0.399005037138813
"97",10,2,0.0751,"mod3",1.28711579242506,0.210378001794537,6.11811017048307,0.00877709567374378,NA,NA,NA,NA
"98",10,3,0.1412,"mod3",0.963423654491357,0.19869127869252,4.84884722082985,0.0083463865836539,NA,NA,NA,NA
"99",10,4,0.1905,"mod1",-2.78607398082054,1.6771108727042,-1.66123422497895,0.344959396697237,1.18619826440534,0.682530966799526,1.7379405801433,0.332398332165233
"100",10,5,0.268,"mod4",0.354755020241291,0.339767043782741,1.04411250806342,0.486263702966207,0.36212358755293,1.6716607339747,0.216625048488105,0.864190610756234
"101",10,6,0.3169,"mod3",0.727473002536525,0.183280942287592,3.96916882604752,0.0165501861747366,NA,NA,NA,NA
"102",10,7,0.4302,"mod4",0.260020188498693,0.765189168386166,0.33981164297855,0.791462678965633,0.349853653115704,1.3041468829756,0.268262461600539,0.833147274064056
"103",10,8,0.5425,"mod2",NA,NA,NA,NA,4.83589542072899,1.05030589810557,4.60427331642283,0.00367548588678187
"104",10,9,0.5884,"mod4",0.25954203665576,0.716597563354739,0.362186602255133,0.778781019729465,0.339239892286314,1.31040981921366,0.258880761813798,0.838731858292793
"105",10,10,0.6213,"mod3",1.20455157341938,0.176363738285553,6.82992765479415,0.00240345233298985,NA,NA,NA,NA
"106",10,11,0.7133,"mod2",NA,NA,NA,NA,10.9013590667868,4.05965955443962,2.68528898066469,0.0549259838493418
"107",11,2,0.156,"mod3",1.07573545462939,0.181292796892738,5.93369109565807,0.00956712558971691,NA,NA,NA,NA
"108",11,3,0.2693,"mod3",1.18093752514998,0.262483912856312,4.49908534317087,0.0205016107979533,NA,NA,NA,NA
"109",11,4,0.3613,"mod4",0.232897981564068,0.689080387575261,0.337983761783717,0.792506463702832,0.339890166666009,0.914693124934104,0.371589287599046,0.77350525796917
"110",11,5,0.4072,"mod3",1.12684383848769,0.202203580698416,5.57281841694167,0.0114041236042833,NA,NA,NA,NA
"111",11,6,0.4561,"mod2",NA,NA,NA,NA,30.2079989782116,16.8994628566843,1.78751237446955,0.215761965980258
"112",11,7,0.5054,"mod2",NA,NA,NA,NA,33.0862331599913,19.4992692385093,1.69679349288889,0.231827479464565
"113",11,8,0.5715,"mod2",NA,NA,NA,NA,70.3486613629321,76.1037455303946,0.92437843725886,0.525004138109605
"114",11,9,0.6044,"mod3",0.836038467273555,0.162366926822837,5.14906873975498,0.00674880017365226,NA,NA,NA,NA
"115",11,10,0.6819,"mod4",0.297585219289378,0.56763778441697,0.524251956897184,0.692601516956963,0.354278991905479,1.55927476793985,0.227207544936779,0.85776983584021
"116",11,11,0.7133,"mod2",NA,NA,NA,NA,10.8567843577195,4.30810416375324,2.52008399635839,0.0653509232254657
"117",12,1,0.092,"mod2",NA,NA,NA,NA,2.95917942307106,2.46802971898614,1.19900477709267,0.442543913741199
"118",12,2,0.1695,"mod3",0.776652346563341,0.209344927673164,3.70991719357956,0.0340434697127737,NA,NA,NA,NA
"119",12,3,0.2009,"mod4",0.28078186116477,0.671178379382926,0.418341635829983,0.747760128771335,0.352240826598735,1.46989090983208,0.239637393661394,0.850265695956664
"120",12,4,0.2468,"mod2",NA,NA,NA,NA,46.7652126085939,46.7055906505334,1.00127654863647,0.499593921193599
"121",12,5,0.3129,"mod2",NA,NA,NA,NA,22.7279902577776,12.9261448972315,1.75829610749958,0.220771812927728
"122",12,6,0.4252,"mod2",NA,NA,NA,NA,8.68675461547732,2.55941962626064,3.3940329777688,0.0274277647555618
"123",12,7,0.5385,"mod4",0.316593855270487,0.579986215493704,0.545864447831732,0.681904922527334,0.37825261286941,1.56752748790289,0.241305250331178,0.849261948749427
"124",12,8,0.5874,"mod3",0.957844857693868,0.17800218409343,5.38108485899876,0.00576445638034301,NA,NA,NA,NA
"125",12,9,0.6203,"mod3",1.24885125379555,0.154537201701226,8.08123377444102,0.00395914004911696,NA,NA,NA,NA
"126",12,10,0.6696,"mod3",1.02366955667319,0.241276800811744,4.24271854247563,0.0132347765127049,NA,NA,NA,NA
"127",12,11,0.7133,"mod4",0.262154420446446,0.70722961042886,0.370677947558611,0.774015196081769,0.33879881178633,1.3428541488076,0.252297550025942,0.842665858578413
"128",13,2,0.093,"mod4",0.244160698852193,0.709549860279377,0.344106471610124,0.789014758362804,0.336815114068439,1.09023923933874,0.308936884598582,0.809246134450668
"129",13,3,0.2053,"mod2",NA,NA,NA,NA,6.01079474915006,2.47932673633295,2.42436572036501,0.0938015562140752
"130",13,4,0.2828,"mod4",0.25954203665576,0.716597563354739,0.362186602255133,0.778781019729465,0.339239892286314,1.31040981921366,0.258880761813798,0.838731858292793
"131",13,5,0.3142,"mod4",0.31480184075807,0.512493634758951,0.61425512319999,0.649327341374669,0.365800496066502,1.58536845900515,0.230735318334798,0.855635866862142
"132",13,6,0.4275,"mod3",0.971288037984481,0.257197275969963,3.77643205714945,0.032522547403409,NA,NA,NA,NA
"133",13,7,0.4734,"mod3",0.833151972353359,0.078369802065835,10.6310332601512,0.000443257583296893,NA,NA,NA,NA
"134",13,8,0.5063,"mod2",NA,NA,NA,NA,10.6152430977755,4.24356643170405,2.50149096723646,0.0875914538468743
"135",13,9,0.5983,"mod2",NA,NA,NA,NA,11.0335705260812,2.20405984916414,5.00602128851695,0.00243768953794173
"136",13,10,0.6644,"mod3",1,0.111210215553432,8.99197969380379,0.00290334521779634,NA,NA,NA,NA
"137",13,11,0.7133,"mod3",0.857217503095304,0.119670696069615,7.16313626684886,0.00201056262253781,NA,NA,NA,NA
"138",14,2,0.0788,"mod4",0.286967226741896,0.722889525739293,0.396972450871269,0.759425399162486,0.369730870932835,1.46856105995653,0.251764043739373,0.84298521392426
"139",14,4,0.2404,"mod2",NA,NA,NA,NA,7.76595919144966,3.79298431964492,2.04745354501667,0.17719623983862
"140",14,5,0.2718,"mod4",0.259894314274915,0.756996205114327,0.343323140220583,0.789460752868581,0.3481378986304,1.30388132429498,0.267001215634897,0.833896540549363
"141",14,6,0.3155,"mod3",0.656110921720051,0.189547006016574,3.46146813663034,0.0405968559823715,NA,NA,NA,NA
"142",14,7,0.4075,"mod2",NA,NA,NA,NA,11.9426586607243,4.19132080048799,2.84937832945973,0.0464249729732279
"143",14,8,0.4736,"mod3",0.654269392652235,0.195888937436232,3.34000174392298,0.0288357260458175,NA,NA,NA,NA
"144",14,9,0.5225,"mod3",0.598930150288586,0.186064398631623,3.21894008038781,0.0323130382542346,NA,NA,NA,NA
"145",14,10,0.6,"mod2",NA,NA,NA,NA,81.8714124653582,84.555746127401,0.968253681328786,0.510267264862899
"146",14,11,0.7133,"mod3",1.17097416169016,0.16800192350274,6.97000449325843,0.00222768405092283,NA,NA,NA,NA
"147",15,3,0.1613,"mod4",0.286967226741896,0.722889525739293,0.396972450871269,0.759425399162486,0.369730870932835,1.46856105995653,0.251764043739373,0.84298521392426
"148",15,5,0.2825,"mod2",NA,NA,NA,NA,3.09500872503556,2.52347100788636,1.22648871945151,0.435462095007091
"149",15,6,0.3745,"mod2",NA,NA,NA,NA,5.61510196560505,1.45594117057337,3.85668190383939,0.0119200345485755
"150",15,7,0.4074,"mod3",1.29094065464661,0.174764475253514,7.38674523397258,0.00513068042327969,NA,NA,NA,NA
"151",15,8,0.4563,"mod4",0.24200610815509,0.717743588186757,0.337176273168072,0.792967937256731,0.33878748712109,1.06222204131494,0.318942249307592,0.803448004818817
"152",15,9,0.5686,"mod3",0.88715685268601,0.147101310943343,6.03092417733589,0.00381003676466911,NA,NA,NA,NA
"153",15,10,0.6,"mod3",1.08853669447794,0.150932368205972,7.21208252024807,0.00195973961339804,NA,NA,NA,NA
"154",15,11,0.7133,"mod3",0.72830577424538,0.191142528777775,3.81027591767461,0.0124965378839184,NA,NA,NA,NA
"155",16,1,0.0489,"mod2",NA,NA,NA,NA,2.5733058307758,2.31924389105895,1.10954515853046,0.466971064714241
"156",16,2,0.0948,"mod2",NA,NA,NA,NA,3.50436621335428,2.69741110753543,1.29915910984594,0.417627887649213
"157",16,3,0.1723,"mod4",0.23160900287211,0.724467149629697,0.319695659065417,0.803012749876916,0.344254085563578,0.926156336818507,0.37170191670463,0.7734422576819
"158",16,5,0.3507,"mod2",NA,NA,NA,NA,4.74145438704508,3.25894554756639,1.45490445232684,0.38335469282136
"159",16,6,0.3821,"mod2",NA,NA,NA,NA,6.61201726544899,2.91107110928371,2.27133485141005,0.107792316811529
"160",16,7,0.4314,"mod3",0.689227234919283,0.127704778593969,5.39703558870451,0.0124673421296207,NA,NA,NA,NA
"161",16,8,0.5234,"mod4",0.255929846150961,0.710317628752918,0.360303385121229,0.779841519750018,0.336165269757268,1.2676543766621,0.265186848991469,0.834975224666911
"162",16,9,0.6367,"mod4",0.227557834034477,0.506602574068691,0.449184125155317,0.731234896834883,0.328019831797077,0.677647629800984,0.484056635590111,0.713004320405836
"163",16,10,0.6696,"mod3",0.606505141062363,0.154170106453121,3.93399962558102,0.0170455542939243,NA,NA,NA,NA
"164",16,11,0.7133,"mod2",NA,NA,NA,NA,12.0666483300234,3.35027170955648,3.60169245246703,0.0227238805513849
"165",17,2,0.1695,"mod4",0.269160111005713,0.722793773121759,0.372388530470047,0.773058293245023,0.349155987669496,1.38922847597185,0.25133086004823,0.843244575810064
"166",17,4,0.2621,"mod4",0.27291632386861,0.742535749272511,0.367546376233059,0.77576976627104,0.357383261042374,1.40331411843133,0.254670893956278,0.841246162893775
"167",17,5,0.2935,"mod3",0.840564796785026,0.198951181263169,4.22498017578061,0.024248046928645,NA,NA,NA,NA
"168",17,6,0.3428,"mod4",0.249020004528731,0.734840892179133,0.338876084849164,0.79199677079754,0.340091026058033,1.17148879469131,0.290306682914239,0.820129264584635
"169",17,7,0.3887,"mod3",0.908878488163969,0.22621098064163,4.01783541004952,0.0276840313321791,NA,NA,NA,NA
"170",17,8,0.502,"mod3",1.36741760742252,0.082782931064804,16.5181105553279,0.000482935333470615,NA,NA,NA,NA
"171",17,9,0.5349,"mod4",0.291576936415468,0.597131672645534,0.488295881415341,0.710821484589556,0.35164988865472,1.5391254484055,0.22847383169385,0.857003475554781
"172",17,10,0.601,"mod3",1.5841771970247,0.199262383612209,7.95020699997106,0.00415084441992332,NA,NA,NA,NA
"173",17,11,0.7133,"mod3",1.04520487323347,0.195197921560533,5.35459017635768,0.00586755256458293,NA,NA,NA,NA
"174",18,1,0.0775,"mod2",NA,NA,NA,NA,4.32808246877276,3.06722727730514,1.41107328459057,0.392493927372033
"175",18,2,0.1212,"mod1",1.23859543949839,0.221084518034524,5.60236171446874,0.112449908590473,473.175918276118,12258.9140687726,0.0385985182391848,0.975439612324747
"176",18,3,0.2345,"mod3",0.773653037865542,0.294472459889706,2.6272509088127,0.0785103387658389,NA,NA,NA,NA
"177",18,4,0.2834,"mod3",1.27000616231879,0.241849470802999,5.25122572359599,0.0134495914946785,NA,NA,NA,NA
"178",18,5,0.3163,"mod4",0.263874053473379,0.700413390740164,0.376740446373432,0.77062865431423,0.338521405624686,1.363784402413,0.248222083362829,0.845107461145232
"179",18,6,0.4286,"mod2",NA,NA,NA,NA,6.25075677215967,1.7400861994234,3.59221099174911,0.0229166016680839
"180",18,7,0.4745,"mod3",1.57624042494966,0.137073179773572,11.4992621281086,0.00141176344206471,NA,NA,NA,NA
"181",18,8,0.5406,"mod2",NA,NA,NA,NA,6.83519717371124,1.36695147876314,5.00032172312067,0.00410358534481699
"182",18,9,0.5899,"mod4",0.248099120376024,0.737953237205094,0.33619897287214,0.793526758727582,0.340646340933843,1.15938567179229,0.293816241844043,0.818070614102143
"183",18,10,0.6819,"mod4",0.24669115318551,0.742664341941225,0.3321704560915,0.795833747159357,0.341510473026462,1.14122269668943,0.299249632886857,0.814891187845795
"184",18,11,0.7133,"mod3",0.848150885602455,0.17456906121964,4.85854068113093,0.0166490511599014,NA,NA,NA,NA
"185",19,1,0.0459,"mod2",NA,NA,NA,NA,3.09500872503556,2.52347100788636,1.22648871945151,0.435462095007091
"186",19,3,0.1816,"mod4",0.294778022086267,0.585861112922012,0.503153419103116,0.703228768165596,0.353978072515237,1.54650945758594,0.228888398178817,0.85675267021475
"187",19,4,0.2591,"mod3",1.34492698292594,0.134688660199916,9.98545074937776,0.00213749790284497,NA,NA,NA,NA
"188",19,5,0.292,"mod4",0.278885769251974,0.651347267357594,0.428167558579567,0.742455129932225,0.344895116081042,1.48403993751133,0.232402853429548,0.854628310672145
"189",19,6,0.3234,"mod2",NA,NA,NA,NA,5.6410077167859,1.86731447757877,3.02092003490502,0.0391278472451404
"190",19,7,0.3723,"mod3",1.09503690732741,0.249455232360692,4.38971312393268,0.0117852502087283,NA,NA,NA,NA
"191",19,8,0.4216,"mod3",1.3038125093274,0.315457244335997,4.13308786764995,0.0257001564188031,NA,NA,NA,NA
"192",19,9,0.5349,"mod3",1.03995160494347,0.313543133046883,3.31677365993525,0.0451628111215717,NA,NA,NA,NA
"193",19,10,0.601,"mod3",0.97966895208124,0.183033473481256,5.3524032159154,0.00305818721625884,NA,NA,NA,NA
"194",19,11,0.7133,"mod4",0.268481127798063,0.705931169505476,0.38032196253091,0.768634347385262,0.344555583412651,1.39466045632069,0.247053382671821,0.845808488911773
"195",20,2,0.1234,"mod2",NA,NA,NA,NA,7.03342614579814,2.25171655824712,3.12358414740859,0.0523255653548611
"196",20,3,0.1563,"mod3",1.13930691359661,0.1826916130074,6.23622997707324,0.00831563979016695,NA,NA,NA,NA
"197",20,4,0.2052,"mod3",0.804998695148448,0.19734244899825,4.07919684403829,0.0266041712608001,NA,NA,NA,NA
"198",20,5,0.2713,"mod3",1.51688329855821,0.155708049247933,9.7418425436882,0.0022978083843033,NA,NA,NA,NA
"199",20,6,0.3836,"mod3",1.71949033711165,0.161151101786573,10.6700501457876,0.00175956965760763,NA,NA,NA,NA
"200",20,7,0.4969,"mod2",NA,NA,NA,NA,20.8720792619769,8.35239718433316,2.49893279753593,0.0877892138969997
"201",20,8,0.5744,"mod2",NA,NA,NA,NA,6.86584090260882,2.23192963118964,3.07619057817216,0.0370687725265665
"202",20,9,0.6181,"mod2",NA,NA,NA,NA,23.611471379702,10.552999131899,2.23741811068008,0.154700038866136
"203",20,10,0.6674,"mod3",0.972448493601581,0.238652802849494,4.07474155757078,0.0266807301547231,NA,NA,NA,NA
"204",20,11,0.7133,"mod3",1.3190459874768,0.204453055303065,6.45158364359756,0.0075531654669523,NA,NA,NA,NA
"205",21,2,0.112,"mod2",NA,NA,NA,NA,5.57002961726765,3.65061514335702,1.52577836844932,0.369344013117503
"206",21,3,0.1449,"mod2",NA,NA,NA,NA,2.92041071886785,2.4524383522375,1.19081921721025,0.444690331883584
"207",21,4,0.2224,"mod1",-2.3803441788283,0.51379512606719,-4.63286640542599,0.135337465495358,1.20105563897618,0.243163305063825,4.93929640683626,0.127169820131166
"208",21,5,0.3144,"mod3",1.22356413672705,0.161220688689007,7.58937420920767,0.00474628290514412,NA,NA,NA,NA
"209",21,6,0.3637,"mod3",0.876070416467028,0.283383452300031,3.09146638364576,0.0536520936663807,NA,NA,NA,NA
"210",21,7,0.477,"mod3",0.649881342644671,0.24020989129534,2.70547286433612,0.0734450573242149,NA,NA,NA,NA
