"","r","area","area_ha","model","a","a.std.err","a.tval","a.pval","b","b.std.err","b.tval","b.pval","fraction"
"855",78,8,0.4601,"mod3",1.04543971792204,0.0234193183832537,44.6400574437552,8.70836261126835e-14,NA,NA,NA,NA,0.83
"866",79,8,0.5383,"mod3",0.95463643028181,0.0207821571256635,45.9353870009455,5.4951854333385e-12,NA,NA,NA,NA,0.83
"888",81,8,0.541,"mod3",0.96776418556995,0.0274653773153779,35.2357870222339,1.15550865310963e-12,NA,NA,NA,NA,0.83
"899",82,8,0.5684,"mod3",0.96703815326098,0.0249520500093444,38.7558598551553,4.0855102742008e-13,NA,NA,NA,NA,0.83
"921",84,8,0.4419,"mod3",1.03037440617729,0.0191840021150916,53.7100861434288,1.14826103566102e-14,NA,NA,NA,NA,0.83
"932",85,8,0.5555,"mod3",0.957575275627712,0.0330514244344409,28.9722846144531,5.59368340232419e-11,NA,NA,NA,NA,0.83
"943",86,8,0.5204,"mod3",0.997981256586476,0.0143012201467665,69.7829448358027,4.98256170266227e-17,NA,NA,NA,NA,0.83
"954",87,8,0.5357,"mod3",0.921031190933848,0.0374463772639653,24.5960025569725,7.97553708163463e-09,NA,NA,NA,NA,0.83
"965",88,8,0.6001,"mod3",0.921420976806228,0.0302842853366333,30.4257130905986,9.96195752602002e-13,NA,NA,NA,NA,0.83
"976",89,8,0.5654,"mod3",0.950894696128018,0.0291344833594787,32.6381176695433,1.17056767577398e-10,NA,NA,NA,NA,0.83
"998",91,8,0.486,"mod3",1.07050143110685,0.0182174585161037,58.7623915904928,4.28488996188826e-15,NA,NA,NA,NA,0.83
"1009",92,8,0.4742,"mod3",1.00505209065021,0.0278100872754006,36.1398395013032,4.70753591220089e-11,NA,NA,NA,NA,0.83
"1020",93,8,0.4564,"mod3",1.03576594103808,0.0158330523449587,65.4179572246453,1.32044299960789e-15,NA,NA,NA,NA,0.83
"1031",94,8,0.5048,"mod3",0.985054599311265,0.0301913648902461,32.6270310365964,2.67316405057477e-12,NA,NA,NA,NA,0.83
"1042",95,8,0.5908,"mod3",0.946556892222894,0.0290931238033472,32.5354162248466,2.75633185833481e-12,NA,NA,NA,NA,0.83
"1053",96,8,0.5551,"mod3",0.975036658521643,0.0274397100142225,35.5337814436181,1.05405848104383e-12,NA,NA,NA,NA,0.83
"1075",98,8,0.5406,"mod3",0.989538939344821,0.0285078034553348,34.7111604335003,9.33159673715357e-12,NA,NA,NA,NA,0.83
"1097",100,8,0.5748,"mod3",0.930888563495635,0.0232189449822163,40.0917683472963,2.22947459767516e-12,NA,NA,NA,NA,0.83
"31",3,9,0.5681,"mod3",0.998658380015358,0.0265305438898963,37.6418359216405,5.61844260218355e-13,NA,NA,NA,NA,0.71
"42",4,9,0.6326,"mod3",0.944863993345666,0.0283463913523711,33.3327788218316,3.37246250513847e-13,NA,NA,NA,NA,0.71
"53",5,9,0.6237,"mod3",0.932892440415357,0.02316382955667,40.2736705574978,2.13134353197094e-12,NA,NA,NA,NA,0.71
"64",6,9,0.4877,"mod3",1.01898823118673,0.0359292210237618,28.3609886925415,6.90701896833325e-11,NA,NA,NA,NA,0.71
"86",8,9,0.5235,"mod3",1.03115156766393,0.0192233963994801,53.6404465805957,1.22820420425778e-13,NA,NA,NA,NA,0.71
"97",9,9,0.5884,"mod3",0.968708025453964,0.0183277525261545,52.8547089487147,1.4228236542962e-13,NA,NA,NA,NA,0.71
"119",11,9,0.508,"mod3",0.969037964524639,0.030567713698244,31.7013556882504,3.65751931512285e-12,NA,NA,NA,NA,0.71
"141",13,9,0.5865,"mod3",0.956285417297079,0.0228893255202057,41.7786630039803,1.79760614749937e-13,NA,NA,NA,NA,0.71
"152",14,9,0.5983,"mod3",0.95953525291671,0.0265999498410233,36.072821890697,3.82114886889987e-10,NA,NA,NA,NA,0.71
"163",15,9,0.5899,"mod3",0.980838996001871,0.0268034669100747,36.5937361496023,1.1115556845946e-13,NA,NA,NA,NA,0.71
"174",16,9,0.6044,"mod3",0.965896933510873,0.0294798311049443,32.7646698541931,2.55331303577593e-12,NA,NA,NA,NA,0.71
"185",17,9,0.5696,"mod3",0.962678815194231,0.0297148214107373,32.3972606763294,1.84987144760794e-11,NA,NA,NA,NA,0.71
"196",18,9,0.5983,"mod3",0.95953525291671,0.0265999498410233,36.072821890697,3.82114886889987e-10,NA,NA,NA,NA,0.71
"207",19,9,0.5686,"mod3",0.935246758055287,0.0439177355260505,21.2954230643456,1.160957588884e-09,NA,NA,NA,NA,0.71
"218",20,9,0.6326,"mod3",0.944863993345666,0.0283463913523711,33.3327788218316,3.37246250513847e-13,NA,NA,NA,NA,0.71
"240",22,9,0.6158,"mod3",0.949645532419683,0.0252723732380284,37.576428753858,5.7261801058366e-13,NA,NA,NA,NA,0.71
"251",23,9,0.5899,"mod3",0.994448234962116,0.0164783979765781,60.3485992009415,2.83422029695305e-16,NA,NA,NA,NA,0.71
"262",24,9,0.5681,"mod3",0.998658380015358,0.0265305438898963,37.6418359216405,5.61844260218355e-13,NA,NA,NA,NA,0.71
"273",25,9,0.6326,"mod3",0.944863993345666,0.0283463913523711,33.3327788218316,3.37246250513847e-13,NA,NA,NA,NA,0.71
"284",26,9,0.508,"mod3",0.969037964524639,0.030567713698244,31.7013556882504,3.65751931512285e-12,NA,NA,NA,NA,0.71
"317",29,9,0.5225,"mod3",0.984266403073754,0.0287890702627152,34.188891620737,1.60567602321131e-12,NA,NA,NA,NA,0.71
"339",31,9,0.5339,"mod3",0.98501764680553,0.0210653207885594,46.7601541268953,4.82234343887647e-13,NA,NA,NA,NA,0.71
"361",33,9,0.5235,"mod3",1.03115156766393,0.0192233963994801,53.6404465805957,1.22820420425778e-13,NA,NA,NA,NA,0.71
"372",34,9,0.5551,"mod3",1.01853889287847,0.0236590370932162,43.0507331665883,1.09795257619091e-12,NA,NA,NA,NA,0.71
"383",35,9,0.5696,"mod3",0.962678815194231,0.0297148214107373,32.3972606763294,1.84987144760794e-11,NA,NA,NA,NA,0.71
"405",37,9,0.508,"mod3",0.969037964524639,0.030567713698244,31.7013556882504,3.65751931512285e-12,NA,NA,NA,NA,0.71
"416",38,9,0.5339,"mod3",0.98501764680553,0.0210653207885594,46.7601541268953,4.82234343887647e-13,NA,NA,NA,NA,0.71
"427",39,9,0.5979,"mod3",0.957082240375914,0.0125512759475411,76.2537804424111,2.45473268755074e-16,NA,NA,NA,NA,0.71
"438",40,9,0.5552,"mod3",1.00580151348044,0.0178444064891775,56.3650863978274,6.76571400898004e-15,NA,NA,NA,NA,0.71
"449",41,9,0.5517,"mod3",0.970095806422159,0.0357188828515682,27.1591866535537,1.05956233130769e-10,NA,NA,NA,NA,0.71
"471",43,9,0.5235,"mod3",1.03115156766393,0.0192233963994801,53.6404465805957,1.22820420425778e-13,NA,NA,NA,NA,0.71
"482",44,9,0.5697,"mod3",0.996392665030267,0.0141035642408949,70.6482877669397,4.29901867243807e-17,NA,NA,NA,NA,0.71
"493",45,9,0.6013,"mod3",0.954617220033377,0.020389683286533,46.8186389468778,4.7626894195307e-13,NA,NA,NA,NA,0.71
"515",47,9,0.572,"mod3",0.966256085019442,0.0195583854898898,49.4036731978169,2.78849074578782e-13,NA,NA,NA,NA,0.71
"526",48,9,0.4877,"mod3",1.01898823118673,0.0359292210237618,28.3609886925415,6.90701896833325e-11,NA,NA,NA,NA,0.71
"537",49,9,0.6345,"mod3",0.965974560987517,0.0250831241140825,38.5109349455072,4.37852883582936e-13,NA,NA,NA,NA,0.71
"548",50,9,0.5884,"mod3",0.968708025453964,0.0183277525261545,52.8547089487147,1.4228236542962e-13,NA,NA,NA,NA,0.71
"559",51,9,0.6143,"mod3",0.965927302784731,0.0189752738603174,50.9045250095048,2.16841932139717e-15,NA,NA,NA,NA,0.71
"570",52,9,0.5983,"mod3",0.95953525291671,0.0265999498410233,36.072821890697,3.82114886889987e-10,NA,NA,NA,NA,0.71
"581",53,9,0.5869,"mod3",0.964359702556018,0.0236487733544662,40.7784238151149,3.06080268108237e-14,NA,NA,NA,NA,0.71
"614",56,9,0.5696,"mod3",0.962678815194231,0.0297148214107373,32.3972606763294,1.84987144760794e-11,NA,NA,NA,NA,0.71
"669",61,9,0.6151,"mod3",0.928275166047434,0.0290045403668245,32.0044777233981,3.29742388177448e-12,NA,NA,NA,NA,0.71
"680",62,9,0.636,"mod3",0.968810742398194,0.0182793902258984,53.0001674249273,1.33892984634833e-15,NA,NA,NA,NA,0.71
"691",63,9,0.5869,"mod3",0.964359702556018,0.0236487733544662,40.7784238151149,3.06080268108237e-14,NA,NA,NA,NA,0.71
"724",66,9,0.5724,"mod3",0.979509836065097,0.0238515769020165,41.0668795647757,2.81412128418237e-14,NA,NA,NA,NA,0.71
"735",67,9,0.5517,"mod3",0.970095806422159,0.0357188828515682,27.1591866535537,1.05956233130769e-10,NA,NA,NA,NA,0.71
"746",68,9,0.5235,"mod3",1.03115156766393,0.0192233963994801,53.6404465805957,1.22820420425778e-13,NA,NA,NA,NA,0.71
"757",69,9,0.6013,"mod3",0.954617220033377,0.020389683286533,46.8186389468778,4.7626894195307e-13,NA,NA,NA,NA,0.71
"768",70,9,0.6143,"mod3",0.965927302784731,0.0189752738603174,50.9045250095048,2.16841932139717e-15,NA,NA,NA,NA,0.71
"779",71,9,0.5696,"mod3",0.962678815194231,0.0297148214107373,32.3972606763294,1.84987144760794e-11,NA,NA,NA,NA,0.71
"790",72,9,0.5697,"mod3",0.996392665030267,0.0141035642408949,70.6482877669397,4.29901867243807e-17,NA,NA,NA,NA,0.71
"823",75,9,0.636,"mod3",0.968810742398194,0.0182793902258984,53.0001674249273,1.33892984634833e-15,NA,NA,NA,NA,0.71
"834",76,9,0.5696,"mod3",0.962678815194231,0.0297148214107373,32.3972606763294,1.84987144760794e-11,NA,NA,NA,NA,0.71
"856",78,9,0.509,"mod3",1.02658860892573,0.0252930482882991,40.5877772115213,2.46617803263265e-13,NA,NA,NA,NA,0.71
"867",79,9,0.5697,"mod3",0.996392665030267,0.0141035642408949,70.6482877669397,4.29901867243807e-17,NA,NA,NA,NA,0.71
"878",80,9,0.5884,"mod3",0.968708025453964,0.0183277525261545,52.8547089487147,1.4228236542962e-13,NA,NA,NA,NA,0.71
"889",81,9,0.5899,"mod3",0.980838996001871,0.0268034669100747,36.5937361496023,1.1115556845946e-13,NA,NA,NA,NA,0.71
"900",82,9,0.6013,"mod3",0.954617220033377,0.020389683286533,46.8186389468778,4.7626894195307e-13,NA,NA,NA,NA,0.71
"922",84,9,0.5552,"mod3",1.00580151348044,0.0178444064891775,56.3650863978274,6.76571400898004e-15,NA,NA,NA,NA,0.71
"933",85,9,0.633,"mod3",0.941498070527605,0.0288661086294463,32.6160371186015,7.4241654997934e-14,NA,NA,NA,NA,0.71
"944",86,9,0.5697,"mod3",0.996392665030267,0.0141035642408949,70.6482877669397,4.29901867243807e-17,NA,NA,NA,NA,0.71
"955",87,9,0.5686,"mod3",0.935246758055287,0.0439177355260505,21.2954230643456,1.160957588884e-09,NA,NA,NA,NA,0.71
"977",89,9,0.6143,"mod3",0.965927302784731,0.0189752738603174,50.9045250095048,2.16841932139717e-15,NA,NA,NA,NA,0.71
"988",90,9,0.5979,"mod3",0.957082240375914,0.0125512759475411,76.2537804424111,2.45473268755074e-16,NA,NA,NA,NA,0.71
"999",91,9,0.5983,"mod3",0.95953525291671,0.0265999498410233,36.072821890697,3.82114886889987e-10,NA,NA,NA,NA,0.71
"1010",92,9,0.5235,"mod3",1.03115156766393,0.0192233963994801,53.6404465805957,1.22820420425778e-13,NA,NA,NA,NA,0.71
"1021",93,9,0.5225,"mod3",0.984266403073754,0.0287890702627152,34.188891620737,1.60567602321131e-12,NA,NA,NA,NA,0.71
"1054",96,9,0.6326,"mod3",0.944863993345666,0.0283463913523711,33.3327788218316,3.37246250513847e-13,NA,NA,NA,NA,0.71
"1065",97,9,0.6345,"mod3",0.965974560987517,0.0250831241140825,38.5109349455072,4.37852883582936e-13,NA,NA,NA,NA,0.71
"1076",98,9,0.5899,"mod3",0.980838996001871,0.0268034669100747,36.5937361496023,1.1115556845946e-13,NA,NA,NA,NA,0.71
"1098",100,9,0.6237,"mod3",0.932892440415357,0.02316382955667,40.2736705574978,2.13134353197094e-12,NA,NA,NA,NA,0.71
"65",6,10,0.6,"mod1",0.805457541003113,0.0793082767041065,10.156033827443,1.37900300649706e-06,25.4770405428055,14.1136911461054,1.80512952133261,0.101202812300834,0.56
"76",7,10,0.6644,"mod1",0.815335281929216,0.0621212427139072,13.1249029528298,1.25250684351052e-07,32.3555638823395,17.5866619347578,1.83977857778644,0.0956332777786471,0.56
"98",9,10,0.6804,"mod1",0.830432706698635,0.0517173556112931,16.0571378192682,1.81409215964345e-08,36.6101710539646,18.5824324008622,1.97014956191988,0.0771252717904647,0.56
"109",10,10,0.664,"mod1",0.810027619193617,0.0700873726506267,11.5573974106786,1.71012835457747e-07,30.1991976610691,17.2181671921724,1.75391476479553,0.107225165887418,0.56
"120",11,10,0.6,"mod1",0.805457541003113,0.0793082767041065,10.156033827443,1.37900300649706e-06,25.4770405428055,14.1136911461054,1.80512952133261,0.101202812300834,0.56
"131",12,10,0.664,"mod1",0.810027619193617,0.0700873726506267,11.5573974106786,1.71012835457747e-07,30.1991976610691,17.2181671921724,1.75391476479553,0.107225165887418,0.56
"142",13,10,0.664,"mod1",0.810027619193617,0.0700873726506267,11.5573974106786,1.71012835457747e-07,30.1991976610691,17.2181671921724,1.75391476479553,0.107225165887418,0.56
"153",14,10,0.6644,"mod1",0.815335281929216,0.0621212427139072,13.1249029528298,1.25250684351052e-07,32.3555638823395,17.5866619347578,1.83977857778644,0.0956332777786471,0.56
"197",18,10,0.6644,"mod1",0.815335281929216,0.0621212427139072,13.1249029528298,1.25250684351052e-07,32.3555638823395,17.5866619347578,1.83977857778644,0.0956332777786471,0.56
"219",20,10,0.664,"mod1",0.810027619193617,0.0700873726506267,11.5573974106786,1.71012835457747e-07,30.1991976610691,17.2181671921724,1.75391476479553,0.107225165887418,0.56
"230",21,10,0.6213,"mod1",0.884738185883289,0.0410226391237778,21.5670713728038,2.37575468961881e-10,41.4528781365798,18.4949873497397,2.2413034057665,0.0465947370399135,0.56
"274",25,10,0.664,"mod1",0.810027619193617,0.0700873726506267,11.5573974106786,1.71012835457747e-07,30.1991976610691,17.2181671921724,1.75391476479553,0.107225165887418,0.56
"285",26,10,0.6,"mod1",0.805457541003113,0.0793082767041065,10.156033827443,1.37900300649706e-06,25.4770405428055,14.1136911461054,1.80512952133261,0.101202812300834,0.56
"307",28,10,0.6213,"mod1",0.884738185883289,0.0410226391237778,21.5670713728038,2.37575468961881e-10,41.4528781365798,18.4949873497397,2.2413034057665,0.0465947370399135,0.56
"318",29,10,0.6358,"mod1",0.882239298697263,0.0477426074313483,18.479076576743,1.24636811128222e-09,45.4525106041199,26.2212332701049,1.73342383006603,0.110921239494334,0.56
"329",30,10,0.6644,"mod1",0.815335281929216,0.0621212427139072,13.1249029528298,1.25250684351052e-07,32.3555638823395,17.5866619347578,1.83977857778644,0.0956332777786471,0.56
"351",32,10,0.6,"mod1",0.805457541003113,0.0793082767041065,10.156033827443,1.37900300649706e-06,25.4770405428055,14.1136911461054,1.80512952133261,0.101202812300834,0.56
"362",33,10,0.6358,"mod1",0.882239298697263,0.0477426074313483,18.479076576743,1.24636811128222e-09,45.4525106041199,26.2212332701049,1.73342383006603,0.110921239494334,0.56
"395",36,10,0.6804,"mod1",0.830432706698635,0.0517173556112931,16.0571378192682,1.81409215964345e-08,36.6101710539646,18.5824324008622,1.97014956191988,0.0771252717904647,0.56
"406",37,10,0.6213,"mod1",0.884738185883289,0.0410226391237778,21.5670713728038,2.37575468961881e-10,41.4528781365798,18.4949873497397,2.2413034057665,0.0465947370399135,0.56
"428",39,10,0.664,"mod1",0.810027619193617,0.0700873726506267,11.5573974106786,1.71012835457747e-07,30.1991976610691,17.2181671921724,1.75391476479553,0.107225165887418,0.56
"461",42,10,0.664,"mod1",0.810027619193617,0.0700873726506267,11.5573974106786,1.71012835457747e-07,30.1991976610691,17.2181671921724,1.75391476479553,0.107225165887418,0.56
"472",43,10,0.6358,"mod1",0.882239298697263,0.0477426074313483,18.479076576743,1.24636811128222e-09,45.4525106041199,26.2212332701049,1.73342383006603,0.110921239494334,0.56
"505",46,10,0.6644,"mod1",0.815335281929216,0.0621212427139072,13.1249029528298,1.25250684351052e-07,32.3555638823395,17.5866619347578,1.83977857778644,0.0956332777786471,0.56
"516",47,10,0.664,"mod1",0.810027619193617,0.0700873726506267,11.5573974106786,1.71012835457747e-07,30.1991976610691,17.2181671921724,1.75391476479553,0.107225165887418,0.56
"527",48,10,0.6,"mod1",0.805457541003113,0.0793082767041065,10.156033827443,1.37900300649706e-06,25.4770405428055,14.1136911461054,1.80512952133261,0.101202812300834,0.56
"549",50,10,0.6804,"mod1",0.830432706698635,0.0517173556112931,16.0571378192682,1.81409215964345e-08,36.6101710539646,18.5824324008622,1.97014956191988,0.0771252717904647,0.56
"582",53,10,0.6358,"mod1",0.882239298697263,0.0477426074313483,18.479076576743,1.24636811128222e-09,45.4525106041199,26.2212332701049,1.73342383006603,0.110921239494334,0.56
"593",54,10,0.6644,"mod1",0.815335281929216,0.0621212427139072,13.1249029528298,1.25250684351052e-07,32.3555638823395,17.5866619347578,1.83977857778644,0.0956332777786471,0.56
"604",55,10,0.6358,"mod1",0.882239298697263,0.0477426074313483,18.479076576743,1.24636811128222e-09,45.4525106041199,26.2212332701049,1.73342383006603,0.110921239494334,0.56
"626",57,10,0.6644,"mod1",0.815335281929216,0.0621212427139072,13.1249029528298,1.25250684351052e-07,32.3555638823395,17.5866619347578,1.83977857778644,0.0956332777786471,0.56
"637",58,10,0.6804,"mod1",0.830432706698635,0.0517173556112931,16.0571378192682,1.81409215964345e-08,36.6101710539646,18.5824324008622,1.97014956191988,0.0771252717904647,0.56
"659",60,10,0.6644,"mod1",0.815335281929216,0.0621212427139072,13.1249029528298,1.25250684351052e-07,32.3555638823395,17.5866619347578,1.83977857778644,0.0956332777786471,0.56
"670",61,10,0.664,"mod1",0.810027619193617,0.0700873726506267,11.5573974106786,1.71012835457747e-07,30.1991976610691,17.2181671921724,1.75391476479553,0.107225165887418,0.56
"692",63,10,0.6644,"mod1",0.815335281929216,0.0621212427139072,13.1249029528298,1.25250684351052e-07,32.3555638823395,17.5866619347578,1.83977857778644,0.0956332777786471,0.56
"703",64,10,0.6358,"mod1",0.882239298697263,0.0477426074313483,18.479076576743,1.24636811128222e-09,45.4525106041199,26.2212332701049,1.73342383006603,0.110921239494334,0.56
"714",65,10,0.6804,"mod1",0.830432706698635,0.0517173556112931,16.0571378192682,1.81409215964345e-08,36.6101710539646,18.5824324008622,1.97014956191988,0.0771252717904647,0.56
"725",66,10,0.6213,"mod1",0.884738185883289,0.0410226391237778,21.5670713728038,2.37575468961881e-10,41.4528781365798,18.4949873497397,2.2413034057665,0.0465947370399135,0.56
"747",68,10,0.6358,"mod1",0.882239298697263,0.0477426074313483,18.479076576743,1.24636811128222e-09,45.4525106041199,26.2212332701049,1.73342383006603,0.110921239494334,0.56
"769",70,10,0.6804,"mod1",0.830432706698635,0.0517173556112931,16.0571378192682,1.81409215964345e-08,36.6101710539646,18.5824324008622,1.97014956191988,0.0771252717904647,0.56
"791",72,10,0.6358,"mod1",0.882239298697263,0.0477426074313483,18.479076576743,1.24636811128222e-09,45.4525106041199,26.2212332701049,1.73342383006603,0.110921239494334,0.56
"846",77,10,0.6804,"mod1",0.830432706698635,0.0517173556112931,16.0571378192682,1.81409215964345e-08,36.6101710539646,18.5824324008622,1.97014956191988,0.0771252717904647,0.56
"879",80,10,0.6213,"mod1",0.884738185883289,0.0410226391237778,21.5670713728038,2.37575468961881e-10,41.4528781365798,18.4949873497397,2.2413034057665,0.0465947370399135,0.56
"890",81,10,0.6213,"mod1",0.884738185883289,0.0410226391237778,21.5670713728038,2.37575468961881e-10,41.4528781365798,18.4949873497397,2.2413034057665,0.0465947370399135,0.56
"912",83,10,0.6804,"mod1",0.830432706698635,0.0517173556112931,16.0571378192682,1.81409215964345e-08,36.6101710539646,18.5824324008622,1.97014956191988,0.0771252717904647,0.56
"923",84,10,0.6213,"mod1",0.884738185883289,0.0410226391237778,21.5670713728038,2.37575468961881e-10,41.4528781365798,18.4949873497397,2.2413034057665,0.0465947370399135,0.56
"956",87,10,0.6,"mod1",0.805457541003113,0.0793082767041065,10.156033827443,1.37900300649706e-06,25.4770405428055,14.1136911461054,1.80512952133261,0.101202812300834,0.56
"967",88,10,0.6804,"mod1",0.830432706698635,0.0517173556112931,16.0571378192682,1.81409215964345e-08,36.6101710539646,18.5824324008622,1.97014956191988,0.0771252717904647,0.56
"989",90,10,0.664,"mod1",0.810027619193617,0.0700873726506267,11.5573974106786,1.71012835457747e-07,30.1991976610691,17.2181671921724,1.75391476479553,0.107225165887418,0.56
"1022",93,10,0.6,"mod1",0.805457541003113,0.0793082767041065,10.156033827443,1.37900300649706e-06,25.4770405428055,14.1136911461054,1.80512952133261,0.101202812300834,0.56
"1033",94,10,0.6,"mod1",0.805457541003113,0.0793082767041065,10.156033827443,1.37900300649706e-06,25.4770405428055,14.1136911461054,1.80512952133261,0.101202812300834,0.56
"1044",95,10,0.6696,"mod1",0.768704908863162,0.0635463201774313,12.0967651111318,1.07106153833577e-07,25.8936548819656,11.3735181292612,2.27666185499346,0.0437922134032735,0.56
"1066",97,10,0.6804,"mod1",0.830432706698635,0.0517173556112931,16.0571378192682,1.81409215964345e-08,36.6101710539646,18.5824324008622,1.97014956191988,0.0771252717904647,0.56
"1077",98,10,0.6213,"mod1",0.884738185883289,0.0410226391237778,21.5670713728038,2.37575468961881e-10,41.4528781365798,18.4949873497397,2.2413034057665,0.0465947370399135,0.56
"1088",99,10,0.6696,"mod1",0.768704908863162,0.0635463201774313,12.0967651111318,1.07106153833577e-07,25.8936548819656,11.3735181292612,2.27666185499346,0.0437922134032735,0.56
"1099",100,10,0.6696,"mod1",0.768704908863162,0.0635463201774313,12.0967651111318,1.07106153833577e-07,25.8936548819656,11.3735181292612,2.27666185499346,0.0437922134032735,0.56
"11",1,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"22",2,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"33",3,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"44",4,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"55",5,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"66",6,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"77",7,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"88",8,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"99",9,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"110",10,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"121",11,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"132",12,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"143",13,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"154",14,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"165",15,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"176",16,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"187",17,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"198",18,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"209",19,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"220",20,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"231",21,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"242",22,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"253",23,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"264",24,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"275",25,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"286",26,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"297",27,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"308",28,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"319",29,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"330",30,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"341",31,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
"352",32,11,0.7133,"mod1",0.817855383916061,0.0576983604754312,14.1746728533875,2.06465251842966e-08,32.0746950013811,15.6745153562364,2.04629580388395,0.0653915320522875,1
