"","area","region","model","a","a.std.err","a.tval","a.pval","b","b.std.err","b.tval","b.pval","fraction"
"6788",1,"Continental","mod1",-0.019608941861106,0.00357723320853396,-5.48159449440598,5.01113488108472e-07,33.1410855009053,0.467541203659318,70.8837750374065,1.39920679741307e-72,1
"7121",1,"Continental","mod1",-0.0601640792486354,0.0106350507338779,-5.65715018706805,5.72048040188997e-07,17.6732575738246,0.543878151041679,32.49488426769,1.39360235030157e-37,1
"7454",1,"Continental","mod1",-0.0808426168300513,0.00691734927649628,-11.6869357898029,1.20936577598242e-15,16.8095895333505,0.328830206966507,51.1193594056361,1.62488823110093e-43,1
"7805",1,"Continental","mod1",-0.062419228080796,0.00508991715420258,-12.2633092425205,2.10132432715083e-19,24.6790844767173,0.418454112075145,58.9767999992446,2.48594357437332e-63,1
"8142",1,"Continental","mod1",-0.0788414523955649,0.00630078247641583,-12.5129621107652,2.62313110709258e-19,24.7760659462607,0.521878633394784,47.4747658954615,7.19907305913399e-54,1
"7122",2,"Continental","mod1",-0.0423782820493002,0.007207043662224,-5.88012006523945,1.55501962599893e-07,23.5315632760247,0.574498686359691,40.9601689868646,3.81485303320044e-48,1
"7455",2,"Continental","mod1",-0.0759571315618562,0.00785761539581946,-9.6666899225264,9.01298276411412e-14,20.818656566063,0.510261056124245,40.8000107321414,6.12264717681043e-45,1
"7806",2,"Continental","mod1",-0.0633441260657274,0.00551290957100564,-11.4901442241819,2.13167924424385e-17,22.6032771840622,0.405056371329498,55.8027938429224,2.88412650020002e-57,1
"8143",2,"Continental","mod1",-0.0138039974162305,0.0064214699103556,-2.14966317820309,0.0358393941817156,21.5954938084153,0.456156419695055,47.3422994306473,1.860982342825e-47,1
"6789",3,"Continental","mod1",-0.0374929987183971,0.00420738904410551,-8.91122696887852,3.05592825850171e-13,30.2249596130154,0.483372112156721,62.5293823389127,1.72283876201256e-64,1
"7123",3,"Continental","mod1",-0.0718899615732244,0.007046355342861,-10.2024320482304,6.83960195088468e-15,20.2579677377121,0.435573332680706,46.508741967824,6.40421058530284e-50,1
"7807",3,"Continental","mod1",-0.0760268252623988,0.00785641475398278,-9.67703814565763,1.53630539788822e-14,21.8386127649066,0.542994369964348,40.2188567191598,4.08478806643984e-50,1
"8144",3,"Continental","mod1",-0.0591237998595457,0.00598202642902851,-9.8835738292028,1.41659543339158e-14,23.1813659141605,0.458540379678313,50.5546881834557,6.60406750135542e-54,1
"7124",4,"Continental","mod1",-0.0593295839193439,0.00578533640700217,-10.2551657752409,1.18058640027879e-15,27.6536671508499,0.556399794328654,49.701073639354,6.63096121092689e-57,1
"7456",4,"Continental","mod1",-0.0415707304004094,0.00781810935361054,-5.31723573055567,2.15290998466898e-06,19.6405160317119,0.483429305016176,40.6274833319314,1.27785937873762e-41,1
"8145",4,"Continental","mod1",-0.0338740325617379,0.00675722295470032,-5.01301093493964,3.97088758506707e-06,23.4234294861145,0.523516977239585,44.7424448575139,1.04952355829141e-52,1
"6790",5,"Continental","mod1",-0.0547494920129137,0.00540589099389329,-10.1277462077502,7.61578352975807e-15,20.415760290309,0.341553724103434,59.7732035974711,3.34516191693364e-57,1
"7808",5,"Continental","mod1",-0.022215415604434,0.0103231628714171,-2.15199700722966,0.0349510324913461,21.6624438103395,0.72358747715973,29.9375604113137,6.95407574687535e-41,1
