"","replicate","areas","species","consumers","resources","links","connectances","links_per_sp","indegree","outdegree","modularity","normalised_indegree","normalised_outdegree","potential_indegree","sd_gen","sd_vul"
"1",1,1,39,29,10,42,0.144827586206897,1.07692307692308,1.44827586206897,4.2,0.549886621315193,1.3448275862069,3.9,2.51724137931034,0.807460874120317,5.32164961722642
"2",1,2,60,46,14,80,0.124223602484472,1.33333333333333,1.73913043478261,5.71428571428571,0.49171875,1.30434782608696,4.28571428571429,2.43478260869565,1.05397797188432,4.78364314704199
"3",1,3,74,60,14,105,0.125,1.41891891891892,1.75,7.5,0.455147392290249,1.23333333333333,5.28571428571429,2.2,0.993511367440921,6.62135833384989
"4",1,4,81,67,14,121,0.128997867803838,1.49382716049383,1.80597014925373,8.64285714285714,0.433576941465747,1.2089552238806,5.78571428571429,2.07462686567164,0.969655496343502,7.51243513452401
"5",1,5,86,72,14,130,0.128968253968254,1.51162790697674,1.80555555555556,9.28571428571429,0.437100591715976,1.19444444444444,6.14285714285714,2,0.946292762769417,7.77317359339898
"6",1,6,96,82,14,145,0.126306620209059,1.51041666666667,1.76829268292683,10.3571428571429,0.454411414982164,1.17073170731707,6.85714285714286,1.89024390243902,0.932245281761595,8.26355735501811
"7",1,7,101,87,14,156,0.12807881773399,1.54455445544554,1.79310344827586,11.1428571428571,0.452539447731755,1.16091954022989,7.21428571428571,1.83908045977011,0.95285285765457,8.36809194452204
"8",1,8,103,89,14,163,0.130818619582665,1.58252427184466,1.8314606741573,11.6428571428571,0.443712597387933,1.15730337078652,7.35714285714286,1.8314606741573,0.953751092462152,8.42919065498999
"9",2,1,31,24,7,31,0.18452380952381,1,1.29166666666667,4.42857142857143,0.514047866805411,1.29166666666667,4.42857142857143,2.75,0.550032937090187,5.442338432976
"10",2,2,51,41,10,61,0.148780487804878,1.19607843137255,1.48780487804878,6.1,0.495296963181941,1.24390243902439,5.1,2.36585365853659,0.726991377024207,6.98891701424338
"11",2,3,64,52,12,81,0.129807692307692,1.265625,1.55769230769231,6.75,0.491083676268862,1.23076923076923,5.33333333333333,2.25,0.757107725991729,6.88916644988308
"12",2,4,69,57,12,96,0.140350877192982,1.39130434782609,1.68421052631579,8,0.462999131944444,1.21052631578947,5.75,2.2280701754386,0.805397491820546,6.90081671302884
"13",2,5,80,67,13,114,0.130884041331803,1.425,1.70149253731343,8.76923076923077,0.487457679285934,1.19402985074627,6.15384615384615,2.05970149253731,0.846479207573542,7.09404989793227
"14",2,6,92,79,13,135,0.131450827653359,1.46739130434783,1.70886075949367,10.3846153846154,0.467160493827161,1.16455696202532,7.07692307692308,1.92405063291139,0.853349087519179,8.50050136419735
"15",2,7,98,84,14,153,0.130102040816327,1.56122448979592,1.82142857142857,10.9285714285714,0.442735699944466,1.16666666666667,7,1.88095238095238,0.944102762407937,8.24668504430964
"16",2,8,103,89,14,163,0.130818619582665,1.58252427184466,1.8314606741573,11.6428571428571,0.443712597387933,1.15730337078652,7.35714285714286,1.8314606741573,0.953751092462152,8.42919065498999
"17",3,1,35,27,8,47,0.217592592592593,1.34285714285714,1.74074074074074,5.875,0.47351742870077,1.2962962962963,4.375,3,1.0448541015524,3.0944923254674
"18",3,2,60,46,14,80,0.124223602484472,1.33333333333333,1.73913043478261,5.71428571428571,0.48296875,1.30434782608696,4.28571428571429,2.43478260869565,1.05397797188432,4.78364314704199
"19",3,3,67,53,14,98,0.132075471698113,1.46268656716418,1.84905660377358,7,0.472719700124948,1.26415094339623,4.78571428571429,2.35849056603774,1.02460022025826,5.3965916902259
"20",3,4,77,63,14,114,0.129251700680272,1.48051948051948,1.80952380952381,8.14285714285714,0.488611880578639,1.22222222222222,5.5,2.15873015873016,1.00665238317023,5.79132898747373
"21",3,5,83,69,14,125,0.129399585921325,1.50602409638554,1.81159420289855,8.92857142857143,0.486528,1.20289855072464,5.92857142857143,2.05797101449275,0.968107889966565,6.49261257968548
"22",3,6,88,74,14,136,0.131274131274131,1.54545454545455,1.83783783783784,9.71428571428571,0.446637110726644,1.18918918918919,6.28571428571429,2,0.952105674772027,6.91535411343223
"23",3,7,93,79,14,148,0.133815551537071,1.59139784946237,1.87341772151899,10.5714285714286,0.440376186997809,1.17721518987342,6.64285714285714,1.93670886075949,0.956520043613814,7.0220860893455
"24",3,8,103,89,14,163,0.130818619582665,1.58252427184466,1.8314606741573,11.6428571428571,0.443712597387933,1.15730337078652,7.35714285714286,1.8314606741573,0.953751092462152,8.42919065498999
"25",4,1,31,24,7,31,0.18452380952381,1,1.29166666666667,4.42857142857143,0.514047866805411,1.29166666666667,4.42857142857143,2.75,0.550032937090187,5.442338432976
"26",4,2,56,46,10,74,0.160869565217391,1.32142857142857,1.60869565217391,7.4,0.464024835646458,1.21739130434783,5.6,2.39130434782609,0.685797022521234,6.8545807434927
"27",4,3,64,53,11,91,0.156089193825043,1.421875,1.71698113207547,8.27272727272727,0.458881777563096,1.20754716981132,5.81818181818182,2.30188679245283,0.76019832944125,7.01247764628722
"28",4,4,74,61,13,116,0.146279949558638,1.56756756756757,1.90163934426229,8.92307692307692,0.437574316290131,1.21311475409836,5.69230769230769,2.18032786885246,0.936875212798786,6.73342950045417
"29",4,5,85,72,13,130,0.138888888888889,1.52941176470588,1.80555555555556,10,0.46,1.18055555555556,6.53846153846154,2.02777777777778,0.954407771807528,7.29070224673132
"30",4,6,93,79,14,144,0.130198915009042,1.54838709677419,1.82278481012658,10.2857142857143,0.443190586419753,1.17721518987342,6.64285714285714,1.93670886075949,0.963266944652881,7.83821135428436
