"","replicate","areas","species","consumers","resources","links","connectances","links_per_sp","indegree","outdegree","modularity","normalised_indegree","normalised_outdegree","potential_indegree","sd_gen","sd_vul"
"162",21,2,56,20,36,82,0.113888888888889,1.46428571428571,4.1,2.27777777777778,0.407644259369423,2.8,1.55555555555556,NA,1.21156847966071,0.784645706011042
"163",21,3,74,68,6,105,0.257352941176471,1.41891891891892,1.54411764705882,17.5,0.396009070294785,1.08823529411765,12.3333333333333,NA,0.67903074757441,1.7689383418149
"164",21,4,81,2,79,121,0.765822784810127,1.49382716049383,60.5,1.53164556962025,NA,40.5,1.0253164556962,NA,0.473352473356281,0.32445402764074
"165",21,5,86,65,21,130,0.0952380952380952,1.51162790697674,2,6.19047619047619,0.445917159763314,1.32307692307692,4.09523809523809,NA,0.948864470002839,1.09940940624828
"166",21,6,92,77,15,142,0.122943722943723,1.54347826086957,1.84415584415584,9.46666666666667,0.423130331283475,1.19480519480519,6.13333333333333,NA,0.665028188767835,2.71436033942058
"167",21,7,94,49,45,150,0.0680272108843537,1.59574468085106,3.06122448979592,3.33333333333333,0.425733333333333,1.91836734693878,2.08888888888889,NA,0.812234943759953,1.19507261204067
"168",21,8,103,53,50,163,0.0615094339622642,1.58252427184466,3.07547169811321,3.26,0.406601678648048,1.94339622641509,2.06,NA,0.884839562299908,0.948777851617951
"169",22,1,39,2,37,43,0.581081081081081,1.1025641025641,21.5,1.16216216216216,NA,19.5,1.05405405405405,NA,0.64132940619245,0.437669522626925
"170",22,2,52,30,22,72,0.109090909090909,1.38461538461538,2.4,3.27272727272727,0.458719135802469,1.73333333333333,2.36363636363636,NA,0.810248583543934,1.36213922945611
"171",22,3,63,9,54,88,0.181069958847737,1.3968253968254,9.77777777777778,1.62962962962963,0.419034090909091,7,1.16666666666667,NA,2.08038358668987,0.672024523447607
"172",22,4,69,14,55,106,0.137662337662338,1.53623188405797,7.57142857142857,1.92727272727273,0.417408330366678,4.92857142857143,1.25454545454545,NA,1.81824207643275,0.734967472093793
"173",22,5,80,37,43,121,0.0760527969830295,1.5125,3.27027027027027,2.81395348837209,0.451130387268629,2.16216216216216,1.86046511627907,NA,1.00570085987257,0.98734636558135
"174",22,6,85,15,70,134,0.127619047619048,1.57647058823529,8.93333333333333,1.91428571428571,0.454778347070617,5.66666666666667,1.21428571428571,NA,1.38698363346024,0.715959067487364
"175",22,7,96,57,39,151,0.0679262258209627,1.57291666666667,2.64912280701754,3.87179487179487,0.410420595587913,1.68421052631579,2.46153846153846,NA,1.09220759645931,1.12516010058604
"176",22,8,103,52,51,163,0.0614630467571644,1.58252427184466,3.13461538461538,3.19607843137255,0.343068990176521,1.98076923076923,2.01960784313726,NA,1.14930896260621,1.09687881761848
"177",23,1,35,22,13,47,0.164335664335664,1.34285714285714,2.13636363636364,3.61538461538462,0.403802625622454,1.59090909090909,2.69230769230769,NA,0.907588510867554,1.23635194110483
"178",23,2,51,45,6,67,0.248148148148148,1.31372549019608,1.48888888888889,11.1666666666667,0.393628870572511,1.13333333333333,8.5,NA,0.533374360476166,2.78295979599208
"179",23,3,72,66,6,98,0.247474747474747,1.36111111111111,1.48484848484848,16.3333333333333,0.387859225322782,1.09090909090909,12,NA,0.634568294525633,2.65576000882794
"180",23,4,78,12,66,115,0.14520202020202,1.47435897435897,9.58333333333333,1.74242424242424,0.430170132325142,6.5,1.18181818181818,NA,1.9923776385033,0.57304201878734
"181",23,5,85,42,43,127,0.0703211517165006,1.49411764705882,3.02380952380952,2.95348837209302,0.41248682497365,2.02380952380952,1.97674418604651,NA,1.11260733052771,1.06066756235478
"182",23,6,97,58,39,146,0.0645446507515473,1.50515463917526,2.51724137931034,3.74358974358974,0.475464439857385,1.67241379310345,2.48717948717949,NA,0.879054164765889,1.13009951949288
"183",23,7,101,81,20,156,0.0962962962962963,1.54455445544554,1.92592592592593,7.8,0.436226166995398,1.24691358024691,5.05,NA,0.695784143571854,1.87409458859681
"184",23,8,103,75,28,163,0.0776190476190476,1.58252427184466,2.17333333333333,5.82142857142857,0.42312469419248,1.37333333333333,3.67857142857143,NA,0.773698581406786,1.43945428417487
"185",24,1,42,37,5,45,0.243243243243243,1.07142857142857,1.21621621621622,9,0.399012345679012,1.13513513513514,8.4,NA,0.676016486927864,4.01441845795323
"186",24,2,56,41,15,70,0.113821138211382,1.25,1.70731707317073,4.66666666666667,0.444285714285714,1.36585365853659,3.73333333333333,NA,0.923015161981271,1.66039846932087
"187",24,3,66,18,48,89,0.103009259259259,1.34848484848485,4.94444444444444,1.85416666666667,0.454235576316121,3.66666666666667,1.375,NA,1.15087182909848,0.880449080832889
"188",24,4,75,3,72,103,0.476851851851852,1.37333333333333,34.3333333333333,1.43055555555556,NA,25,1.04166666666667,NA,4.01036690336367,0.533940602961393
"189",24,5,83,36,47,118,0.0697399527186761,1.42168674698795,3.27777777777778,2.51063829787234,0.427463372594082,2.30555555555556,1.76595744680851,NA,1.40766600763078,1.32949795885864
"190",24,6,88,16,72,139,0.120659722222222,1.57954545454545,8.6875,1.93055555555556,0.393095595466073,5.5,1.22222222222222,NA,1.77143671262755,0.74895902193204
"191",24,7,98,26,72,154,0.0822649572649573,1.57142857142857,5.92307692307692,2.13888888888889,0.427770281666386,3.76923076923077,1.36111111111111,NA,1.82602504110187,0.783990821624596
"192",24,8,103,16,87,163,0.117097701149425,1.58252427184466,10.1875,1.8735632183908,0.420377131243178,6.4375,1.18390804597701,NA,2.11749983034454,0.773034883604588
"193",25,1,42,7,35,45,0.183673469387755,1.07142857142857,6.42857142857143,1.28571428571429,0.46962962962963,6,1.2,NA,1.77555416492784,0.858541796940613
"194",25,2,53,8,45,77,0.213888888888889,1.45283018867925,9.625,1.71111111111111,0.393826952268511,6.625,1.17777777777778,NA,1.51417397125237,0.660340946309915
"195",25,3,61,8,53,92,0.216981132075472,1.50819672131148,11.5,1.73584905660377,0.381379962192817,7.625,1.15094339622642,NA,1.0632349406516,0.712373505138004
"196",25,4,74,39,35,112,0.0820512820512821,1.51351351351351,2.87179487179487,3.2,0.436144770408163,1.8974358974359,2.11428571428571,NA,1.04836163839104,1.14473064701299
"197",25,5,79,34,45,124,0.0810457516339869,1.56962025316456,3.64705882352941,2.75555555555556,0.426768990634756,2.32352941176471,1.75555555555556,NA,1.29205098533922,1.03209485580341
"198",25,6,90,2,88,141,0.801136363636364,1.56666666666667,70.5,1.60227272727273,NA,45,1.02272727272727,NA,0.451344753948864,0.281462905432403
"199",25,7,94,87,7,150,0.246305418719212,1.59574468085106,1.72413793103448,21.4285714285714,0.406444444444444,1.08045977011494,13.4285714285714,NA,0.59647505172424,2.52894858634591
"200",25,8,103,36,67,163,0.0675787728026534,1.58252427184466,4.52777777777778,2.43283582089552,0.414467989009748,2.86111111111111,1.53731343283582,NA,1.01875557860047,0.845594785438202
"201",26,1,39,12,27,42,0.12962962962963,1.07692307692308,3.5,1.55555555555556,0.561791383219955,3.25,1.44444444444444,NA,1.83591767027344,0.722105697177543
"202",26,2,61,8,53,76,0.179245283018868,1.24590163934426,9.5,1.43396226415094,0.423649584487535,7.625,1.15094339622642,NA,2.22927734550496,0.758067483578247
"203",26,3,73,12,61,97,0.132513661202186,1.32876712328767,8.08333333333333,1.59016393442623,0.492082049101923,6.08333333333333,1.19672131147541,NA,1.30185527774465,0.824547341786994
"204",26,4,79,57,22,111,0.0885167464114833,1.40506329113924,1.94736842105263,5.04545454545455,0.469036604171739,1.3859649122807,3.59090909090909,NA,0.935060933892463,1.43148820990759
"205",26,5,88,48,40,127,0.0661458333333333,1.44318181818182,2.64583333333333,3.175,0.425692851385703,1.83333333333333,2.2,NA,1.04761963809625,1.00183351441576
"206",26,6,96,4,92,139,0.377717391304348,1.44791666666667,34.75,1.51086956521739,NA,24,1.04347826086957,NA,2.95044733651253,0.544211943357544
"207",26,7,99,97,2,154,0.793814432989691,1.55555555555556,1.58762886597938,77,NA,1.02061855670103,49.5,NA,0.307056992932454,3.63654916038796
"208",26,8,103,42,61,163,0.0636221701795472,1.58252427184466,3.88095238095238,2.67213114754098,0.40867176032218,2.45238095238095,1.68852459016393,NA,1.18629203777335,0.87663237523007
"209",27,1,43,7,36,51,0.202380952380952,1.18604651162791,7.28571428571429,1.41666666666667,0.403690888119954,6.14285714285714,1.19444444444444,NA,2.3199957765353,0.633253088167625
"210",27,2,56,38,18,75,0.109649122807018,1.33928571428571,1.97368421052632,4.16666666666667,0.442666666666667,1.47368421052632,3.11111111111111,NA,0.840471248283913,1.71202589926045
"211",27,3,66,58,8,94,0.202586206896552,1.42424242424242,1.62068965517241,11.75,0.435151652331372,1.13793103448276,8.25,NA,0.57864166366109,1.58117973077306
"212",27,4,78,28,50,111,0.0792857142857143,1.42307692307692,3.96428571428571,2.22,0.490138787436085,2.78571428571429,1.56,NA,1.48736762621273,0.678224559563824
"213",27,5,81,34,47,127,0.0794743429286608,1.5679012345679,3.73529411764706,2.70212765957447,0.444168888337777,2.38235294117647,1.72340425531915,NA,1.08285838269957,0.903828720251709
"214",27,6,90,29,61,141,0.0797060486150367,1.56666666666667,4.86206896551724,2.31147540983607,0.410039736431769,3.10344827586207,1.47540983606557,NA,1.40388366798252,0.911452699893476
"215",27,7,99,36,63,154,0.0679012345679012,1.55555555555556,4.27777777777778,2.44444444444444,0.425409006577838,2.75,1.57142857142857,NA,1.24927349836194,0.970591838787147
"216",27,8,103,33,70,163,0.0705627705627706,1.58252427184466,4.93939393939394,2.32857142857143,0.422108472279724,3.12121212121212,1.47142857142857,NA,1.30211836186612,0.823390324907958
"217",28,1,43,22,21,51,0.11038961038961,1.18604651162791,2.31818181818182,2.42857142857143,0.471741637831603,1.95454545454545,2.04761904761905,NA,1.29683978955387,1.19411810835773
"218",28,2,61,27,34,79,0.0860566448801743,1.29508196721311,2.92592592592593,2.32352941176471,0.443518666880308,2.25925925925926,1.79411764705882,NA,1.00279010252652,0.920508140448729
"219",28,3,73,5,68,97,0.285294117647059,1.32876712328767,19.4,1.42647058823529,0.336061217982782,14.6,1.07352941176471,NA,1.36712459288114,0.587876137336329
"220",28,4,80,60,20,113,0.0941666666666667,1.4125,1.88333333333333,5.65,0.491816117158744,1.33333333333333,4,NA,0.777070129224226,1.43948730029621
"221",28,5,88,47,41,127,0.065905552672548,1.44318181818182,2.70212765957447,3.09756097560976,0.422220844441689,1.87234042553191,2.14634146341463,NA,0.960684421097909,1.25073826475748
"222",28,6,96,70,26,139,0.0763736263736264,1.44791666666667,1.98571428571429,5.34615384615385,0.446353708400186,1.37142857142857,3.69230769230769,NA,0.938664666770177,1.6336965991882
"223",28,7,100,84,16,148,0.110119047619048,1.48,1.76190476190476,9.25,0.446539444850256,1.19047619047619,6.25,NA,0.673224113034561,1.6642300181902
"224",28,8,103,61,42,163,0.0636221701795472,1.58252427184466,2.67213114754098,3.88095238095238,0.409725620083556,1.68852459016393,2.45238095238095,NA,0.889153450354108,1.19467727679287
"225",29,1,31,7,24,31,0.18452380952381,1,4.42857142857143,1.29166666666667,0.417273673257024,4.42857142857143,1.29166666666667,NA,2.22539456105675,0.951005659660279
"226",29,2,55,16,39,66,0.105769230769231,1.2,4.125,1.69230769230769,0.445592286501378,3.4375,1.41025641025641,NA,1.51764315329419,0.977169949963214
"227",29,3,65,27,38,85,0.0828460038986355,1.30769230769231,3.14814814814815,2.23684210526316,0.477508650519031,2.40740740740741,1.71052631578947,NA,0.880114808490669,0.793096320581472
"228",29,4,74,18,56,100,0.0992063492063492,1.35135135135135,5.55555555555556,1.78571428571429,0.5164,4.11111111111111,1.32142857142857,NA,1.37207823858935,0.732410055771982
"229",29,5,83,70,13,118,0.12967032967033,1.42168674698795,1.68571428571429,9.07692307692308,0.497127262280953,1.18571428571429,6.38461538461539,NA,0.701624734048652,1.93616570901158
"230",29,6,90,32,58,130,0.0700431034482759,1.44444444444444,4.0625,2.24137931034483,0.458698224852071,2.8125,1.55172413793103,NA,1.34998568421499,0.876930715725648
"231",29,7,93,89,4,148,0.415730337078652,1.59139784946237,1.66292134831461,37,NA,1.04494382022472,23.25,NA,0.546377090749273,2.23641503927683
"232",29,8,103,27,76,163,0.0794346978557505,1.58252427184466,6.03703703703704,2.14473684210526,0.414392713312507,3.81481481481481,1.35526315789474,NA,1.74803074234316,0.750584537261042
"233",30,1,39,25,14,43,0.122857142857143,1.1025641025641,1.72,3.07142857142857,0.495943753380205,1.56,2.78571428571429,NA,0.988081172535061,1.03498636991385
"234",30,2,59,19,40,77,0.101315789473684,1.30508474576271,4.05263157894737,1.925,0.504300893911284,3.10526315789474,1.475,NA,1.52807919344118,0.844772285485113
"235",30,3,68,16,52,92,0.110576923076923,1.35294117647059,5.75,1.76923076923077,0.478024574669187,4.25,1.30769230769231,NA,1.73865935648936,0.749292176916902
"236",30,4,80,16,64,110,0.107421875,1.375,6.875,1.71875,0.468595041322314,5,1.25,NA,1.21333272787803,0.773333357231151
"237",30,5,88,49,39,125,0.065410779696494,1.42045454545455,2.55102040816327,3.20512820512821,0.46624,1.79591836734694,2.25641025641026,NA,1.0511588072755,1.1596767146665
"238",30,6,93,17,76,136,0.105263157894737,1.46236559139785,8,1.78947368421053,0.46653330449827,5.47058823529412,1.22368421052632,NA,2.008276896279,0.789343505652882
"239",30,7,100,79,21,148,0.0892103676913804,1.48,1.87341772151899,7.04761904761905,0.439189189189189,1.26582278481013,4.76190476190476,NA,0.838580299931459,1.68886740821871
"240",30,8,103,79,24,163,0.0859704641350211,1.58252427184466,2.06329113924051,6.79166666666667,0.460310888629606,1.30379746835443,4.29166666666667,NA,0.758598311670242,1.39416416188307
"241",31,1,35,26,9,47,0.200854700854701,1.34285714285714,1.80769230769231,5.22222222222222,0.437301946582164,1.34615384615385,3.88888888888889,NA,0.77573620057919,1.43134642132439
"242",31,2,60,36,24,80,0.0925925925925926,1.33333333333333,2.22222222222222,3.33333333333333,0.4259375,1.66666666666667,2.5,NA,1.09379058366265,1.39158609424912
"243",31,3,74,41,33,105,0.0776053215077605,1.41891891891892,2.5609756097561,3.18181818181818,0.429478458049887,1.80487804878049,2.24242424242424,NA,0.903935779017854,0.922088229111041
"244",31,4,78,15,63,118,0.124867724867725,1.51282051282051,7.86666666666667,1.87301587301587,0.428612467681701,5.2,1.23809523809524,NA,1.81658004635104,0.626190185502622
"245",31,5,83,33,50,130,0.0787878787878788,1.56626506024096,3.93939393939394,2.6,0.437396449704142,2.51515151515152,1.66,NA,1.05803925227323,0.740962027566615
"246",31,6,88,58,30,139,0.0798850574712644,1.57954545454545,2.39655172413793,4.63333333333333,0.419854044821696,1.51724137931034,2.93333333333333,NA,0.918904646796709,1.33508098491965
"247",31,7,94,89,5,150,0.337078651685393,1.59574468085106,1.68539325842697,30,0.332,1.0561797752809,18.8,NA,0.507236491697819,3.40367122057607
"248",31,8,103,24,79,163,0.0859704641350211,1.58252427184466,6.79166666666667,2.06329113924051,0.45598253603824,4.29166666666667,1.30379746835443,NA,1.58089893647392,0.758239826328712
"249",32,1,35,28,7,47,0.239795918367347,1.34285714285714,1.67857142857143,6.71428571428571,0.359438660027162,1.25,5,NA,0.760697325358882,1.53304725682392
"250",32,2,53,41,12,74,0.150406504065041,1.39622641509434,1.80487804878049,6.16666666666667,0.369065010956903,1.29268292682927,4.41666666666667,NA,0.860998331702406,1.63987306075802
"251",32,3,63,55,8,96,0.218181818181818,1.52380952380952,1.74545454545455,12,0.433051215277778,1.14545454545455,7.875,NA,0.579866063796327,1.21513888095147
"252",32,4,73,7,66,113,0.244588744588745,1.54794520547945,16.1428571428571,1.71212121212121,0.380374344114653,10.4285714285714,1.10606060606061,NA,2.12396667244015,0.618220087699053
"253",32,5,84,58,26,131,0.0868700265251989,1.55952380952381,2.25862068965517,5.03846153846154,0.423343627993706,1.44827586206897,3.23076923076923,NA,0.760824074858417,1.35090317012687
"254",32,6,90,54,36,141,0.0725308641975309,1.56666666666667,2.61111111111111,3.91666666666667,0.407826568080077,1.66666666666667,2.5,NA,0.905662941461934,0.993251496456506
"255",32,7,94,50,44,150,0.0681818181818182,1.59574468085106,3,3.40909090909091,0.438711111111111,1.88,2.13636363636364,NA,0.842784769558903,1.03580330909862
"256",32,8,103,77,26,163,0.0814185814185814,1.58252427184466,2.11688311688312,6.26923076923077,0.43829274718657,1.33766233766234,3.96153846153846,NA,0.780739819193386,1.35595819568807
"257",33,1,39,5,34,42,0.247058823529412,1.07692307692308,8.4,1.23529411764706,0.452380952380952,7.8,1.14705882352941,NA,1.92552669709472,0.697419929327467
"258",33,2,59,3,56,70,0.416666666666667,1.1864406779661,23.3333333333333,1.25,NA,19.6666666666667,1.05357142857143,NA,1.94649519326788,0.554527136455523
"259",33,3,68,35,33,88,0.0761904761904762,1.29411764705882,2.51428571428571,2.66666666666667,0.453512396694215,1.94285714285714,2.06060606060606,NA,0.919729418827488,1.11259801573579
"260",33,4,76,18,58,105,0.100574712643678,1.38157894736842,5.83333333333333,1.81034482758621,0.438548752834467,4.22222222222222,1.31034482758621,NA,1.63270561473374,0.843192049990137
"261",33,5,87,6,81,125,0.257201646090535,1.4367816091954,20.8333333333333,1.54320987654321,0.3968,14.5,1.07407407407407,NA,2.42770014622894,0.537469832615624
"262",33,6,96,71,25,139,0.0783098591549296,1.44791666666667,1.95774647887324,5.56,0.454169038869623,1.35211267605634,3.84,NA,0.837661230988552,1.5581717418376
"263",33,7,100,91,9,148,0.180708180708181,1.48,1.62637362637363,16.4444444444444,0.431336742147553,1.0989010989011,11.1111111111111,NA,0.615542153301611,1.97313237251523
"264",33,8,103,80,23,163,0.0885869565217391,1.58252427184466,2.0375,7.08695652173913,0.418796341601114,1.2875,4.47826086956522,NA,0.761674713099188,1.83650290982839
"265",34,1,36,14,22,39,0.126623376623377,1.08333333333333,2.78571428571429,1.77272727272727,0.499671268902038,2.57142857142857,1.63636363636364,NA,1.50063384748234,0.871858376666153
"266",34,2,53,26,27,74,0.105413105413105,1.39622641509434,2.84615384615385,2.74074074074074,0.455259313367422,2.03846153846154,1.96296296296296,NA,1.17433380116678,1.10337596475575
"267",34,3,64,34,30,91,0.0892156862745098,1.421875,2.67647058823529,3.03333333333333,0.432314937809443,1.88235294117647,2.13333333333333,NA,0.93087740044788,1.30701664927396
"268",34,4,77,26,51,115,0.0867269984917044,1.49350649350649,4.42307692307692,2.25490196078431,0.4634404536862,2.96153846153846,1.50980392156863,NA,1.67442801443137,0.658643188779292
"269",34,5,85,39,46,130,0.072463768115942,1.52941176470588,3.33333333333333,2.82608695652174,0.411360946745562,2.17948717948718,1.84782608695652,NA,0.952644426042936,0.809494693810098
"270",34,6,91,64,27,142,0.0821759259259259,1.56043956043956,2.21875,5.25925925925926,0.457052172188058,1.421875,3.37037037037037,NA,0.721970351370123,1.11837729693162
"271",34,7,96,80,16,151,0.11796875,1.57291666666667,1.8875,9.4375,0.441822727073374,1.2,6,NA,0.684567578388457,2.58475726769244
"272",34,8,103,83,20,163,0.0981927710843374,1.58252427184466,1.96385542168675,8.15,0.449170085437916,1.24096385542169,5.15,NA,0.720138561998925,1.76688851545853
"273",35,1,42,36,6,45,0.208333333333333,1.07142857142857,1.25,7.5,0.45679012345679,1.16666666666667,7,NA,0.688171669653423,2.41587343303503
"274",35,2,55,37,18,66,0.0990990990990991,1.2,1.78378378378378,3.66666666666667,0.497704315886134,1.48648648648649,3.05555555555556,NA,0.896466080614184,1.245908335994
"275",35,3,67,48,19,85,0.0932017543859649,1.26865671641791,1.77083333333333,4.47368421052632,0.496193771626297,1.39583333333333,3.52631578947368,NA,0.792206277910202,1.6061533066695
"276",35,4,79,64,15,111,0.115625,1.40506329113924,1.734375,7.4,0.464248031815599,1.234375,5.26666666666667,NA,0.737000431291905,1.33961787209065
"277",35,5,87,67,20,133,0.0992537313432836,1.52873563218391,1.98507462686567,6.65,0.428741025496071,1.29850746268657,4.35,NA,0.578740990890013,1.24249468815627
"278",35,6,92,52,40,142,0.0682692307692308,1.54347826086957,2.73076923076923,3.55,0.437760365006943,1.76923076923077,2.3,NA,0.9090155651978,1.03498997546459
"279",35,7,94,9,85,150,0.196078431372549,1.59574468085106,16.6666666666667,1.76470588235294,0.451244444444444,10.4444444444444,1.10588235294118,NA,1.71619734684952,0.59647505172424
"280",35,8,103,72,31,163,0.0730286738351254,1.58252427184466,2.26388888888889,5.25806451612903,0.448868982648952,1.43055555555556,3.32258064516129,NA,0.75863655791636,1.15331742255939
"281",36,1,31,20,11,31,0.140909090909091,1,1.55,2.81818181818182,0.525494276795005,1.55,2.81818181818182,NA,1.23659478676997,1.25045446283996
"282",36,2,53,23,30,72,0.104347826086957,1.35849056603774,3.1304347826087,2.4,0.461612654320987,2.30434782608696,1.76666666666667,NA,1.46053773413917,0.670649039325023
"283",36,3,64,12,52,95,0.15224358974359,1.484375,7.91666666666667,1.82692307692308,0.394903047091413,5.33333333333333,1.23076923076923,NA,1.80444808881541,0.728524988365111
"284",36,4,75,8,67,113,0.210820895522388,1.50666666666667,14.125,1.6865671641791,0.364554781110502,9.375,1.11940298507463,NA,2.22793997550743,0.660811622877447
"285",36,5,80,4,76,123,0.404605263157895,1.5375,30.75,1.61842105263158,NA,20,1.05263157894737,NA,1.94216508045192,0.508769283556702
"286",36,6,92,53,39,142,0.0686985970004838,1.54347826086957,2.67924528301887,3.64102564102564,0.425758778020234,1.73584905660377,2.35897435897436,NA,0.91858544174934,1.39025635904583
"287",36,7,101,9,92,156,0.188405797101449,1.54455445544554,17.3333333333333,1.69565217391304,0.407010190664037,11.2222222222222,1.09782608695652,NA,2.70841867563915,0.613114191570689
"288",36,8,103,23,80,163,0.0885869565217391,1.58252427184466,7.08695652173913,2.0375,0.419737287816628,4.47826086956522,1.2875,NA,1.43733891174331,0.686517441707933
"289",37,1,36,10,26,39,0.15,1.08333333333333,3.9,1.5,0.443129520052597,3.6,1.38461538461538,NA,1.45951276623156,1.05778247683372
"290",37,2,51,18,33,65,0.109427609427609,1.27450980392157,3.61111111111111,1.96969696969697,0.450650887573965,2.83333333333333,1.54545454545455,NA,1.57498943360784,0.975828784438591
"291",37,3,69,45,24,95,0.087962962962963,1.3768115942029,2.11111111111111,3.95833333333333,0.486426592797784,1.53333333333333,2.875,NA,0.982893142994728,1.47400543320713
"292",37,4,80,23,57,113,0.0861937452326468,1.4125,4.91304347826087,1.98245614035088,0.427441459785418,3.47826086956522,1.40350877192982,NA,1.57997008835432,1.05806944998839
"293",37,5,85,53,32,130,0.0766509433962264,1.52941176470588,2.45283018867925,4.0625,0.41301775147929,1.60377358490566,2.65625,NA,0.94805786190298,0.915685877402113
"294",37,6,91,57,34,140,0.0722394220846233,1.53846153846154,2.45614035087719,4.11764705882353,0.430714285714286,1.59649122807018,2.67647058823529,NA,0.979940313931376,1.36499724131798
"295",37,7,99,76,23,154,0.0881006864988558,1.55555555555556,2.02631578947368,6.69565217391304,0.421867093945016,1.30263157894737,4.30434782608696,NA,0.767317988025202,1.66099772630839
"296",37,8,103,72,31,163,0.0730286738351254,1.58252427184466,2.26388888888889,5.25806451612903,0.438405660732432,1.43055555555556,3.32258064516129,NA,0.780739819193386,1.51804660429066
"297",38,1,39,3,36,42,0.388888888888889,1.07692307692308,14,1.16666666666667,NA,13,1.08333333333333,NA,1.85714285714286,0.531469223510029
"298",38,2,51,2,49,61,0.622448979591837,1.19607843137255,30.5,1.24489795918367,NA,25.5,1.04081632653061,NA,1.77356291018921,0.42117684404079
"299",38,3,64,44,20,81,0.0920454545454545,1.265625,1.84090909090909,4.05,0.460600518213687,1.45454545454545,3.2,NA,0.804325931590227,1.90933356780536
"300",38,4,74,58,16,109,0.117456896551724,1.47297297297297,1.87931034482759,6.8125,0.442723676458211,1.27586206896552,4.625,NA,0.696565375952262,1.26934764422913
"301",38,5,86,76,10,130,0.171052631578947,1.51162790697674,1.71052631578947,13,0.409763313609467,1.13157894736842,8.6,NA,0.691853483480101,1.81839530155446
"302",38,6,92,74,18,142,0.106606606606607,1.54347826086957,1.91891891891892,7.88888888888889,0.415294584407855,1.24324324324324,5.11111111111111,NA,0.772733710127545,1.27442599366647
"303",38,7,94,9,85,150,0.196078431372549,1.59574468085106,16.6666666666667,1.76470588235294,0.422577777777778,10.4444444444444,1.10588235294118,NA,2.44721156511742,0.677583153303304
"304",38,8,103,83,20,163,0.0981927710843374,1.58252427184466,1.96385542168675,8.15,0.486770296209869,1.24096385542169,5.15,NA,0.664122410358768,1.61787396280216
"305",39,1,39,36,3,42,0.388888888888889,1.07692307692308,1.16666666666667,14,NA,1.08333333333333,13,NA,0.53611096424751,2.78571428571429
"306",39,2,60,10,50,71,0.142,1.18333333333333,7.1,1.42,0.486411426304305,6,1.2,NA,2.04879961081332,0.619742932634056
"307",39,3,69,46,23,88,0.0831758034026465,1.27536231884058,1.91304347826087,3.82608695652174,0.450025826446281,1.5,3,NA,1.00125389056004,1.60508526293736
"308",39,4,82,40,42,114,0.0678571428571429,1.39024390243902,2.85,2.71428571428571,0.435903354878424,2.05,1.95238095238095,NA,0.863546092595342,0.884916213838564
"309",39,5,90,65,25,128,0.0787692307692308,1.42222222222222,1.96923076923077,5.12,0.4493408203125,1.38461538461538,3.6,NA,0.85639980856039,1.91829888324754
"310",39,6,96,68,28,147,0.0772058823529412,1.53125,2.16176470588235,5.25,0.436207135915591,1.41176470588235,3.42857142857143,NA,0.723669217788777,1.56598580353068
"311",39,7,101,62,39,156,0.0645161290322581,1.54455445544554,2.51612903225806,4,0.424268573307035,1.62903225806452,2.58974358974359,NA,0.824380566977188,1.25963895709651
"312",39,8,103,11,92,163,0.161067193675889,1.58252427184466,14.8181818181818,1.77173913043478,0.388046219278106,9.36363636363636,1.1195652173913,NA,1.25804600328817,0.671986955969968
"313",40,1,39,27,12,42,0.12962962962963,1.07692307692308,1.55555555555556,3.5,0.472789115646259,1.44444444444444,3.25,NA,0.805905186663626,1.65635337217228
"314",40,2,51,36,15,61,0.112962962962963,1.19607843137255,1.69444444444444,4.06666666666667,0.474334856221446,1.41666666666667,3.4,NA,0.930596290051012,0.9722766674518
"315",40,3,68,61,7,93,0.217798594847775,1.36764705882353,1.52459016393443,13.2857142857143,0.396693259336339,1.11475409836066,9.71428571428572,NA,0.73490385176957,1.87437231068355
"316",40,4,78,44,34,108,0.072192513368984,1.38461538461538,2.45454545454545,3.17647058823529,0.437071330589849,1.77272727272727,2.29411764705882,NA,0.992314641070799,1.07374278634328
"317",40,5,89,4,85,126,0.370588235294118,1.41573033707865,31.5,1.48235294117647,NA,22.25,1.04705882352941,NA,2.48061688889919,0.536575502132211
"318",40,6,97,51,46,140,0.0596760443307758,1.44329896907216,2.74509803921569,3.04347826086957,0.419897959183673,1.90196078431373,2.10869565217391,NA,1.25614761564799,0.911680207392979
"319",40,7,101,97,4,156,0.402061855670103,1.54455445544554,1.60824742268041,39,0.344345825115056,1.04123711340206,25.25,NA,0.47348393522264,3.46645345902801
"320",40,8,103,31,72,163,0.0730286738351254,1.58252427184466,5.25806451612903,2.26388888888889,0.399337573864278,3.32258064516129,1.43055555555556,NA,1.3549616216455,0.928138199676833
"321",41,1,43,17,26,51,0.115384615384615,1.18604651162791,3,1.96153846153846,0.42560553633218,2.52941176470588,1.65384615384615,NA,1.33311705281608,1.02063774681006
"322",41,2,58,45,13,74,0.126495726495726,1.27586206896552,1.64444444444444,5.69230769230769,0.428414901387874,1.28888888888889,4.46153846153846,NA,0.805261288676128,2.05844899481121
"323",41,3,69,8,61,95,0.194672131147541,1.3768115942029,11.875,1.55737704918033,0.413850415512466,8.625,1.13114754098361,NA,3.96752522746234,0.616634967704392
"324",41,4,80,43,37,112,0.0703959773727216,1.4,2.6046511627907,3.02702702702703,0.466278698979592,1.86046511627907,2.16216216216216,NA,0.917855617618277,1.44659827956572
