"","replicate","areas","species","consumers","resources","links","connectances","links_per_sp","indegree","outdegree","modularity","normalised_indegree","normalised_outdegree","potential_indegree","sd_gen","sd_vul"
"13",2,5,85,43,42,70,0.0387596899224806,0.823529411764706,1.62790697674419,1.66666666666667,0.485714285714285,1.97674418604651,2.02380952380952,2.41860465116279,1.40271852972115,7.84862453105501
"14",2,6,97,84,13,147,0.134615384615385,1.51546391752577,1.75,11.3076923076923,0.459669582118562,1.1547619047619,7.46153846153846,1.82142857142857,0.926842644446623,8.48630791977635
"15",2,7,101,86,15,150,0.116279069767442,1.48514851485149,1.74418604651163,10,0.458133333333333,1.17441860465116,6.73333333333333,1.84883720930233,0.883587968013611,9.15260964140082
"16",2,8,103,89,14,163,0.130818619582665,1.58252427184466,1.8314606741573,11.6428571428571,0.443712597387933,1.15730337078652,7.35714285714286,1.8314606741573,0.953751092462152,8.42919065498999
"17",3,1,39,28,11,39,0.126623376623377,1,1.39285714285714,3.54545454545455,0.505588428665352,1.39285714285714,3.54545454545455,1.82142857142857,0.831744517143901,5.76937728751676
"18",3,2,51,21,30,29,0.046031746031746,0.568627450980392,1.38095238095238,0.966666666666667,0.461355529131986,2.42857142857143,1.7,2.28571428571429,1.41524615945899,9.42134975220583
"19",3,3,63,28,35,34,0.0346938775510204,0.53968253968254,1.21428571428571,0.971428571428571,0.583044982698962,2.25,1.8,2.53571428571429,0.774261563593423,8.32793481421992
"20",3,4,72,52,20,74,0.0711538461538462,1.02777777777778,1.42307692307692,3.7,0.485208181154127,1.38461538461538,3.6,1.78846153846154,0.729790874288028,10.4611563676922
"21",3,5,80,69,11,116,0.152832674571805,1.45,1.68115942028985,10.5454545454545,0.466260404280618,1.15942028985507,7.27272727272727,1.79710144927536,0.848722269312642,8.03300940383822
"22",3,6,88,74,14,138,0.133204633204633,1.56818181818182,1.86486486486486,9.85714285714286,0.475372820835959,1.18918918918919,6.28571428571429,1.86486486486486,1.01965811669453,7.15295730692848
"23",3,7,93,80,13,140,0.134615384615385,1.50537634408602,1.75,10.7692307692308,0.459540816326531,1.1625,7.15384615384615,1.825,0.942410094576726,8.16357255112541
"24",3,8,103,89,14,163,0.130818619582665,1.58252427184466,1.8314606741573,11.6428571428571,0.443712597387933,1.15730337078652,7.35714285714286,1.8314606741573,0.953751092462152,8.42919065498999
"25",4,1,31,15,16,22,0.0916666666666667,0.709677419354839,1.46666666666667,1.375,0.46900826446281,2.06666666666667,1.9375,2.8,1.04726927007606,4.05955153652296
"26",4,2,55,31,24,52,0.0698924731182796,0.945454545454545,1.67741935483871,2.16666666666667,0.481139053254438,1.7741935483871,2.29166666666667,2.45161290322581,1.50542221614545,5.36347892423866
"27",4,3,64,48,16,74,0.0963541666666667,1.15625,1.54166666666667,4.625,0.524470416362309,1.33333333333333,4,1.91666666666667,1.00857078574881,8.44640407165924
"28",4,4,75,59,16,101,0.106991525423729,1.34666666666667,1.71186440677966,6.3125,0.473384962258602,1.27118644067797,4.6875,2.15254237288136,0.883490642925664,8.68420407699728
"29",4,5,85,43,42,79,0.0437430786267996,0.929411764705882,1.83720930232558,1.88095238095238,0.443839128344817,1.97674418604651,2.02380952380952,2.46511627906977,1.52035785628734,6.62399689593639
"30",4,6,90,77,13,131,0.130869130869131,1.45555555555556,1.7012987012987,10.0769230769231,0.467804906473982,1.16883116883117,6.92307692307692,1.76623376623377,0.892050848444656,8.46744270508787
"31",4,7,101,60,41,104,0.0422764227642276,1.02970297029703,1.73333333333333,2.53658536585366,0.469397189349113,1.68333333333333,2.46341463414634,2.23333333333333,1.38346942413308,7.90416765264722
"32",4,8,103,89,14,163,0.130818619582665,1.58252427184466,1.8314606741573,11.6428571428571,0.443712597387933,1.15730337078652,7.35714285714286,1.8314606741573,0.953751092462152,8.42919065498999
"33",5,1,43,5,38,5,0.0263157894736842,0.116279069767442,1,0.131578947368421,0.64,8.6,1.13157894736842,2,0,4.96521231503078
"34",5,2,61,37,24,51,0.0574324324324324,0.836065573770492,1.37837837837838,2.125,0.427527873894656,1.64864864864865,2.54166666666667,1.89189189189189,0.764375918678014,12.8097710567044
"35",5,3,69,52,17,87,0.0984162895927602,1.26086956521739,1.67307692307692,5.11764705882353,0.448143744219844,1.32692307692308,4.05882352941176,1.96153846153846,0.826923624343743,8.43536350009778
"36",5,4,79,48,31,88,0.0591397849462366,1.11392405063291,1.83333333333333,2.83870967741935,0.478047520661157,1.64583333333333,2.54838709677419,2.1875,1.42646086672653,5.34996887066691
"37",5,5,84,73,11,117,0.145703611457036,1.39285714285714,1.6027397260274,10.6363636363636,0.489224925122361,1.15068493150685,7.63636363636364,1.72602739726027,0.773066708241391,8.59305575776114
"38",5,6,89,75,14,119,0.113333333333333,1.33707865168539,1.58666666666667,8.5,0.487677423910741,1.18666666666667,6.35714285714286,1.73333333333333,0.852677145572575,9.31650158420037
"39",5,7,98,62,36,111,0.0497311827956989,1.13265306122449,1.79032258064516,3.08333333333333,0.463030598165733,1.58064516129032,2.72222222222222,2.19354838709677,1.27026836122972,6.92012915803334
"40",5,8,103,89,14,163,0.130818619582665,1.58252427184466,1.8314606741573,11.6428571428571,0.443712597387933,1.15730337078652,7.35714285714286,1.8314606741573,0.953751092462152,8.42919065498999
"41",6,1,39,18,21,26,0.0687830687830688,0.666666666666667,1.44444444444444,1.23809523809524,0.502958579881657,2.16666666666667,1.85714285714286,2.66666666666667,1.05718827974185,4.89897948556636
"42",6,2,51,39,12,62,0.132478632478632,1.2156862745098,1.58974358974359,5.16666666666667,0.509625390218522,1.30769230769231,4.25,1.71794871794872,0.771601708281915,5.41211113432466
"43",6,3,60,27,33,40,0.0448933782267116,0.666666666666667,1.48148148148148,1.21212121212121,0.5475,2.22222222222222,1.81818181818182,2.33333333333333,1.2734971031749,6.27992834354024
"44",6,4,73,60,13,93,0.119230769230769,1.27397260273973,1.55,7.15384615384615,0.523528731645276,1.21666666666667,5.61538461538462,1.75,0.714243324049248,8.09040599310276
"45",6,5,85,72,13,129,0.137820512820513,1.51764705882353,1.79166666666667,9.92307692307692,0.469082386875789,1.18055555555556,6.53846153846154,1.84722222222222,0.898010216068085,7.18846017698816
"46",6,6,93,79,14,142,0.128390596745027,1.52688172043011,1.79746835443038,10.1428571428571,0.444554651854791,1.17721518987342,6.64285714285714,1.86075949367089,0.985913190924766,8.17334242936029
"47",6,7,98,85,13,157,0.142081447963801,1.60204081632653,1.84705882352941,12.0769230769231,0.435920321311209,1.15294117647059,7.53846153846154,1.85882352941176,0.960784870562937,8.27104036354031
"48",6,8,103,89,14,163,0.130818619582665,1.58252427184466,1.8314606741573,11.6428571428571,0.443712597387933,1.15730337078652,7.35714285714286,1.8314606741573,0.953751092462152,8.42919065498999
"49",7,1,42,14,28,16,0.0408163265306122,0.380952380952381,1.14285714285714,0.571428571428571,0.55859375,3,1.5,2.92857142857143,0.953233363953364,7.72779075803687
"50",7,2,61,45,16,65,0.0902777777777778,1.0655737704918,1.44444444444444,4.0625,0.480236686390533,1.35555555555556,3.8125,2,0.736654419269283,9.67289817704191
"51",7,3,69,55,14,90,0.116883116883117,1.30434782608696,1.63636363636364,6.42857142857143,0.496666666666666,1.25454545454545,4.92857142857143,1.85454545454545,0.757578002241343,6.96628098105946
"52",7,4,76,60,16,98,0.102083333333333,1.28947368421053,1.63333333333333,6.125,0.46990837151187,1.26666666666667,4.75,1.85,0.844313289907213,8.04462645446117
"53",7,5,86,71,15,118,0.110798122065728,1.37209302325581,1.66197183098592,7.86666666666667,0.457842573972996,1.2112676056338,5.73333333333333,1.80281690140845,0.961715675740261,9.37930049875624
"54",7,6,97,61,36,108,0.0491803278688525,1.11340206185567,1.77049180327869,3,0.470679012345679,1.59016393442623,2.69444444444444,2.14754098360656,1.29525961814348,6.56308728745172
"55",7,7,101,87,14,161,0.132183908045977,1.59405940594059,1.85057471264368,11.5,0.438563327032136,1.16091954022989,7.21428571428571,1.85057471264368,0.954411169986029,8.27778364270743
"56",7,8,103,89,14,163,0.130818619582665,1.58252427184466,1.8314606741573,11.6428571428571,0.443712597387933,1.15730337078652,7.35714285714286,1.8314606741573,0.953751092462152,8.42919065498999
"57",8,1,31,15,16,16,0.0666666666666667,0.516129032258065,1.06666666666667,1,0.49609375,2.06666666666667,1.9375,1.8,0.500260348885125,7.33525661332535
"58",8,2,54,38,16,54,0.0888157894736842,1,1.42105263157895,3.375,0.439986282578875,1.42105263157895,3.375,1.97368421052632,0.792927485432968,11.3666177907063
"59",8,3,69,57,12,95,0.138888888888889,1.3768115942029,1.66666666666667,7.91666666666667,0.497063711911357,1.21052631578947,5.75,1.87719298245614,1.00241102304468,7.24093090233638
"60",8,4,76,57,19,92,0.084949215143121,1.21052631578947,1.6140350877193,4.84210526315789,0.446597353497164,1.33333333333333,4,2.10526315789474,0.933493742886326,9.78989530023166
"61",8,5,89,71,18,119,0.0931142410015649,1.33707865168539,1.67605633802817,6.61111111111111,0.466280629899018,1.25352112676056,4.94444444444444,1.91549295774648,0.944120530360473,8.85189551375187
"62",8,6,92,71,21,111,0.0744466800804829,1.20652173913043,1.56338028169014,5.28571428571429,0.478126775424073,1.29577464788732,4.38095238095238,1.85915492957746,0.813681441889956,11.1504091996219
"63",8,7,100,85,15,148,0.116078431372549,1.48,1.74117647058824,9.86666666666667,0.471283783783784,1.17647058823529,6.66666666666667,1.84705882352941,0.891722110856439,9.38086096941957
"64",8,8,103,89,14,163,0.130818619582665,1.58252427184466,1.8314606741573,11.6428571428571,0.443712597387933,1.15730337078652,7.35714285714286,1.8314606741573,0.953751092462152,8.42919065498999
"65",9,1,35,16,19,16,0.0526315789473684,0.457142857142857,1,0.842105263157895,0.5,2.1875,1.84210526315789,1.5625,0,0
"66",9,2,52,43,9,62,0.160206718346253,1.19230769230769,1.44186046511628,6.88888888888889,0.503642039542144,1.2093023255814,5.77777777777778,1.95348837209302,0.738969966452445,6.4893947475924
"67",9,3,67,56,11,100,0.162337662337662,1.49253731343284,1.78571428571429,9.09090909090909,0.4694,1.19642857142857,6.09090909090909,2.07142857142857,0.873239378971776,6.16497093802288
"68",9,4,76,64,12,104,0.135416666666667,1.36842105263158,1.625,8.66666666666667,0.470691568047337,1.1875,6.33333333333333,1.6875,0.695100188192904,8.58685648867974
"69",9,5,81,69,12,109,0.131642512077295,1.34567901234568,1.57971014492754,9.08333333333333,0.491877788064978,1.17391304347826,6.75,1.71014492753623,0.849256535180768,8.46930745709166
"70",9,6,90,74,16,135,0.11402027027027,1.5,1.82432432432432,8.4375,0.448285322359397,1.21621621621622,5.625,1.87837837837838,1.04310803646871,8.13104913980724
"71",9,7,99,85,14,152,0.127731092436975,1.53535353535354,1.78823529411765,10.8571428571429,0.454726454293629,1.16470588235294,7.07142857142857,1.78823529411765,0.959206533482279,8.13435853906406
"72",9,8,103,89,14,163,0.130818619582665,1.58252427184466,1.8314606741573,11.6428571428571,0.443712597387933,1.15730337078652,7.35714285714286,1.8314606741573,0.953751092462152,8.42919065498999
"73",10,1,36,21,15,30,0.0952380952380952,0.833333333333333,1.42857142857143,2,0.371111111111111,1.71428571428571,2.4,1.95238095238095,0.717137165600636,9.47417542586161
"74",10,2,56,17,39,28,0.0422322775263952,0.5,1.64705882352941,0.717948717948718,0.49234693877551,3.29411764705882,1.43589743589744,2.94117647058824,2.54373509534584,6.41426980589819
"75",10,3,65,54,11,93,0.156565656565657,1.43076923076923,1.72222222222222,8.45454545454546,0.449762978379003,1.2037037037037,5.90909090909091,1.88888888888889,0.819327565594656,6.70385051645864
"76",10,4,78,50,28,83,0.0592857142857143,1.06410256410256,1.66,2.96428571428571,0.487734068805342,1.56,2.78571428571429,2.16,1.19491190850562,6.3281760535181
"77",10,5,83,52,31,78,0.0483870967741935,0.939759036144578,1.5,2.51612903225806,0.436883629191322,1.59615384615385,2.67741935483871,1.90384615384615,0.954092166223645,13.1172193507152
"78",10,6,91,72,19,123,0.0899122807017544,1.35164835164835,1.70833333333333,6.47368421052632,0.46010972304845,1.26388888888889,4.78947368421053,1.86111111111111,1.01970097689844,8.57657484939733
"79",10,7,94,80,14,142,0.126785714285714,1.51063829787234,1.775,10.1428571428571,0.468210672485618,1.175,6.71428571428571,1.8,0.953633884633941,8.23342270063364
"80",10,8,103,89,14,163,0.130818619582665,1.58252427184466,1.8314606741573,11.6428571428571,0.443712597387933,1.15730337078652,7.35714285714286,1.8314606741573,0.953751092462152,8.42919065498999
"81",11,1,39,10,29,13,0.0448275862068966,0.333333333333333,1.3,0.448275862068966,0.562130177514793,3.9,1.3448275862069,3.5,2.02484567313166,4.02492235949962
"82",11,2,57,47,10,76,0.161702127659574,1.33333333333333,1.61702127659574,7.6,0.486842105263158,1.21276595744681,5.7,1.80851063829787,0.805852781159727,5.92874354311266
"83",11,3,70,61,9,101,0.183970856102004,1.44285714285714,1.65573770491803,11.2222222222222,0.460150965591609,1.14754098360656,7.77777777777778,1.95081967213115,0.818929608941841,7.58258456383954
"84",11,4,84,42,42,64,0.036281179138322,0.761904761904762,1.52380952380952,1.52380952380952,0.513427734375,2,2,2.52380952380952,1.45629939464015,8.305589232559
"85",11,5,93,80,13,141,0.135576923076923,1.51612903225806,1.7625,10.8461538461538,0.45596297972939,1.1625,7.15384615384615,1.825,0.928303774856744,8.17999171835215
"86",11,6,97,83,14,157,0.135111876075731,1.61855670103093,1.89156626506024,11.2142857142857,0.432269057568259,1.16867469879518,6.92857142857143,1.89156626506024,0.95525624581395,7.66780705822685
"87",11,7,100,86,14,157,0.130398671096346,1.57,1.82558139534884,11.2142857142857,0.446306138180048,1.16279069767442,7.14285714285714,1.82558139534884,0.963209661952706,8.05745002615352
"88",11,8,103,89,14,163,0.130818619582665,1.58252427184466,1.8314606741573,11.6428571428571,0.443712597387933,1.15730337078652,7.35714285714286,1.8314606741573,0.953751092462152,8.42919065498999
"89",12,1,39,30,9,32,0.118518518518519,0.82051282051282,1.06666666666667,3.55555555555556,0.408203125,1.3,4.33333333333333,2.03333333333333,0.309206785512376,8.61786389571105
"90",12,2,56,26,30,37,0.0474358974358974,0.660714285714286,1.42307692307692,1.23333333333333,0.56318480642805,2.15384615384615,1.86666666666667,2.61538461538462,1.43092769983276,6.16121377244325
"91",12,3,68,37,31,57,0.049694856146469,0.838235294117647,1.54054054054054,1.83870967741935,0.483841181902124,1.83783783783784,2.19354838709677,2.27027027027027,1.33659576635144,8.24880934906394
"92",12,4,82,45,37,75,0.045045045045045,0.914634146341463,1.66666666666667,2.02702702702703,0.459377777777778,1.82222222222222,2.21621621621622,2.31111111111111,1.47425036591962,7.95958681228003
"93",12,5,86,73,13,116,0.122233930453109,1.34883720930233,1.58904109589041,8.92307692307692,0.490859096313912,1.17808219178082,6.61538461538462,1.75342465753425,0.898157707252488,9.1694474347969
"94",12,6,91,77,14,129,0.119666048237477,1.41758241758242,1.67532467532468,9.21428571428571,0.466738777717686,1.18181818181818,6.5,1.80519480519481,0.94671624359915,8.75475680721787
"95",12,7,99,85,14,153,0.128571428571429,1.54545454545455,1.8,10.9285714285714,0.451108547994361,1.16470588235294,7.07142857142857,1.8,0.924831817284628,8.2061922311762
"96",12,8,103,89,14,163,0.130818619582665,1.58252427184466,1.8314606741573,11.6428571428571,0.443712597387933,1.15730337078652,7.35714285714286,1.8314606741573,0.953751092462152,8.42919065498999
"97",13,1,39,12,27,17,0.0524691358024691,0.435897435897436,1.41666666666667,0.62962962962963,0.377162629757785,3.25,1.44444444444444,2.83333333333333,1.81914688134421,7.0086451805207
"98",13,2,51,12,39,20,0.0427350427350427,0.392156862745098,1.66666666666667,0.512820512820513,0.4225,4.25,1.30769230769231,4,2.26344467972642,4.77061316813678
"99",13,3,69,43,26,75,0.0670840787119857,1.08695652173913,1.74418604651163,2.88461538461538,0.429688888888889,1.6046511627907,2.65384615384615,2.18604651162791,1.10131382326748,8.54412078566309
"100",13,4,75,63,12,109,0.144179894179894,1.45333333333333,1.73015873015873,9.08333333333333,0.451224644390203,1.19047619047619,6.25,1.87301587301587,0.892926229699844,7.22713664476797
"101",13,5,87,76,11,120,0.143540669856459,1.37931034482759,1.57894736842105,10.9090909090909,0.470347222222222,1.14473684210526,7.90909090909091,1.90789473684211,0.822489268313714,10.1370453042294
"102",13,6,96,76,20,131,0.0861842105263158,1.36458333333333,1.72368421052632,6.55,0.450789581026746,1.26315789473684,4.8,1.93421052631579,0.931570871951825,9.61830739234411
"103",13,7,98,78,20,127,0.0814102564102564,1.29591836734694,1.62820512820513,6.35,0.474300948601897,1.25641025641026,4.9,1.80769230769231,0.835263428145629,10.2024915554605
"104",13,8,103,89,14,163,0.130818619582665,1.58252427184466,1.8314606741573,11.6428571428571,0.443712597387933,1.15730337078652,7.35714285714286,1.8314606741573,0.953751092462152,8.42919065498999
"105",14,1,43,27,16,36,0.0833333333333333,0.837209302325581,1.33333333333333,2.25,0.481481481481481,1.59259259259259,2.6875,2.22222222222222,0.740762998241106,8.24945284380862
"106",14,2,56,48,8,73,0.190104166666667,1.30357142857143,1.52083333333333,9.125,0.457309063614186,1.16666666666667,7,1.95833333333333,0.671184298251855,8.2252884440678
"107",14,3,68,41,27,70,0.0632339656729901,1.02941176470588,1.70731707317073,2.59259259259259,0.46734693877551,1.65853658536585,2.51851851851852,2.24390243902439,1.34331225144344,5.31580452779989
"108",14,4,79,65,14,119,0.130769230769231,1.50632911392405,1.83076923076923,8.5,0.433090883412188,1.21538461538462,5.64285714285714,1.87692307692308,0.992814966492221,6.9997450041306
"109",14,5,87,76,11,132,0.157894736842105,1.51724137931034,1.73684210526316,12,0.454545454545454,1.14473684210526,7.90909090909091,1.93421052631579,0.836247044782345,8.46104344619191
"110",14,6,96,83,13,152,0.140871177015755,1.58333333333333,1.83132530120482,11.6923076923077,0.447108725761773,1.1566265060241,7.38461538461538,1.87951807228916,0.897638423748019,7.75833583856865
"111",14,7,98,84,14,151,0.128401360544218,1.54081632653061,1.79761904761905,10.7857142857143,0.452436296653656,1.16666666666667,7,1.79761904761905,0.975617637321346,8.03050687249081
"112",14,8,103,89,14,163,0.130818619582665,1.58252427184466,1.8314606741573,11.6428571428571,0.443712597387933,1.15730337078652,7.35714285714286,1.8314606741573,0.953751092462152,8.42919065498999
"113",15,1,34,26,8,36,0.173076923076923,1.05882352941176,1.38461538461538,4.5,0.472993827160494,1.30769230769231,4.25,2.38461538461538,0.539371094505299,5.83724736413692
"114",15,2,55,15,40,21,0.035,0.381818181818182,1.4,0.525,0.492063492063492,3.66666666666667,1.375,3.26666666666667,1.92968389851026,5.80736038302186
"115",15,3,63,51,12,80,0.130718954248366,1.26984126984127,1.56862745098039,6.66666666666667,0.49671875,1.23529411764706,5.25,1.86274509803922,0.759517551979351,7.70440215071877
"116",15,4,75,42,33,70,0.0505050505050505,0.933333333333333,1.66666666666667,2.12121212121212,0.497142857142857,1.78571428571429,2.27272727272727,2.21428571428571,1.5457193737156,6.71286942785819
"117",15,5,85,69,16,131,0.118659420289855,1.54117647058824,1.89855072463768,8.1875,0.422003379756424,1.23188405797101,5.3125,1.94202898550725,1.05652266583957,7.24697476169429
"118",15,6,88,56,32,93,0.0518973214285714,1.05681818181818,1.66071428571429,2.90625,0.429182564458319,1.57142857142857,2.75,2.14285714285714,1.17323323491562,11.2319515171071
"119",15,7,93,80,13,145,0.139423076923077,1.55913978494624,1.8125,11.1538461538462,0.463162901307967,1.1625,7.15384615384615,1.825,0.995158794920475,8.00160278465433
"120",15,8,103,89,14,163,0.130818619582665,1.58252427184466,1.8314606741573,11.6428571428571,0.443712597387933,1.15730337078652,7.35714285714286,1.8314606741573,0.953751092462152,8.42919065498999
"121",16,1,36,5,31,11,0.0709677419354839,0.305555555555556,2.2,0.354838709677419,0.223140495867769,7.2,1.16129032258065,5.6,3.58509310367018,4.11809151014768
"122",16,2,53,35,18,46,0.073015873015873,0.867924528301887,1.31428571428571,2.55555555555556,0.420132325141777,1.51428571428571,2.94444444444444,2.05714285714286,0.727166273956313,12.8472988439843
"123",16,3,66,49,17,73,0.0876350540216086,1.10606060606061,1.48979591836735,4.29411764705882,0.508538187277163,1.3469387755102,3.88235294117647,1.81632653061224,0.827858042087372,7.7041125119346
"124",16,4,74,63,11,112,0.161616161616162,1.51351351351351,1.77777777777778,10.1818181818182,0.483258928571429,1.17460317460317,6.72727272727273,1.92063492063492,0.937734195262221,6.4345717147241
"125",16,5,85,72,13,124,0.132478632478632,1.45882352941176,1.72222222222222,9.53846153846154,0.459417273673257,1.18055555555556,6.53846153846154,1.75,0.823402672037084,8.19057799657839
"126",16,6,91,78,13,138,0.136094674556213,1.51648351648352,1.76923076923077,10.6153846153846,0.4509556815795,1.16666666666667,7,1.80769230769231,0.901293150187601,8.0426681708963
"127",16,7,96,69,27,126,0.0676328502415459,1.3125,1.82608695652174,4.66666666666667,0.427437641723356,1.39130434782609,3.55555555555556,2,1.0928871847728,9.09715889171763
"128",16,8,103,89,14,163,0.130818619582665,1.58252427184466,1.8314606741573,11.6428571428571,0.443712597387933,1.15730337078652,7.35714285714286,1.8314606741573,0.953751092462152,8.42919065498999
"129",17,1,39,32,7,39,0.174107142857143,1,1.21875,5.57142857142857,0.446416831032216,1.21875,5.57142857142857,2.09375,0.608243107169621,9.73139250056229
"130",17,2,52,37,15,51,0.0918918918918919,0.980769230769231,1.37837837837838,3.4,0.509419454056132,1.40540540540541,3.46666666666667,1.89189189189189,0.694504865561477,8.10816462183157
"131",17,3,67,53,14,74,0.0997304582210243,1.1044776119403,1.39622641509434,5.28571428571429,0.512235208181154,1.26415094339623,4.78571428571429,1.92452830188679,0.695446533957397,9.66506512897185
"132",17,4,76,41,35,66,0.045993031358885,0.868421052631579,1.60975609756098,1.88571428571429,0.460973370064279,1.85365853658537,2.17142857142857,2.39024390243902,1.40744286874779,8.18305265659049
"133",17,5,81,60,21,97,0.076984126984127,1.19753086419753,1.61666666666667,4.61904761904762,0.469444149218833,1.35,3.85714285714286,2.03333333333333,0.910760683414781,10.6348476273907
"134",17,6,91,77,14,143,0.13265306122449,1.57142857142857,1.85714285714286,10.2142857142857,0.449312924837401,1.18181818181818,6.5,1.85714285714286,0.994001145629099,7.49712807908483
"135",17,7,99,85,14,153,0.128571428571429,1.54545454545455,1.8,10.9285714285714,0.448673587081892,1.16470588235294,7.07142857142857,1.8,0.951397580962066,8.27653470088816
"136",17,8,103,89,14,163,0.130818619582665,1.58252427184466,1.8314606741573,11.6428571428571,0.443712597387933,1.15730337078652,7.35714285714286,1.8314606741573,0.953751092462152,8.42919065498999
"137",18,1,31,12,19,13,0.0570175438596491,0.419354838709677,1.08333333333333,0.684210526315789,0.319526627218935,2.58333333333333,1.63157894736842,2.16666666666667,0.688379167110708,11.8032439628831
"138",18,2,55,45,10,64,0.142222222222222,1.16363636363636,1.42222222222222,6.4,0.511474609375,1.22222222222222,5.5,1.86666666666667,0.697411197552937,7.6313827208536
"139",18,3,65,51,14,85,0.119047619047619,1.30769230769231,1.66666666666667,6.07142857142857,0.460346020761246,1.27450980392157,4.64285714285714,1.86274509803922,0.80445701919519,7.3987462179647
"140",18,4,72,23,49,31,0.0275066548358474,0.430555555555556,1.34782608695652,0.63265306122449,0.588969823100937,3.1304347826087,1.46938775510204,2.69565217391304,1.65846151154259,6.01024842007857
"141",18,5,82,50,32,89,0.055625,1.08536585365854,1.78,2.78125,0.466229011488448,1.64,2.5625,2.24,1.32002337377751,5.26789784683515
"142",18,6,93,71,22,120,0.0768245838668374,1.29032258064516,1.69014084507042,5.45454545454545,0.450555555555556,1.30985915492958,4.22727272727273,1.95774647887324,1.05282340529474,9.9638271900273
"143",18,7,96,76,20,130,0.0855263157894737,1.35416666666667,1.71052631578947,6.5,0.457692307692308,1.26315789473684,4.8,1.89473684210526,1.00760212224304,9.24798394789868
"144",18,8,103,89,14,163,0.130818619582665,1.58252427184466,1.8314606741573,11.6428571428571,0.443712597387933,1.15730337078652,7.35714285714286,1.8314606741573,0.953751092462152,8.42919065498999
"145",19,1,42,27,15,39,0.0962962962962963,0.928571428571429,1.44444444444444,2.6,0.401709401709402,1.55555555555556,2.8,2.11111111111111,0.862228520488931,8.92612679973629
"146",19,2,59,43,16,65,0.0944767441860465,1.10169491525424,1.51162790697674,4.0625,0.506745562130178,1.37209302325581,3.6875,1.93023255813953,1.01718818516816,7.96209379127698
"147",19,3,70,56,14,90,0.114795918367347,1.28571428571429,1.60714285714286,6.42857142857143,0.474691358024691,1.25,5,1.71428571428571,0.885916748260515,8.04402867389204
"148",19,4,76,60,16,108,0.1125,1.42105263157895,1.8,6.75,0.452074759945131,1.26666666666667,4.75,2,1.0267356711587,6.90314213384296
"149",19,5,85,72,13,116,0.123931623931624,1.36470588235294,1.61111111111111,8.92307692307692,0.467821046373366,1.18055555555556,6.53846153846154,1.91666666666667,0.883048374684428,9.7507220019323
"150",19,6,96,77,19,122,0.0833902939166097,1.27083333333333,1.58441558441558,6.42105263157895,0.480650362805697,1.24675324675325,5.05263157894737,1.88311688311688,0.90577877974591,10.7285363752984
"151",19,7,99,85,14,156,0.13109243697479,1.57575757575758,1.83529411764706,11.1428571428571,0.442472057856673,1.16470588235294,7.07142857142857,1.83529411764706,0.973571443437564,8.09976843994969
"152",19,8,103,89,14,163,0.130818619582665,1.58252427184466,1.8314606741573,11.6428571428571,0.443712597387933,1.15730337078652,7.35714285714286,1.8314606741573,0.953751092462152,8.42919065498999
