"","replicate","area","region","model","a","a.std.err","a.tval","a.pval","b","b.std.err","b.tval","b.pval","fraction"
"1",1,1,"Mediterranean","mod1",-0.0618857062172677,0.00494009730585985,-12.5272241386541,7.27833751057148e-20,26.5444607730606,0.446373091343023,59.4669824141844,1.37517441676061e-63,1
"2",1,2,"Mediterranean","mod1",-0.0634596718879953,0.00433413779807692,-14.6418214751162,5.88834101792346e-24,26.939096595996,0.399983870066148,67.3504573860464,3.36567062178536e-70,1
"3",1,3,"Mediterranean","mod1",-0.0659508478421346,0.00477700939959264,-13.8058861361584,2.08379998125037e-22,26.9286940820618,0.442493848122921,60.8566518976354,3.1093715804417e-66,1
"4",1,4,"Mediterranean","mod1",-0.0673109963034295,0.00497891347144827,-13.5192139187448,3.8644488341298e-22,26.8587909613832,0.457168526531138,58.7503062933487,2.45263750424595e-66,1
"5",1,5,"Mediterranean","mod1",-0.0680172487092461,0.00468492349580838,-14.5183264508164,9.52507419450799e-24,27.1353567451353,0.438627182986368,61.8642842889623,2.07707689669595e-67,1
"6",1,6,"Mediterranean","mod1",-0.0683812137505816,0.00487671973205978,-14.0219691734672,6.71254679848461e-23,27.1530876702651,0.457702647067848,59.3247337419048,4.90600234708176e-66,1
"7",1,7,"Mediterranean","mod1",-0.0689955732096188,0.00454538037012593,-15.1792738101932,2.10671919486373e-25,26.9293962951671,0.41847098026194,64.3518847550929,2.56997282433676e-71,1
"8",1,8,"Mediterranean","mod1",-0.0689377827182298,0.00481244077566147,-14.3249103587679,1.52155493874016e-23,26.9338965219531,0.449944322168109,59.8605098341257,5.87571338647696e-67,1
"9",1,9,"Mediterranean","mod1",-0.0676996524580006,0.00503907169197397,-13.4349452828444,4.22920928994579e-22,26.7835756973059,0.466791099380947,57.3780771159219,3.67563026293437e-66,1
"10",1,10,"Mediterranean","mod1",-0.068731902087123,0.00527867336251533,-13.0206772359129,1.17092337730894e-21,26.3897431964783,0.473852701766703,55.691870275483,6.2522405148982e-67,1
"11",1,13,"Mediterranean","mod1",-0.0699497363206108,0.00554850471624087,-12.6069526652582,1.32706636427443e-20,26.328806230772,0.500101701185569,52.6469039564461,2.77592985045061e-63,1
"12",1,14,"Mediterranean","mod1",-0.0697451361804887,0.00567317654062845,-12.2938420267744,4.98871991266352e-20,26.3608149324676,0.514507316065886,51.2350633495985,2.23786739290069e-62,1
"13",1,16,"Mediterranean","mod1",-0.0693758755548214,0.00510259796342733,-13.5961868938275,1.31353345504244e-22,26.8290969059446,0.473226378229759,56.6940013071686,5.90213071225876e-67,1
"14",1,17,"Mediterranean","mod1",-0.0670392279405968,0.00507761011626579,-13.2029097164907,5.38932552889846e-22,26.9344847358679,0.473088914638239,56.9332400368419,1.07279618827355e-67,1
"15",1,18,"Mediterranean","mod1",-0.0675280019242583,0.00521527003504854,-12.9481314429445,1.59645996479192e-21,26.9511298839857,0.486856560230323,55.3574339662499,1.01168248139774e-66,1
"16",1,20,"Mediterranean","mod1",-0.0681306745016292,0.0054283257735499,-12.5509553670495,1.6802925621016e-20,26.8073218191128,0.505530032673567,53.0281488467431,1.59433713696147e-63,1
"17",1,21,"Mediterranean","mod1",-0.0680565041206475,0.00478330565273808,-14.2279229180536,3.33008729705034e-24,27.0715094691243,0.442558478087277,61.1704685584748,4.68139585179278e-72,1
"18",1,23,"Mediterranean","mod1",-0.0687729340869555,0.0048504281078154,-14.1787348576805,6.93057957717056e-24,26.9569092028776,0.448157351936407,60.1505455313889,3.1766588794782e-70,1
"19",1,24,"Mediterranean","mod1",-0.0684846189024599,0.00492157556329968,-13.9151818399684,3.50175088141962e-23,26.9429922848204,0.457178735431859,58.9331703264142,2.75576522179854e-68,1
"20",1,25,"Mediterranean","mod1",-0.0712344162115461,0.00473882816780026,-15.0320741097082,3.78154849380471e-25,27.0999905949382,0.4458397622314,60.7841491286116,2.3775925628803e-69,1
"21",1,27,"Mediterranean","mod1",-0.0677839445945164,0.00474734996480623,-14.2782700026378,7.89700246796125e-24,27.2135609814372,0.450465255431425,60.4121198101592,3.86812134040256e-69,1
"22",1,31,"Mediterranean","mod1",-0.0648713449474506,0.0044649223752712,-14.5291092420191,1.62410366630153e-24,27.7375942525319,0.432406124404018,64.1470892457002,1.70393978709922e-72,1
"23",1,36,"Mediterranean","mod1",-0.0631428008545225,0.0045150088138072,-13.9850891678057,9.33018102954572e-24,27.8227244954368,0.439038216944773,63.3719877259264,2.47084291539874e-73,1
"24",1,37,"Mediterranean","mod1",-0.0629137446244178,0.00453981890481243,-13.8582057882807,1.60300244115931e-23,27.7666102644496,0.440121938835823,63.0884484829266,3.58900959609982e-73,1
"25",1,41,"Mediterranean","mod1",-0.0646900998504116,0.00477146770171657,-13.5576941717826,9.41915996681066e-23,27.5969212647881,0.461743168890659,59.7668208737985,5.33970546041137e-70,1
"26",1,43,"Mediterranean","mod1",-0.0650269260794853,0.00499800679316871,-13.0105717680024,1.5365162566749e-21,27.5934237517683,0.487691335865382,56.5796882628749,6.92281034260432e-67,1
"27",1,48,"Mediterranean","mod1",-0.0638714016740327,0.00466349479005163,-13.6960379606912,5.24549889155831e-23,27.9649669135121,0.459352418638741,60.879111067673,1.19534020053883e-70,1
"28",1,49,"Mediterranean","mod1",-0.0633803101510601,0.00470266586005326,-13.4775278612592,1.32370385441698e-22,27.9203271698627,0.463528912770089,60.2342732042505,2.83752481024255e-70,1
