"","replicate","area","area_original","species","links","connectances","links_per_sp","indegree","outdegree","basal","top","intermediate","S_basal","S_intermediate","S_top","sd_gen","sd_vul","modularity","normalised_indegree","normalised_outdegree","consumers","resources","potential_indegree"
"467",14,12,15.5,49,143,0.121598639455782,2.91836734693878,2.91836734693878,2.91836734693878,0.857142857142857,0.0816326530612245,0.0612244897959184,42,3,4,3.19443883959203,0.468350955032537,0.0791237130761147,7,1.08888888888889,7,45,24.4285714285714
"468",14,13,17.4,49,145,0.123299319727891,2.95918367346939,2.95918367346939,2.95918367346939,0.857142857142857,0.0816326530612245,0.0612244897959184,42,3,4,3.19098822718488,0.457348507760258,0.0780974626541138,7,1.08888888888889,7,45,24.4285714285714
"469",14,14,18.2,49,147,0.125,3,3,3,0.857142857142857,0.0816326530612245,0.0612244897959184,42,3,4,3.14907393794853,0.45133546692422,0.0770975351333618,7,1.08888888888889,7,45,24.4285714285714
"470",14,15,20.1,51,149,0.116862745098039,2.92156862745098,2.92156862745098,2.92156862745098,0.843137254901961,0.0980392156862745,0.0588235294117647,43,3,5,3.19834395912905,0.483299769943649,0.0881941914558411,6.375,1.10869565217391,8,46,21.5
"471",14,16,21.2,51,151,0.11843137254902,2.96078431372549,2.96078431372549,2.96078431372549,0.843137254901961,0.0980392156862745,0.0588235294117647,43,3,5,3.20698111357286,0.462903959191632,0.0871014297008514,6.375,1.10869565217391,8,46,21.5
"472",14,17,22.2,51,156,0.122352941176471,3.05882352941176,3.05882352941176,3.05882352941176,0.843137254901961,0.0980392156862745,0.0588235294117647,43,3,5,3.188739896915,0.445440411012869,0.0844838470220566,6.375,1.10869565217391,8,46,21.5
"473",14,18,22.8,51,156,0.122352941176471,3.05882352941176,3.05882352941176,3.05882352941176,0.843137254901961,0.0980392156862745,0.0588235294117647,43,3,5,3.188739896915,0.445440411012869,0.0844838470220566,6.375,1.10869565217391,8,46,21.5
"474",14,19,23.9,51,156,0.122352941176471,3.05882352941176,3.05882352941176,3.05882352941176,0.843137254901961,0.0980392156862745,0.0588235294117647,43,3,5,3.188739896915,0.445440411012869,0.0844838470220566,6.375,1.10869565217391,8,46,21.5
"475",14,20,24.9,51,156,0.122352941176471,3.05882352941176,3.05882352941176,3.05882352941176,0.843137254901961,0.0980392156862745,0.0588235294117647,43,3,5,3.188739896915,0.445440411012869,0.0844838470220566,6.375,1.10869565217391,8,46,21.5
"476",14,21,26.7,52,157,0.118401206636501,3.01923076923077,3.01923076923077,3.01923076923077,0.846153846153846,0.0961538461538462,0.0576923076923077,44,3,5,3.2222288923801,0.456731973503229,0.0839790999889374,6.5,1.1063829787234,8,47,21.5
"477",14,22,28.3,52,157,0.118401206636501,3.01923076923077,3.01923076923077,3.01923076923077,0.846153846153846,0.0961538461538462,0.0576923076923077,44,3,5,3.2222288923801,0.456731973503229,0.0839790999889374,6.5,1.1063829787234,8,47,21.5
"478",14,23,30.3,53,161,0.116835994194485,3.0377358490566,3.0377358490566,3.0377358490566,0.830188679245283,0.0943396226415094,0.0754716981132075,44,4,5,3.1739366520459,0.478625273029437,0.148451074957848,5.88888888888889,1.10416666666667,9,48,19.4444444444444
"479",14,24,31.8,54,164,0.114605171208945,3.03703703703704,3.03703703703704,3.03703703703704,0.833333333333333,0.0925925925925926,0.0740740740740741,45,4,5,3.21533637067861,0.474200538907892,0.146192729473114,6,1.10204081632653,9,49,19.4444444444444
"480",14,25,32.6,55,165,0.111111111111111,3,3,3,0.836363636363636,0.0909090909090909,0.0727272727272727,46,4,5,3.22923884825738,0.484322104837853,0.155445367097855,6.11111111111111,1.1,9,50,19.4444444444444
"481",14,26,33.5,55,165,0.111111111111111,3,3,3,0.836363636363636,0.0909090909090909,0.0727272727272727,46,4,5,3.22923884825738,0.484322104837853,0.155445367097855,6.11111111111111,1.1,9,50,19.4444444444444
"482",14,27,35.5,55,165,0.111111111111111,3,3,3,0.836363636363636,0.0909090909090909,0.0727272727272727,46,4,5,3.22923884825738,0.484322104837853,0.155445367097855,6.11111111111111,1.1,9,50,19.4444444444444
"483",14,28,36.4,55,165,0.111111111111111,3,3,3,0.836363636363636,0.0909090909090909,0.0727272727272727,46,4,5,3.22923884825738,0.484322104837853,0.155445367097855,6.11111111111111,1.1,9,50,19.4444444444444
"484",14,29,37.6,55,165,0.111111111111111,3,3,3,0.836363636363636,0.0909090909090909,0.0727272727272727,46,4,5,3.22923884825738,0.484322104837853,0.155445367097855,6.11111111111111,1.1,9,50,19.4444444444444
"485",14,30,38.8,55,166,0.111784511784512,3.01818181818182,3.01818181818182,3.01818181818182,0.836363636363636,0.0909090909090909,0.0727272727272727,46,4,5,3.23029797014784,0.483473091184523,0.154666841030121,6.11111111111111,1.1,9,50,19.4444444444444
"486",14,31,40.8,56,169,0.10974025974026,3.01785714285714,3.01785714285714,3.01785714285714,0.839285714285714,0.0892857142857143,0.0714285714285714,47,4,5,3.27146409323261,0.479109935051389,0.152375608682632,6.22222222222222,1.09803921568627,9,51,19.4444444444444
"487",14,32,42,56,171,0.111038961038961,3.05357142857143,3.05357142857143,3.05357142857143,0.839285714285714,0.0892857142857143,0.0714285714285714,47,4,5,3.24940135652457,0.477314929534962,0.144506007432938,6.22222222222222,1.09803921568627,9,51,19.4444444444444
"488",14,33,42.7,57,174,0.109022556390977,3.05263157894737,3.05263157894737,3.05263157894737,0.842105263157895,0.087719298245614,0.0701754385964912,48,4,5,3.28720327448113,0.473185339535382,0.142439544200897,6.33333333333333,1.09615384615385,9,52,19.4444444444444
"489",14,34,44.7,57,175,0.109649122807018,3.07017543859649,3.07017543859649,3.07017543859649,0.842105263157895,0.087719298245614,0.0701754385964912,48,4,5,3.29177506679588,0.46821539485228,0.141763299703598,6.33333333333333,1.09615384615385,9,52,19.4444444444444
"490",14,35,45.7,57,175,0.109649122807018,3.07017543859649,3.07017543859649,3.07017543859649,0.842105263157895,0.087719298245614,0.0701754385964912,48,4,5,3.29177506679588,0.46821539485228,0.141763299703598,6.33333333333333,1.09615384615385,9,52,19.4444444444444
"491",15,1,2,35,61,0.102521008403361,1.74285714285714,1.74285714285714,1.74285714285714,0.914285714285714,0.0285714285714286,0.0571428571428571,32,2,1,3.91962218057786,0.290002352190272,0.0935232415795326,11.6666666666667,1.02941176470588,3,34,28.3333333333333
"492",15,2,3.2,36,62,0.0984126984126984,1.72222222222222,1.72222222222222,1.72222222222222,0.916666666666667,0.0277777777777778,0.0555555555555556,33,2,1,3.98339051936048,0.298053743296852,0.0920915752649307,12,1.02857142857143,3,35,28.3333333333333
"493",15,3,4.6,38,66,0.0938833570412518,1.73684210526316,1.73684210526316,1.73684210526316,0.921052631578947,0.0263157894736842,0.0526315789473684,35,2,1,4.1077730486547,0.289715679320719,0.0867768526077271,12.6666666666667,1.02702702702703,3,37,28.3333333333333
"494",15,4,5.2,39,67,0.0904183535762483,1.71794871794872,1.71794871794872,1.71794871794872,0.897435897435897,0.0256410256410256,0.0769230769230769,35,3,1,4.09851598753912,0.297070382108734,0.112274423241615,9.75,1.02631578947368,4,38,21.5
"495",15,5,6.1,40,68,0.0871794871794872,1.7,1.7,1.7,0.9,0.025,0.075,36,3,1,4.15347481392385,0.303763399702542,0.11072663962841,10,1.02564102564103,4,39,21.5
"496",15,6,7.1,41,70,0.0853658536585366,1.70731707317073,1.70731707317073,1.70731707317073,0.902439024390244,0.024390243902439,0.0731707317073171,37,3,1,4.22007834340665,0.299914953931672,0.107755079865456,10.25,1.025,4,40,21.5
"497",15,7,8.1,42,93,0.10801393728223,2.21428571428571,2.21428571428571,2.21428571428571,0.880952380952381,0.0476190476190476,0.0714285714285714,37,3,2,3.53992983991075,0.405602750268793,0.0813388675451279,8.4,1.05,5,40,26
"498",15,8,9,43,109,0.120708748615725,2.53488372093023,2.53488372093023,2.53488372093023,0.883720930232558,0.0465116279069767,0.0697674418604651,38,3,2,3.55707843641064,0.326092390511202,0.0699856579303741,8.6,1.04878048780488,5,41,26
"499",15,9,10.6,46,117,0.11304347826087,2.54347826086957,2.54347826086957,2.54347826086957,0.869565217391304,0.0652173913043478,0.0652173913043478,40,3,3,3.56766465660946,0.338784654921633,0.0921908318996429,7.66666666666667,1.06976744186047,6,43,22.8333333333333
"500",15,10,12.3,48,119,0.105496453900709,2.47916666666667,2.47916666666667,2.47916666666667,0.875,0.0625,0.0625,42,3,3,3.59045070418179,0.362591870413522,0.119906783103943,8,1.06666666666667,6,45,22.8333333333333
"501",15,11,13.5,50,151,0.123265306122449,3.02,3.02,3.02,0.84,0.1,0.06,42,3,5,3.16156431528111,0.461010800021397,0.0863778293132782,6.25,1.11111111111111,8,45,21.5
"502",15,12,14.3,50,153,0.124897959183673,3.06,3.06,3.06,0.84,0.1,0.06,42,3,5,3.1403726560504,0.454601127991777,0.0853303819894791,6.25,1.11111111111111,8,45,21.5
"503",15,13,16.3,51,157,0.123137254901961,3.07843137254902,3.07843137254902,3.07843137254902,0.843137254901961,0.0980392156862745,0.0588235294117647,43,3,5,3.18267246706568,0.449376486638407,0.0833096727728844,6.375,1.10869565217391,8,46,21.5
"504",15,14,17.3,51,157,0.123137254901961,3.07843137254902,3.07843137254902,3.07843137254902,0.843137254901961,0.0980392156862745,0.0588235294117647,43,3,5,3.18267246706568,0.449376486638407,0.0833096727728844,6.375,1.10869565217391,8,46,21.5
"505",15,15,18.4,51,157,0.123137254901961,3.07843137254902,3.07843137254902,3.07843137254902,0.843137254901961,0.0980392156862745,0.0588235294117647,43,3,5,3.18267246706568,0.449376486638407,0.0833096727728844,6.375,1.10869565217391,8,46,21.5
"506",15,16,19.2,52,158,0.119155354449472,3.03846153846154,3.03846153846154,3.03846153846154,0.846153846153846,0.0961538461538462,0.0576923076923077,44,3,5,3.19750138871087,0.460674388481082,0.0940354466438293,6.5,1.1063829787234,8,47,21.5
"507",15,17,19.9,52,158,0.119155354449472,3.03846153846154,3.03846153846154,3.03846153846154,0.846153846153846,0.0961538461538462,0.0576923076923077,44,3,5,3.19750138871087,0.460674388481082,0.0940354466438293,6.5,1.1063829787234,8,47,21.5
"508",15,18,21.1,52,160,0.120663650075415,3.07692307692308,3.07692307692308,3.07692307692308,0.846153846153846,0.0961538461538462,0.0576923076923077,44,3,5,3.18293550537433,0.449809327796289,0.0929492563009262,6.5,1.1063829787234,8,47,21.5
"509",15,19,21.8,53,163,0.118287373004354,3.07547169811321,3.07547169811321,3.07547169811321,0.849056603773585,0.0943396226415094,0.0566037735849057,45,3,5,3.22191560004557,0.445686707580782,0.0913658812642097,6.625,1.10416666666667,8,48,21.5
"510",15,20,23.7,54,164,0.114605171208945,3.03703703703704,3.03703703703704,3.03703703703704,0.851851851851852,0.0925925925925926,0.0555555555555556,46,3,5,3.25893891963816,0.456619348092903,0.0908499211072922,6.75,1.10204081632653,8,49,21.5
"511",15,21,25,54,165,0.115303983228512,3.05555555555556,3.05555555555556,3.05555555555556,0.851851851851852,0.0925925925925926,0.0555555555555556,46,3,5,3.25751180013537,0.455867716579593,0.0903397798538208,6.75,1.10204081632653,8,49,21.5
"512",15,22,26.5,55,168,0.113131313131313,3.05454545454545,3.05454545454545,3.05454545454545,0.854545454545454,0.0909090909090909,0.0545454545454545,47,3,5,3.29762063937717,0.451782998483773,0.0888428390026093,6.875,1.1,8,50,21.5
"513",15,23,27.4,55,168,0.113131313131313,3.05454545454545,3.05454545454545,3.05454545454545,0.854545454545454,0.0909090909090909,0.0545454545454545,47,3,5,3.29762063937717,0.451782998483773,0.0888428390026093,6.875,1.1,8,50,21.5
"514",15,24,29.4,56,172,0.111688311688312,3.07142857142857,3.07142857142857,3.07142857142857,0.839285714285714,0.0892857142857143,0.0714285714285714,47,4,5,3.25158287443834,0.472249737056734,0.143810838460922,6.22222222222222,1.09803921568627,9,51,19.4444444444444
"515",15,25,30.4,56,172,0.111688311688312,3.07142857142857,3.07142857142857,3.07142857142857,0.839285714285714,0.0892857142857143,0.0714285714285714,47,4,5,3.25158287443834,0.472249737056734,0.143810838460922,6.22222222222222,1.09803921568627,9,51,19.4444444444444
"516",15,26,31.4,56,172,0.111688311688312,3.07142857142857,3.07142857142857,3.07142857142857,0.839285714285714,0.0892857142857143,0.0714285714285714,47,4,5,3.25158287443834,0.472249737056734,0.143810838460922,6.22222222222222,1.09803921568627,9,51,19.4444444444444
"517",15,27,32.5,56,172,0.111688311688312,3.07142857142857,3.07142857142857,3.07142857142857,0.839285714285714,0.0892857142857143,0.0714285714285714,47,4,5,3.25158287443834,0.472249737056734,0.143810838460922,6.22222222222222,1.09803921568627,9,51,19.4444444444444
"518",15,28,33.5,56,172,0.111688311688312,3.07142857142857,3.07142857142857,3.07142857142857,0.839285714285714,0.0892857142857143,0.0714285714285714,47,4,5,3.25158287443834,0.472249737056734,0.143810838460922,6.22222222222222,1.09803921568627,9,51,19.4444444444444
"519",15,29,35.5,56,173,0.112337662337662,3.08928571428571,3.08928571428571,3.08928571428571,0.839285714285714,0.0892857142857143,0.0714285714285714,47,4,5,3.25652019403293,0.467159189174544,0.143122047185898,6.22222222222222,1.09803921568627,9,51,19.4444444444444
"520",15,30,37.4,56,173,0.112337662337662,3.08928571428571,3.08928571428571,3.08928571428571,0.839285714285714,0.0892857142857143,0.0714285714285714,47,4,5,3.25652019403293,0.467159189174544,0.143122047185898,6.22222222222222,1.09803921568627,9,51,19.4444444444444
"521",15,31,38.5,56,174,0.112987012987013,3.10714285714286,3.10714285714286,3.10714285714286,0.839285714285714,0.0892857142857143,0.0714285714285714,47,4,5,3.26006456910401,0.457948323795603,0.142439544200897,6.22222222222222,1.09803921568627,9,51,19.4444444444444
"522",15,32,40.5,56,174,0.112987012987013,3.10714285714286,3.10714285714286,3.10714285714286,0.839285714285714,0.0892857142857143,0.0714285714285714,47,4,5,3.26006456910401,0.457948323795603,0.142439544200897,6.22222222222222,1.09803921568627,9,51,19.4444444444444
"523",15,33,42.4,56,174,0.112987012987013,3.10714285714286,3.10714285714286,3.10714285714286,0.839285714285714,0.0892857142857143,0.0714285714285714,47,4,5,3.26006456910401,0.457948323795603,0.142439544200897,6.22222222222222,1.09803921568627,9,51,19.4444444444444
"524",15,34,43.9,56,174,0.112987012987013,3.10714285714286,3.10714285714286,3.10714285714286,0.839285714285714,0.0892857142857143,0.0714285714285714,47,4,5,3.26006456910401,0.457948323795603,0.142439544200897,6.22222222222222,1.09803921568627,9,51,19.4444444444444
"525",15,35,45.7,57,175,0.109649122807018,3.07017543859649,3.07017543859649,3.07017543859649,0.842105263157895,0.087719298245614,0.0701754385964912,48,4,5,3.29177506679588,0.46821539485228,0.141763299703598,6.33333333333333,1.09615384615385,9,52,19.4444444444444
"526",16,1,1.8,33,31,0.0587121212121212,0.939393939393939,0.939393939393939,0.939393939393939,0.939393939393939,0.0606060606060606,0,31,0,2,5.03497135289305,0.257938477285798,0.224765881896019,16.5,1.06451612903226,2,31,21.5
"527",16,2,3,41,67,0.0817073170731707,1.63414634146341,1.63414634146341,1.63414634146341,0.902439024390244,0.0487804878048781,0.0487804878048781,37,2,2,3.95105948044877,0.355665722951359,0.166852325201035,10.25,1.05128205128205,4,39,23.5
"528",16,3,4,45,116,0.117171717171717,2.57777777777778,2.57777777777778,2.57777777777778,0.888888888888889,0.0444444444444444,0.0666666666666667,40,3,2,3.46432394184112,0.335844994512979,0.103634044528008,9,1.04651162790698,5,43,27.2
"529",16,4,5.1,47,121,0.111933395004625,2.57446808510638,2.57446808510638,2.57446808510638,0.872340425531915,0.0638297872340425,0.0638297872340425,41,3,3,3.52459550166769,0.350661103248914,0.114165730774403,7.83333333333333,1.06818181818182,6,44,22.8333333333333
"530",16,5,5.9,49,147,0.125,3,3,3,0.857142857142857,0.0816326530612245,0.0612244897959184,42,3,4,3.15201287833428,0.440958551844098,0.0770975351333618,7,1.08888888888889,7,45,24.2857142857143
"531",16,6,7.9,49,147,0.125,3,3,3,0.857142857142857,0.0816326530612245,0.0612244897959184,42,3,4,3.15201287833428,0.440958551844098,0.0770975351333618,7,1.08888888888889,7,45,24.2857142857143
"532",16,7,9.4,50,149,0.121632653061224,2.98,2.98,2.98,0.84,0.1,0.06,42,3,5,3.15849059747082,0.46225377533759,0.0881941914558411,6.25,1.11111111111111,8,45,21.5
"533",16,8,10.8,51,151,0.11843137254902,2.96078431372549,2.96078431372549,2.96078431372549,0.843137254901961,0.0980392156862745,0.0588235294117647,43,3,5,3.19771940793246,0.462903959191632,0.0871014297008514,6.375,1.10869565217391,8,46,21.5
"534",16,9,12.8,51,151,0.11843137254902,2.96078431372549,2.96078431372549,2.96078431372549,0.843137254901961,0.0980392156862745,0.0588235294117647,43,3,5,3.19771940793246,0.462903959191632,0.0871014297008514,6.375,1.10869565217391,8,46,21.5
"535",16,10,13.4,51,151,0.11843137254902,2.96078431372549,2.96078431372549,2.96078431372549,0.843137254901961,0.0980392156862745,0.0588235294117647,43,3,5,3.19771940793246,0.462903959191632,0.0871014297008514,6.375,1.10869565217391,8,46,21.5
"536",16,11,14.5,51,151,0.11843137254902,2.96078431372549,2.96078431372549,2.96078431372549,0.843137254901961,0.0980392156862745,0.0588235294117647,43,3,5,3.19771940793246,0.462903959191632,0.0871014297008514,6.375,1.10869565217391,8,46,21.5
"537",16,12,15.8,51,154,0.12078431372549,3.01960784313725,3.01960784313725,3.01960784313725,0.843137254901961,0.0980392156862745,0.0588235294117647,43,3,5,3.18645011382258,0.461218183566176,0.0855118632316589,6.375,1.10869565217391,8,46,21.5
"538",16,13,17.4,52,156,0.117647058823529,3,3,3,0.846153846153846,0.0961538461538462,0.0576923076923077,44,3,5,3.2277392480798,0.462068853389115,0.0844838470220566,6.5,1.1063829787234,8,47,21.5
"539",16,14,19.1,52,156,0.117647058823529,3,3,3,0.846153846153846,0.0961538461538462,0.0576923076923077,44,3,5,3.2277392480798,0.462068853389115,0.0844838470220566,6.5,1.1063829787234,8,47,21.5
"540",16,15,21,52,158,0.119155354449472,3.03846153846154,3.03846153846154,3.03846153846154,0.846153846153846,0.0961538461538462,0.0576923076923077,44,3,5,3.22264288620232,0.456040795223567,0.0834802389144897,6.5,1.1063829787234,8,47,21.5
"541",16,16,22.9,52,158,0.119155354449472,3.03846153846154,3.03846153846154,3.03846153846154,0.846153846153846,0.0961538461538462,0.0576923076923077,44,3,5,3.22264288620232,0.456040795223567,0.0834802389144897,6.5,1.1063829787234,8,47,21.5
"542",16,17,23.8,52,158,0.119155354449472,3.03846153846154,3.03846153846154,3.03846153846154,0.846153846153846,0.0961538461538462,0.0576923076923077,44,3,5,3.22264288620232,0.456040795223567,0.0834802389144897,6.5,1.1063829787234,8,47,21.5
"543",16,18,24.8,52,158,0.119155354449472,3.03846153846154,3.03846153846154,3.03846153846154,0.846153846153846,0.0961538461538462,0.0576923076923077,44,3,5,3.22264288620232,0.456040795223567,0.0834802389144897,6.5,1.1063829787234,8,47,21.5
"544",16,19,25.5,52,158,0.119155354449472,3.03846153846154,3.03846153846154,3.03846153846154,0.846153846153846,0.0961538461538462,0.0576923076923077,44,3,5,3.22264288620232,0.456040795223567,0.0834802389144897,6.5,1.1063829787234,8,47,21.5
"545",16,20,26.4,52,158,0.119155354449472,3.03846153846154,3.03846153846154,3.03846153846154,0.846153846153846,0.0961538461538462,0.0576923076923077,44,3,5,3.22264288620232,0.456040795223567,0.0834802389144897,6.5,1.1063829787234,8,47,21.5
"546",16,21,27.4,52,158,0.119155354449472,3.03846153846154,3.03846153846154,3.03846153846154,0.846153846153846,0.0961538461538462,0.0576923076923077,44,3,5,3.22264288620232,0.456040795223567,0.0834802389144897,6.5,1.1063829787234,8,47,21.5
"547",16,22,28.9,53,161,0.116835994194485,3.0377358490566,3.0377358490566,3.0377358490566,0.849056603773585,0.0943396226415094,0.0566037735849057,45,3,5,3.26392776303557,0.451745740058537,0.0820184051990509,6.625,1.10416666666667,8,48,21.5
"548",16,23,29.8,53,161,0.116835994194485,3.0377358490566,3.0377358490566,3.0377358490566,0.849056603773585,0.0943396226415094,0.0566037735849057,45,3,5,3.26392776303557,0.451745740058537,0.0820184051990509,6.625,1.10416666666667,8,48,21.5
"549",16,24,30.5,54,165,0.115303983228512,3.05555555555556,3.05555555555556,3.05555555555556,0.851851851851852,0.0925925925925926,0.0555555555555556,46,3,5,3.30004040064293,0.446913632362931,0.080146923661232,6.75,1.10204081632653,8,49,21.5
"550",16,25,32.5,55,168,0.113131313131313,3.05454545454545,3.05454545454545,3.05454545454545,0.854545454545454,0.0909090909090909,0.0545454545454545,47,3,5,3.3400809994634,0.442909409784764,0.0787981972098351,6.875,1.1,8,50,21.5
"551",16,26,34.4,55,168,0.113131313131313,3.05454545454545,3.05454545454545,3.05454545454545,0.854545454545454,0.0909090909090909,0.0545454545454545,47,3,5,3.3400809994634,0.442909409784764,0.0787981972098351,6.875,1.1,8,50,21.5
"552",16,27,35.2,56,169,0.10974025974026,3.01785714285714,3.01785714285714,3.01785714285714,0.857142857142857,0.0892857142857143,0.0535714285714286,48,3,5,3.3540246471089,0.45342027901545,0.0890024602413177,7,1.09803921568627,8,51,21.5
"553",16,28,36.2,56,169,0.10974025974026,3.01785714285714,3.01785714285714,3.01785714285714,0.857142857142857,0.0892857142857143,0.0535714285714286,48,3,5,3.3540246471089,0.45342027901545,0.0890024602413177,7,1.09803921568627,8,51,21.5
"554",16,29,37.2,56,169,0.10974025974026,3.01785714285714,3.01785714285714,3.01785714285714,0.857142857142857,0.0892857142857143,0.0535714285714286,48,3,5,3.3540246471089,0.45342027901545,0.0890024602413177,7,1.09803921568627,8,51,21.5
"555",16,30,38.4,56,169,0.10974025974026,3.01785714285714,3.01785714285714,3.01785714285714,0.857142857142857,0.0892857142857143,0.0535714285714286,48,3,5,3.3540246471089,0.45342027901545,0.0890024602413177,7,1.09803921568627,8,51,21.5
"556",16,31,40.4,57,173,0.108395989974937,3.03508771929825,3.03508771929825,3.03508771929825,0.842105263157895,0.087719298245614,0.0701754385964912,48,4,5,3.30710953193682,0.474058926099715,0.149420320987701,6.33333333333333,1.09615384615385,9,52,19.4444444444444
