"","replicate","area","area_original","species","links","connectances","links_per_sp","indegree","outdegree","basal","top","intermediate","S_basal","S_intermediate","S_top","sd_gen","sd_vul","modularity","normalised_indegree","normalised_outdegree","consumers","resources","potential_indegree"
"1391",40,26,34.3,56,171,0.111038961038961,3.05357142857143,3.05357142857143,3.05357142857143,0.839285714285714,0.0892857142857143,0.0714285714285714,47,4,5,3.25299991548609,0.473212069684934,0.144506007432938,6.22222222222222,1.09803921568627,9,51,19.4444444444444
"1392",40,27,35.6,56,172,0.111688311688312,3.07142857142857,3.07142857142857,3.07142857142857,0.839285714285714,0.0892857142857143,0.0714285714285714,47,4,5,3.25158287443834,0.472249737056734,0.143810838460922,6.22222222222222,1.09803921568627,9,51,19.4444444444444
"1393",40,28,37.5,56,172,0.111688311688312,3.07142857142857,3.07142857142857,3.07142857142857,0.839285714285714,0.0892857142857143,0.0714285714285714,47,4,5,3.25158287443834,0.472249737056734,0.143810838460922,6.22222222222222,1.09803921568627,9,51,19.4444444444444
"1394",40,29,38.5,56,172,0.111688311688312,3.07142857142857,3.07142857142857,3.07142857142857,0.839285714285714,0.0892857142857143,0.0714285714285714,47,4,5,3.25158287443834,0.472249737056734,0.143810838460922,6.22222222222222,1.09803921568627,9,51,19.4444444444444
"1395",40,30,39.5,56,171,0.111038961038961,3.05357142857143,3.05357142857143,3.05357142857143,0.839285714285714,0.0892857142857143,0.0714285714285714,47,4,5,3.25299991548609,0.473212069684934,0.144506007432938,6.22222222222222,1.09803921568627,9,51,19.4444444444444
"1396",40,31,40.6,56,174,0.112987012987013,3.10714285714286,3.10714285714286,3.10714285714286,0.839285714285714,0.0892857142857143,0.0714285714285714,47,4,5,3.26006456910401,0.457948323795603,0.142439544200897,6.22222222222222,1.09803921568627,9,51,19.4444444444444
"1397",40,32,41.8,56,171,0.111038961038961,3.05357142857143,3.05357142857143,3.05357142857143,0.839285714285714,0.0892857142857143,0.0714285714285714,47,4,5,3.25299991548609,0.473212069684934,0.144506007432938,6.22222222222222,1.09803921568627,9,51,19.4444444444444
"1398",40,33,42.8,56,171,0.111038961038961,3.05357142857143,3.05357142857143,3.05357142857143,0.839285714285714,0.0892857142857143,0.0714285714285714,47,4,5,3.25299991548609,0.473212069684934,0.144506007432938,6.22222222222222,1.09803921568627,9,51,19.4444444444444
"1399",40,34,44.3,57,175,0.109649122807018,3.07017543859649,3.07017543859649,3.07017543859649,0.842105263157895,0.087719298245614,0.0701754385964912,48,4,5,3.29177506679588,0.46821539485228,0.141763299703598,6.33333333333333,1.09615384615385,9,52,19.4444444444444
"1400",40,35,45.7,57,175,0.109649122807018,3.07017543859649,3.07017543859649,3.07017543859649,0.842105263157895,0.087719298245614,0.0701754385964912,48,4,5,3.29177506679588,0.46821539485228,0.141763299703598,6.33333333333333,1.09615384615385,9,52,19.4444444444444
"1401",41,1,0.6,32,72,0.145161290322581,2.25,2.25,2.25,0.75,0.15625,0.09375,24,3,5,2.55937069126857,0.597352448917553,0.240451395511627,4,1.18518518518519,8,27,17.25
"1402",41,2,1.8,39,66,0.0890688259109312,1.69230769230769,1.69230769230769,1.69230769230769,0.82051282051282,0.0769230769230769,0.0769230769230769,32,3,3,3.60496311016678,0.561467504870641,0.239325046539307,6.5,1.11428571428571,6,35,15.3333333333333
"1403",41,3,3.1,45,97,0.097979797979798,2.15555555555556,2.15555555555556,2.15555555555556,0.844444444444444,0.0888888888888889,0.0666666666666667,38,3,4,3.37440835627465,0.473885415606466,0.177011340856552,6.42857142857143,1.09756097560976,7,41,17.7142857142857
"1404",41,4,4,48,114,0.101063829787234,2.375,2.375,2.375,0.833333333333333,0.0833333333333333,0.0833333333333333,40,4,4,3.31152964071363,0.456513471880996,0.210026174783707,6,1.09090909090909,8,44,16.375
"1405",41,5,5,48,109,0.0966312056737589,2.27083333333333,2.27083333333333,2.27083333333333,0.833333333333333,0.104166666666667,0.0625,40,3,5,3.33861716421815,0.495391154881244,0.233734548091888,6,1.11627906976744,8,43,16.625
"1406",41,6,6,48,122,0.108156028368794,2.54166666666667,2.54166666666667,2.54166666666667,0.833333333333333,0.0833333333333333,0.0833333333333333,40,4,4,3.43375208676078,0.413509868021395,0.162691503763199,6,1.09090909090909,8,44,17.75
"1407",41,7,6.9,48,73,0.0647163120567376,1.52083333333333,1.52083333333333,1.52083333333333,0.833333333333333,0.0833333333333333,0.0625,40,3,4,3.94284880549408,0.507325668061853,0.283261388540268,6.85714285714286,1.11627906976744,7,43,12.7142857142857
