"","r","area","area_original","model","a","a.std.err","a.tval","a.pval","b","b.std.err","b.tval","b.pval","fraction"
"1457",42,23,30.5,"mod1",0.178707504525278,0.0630341949192539,2.83508823669756,0.0252215284904141,56.3515614435305,26.4164762492237,2.13319751324466,0.0703373060691407,0.42
"1527",44,23,29.1,"mod1",0.164286074060223,0.0615612427940764,2.66866077752463,0.0320618809251343,45.9776213514348,18.6152334856573,2.46989227327498,0.0428397467280758,0.42
"1597",46,23,31.3,"mod1",0.175390613469711,0.063163710812605,2.77676234048476,0.0274257599249299,53.4455777421792,24.3263221812487,2.19702663411143,0.0640113486889155,0.42
"1771",51,23,30.2,"mod1",0.179758865943415,0.0616814107166559,2.91431184622492,0.0225217477749564,57.9733637487598,26.993116142465,2.14770919529211,0.0688461144771231,0.42
"1841",53,23,30.4,"mod1",0.175390613469711,0.063163710812605,2.77676234048476,0.0274257599249299,53.4455777421792,24.3263221812487,2.19702663411143,0.0640113486889155,0.42
"1876",54,23,28.6,"mod1",0.179758865943415,0.0616814107166559,2.91431184622492,0.0225217477749564,57.9733637487598,26.993116142465,2.14770919529211,0.0688461144771231,0.42
"2016",58,23,29.5,"mod1",0.179758865943415,0.0616814107166559,2.91431184622492,0.0225217477749564,57.9733637487598,26.993116142465,2.14770919529211,0.0688461144771231,0.42
"2120",61,23,32.8,"mod1",0.176600422899896,0.0617487022761691,2.85998598173054,0.0243380875432291,55.0448960035837,24.8822528119835,2.21221512455148,0.0625922712889836,0.42
"2155",62,23,28.9,"mod1",0.174302419778067,0.0628927312666539,2.77142391922933,0.0276373712204292,52.6339026487223,23.6370051216852,2.22675852451521,0.0612631938984187,0.42
"2400",69,23,29.7,"mod1",0.176600422899896,0.0617487022761691,2.85998598173054,0.0243380875432291,55.0448960035837,24.8822528119835,2.21221512455148,0.0625922712889836,0.42
"2470",71,23,30.3,"mod1",0.175517413009286,0.0614596321540936,2.85581619768278,0.0244837408070315,54.2148318293935,24.1699803881381,2.24306478361896,0.0598068587521029,0.42
"2505",72,23,29.6,"mod1",0.178707504525278,0.0630341949192539,2.83508823669756,0.0252215284904141,56.3515614435305,26.4164762492237,2.13319751324466,0.0703373060691407,0.42
"2540",73,23,30,"mod1",0.178707504525278,0.0630341949192539,2.83508823669756,0.0252215284904141,56.3515614435305,26.4164762492237,2.13319751324466,0.0703373060691407,0.42
"2575",74,23,29.7,"mod1",0.17221228356034,0.0625810687944988,2.75182714002286,0.0284289667295492,51.0674763253476,22.4004340184928,2.27975387812524,0.0566568209243212,0.42
"2610",75,23,30.8,"mod1",0.176600422899896,0.0617487022761691,2.85998598173054,0.0243380875432291,55.0448960035837,24.8822528119835,2.21221512455148,0.0625922712889836,0.42
"2785",80,23,31.4,"mod1",0.176600422899896,0.0617487022761691,2.85998598173054,0.0243380875432291,55.0448960035837,24.8822528119835,2.21221512455148,0.0625922712889836,0.42
"2820",81,23,30.5,"mod1",0.18615408703871,0.064144834433968,2.90209006978326,0.0229175168768296,54.4942247470225,25.9639236432304,2.09884397658175,0.073997398418041,0.42
"2960",85,23,28.4,"mod1",0.17537238517692,0.064964696766516,2.69950286702962,0.0306610757163711,52.7094012741521,24.5267042106573,2.14906172559658,0.0687087546641644,0.42
"2995",86,23,31.6,"mod1",0.179758865943415,0.0616814107166559,2.91431184622492,0.0225217477749564,57.9733637487598,26.993116142465,2.14770919529211,0.0688461144771231,0.42
"3030",87,23,30.7,"mod1",0.178707504525278,0.0630341949192539,2.83508823669756,0.0252215284904141,56.3515614435305,26.4164762492237,2.13319751324466,0.0703373060691407,0.42
"3100",89,23,27.7,"mod1",0.176600422899896,0.0617487022761691,2.85998598173054,0.0243380875432291,55.0448960035837,24.8822528119835,2.21221512455148,0.0625922712889836,0.42
"3205",92,23,28.1,"mod1",0.17537238517692,0.064964696766516,2.69950286702962,0.0306610757163711,52.7094012741521,24.5267042106573,2.14906172559658,0.0687087546641644,0.42
"3415",98,23,32.8,"mod1",0.179758865943415,0.0616814107166559,2.91431184622492,0.0225217477749564,57.9733637487598,26.993116142465,2.14770919529211,0.0688461144771231,0.42
"3450",99,23,28.3,"mod1",0.178707504525278,0.0630341949192539,2.83508823669756,0.0252215284904141,56.3515614435305,26.4164762492237,2.13319751324466,0.0703373060691407,0.42
"3485",100,23,30,"mod1",0.178707504525278,0.0630341949192539,2.83508823669756,0.0252215284904141,56.3515614435305,26.4164762492237,2.13319751324466,0.0703373060691407,0.42
"59",2,24,31.7,"mod3",0.311022243717917,0.0341397849080878,9.11025785766551,1.69429100106239e-05,NA,NA,NA,NA,0.41
"94",3,24,33.9,"mod3",0.336575106407904,0.033277268016521,10.1142649763438,1.98493330408331e-05,NA,NA,NA,NA,0.41
"164",5,24,30.4,"mod3",0.326195528867384,0.0369647120764983,8.82451155557018,4.84769727424381e-05,NA,NA,NA,NA,0.41
"234",7,24,30.9,"mod3",0.343341312143017,0.0415904572418644,8.25529063425191,0.000425282875539098,NA,NA,NA,NA,0.41
"374",11,24,30.1,"mod3",0.314562643511579,0.0332556391793759,9.4589264038762,1.28378386045947e-05,NA,NA,NA,NA,0.41
