"","r","area","area_original","model","a","a.std.err","a.tval","a.pval","b","b.std.err","b.tval","b.pval"
"1625",47,15,21.8,"mod3",0.317073377679607,0.033695813863281,9.40987444215223,1.33417671120588e-05,NA,NA,NA,NA
"1626",47,16,23.5,"mod3",0.317073377679607,0.033695813863281,9.40987444215223,1.33417671120588e-05,NA,NA,NA,NA
"1627",47,17,24.5,"mod3",0.317073377679607,0.033695813863281,9.40987444215223,1.33417671120588e-05,NA,NA,NA,NA
"1628",47,18,25.4,"mod3",0.317073377679607,0.033695813863281,9.40987444215223,1.33417671120588e-05,NA,NA,NA,NA
"1629",47,19,27.4,"mod3",0.317073377679607,0.033695813863281,9.40987444215223,1.33417671120588e-05,NA,NA,NA,NA
"1630",47,20,28.2,"mod1",0.177758674170775,0.0620618349502592,2.86421879587099,0.0241911659316625,55.9093933092317,25.6484156247557,2.17983808930749,0.0656564050641817
"1631",47,21,29.4,"mod1",0.177758674170775,0.0620618349502592,2.86421879587099,0.0241911659316625,55.9093933092317,25.6484156247557,2.17983808930749,0.0656564050641817
"1632",47,22,30.8,"mod1",0.177758674170775,0.0620618349502592,2.86421879587099,0.0241911659316625,55.9093933092317,25.6484156247557,2.17983808930749,0.0656564050641817
"1633",47,23,31.9,"mod1",0.177758674170775,0.0620618349502592,2.86421879587099,0.0241911659316625,55.9093933092317,25.6484156247557,2.17983808930749,0.0656564050641817
"1634",47,24,32.9,"mod1",0.177758674170775,0.0620618349502592,2.86421879587099,0.0241911659316625,55.9093933092317,25.6484156247557,2.17983808930749,0.0656564050641817
"1635",47,25,33.8,"mod1",0.177758674170775,0.0620618349502592,2.86421879587099,0.0241911659316625,55.9093933092317,25.6484156247557,2.17983808930749,0.0656564050641817
"1636",47,26,35.7,"mod1",0.177758674170775,0.0620618349502592,2.86421879587099,0.0241911659316625,55.9093933092317,25.6484156247557,2.17983808930749,0.0656564050641817
"1637",47,27,36.8,"mod1",0.177758674170775,0.0620618349502592,2.86421879587099,0.0241911659316625,55.9093933092317,25.6484156247557,2.17983808930749,0.0656564050641817
"1638",47,28,37.5,"mod1",0.179758865943415,0.0616814107166559,2.91431184622492,0.0225217477749564,57.9733637487598,26.993116142465,2.14770919529211,0.0688461144771231
"1639",47,29,38.5,"mod1",0.179758865943415,0.0616814107166559,2.91431184622492,0.0225217477749564,57.9733637487598,26.993116142465,2.14770919529211,0.0688461144771231
"1640",47,30,40.1,"mod1",0.179758865943415,0.0616814107166559,2.91431184622492,0.0225217477749564,57.9733637487598,26.993116142465,2.14770919529211,0.0688461144771231
