"","r","area","area_original","model","a","a.std.err","a.tval","a.pval","b","b.std.err","b.tval","b.pval","fraction"
"1790",56,1,1.4,"mod3",1.09788416080844,0.146173925118511,7.51080714237044,0.00168169728835703,NA,NA,NA,NA,0.636363636363636
"1923",60,1,1.9,"mod3",1.43074223092986,0.250657299016506,5.7079615736051,0.0106661370296518,NA,NA,NA,NA,0.636363636363636
"1956",61,1,1,"mod3",0.986029131568645,0.154752300365846,6.37166057782405,0.00311163900793731,NA,NA,NA,NA,0.636363636363636
"2021",63,1,1.2,"mod3",1.07601516406672,0.234880866629124,4.58111032843618,0.0195280971388575,NA,NA,NA,NA,0.636363636363636
"2082",65,1,1.3,"mod3",0.866185975180905,0.180523655865849,4.79818542908629,0.00489147099303192,NA,NA,NA,NA,0.636363636363636
"2111",66,1,1.9,"mod3",1.67572847338298,0.114089879680637,14.6877924498975,0.000684543410432289,NA,NA,NA,NA,0.636363636363636
"2145",67,1,1.2,"mod3",0.788772563775811,0.163872449605298,4.81333235498488,0.00856449308391308,NA,NA,NA,NA,0.636363636363636
"2177",68,1,1.7,"mod3",1.52612781233741,0.281195385605424,5.42728611656127,0.0122754054254495,NA,NA,NA,NA,0.636363636363636
"2269",71,1,1.1,"mod3",1.11339640683646,0.205319697562658,5.42274521175292,0.00560678779045826,NA,NA,NA,NA,0.636363636363636
"2400",75,1,0.9,"mod3",0.861385277044591,0.200079662621456,4.30521156302778,0.0230657599502356,NA,NA,NA,NA,0.636363636363636
"2463",77,1,1.3,"mod3",0.833442719122003,0.167209745307642,4.98441473963486,0.00415992565757773,NA,NA,NA,NA,0.636363636363636
"2563",80,1,2,"mod3",1.10773521807255,0.240575685136309,4.6045186047996,0.0192613175380053,NA,NA,NA,NA,0.636363636363636
"2594",81,1,1.1,"mod3",0.796043494559436,0.162475361742283,4.89947205547457,0.00447651611704877,NA,NA,NA,NA,0.636363636363636
"2626",82,1,2,"mod3",0.832197592586755,0.157120984584198,5.2965400820843,0.0131338312385923,NA,NA,NA,NA,0.636363636363636
"2657",83,1,1.3,"mod3",0.752959671514368,0.15783022859783,4.77069366371508,0.00501172708064045,NA,NA,NA,NA,0.636363636363636
"2689",84,1,0.9,"mod3",1.04716016665702,0.265432738632014,3.9451055361666,0.0290381826401047,NA,NA,NA,NA,0.636363636363636
"2758",86,1,0.7,"mod3",0.927588877358866,0.156209520817702,5.93810718132457,0.00101839509546911,NA,NA,NA,NA,0.636363636363636
"2854",89,1,1.2,"mod3",1.29588675948699,0.11573345990141,11.1971659759495,0.000362219481383852,NA,NA,NA,NA,0.636363636363636
"2885",90,1,2,"mod3",1.85730441038647,0.113639654348006,16.3438055231911,0.000498412502617698,NA,NA,NA,NA,0.636363636363636
"2952",92,1,1.4,"mod3",0.875298247452806,0.236919052686998,3.69450340749587,0.0344088470756633,NA,NA,NA,NA,0.636363636363636
"2986",93,1,2,"mod3",1.03483293879389,0.219564273354126,4.71312077773623,0.00921836743718651,NA,NA,NA,NA,0.636363636363636
"3054",95,1,1.1,"mod3",1.21052611776313,0.147275804945248,8.21945001905209,0.00119425021212249,NA,NA,NA,NA,0.636363636363636
"3087",96,1,2,"mod3",0.996250148981056,0.147202599160677,6.76788422664746,0.00659158320132066,NA,NA,NA,NA,0.636363636363636
"3119",97,1,0.9,"mod3",0.980376786644769,0.136918905540385,7.16027332219363,0.00561044948127966,NA,NA,NA,NA,0.636363636363636
"3184",99,1,1,"mod3",1.03304389364424,0.206552912632607,5.0013523434632,0.0074832716203081,NA,NA,NA,NA,0.636363636363636
"2",1,2,2.2,"mod3",0.747620079599733,0.201258935827622,3.71471744360245,0.0205691188261143,NA,NA,NA,NA,0.895833333333333
"34",2,2,1.9,"mod3",0.868788941768864,0.156536487567468,5.55007305497647,0.00515654202583958,NA,NA,NA,NA,0.895833333333333
"65",3,2,3,"mod3",0.819056485769228,0.169744040066766,4.8252444412603,0.00477637876421762,NA,NA,NA,NA,0.895833333333333
"97",4,2,3.5,"mod3",0.888127251234007,0.180516139564214,4.91993266296323,0.00265698056417654,NA,NA,NA,NA,0.895833333333333
"127",5,2,3.5,"mod3",0.815178721185539,0.171138817023026,4.76326023146378,0.00504483207611001,NA,NA,NA,NA,0.895833333333333
"156",6,2,2.9,"mod3",1.28912830673709,0.26208924966025,4.91866151857889,0.00793700292265724,NA,NA,NA,NA,0.895833333333333
"186",7,2,3.1,"mod3",0.869448475089912,0.150299482632337,5.78477357248632,0.00443695008097688,NA,NA,NA,NA,0.895833333333333
"216",8,2,1.8,"mod3",0.618436233462784,0.164928947094675,3.74971309983431,0.0199520458106241,NA,NA,NA,NA,0.895833333333333
"249",9,2,2.1,"mod3",0.85340019451747,0.149511008296897,5.70794220598658,0.00465811486042348,NA,NA,NA,NA,0.895833333333333
"282",10,2,1.9,"mod3",0.795723283015386,0.23791580424501,3.34455832196812,0.0287137353247157,NA,NA,NA,NA,0.895833333333333
"315",11,2,3.5,"mod3",0.81773658241748,0.160001260685089,5.11081337057043,0.00219794265838057,NA,NA,NA,NA,0.895833333333333
"349",12,2,3.9,"mod3",0.829252593913589,0.180075931466128,4.60501626820445,0.00999306456998626,NA,NA,NA,NA,0.895833333333333
"379",13,2,2.9,"mod3",1.07052988062619,0.163681804779129,6.54031083094886,0.00282443373862746,NA,NA,NA,NA,0.895833333333333
"413",14,2,3,"mod3",0.913591878671913,0.158187800899724,5.77536240769315,0.00218840793394346,NA,NA,NA,NA,0.895833333333333
"477",16,2,3.1,"mod3",0.862176613538744,0.135611146885218,6.35771198269192,0.00071029503238167,NA,NA,NA,NA,0.895833333333333
"510",17,2,1.9,"mod3",1.10612643592495,0.229086224384106,4.82842841772241,0.0169336204417868,NA,NA,NA,NA,0.895833333333333
"542",18,2,3.6,"mod3",0.796324637649659,0.204281689935784,3.8981694242885,0.0175686571307759,NA,NA,NA,NA,0.895833333333333
"575",19,2,3,"mod3",1.03020548749515,0.219486915563809,4.69369886969707,0.0093520241735342,NA,NA,NA,NA,0.895833333333333
"606",20,2,2,"mod3",0.937883909031086,0.195192792421738,4.8049105573769,0.00861722661051082,NA,NA,NA,NA,0.895833333333333
"639",21,2,2.6,"mod3",0.876397749534113,0.176138868483065,4.97560678731382,0.00251273081399746,NA,NA,NA,NA,0.895833333333333
"669",22,2,3.1,"mod3",0.968279894071199,0.138703551014663,6.9809308196359,0.000928325996415842,NA,NA,NA,NA,0.895833333333333
"702",23,2,1.9,"mod3",0.74050972123861,0.154717557700081,4.78620353272434,0.003043424238961,NA,NA,NA,NA,0.895833333333333
"734",24,2,2.2,"mod3",1.07282423753893,0.285783712352531,3.75397264143429,0.0330261835935014,NA,NA,NA,NA,0.895833333333333
"769",25,2,2.1,"mod3",0.840006615617203,0.156037143570174,5.38337601161885,0.00298215925551364,NA,NA,NA,NA,0.895833333333333
"800",26,2,2.3,"mod3",0.818719511008679,0.161585654789855,5.06678338540284,0.00229525806156665,NA,NA,NA,NA,0.895833333333333
"832",27,2,1.9,"mod3",0.817021109911383,0.152459504549814,5.35893850845118,0.00172985800962556,NA,NA,NA,NA,0.895833333333333
"866",28,2,1.8,"mod3",0.757005863324729,0.16167815764599,4.68217769392368,0.00943242261724615,NA,NA,NA,NA,0.895833333333333
"900",29,2,1.7,"mod3",0.832921414246947,0.203895917234437,4.08503233190914,0.0150362260676582,NA,NA,NA,NA,0.895833333333333
"931",30,2,2.3,"mod3",0.917087431274147,0.173211385032234,5.29461404112368,0.00320619912286996,NA,NA,NA,NA,0.895833333333333
"964",31,2,3.3,"mod3",1.24088206432921,0.378730987528287,3.27642074504539,0.0465511602774479,NA,NA,NA,NA,0.895833333333333
"998",32,2,3.2,"mod3",1.20407480303249,0.157714395094913,7.63452697078076,0.00158092927266825,NA,NA,NA,NA,0.895833333333333
"1032",33,2,2.3,"mod3",0.982336960288511,0.188474410840125,5.21204420223276,0.00343249405955998,NA,NA,NA,NA,0.895833333333333
"1066",34,2,3,"mod3",0.835278987924803,0.148350424389162,5.63044555729511,0.00134279130196413,NA,NA,NA,NA,0.895833333333333
"1100",35,2,2.2,"mod3",1.14446389184764,0.208900128432166,5.47852172440991,0.00540386630159563,NA,NA,NA,NA,0.895833333333333
"1135",36,2,3.5,"mod3",1.09995657242956,0.215580855638371,5.10229245158347,0.00697146202926618,NA,NA,NA,NA,0.895833333333333
"1168",37,2,2.1,"mod3",1.15076046578065,0.181331318782335,6.34617601365372,0.00315810786829544,NA,NA,NA,NA,0.895833333333333
"1269",40,2,3.1,"mod3",0.860255303244425,0.154032585960804,5.58489165054548,0.00253824488799844,NA,NA,NA,NA,0.895833333333333
"1302",41,2,3,"mod3",1.11505450610905,0.195385216077589,5.7069543361267,0.00466104542414344,NA,NA,NA,NA,0.895833333333333
"1365",43,2,3.1,"mod3",0.909764449394673,0.203067199422363,4.48011521300611,0.0109888799645996,NA,NA,NA,NA,0.895833333333333
"1397",44,2,3.8,"mod3",0.807071213057627,0.169627910836989,4.75789160566398,0.00891900175913453,NA,NA,NA,NA,0.895833333333333
"1429",45,2,2.6,"mod3",0.888258695959551,0.19875814867769,4.46904291405917,0.00658508927420279,NA,NA,NA,NA,0.895833333333333
"1462",46,2,2.2,"mod3",0.96466917491717,0.135420345882582,7.12351728708179,0.000385082186599931,NA,NA,NA,NA,0.895833333333333
"1496",47,2,2.9,"mod3",0.793155429586426,0.169270362488239,4.6857312640394,0.00940753545985323,NA,NA,NA,NA,0.895833333333333
"1526",48,2,2.3,"mod3",0.901424736649513,0.204112528668299,4.41631262191852,0.00691571628540839,NA,NA,NA,NA,0.895833333333333
"1561",49,2,2.2,"mod3",0.86104322892607,0.154071517081165,5.58859447377591,0.00502912681540099,NA,NA,NA,NA,0.895833333333333
"1595",50,2,1.4,"mod3",0.809590090882259,0.187797257985408,4.310979295263,0.00503203120692624,NA,NA,NA,NA,0.895833333333333
"1625",51,2,2.4,"mod3",0.92797189763368,0.168776898350438,5.49821632405459,0.0015173893064909,NA,NA,NA,NA,0.895833333333333
"1657",52,2,2.6,"mod3",0.878118357030859,0.0951642811898349,9.22739441786123,9.14390454894426e-05,NA,NA,NA,NA,0.895833333333333
"1691",53,2,1.5,"mod3",1.30540899294745,0.130218484940929,10.0247594920154,0.000556648254773514,NA,NA,NA,NA,0.895833333333333
"1726",54,2,2.9,"mod3",0.997134997447219,0.209825061201465,4.75222069154939,0.00509446815898234,NA,NA,NA,NA,0.895833333333333
"1760",55,2,2.9,"mod3",0.726662675555382,0.174327524496648,4.16837603616264,0.0140496251484667,NA,NA,NA,NA,0.895833333333333
"1791",56,2,2.3,"mod3",0.85202535230898,0.147415184788847,5.77976653849734,0.00218101509981466,NA,NA,NA,NA,0.895833333333333
"1825",57,2,2.2,"mod3",0.747924883343513,0.169993014343751,4.3997389318075,0.0116935630838367,NA,NA,NA,NA,0.895833333333333
"1858",58,2,3.3,"mod3",1.13616988557261,0.303783948319274,3.74005898553436,0.0333432066304128,NA,NA,NA,NA,0.895833333333333
"1892",59,2,2.3,"mod3",1.13320756553041,0.195244301693457,5.80404936636565,0.0101790919914746,NA,NA,NA,NA,0.895833333333333
"1924",60,2,3.1,"mod3",1.06955717795801,0.252264844023938,4.23981860055187,0.0132654751186062,NA,NA,NA,NA,0.895833333333333
"1957",61,2,2.1,"mod3",1.12402668687099,0.194988653180329,5.76457485365299,0.00220664085952762,NA,NA,NA,NA,0.895833333333333
"1990",62,2,2.6,"mod3",1.3347830571493,0.166930324894311,7.99604899825354,0.00132638663220191,NA,NA,NA,NA,0.895833333333333
"2022",63,2,2.4,"mod3",0.740802876412554,0.180689234300284,4.09987279696712,0.0148545850905036,NA,NA,NA,NA,0.895833333333333
"2083",65,2,3.1,"mod3",0.810091291604611,0.192636418708318,4.2052862954809,0.00565258825921686,NA,NA,NA,NA,0.895833333333333
"2112",66,2,3.3,"mod3",0.950262571376004,0.190930574968016,4.97700576000041,0.00418647524955441,NA,NA,NA,NA,0.895833333333333
"2146",67,2,3.2,"mod3",0.688900028794783,0.137147313284209,5.02306616365996,0.00402456820967735,NA,NA,NA,NA,0.895833333333333
"2178",68,2,3.5,"mod3",1.10934003055977,0.127904266667128,8.67320582390605,0.00322499327837976,NA,NA,NA,NA,0.895833333333333
"2210",69,2,2,"mod3",1.19233059384726,0.176131289839714,6.76955579518166,0.00658694233063513,NA,NA,NA,NA,0.895833333333333
"2270",71,2,2.3,"mod3",1.03300800093476,0.189814660606214,5.44219291405432,0.00553499298673593,NA,NA,NA,NA,0.895833333333333
"2304",72,2,2.6,"mod3",1.22494816676679,0.213951146851173,5.72536387299143,0.00227443570795222,NA,NA,NA,NA,0.895833333333333
"2337",73,2,2,"mod3",0.78429746970206,0.171846216864587,4.56394958243439,0.00603511415354157,NA,NA,NA,NA,0.895833333333333
"2368",74,2,2.8,"mod3",1.23143526947118,0.185415217052919,6.64150056853059,0.00266772587566556,NA,NA,NA,NA,0.895833333333333
"2401",75,2,1.8,"mod3",0.719543053339688,0.141419674031781,5.08799824540669,0.00704128551810789,NA,NA,NA,NA,0.895833333333333
"2433",76,2,3,"mod3",0.877465175862073,0.178418480246835,4.91801731887938,0.00266210756173037,NA,NA,NA,NA,0.895833333333333
"2496",78,2,1.9,"mod3",0.760567925631724,0.152546682443368,4.98580443343357,0.00415496770337843,NA,NA,NA,NA,0.895833333333333
"2529",79,2,2.8,"mod3",0.848496414442263,0.191677336815399,4.42669137906187,0.00443886649951088,NA,NA,NA,NA,0.895833333333333
"2564",80,2,3,"mod3",0.819765546140284,0.124280192056286,6.59610781554807,0.00120351872508348,NA,NA,NA,NA,0.895833333333333
"2595",81,2,3.1,"mod3",0.890673909876553,0.159251569755428,5.59287366048834,0.0013899558907208,NA,NA,NA,NA,0.895833333333333
"2627",82,2,3.2,"mod3",0.816187691184099,0.127116927352146,6.42076321529589,0.00136032823145422,NA,NA,NA,NA,0.895833333333333
"2690",84,2,2.2,"mod3",0.913704490737058,0.179384139844745,5.0935634082693,0.0022354996607107,NA,NA,NA,NA,0.895833333333333
"2725",85,2,2.4,"mod3",0.923634892082708,0.214348857924796,4.30902642087677,0.0125556936980311,NA,NA,NA,NA,0.895833333333333
"2791",87,2,3.2,"mod3",1.01677452522978,0.291960189800806,3.48257934043505,0.0399806093159398,NA,NA,NA,NA,0.895833333333333
"2821",88,2,3.1,"mod3",1.25347606752844,0.173916435174755,7.20734682877394,0.00196458705832983,NA,NA,NA,NA,0.895833333333333
"2886",90,2,2.8,"mod3",0.74777226841954,0.164066704610431,4.55773321098326,0.00606946110882182,NA,NA,NA,NA,0.895833333333333
"2953",92,2,2.1,"mod3",0.793060663445648,0.16065270963055,4.93649105122121,0.00261312046028282,NA,NA,NA,NA,0.895833333333333
"2987",93,2,2.7,"mod3",1.10392674714649,0.250220387024454,4.41181775903259,0.0115842444384949,NA,NA,NA,NA,0.895833333333333
"3021",94,2,2.9,"mod3",0.959560180338148,0.16757160585556,5.72626952781757,0.00227284247564932,NA,NA,NA,NA,0.895833333333333
"3055",95,2,2.6,"mod3",0.95959692286507,0.209810042984362,4.57364628125353,0.0102325092974186,NA,NA,NA,NA,0.895833333333333
"3120",97,2,2.9,"mod3",0.903660355863391,0.155566726517634,5.80882799356814,0.00114236858080424,NA,NA,NA,NA,0.895833333333333
"3152",98,2,3.9,"mod3",0.709526154138634,0.173315899017922,4.09383188824048,0.0149282025826748,NA,NA,NA,NA,0.895833333333333
"3",1,3,3.1,"mod3",0.912943783206133,0.22955208852392,3.97706589853571,0.0164413427413677,NA,NA,NA,NA,0.891304347826087
"35",2,3,3.9,"mod3",0.781533348619382,0.166978042194075,4.68045581532822,0.00944451041662247,NA,NA,NA,NA,0.891304347826087
"66",3,3,5,"mod3",0.84682918538145,0.169535182219301,4.99500560471301,0.00412231458432236,NA,NA,NA,NA,0.891304347826087
"157",6,3,4.9,"mod3",0.736183085100608,0.192924115939113,3.81592048001375,0.0124247336339323,NA,NA,NA,NA,0.891304347826087
"187",7,3,4.2,"mod3",0.752898216545693,0.186328871416474,4.04069541570318,0.0155950420949342,NA,NA,NA,NA,0.891304347826087
"217",8,3,2.9,"mod3",0.917982135061337,0.124726284364335,7.35997339886949,0.000154607979215097,NA,NA,NA,NA,0.891304347826087
"250",9,3,3.3,"mod3",0.817181787772013,0.15979478672017,5.11394523278814,0.00219120100246063,NA,NA,NA,NA,0.891304347826087
"283",10,3,3.3,"mod3",0.866735418068043,0.177599663158343,4.88027624970935,0.00455190451895075,NA,NA,NA,NA,0.891304347826087
"316",11,3,5.5,"mod3",0.794992323964413,0.198836999695851,3.99821122417088,0.0103417646298382,NA,NA,NA,NA,0.891304347826087
"350",12,3,4.8,"mod3",0.850262508967058,0.171303770984665,4.96347806052195,0.00768705807149738,NA,NA,NA,NA,0.891304347826087
"380",13,3,3.8,"mod3",0.791821082240862,0.158240521406192,5.00390845027813,0.00409100506602111,NA,NA,NA,NA,0.891304347826087
"414",14,3,3.8,"mod3",0.995578568247191,0.133108225066144,7.47946693566431,0.00067479784951277,NA,NA,NA,NA,0.891304347826087
"444",15,3,3.6,"mod3",1.25428892143435,0.215035994747206,5.83292542678206,0.00430489043280077,NA,NA,NA,NA,0.891304347826087
"478",16,3,4.1,"mod3",0.77460499340074,0.14466480668294,5.3544812395072,0.00305301582388993,NA,NA,NA,NA,0.891304347826087
"511",17,3,3.1,"mod3",0.876589140513297,0.134618683152618,6.51164548623244,0.00033049639175565,NA,NA,NA,NA,0.891304347826087
"543",18,3,5.6,"mod3",0.769784560562143,0.155692223385358,4.94427109989192,0.00430617124025017,NA,NA,NA,NA,0.891304347826087
"576",19,3,3.9,"mod3",1.18150833464427,0.188107226389193,6.28103639250807,0.00328082117194901,NA,NA,NA,NA,0.891304347826087
"607",20,3,2.9,"mod3",0.939527773310394,0.20605480281881,4.55960142863812,0.0103419651172569,NA,NA,NA,NA,0.891304347826087
"670",22,3,5.1,"mod3",0.804275676140637,0.162735957086023,4.94221246823461,0.00431383130044,NA,NA,NA,NA,0.891304347826087
"703",23,3,3.5,"mod3",0.742780284695508,0.165986197310269,4.47495211488622,0.0110325728579173,NA,NA,NA,NA,0.891304347826087
"735",24,3,4.2,"mod3",0.969524319560993,0.269643278933191,3.59558125608319,0.0368772058720626,NA,NA,NA,NA,0.891304347826087
"801",26,3,3.4,"mod3",0.803906510881618,0.174443119648082,4.60841627060672,0.0057959052420199,NA,NA,NA,NA,0.891304347826087
"867",28,3,2.6,"mod3",0.790820036465537,0.228262361569242,3.46452227616004,0.0257115637442562,NA,NA,NA,NA,0.891304347826087
"901",29,3,3.6,"mod3",0.981906366700864,0.194908330197514,5.03778553592774,0.00397437825785864,NA,NA,NA,NA,0.891304347826087
"932",30,3,4.2,"mod3",0.780626808623605,0.196048032727893,3.98181403690535,0.0163763143544958,NA,NA,NA,NA,0.891304347826087
"965",31,3,4.5,"mod3",0.758476415075993,0.167024783432628,4.54110102398029,0.00616248025975793,NA,NA,NA,NA,0.891304347826087
"999",32,3,4.1,"mod3",0.767187994894743,0.213586383419112,3.59193307463482,0.0229222799669285,NA,NA,NA,NA,0.891304347826087
"1033",33,3,3.9,"mod3",0.884809463342451,0.196616063014672,4.50018909836693,0.00639842170897835,NA,NA,NA,NA,0.891304347826087
"1067",34,3,3.9,"mod3",0.903338561336479,0.120330887741754,7.50712122456173,0.000289054905052622,NA,NA,NA,NA,0.891304347826087
"1101",35,3,4.1,"mod3",1.15383817309563,0.19505322250829,5.91550428266619,0.00408944748047059,NA,NA,NA,NA,0.891304347826087
"1136",36,3,5.5,"mod3",0.839413473153616,0.192126539426045,4.3690656983739,0.00722840455499053,NA,NA,NA,NA,0.891304347826087
"1169",37,3,4.1,"mod3",1.0872983645976,0.12064900481644,9.01207901591778,0.000280884559432864,NA,NA,NA,NA,0.891304347826087
"1201",38,3,4,"mod3",0.692943401225621,0.153177079653735,4.52380606022818,0.00626096701499336,NA,NA,NA,NA,0.891304347826087
"1236",39,3,3.7,"mod3",0.713829666699605,0.178270031150539,4.00420453226271,0.0102804330622936,NA,NA,NA,NA,0.891304347826087
"1270",40,3,4.9,"mod3",0.777056108317893,0.180808012869948,4.29768623626662,0.00773241183792556,NA,NA,NA,NA,0.891304347826087
"1303",41,3,3.6,"mod3",1.10775014584141,0.219973851255138,5.03582648356048,0.00730347650330989,NA,NA,NA,NA,0.891304347826087
"1366",43,3,5,"mod3",1.09562584397237,0.120993402251786,9.0552527954573,0.000274577187703172,NA,NA,NA,NA,0.891304347826087
"1398",44,3,4.9,"mod3",0.934227192020266,0.158785735196898,5.88357128467368,0.0010687167634218,NA,NA,NA,NA,0.891304347826087
"1430",45,3,4.6,"mod3",0.778808143674841,0.148157876732344,5.25660977905213,0.00190761825311756,NA,NA,NA,NA,0.891304347826087
"1463",46,3,4.2,"mod3",0.813688973862222,0.142109529071185,5.72578756104828,0.00460556253627173,NA,NA,NA,NA,0.891304347826087
"1497",47,3,4.9,"mod3",0.895415272663022,0.149880302229712,5.97420247585754,0.000986578677404502,NA,NA,NA,NA,0.891304347826087
"1527",48,3,4.1,"mod3",0.806009151314599,0.152852212365919,5.27312715229178,0.00326336079076274,NA,NA,NA,NA,0.891304347826087
"1562",49,3,3.7,"mod3",0.857532444386778,0.178417084417672,4.80633593574092,0.00485646699769375,NA,NA,NA,NA,0.891304347826087
"1596",50,3,3.3,"mod3",0.861429185480849,0.170665678279821,5.04746586521316,0.0023394901729955,NA,NA,NA,NA,0.891304347826087
"1692",53,3,3.5,"mod3",1.10078478706418,0.239707681358717,4.59219654883266,0.0194011559763939,NA,NA,NA,NA,0.891304347826087
"1727",54,3,4,"mod3",0.916048823561205,0.156847280576732,5.84038703248705,0.00208218150854758,NA,NA,NA,NA,0.891304347826087
"1761",55,3,3.6,"mod3",0.796942695847735,0.118142522018177,6.74560422643697,0.00108646529661129,NA,NA,NA,NA,0.891304347826087
"1826",57,3,3.8,"mod3",0.922097324400326,0.157117602699558,5.86883524542803,0.00108279768323143,NA,NA,NA,NA,0.891304347826087
"1893",59,3,3.5,"mod3",1.101585596947,0.23027855773883,4.78370894695443,0.0173680188767753,NA,NA,NA,NA,0.891304347826087
"1925",60,3,4,"mod3",0.868842991325092,0.171094425014226,5.07814904695374,0.00384045560005093,NA,NA,NA,NA,0.891304347826087
"1958",61,3,3.3,"mod3",0.82936590268824,0.172246598979152,4.81499145761725,0.00481961327211622,NA,NA,NA,NA,0.891304347826087
