"","r","area","area_original","model","a","a.std.err","a.tval","a.pval","b","b.std.err","b.tval","b.pval"
"976",31,14,17.4,"mod3",0.802159973784862,0.145021804710692,5.53130596729998,0.00147138574962228,NA,NA,NA,NA
"977",31,15,18.9,"mod3",0.696374708092435,0.186430164031869,3.73531135215541,0.013496719917099,NA,NA,NA,NA
"978",31,16,19.9,"mod2",NA,NA,NA,NA,4.03771808558193,0.68052598661111,5.9332313019948,0.000579746898408104
"979",31,17,21.8,"mod2",NA,NA,NA,NA,4.16818663727199,0.842543290786828,4.94714833392054,0.00258532536430396
"980",31,18,22.8,"mod2",NA,NA,NA,NA,4.41449179495713,0.902772520864045,4.8899270779,0.00273860183174994
"981",31,19,23.9,"mod3",0.710499460863736,0.150033405810897,4.73560842682764,0.00517023633156747,NA,NA,NA,NA
"982",31,20,24.8,"mod3",0.770220367869862,0.140988384611755,5.4630058354867,0.00156815041259269,NA,NA,NA,NA
"983",31,21,26.8,"mod2",NA,NA,NA,NA,4.27903042317952,0.913107831708443,4.68622683388157,0.00224439679977603
"984",31,22,27.6,"mod2",NA,NA,NA,NA,4.60872809555264,0.979119870627504,4.70701109619905,0.00330208919959027
"985",31,23,28.6,"mod2",NA,NA,NA,NA,4.32230750156698,0.937442681323724,4.61074323548361,0.003650612396898
"986",31,24,29.6,"mod2",NA,NA,NA,NA,4.16777705231941,0.82351787016935,5.06094306303558,0.00230853001402167
"987",31,26,32.7,"mod2",NA,NA,NA,NA,4.32767065374207,0.90464139002542,4.7838521445724,0.00305076636096926
"988",31,27,34,"mod2",NA,NA,NA,NA,4.34457419833708,0.941239398585207,4.615801468646,0.00363129839958395
"989",31,28,35.1,"mod2",NA,NA,NA,NA,4.32567529777045,0.860443267714649,5.02726380701369,0.00238678523080014
"990",31,29,37.1,"mod2",NA,NA,NA,NA,4.38625451372061,1.02311778411615,4.28714521613931,0.00516498791660681
"991",31,30,37.9,"mod3",0.837823140326027,0.128128480426415,6.53892981121549,0.000322148080718572,NA,NA,NA,NA
"992",31,31,39,"mod2",NA,NA,NA,NA,4.77846096079154,1.15229092837269,4.14692231200662,0.00893673583559633
"993",31,32,39.7,"mod2",NA,NA,NA,NA,4.05283202100276,0.724485684425358,5.59408157832319,0.000821021483037829
"994",31,33,41.7,"mod2",NA,NA,NA,NA,4.16919772947324,0.761151273522926,5.47748900185958,0.00154704015282352
"995",31,34,43.7,"mod2",NA,NA,NA,NA,4.26829954803179,0.675115966767218,6.32232054660249,0.000395585840314805
"996",31,35,45.7,"mod3",0.777773677549434,0.163554019179967,4.75545438411764,0.00314103771392228,NA,NA,NA,NA
"997",32,1,2,"mod3",0.985907735522483,0.211475927784899,4.66203291244236,0.0186256361263889,NA,NA,NA,NA
"998",32,2,3.2,"mod3",1.20407480303249,0.157714395094913,7.63452697078076,0.00158092927266825,NA,NA,NA,NA
"999",32,3,4.1,"mod3",0.767187994894743,0.213586383419112,3.59193307463482,0.0229222799669285,NA,NA,NA,NA
"1000",32,4,4.8,"mod3",0.76201289036633,0.131397520211176,5.79929430282747,0.0011521735050238,NA,NA,NA,NA
"1001",32,5,6.5,"mod2",NA,NA,NA,NA,4.19333036256929,0.838091609056501,5.00342721160281,0.00244398976690318
"1002",32,6,7.5,"mod3",0.684145872171543,0.157877180876471,4.3334056788539,0.00747528178774013,NA,NA,NA,NA
"1003",32,7,8.6,"mod2",NA,NA,NA,NA,4.1490162599682,0.878206632172777,4.72441918333399,0.00324316451920262
"1004",32,8,9.7,"mod2",NA,NA,NA,NA,4.04331890333272,0.788408579485838,5.12845624532596,0.00135596865667492
"1005",32,9,10.7,"mod3",0.781377274834889,0.111300391360773,7.0204360045968,0.000416836078027273,NA,NA,NA,NA
"1006",32,10,12.6,"mod2",NA,NA,NA,NA,4.23709770067407,0.777535987224579,5.44939111538544,0.000956617758506366
"1007",32,11,14.5,"mod3",0.783010844845579,0.147316702286882,5.31515322221074,0.00180350656235901,NA,NA,NA,NA
"1008",32,12,15.2,"mod2",NA,NA,NA,NA,4.49422557745554,1.13673609537452,3.95362265326398,0.00750640032482778
"1009",32,13,17,"mod2",NA,NA,NA,NA,4.17957200804108,0.826374948552406,5.05771867281626,0.0023158946390468
"1010",32,14,19,"mod2",NA,NA,NA,NA,4.20759807989345,0.818332179427235,5.14167496485159,0.0021325233409978
"1011",32,15,20.1,"mod3",0.68996785013194,0.153581818031638,4.49250997920735,0.00644386797098883,NA,NA,NA,NA
"1012",32,16,21.1,"mod3",0.687905248217959,0.145744231262337,4.71994837984182,0.00524286538082308,NA,NA,NA,NA
"1013",32,17,22.1,"mod2",NA,NA,NA,NA,4.53645628752078,1.27487126094216,3.55836422586562,0.0162427109209771
"1014",32,18,24.1,"mod2",NA,NA,NA,NA,4.37687238347797,0.809832438698412,5.40466419264782,0.00165657563092608
"1015",32,19,25.5,"mod2",NA,NA,NA,NA,4.00318197393655,0.636789059407067,6.28651185945944,0.000409451039486659
"1016",32,20,26.5,"mod2",NA,NA,NA,NA,4.46988717016718,0.895092971887482,4.99376859226314,0.00246761053874016
"1017",32,21,27.1,"mod2",NA,NA,NA,NA,4.17040727283609,0.834223958960817,4.99914588647288,0.00245442824024311
"1018",32,22,29.1,"mod2",NA,NA,NA,NA,4.4974098625841,0.86427299535423,5.20369129518017,0.00124793862694007
"1019",32,23,30,"mod2",NA,NA,NA,NA,4.29210072442219,0.783576001299693,5.47758062689901,0.00154690763709903
"1020",32,24,31.6,"mod2",NA,NA,NA,NA,4.16806548656074,0.744654350674575,5.5973156979274,0.000818246263059778
"1021",32,25,32.8,"mod2",NA,NA,NA,NA,4.40997709125239,0.879509611880313,5.01413177489244,0.00241811011573895
"1022",32,26,33.6,"mod2",NA,NA,NA,NA,4.09725160519373,0.963244900721581,4.25359283202478,0.00535889596209865
"1023",32,27,34.5,"mod3",0.747980180706183,0.132145998100423,5.66025601575737,0.00130666610419338,NA,NA,NA,NA
"1024",32,28,35.8,"mod2",NA,NA,NA,NA,4.22899066140616,0.882574918677842,4.79165062580917,0.00302649255053194
"1025",32,29,37.3,"mod2",NA,NA,NA,NA,4.09637508135295,0.779777936879983,5.25325850811221,0.00118200712114911
"1026",32,30,38.8,"mod2",NA,NA,NA,NA,4.32199985088041,0.920778950108095,4.69385171150256,0.00334743581023811
"1027",32,31,39.6,"mod3",0.734600522633269,0.118624573833836,6.19265046770378,0.000816626884910298,NA,NA,NA,NA
"1028",32,32,40.6,"mod3",0.652361913525385,0.128340109638755,5.08307118765613,0.00382448786293457,NA,NA,NA,NA
"1029",32,33,41.8,"mod2",NA,NA,NA,NA,4.17551088263109,0.856460737410438,4.87530916508328,0.00277939168958807
"1030",32,35,45.7,"mod2",NA,NA,NA,NA,4.09475754592925,0.707503217415139,5.78761685478892,0.000671992613226996
"1031",33,1,1.1,"mod3",0.854914200650353,0.20168482039586,4.23886239416707,0.0240379689377327,NA,NA,NA,NA
"1032",33,2,2.3,"mod3",0.982336960288511,0.188474410840125,5.21204420223276,0.00343249405955998,NA,NA,NA,NA
"1033",33,3,3.9,"mod3",0.884809463342451,0.196616063014672,4.50018909836693,0.00639842170897835,NA,NA,NA,NA
"1034",33,4,5.1,"mod3",0.752201695812844,0.18474627355826,4.07153920523132,0.0152037019963531,NA,NA,NA,NA
"1035",33,5,7.1,"mod3",0.728886993430102,0.133107469917226,5.4759285401741,0.00541309940223752,NA,NA,NA,NA
"1036",33,6,7.8,"mod3",0.810610301204691,0.188528892494669,4.29966086618586,0.00509468471739794,NA,NA,NA,NA
"1037",33,7,8.8,"mod3",0.817098393930969,0.156297018980182,5.22785654686461,0.00338774628912478,NA,NA,NA,NA
"1038",33,8,9.8,"mod2",NA,NA,NA,NA,4.14926326715874,0.888783512049316,4.6684746182921,0.00343688493689185
"1039",33,9,11.3,"mod2",NA,NA,NA,NA,4.09567942859535,0.748605011762303,5.47108203156916,0.000934785252776567
"1040",33,10,12.2,"mod3",0.732760881250493,0.208894708626427,3.50780010689937,0.0171409002224366,NA,NA,NA,NA
"1041",33,11,13.6,"mod3",0.772735381976587,0.139302892144097,5.54715964674485,0.00144990944014239,NA,NA,NA,NA
"1042",33,12,14.7,"mod3",0.74208444205972,0.172565164471852,4.30031428608968,0.00771314832496577,NA,NA,NA,NA
