"","r","area","model","a","a.std.err","a.tval","a.pval","b","b.std.err","b.tval","b.pval","fraction"
"1",1,1,"mod2",NA,NA,NA,NA,35.0609508956777,8.44630565317992,4.15103979601753,0.150496337793629,0.97
"40",2,1,"mod2",NA,NA,NA,NA,45.1448438786833,22.2920281687167,2.02515641632092,0.180122705972002,0.97
"79",3,1,"mod2",NA,NA,NA,NA,43.4658688131729,2.85620583842251,15.2180449421598,0.0417731603605696,0.97
"118",4,1,"mod2",NA,NA,NA,NA,35.0609508956777,8.44630565317992,4.15103979601753,0.150496337793629,0.97
"196",6,1,"mod2",NA,NA,NA,NA,42.9201116706745,13.2502421290508,3.23919451830796,0.047880208114794,0.97
"235",7,1,"mod2",NA,NA,NA,NA,41.1475318978063,5.66541680415228,7.26293109937624,0.0871056120026167,0.97
"274",8,1,"mod2",NA,NA,NA,NA,21.2472836002652,10.3015769102155,2.06252729901918,0.175254200759313,0.97
"313",9,1,"mod2",NA,NA,NA,NA,42.9201116706745,13.2502421290508,3.23919451830796,0.047880208114794,0.97
"352",10,1,"mod2",NA,NA,NA,NA,41.7179828368794,11.25750521271,3.70579289537248,0.16779384501304,0.97
"391",11,1,"mod2",NA,NA,NA,NA,44.8542720709595,14.4720803416414,3.09936588327924,0.0902327973405224,0.97
"430",12,1,"mod2",NA,NA,NA,NA,42.9201116706745,13.2502421290508,3.23919451830796,0.047880208114794,0.97
"469",13,1,"mod2",NA,NA,NA,NA,24.0341437348233,8.43018414555869,2.8509630774181,0.104161029931582,0.97
"508",14,1,"mod2",NA,NA,NA,NA,35.0609508956777,8.44630565317992,4.15103979601753,0.150496337793629,0.97
"547",15,1,"mod2",NA,NA,NA,NA,27.3610307031496,5.34074281556839,5.12307588064185,0.0143979067667665,0.97
"586",16,1,"mod2",NA,NA,NA,NA,43.4658688131729,2.85620583842251,15.2180449421598,0.0417731603605696,0.97
"625",17,1,"mod2",NA,NA,NA,NA,34.0763663783021,5.65199433548321,6.02908714263401,0.104638791458296,0.97
"664",18,1,"mod2",NA,NA,NA,NA,13.4455994140735,4.03097880777461,3.3355668822026,0.0445341467925211,0.97
"703",19,1,"mod2",NA,NA,NA,NA,41.0673322743249,12.3731291014769,3.3190740949614,0.0450852558299383,0.97
"742",20,1,"mod2",NA,NA,NA,NA,42.9201116706745,13.2502421290508,3.23919451830796,0.047880208114794,0.97
"781",21,1,"mod2",NA,NA,NA,NA,41.7179828368794,11.25750521271,3.70579289537248,0.16779384501304,0.97
"820",22,1,"mod2",NA,NA,NA,NA,27.3610307031496,5.34074281556839,5.12307588064185,0.0143979067667665,0.97
"859",23,1,"mod2",NA,NA,NA,NA,45.1448438786833,22.2920281687167,2.02515641632092,0.180122705972002,0.97
"898",24,1,"mod2",NA,NA,NA,NA,41.9973847622403,8.45890303784683,4.96487364547573,0.126531847262869,0.97
"937",25,1,"mod2",NA,NA,NA,NA,43.4658688131729,2.85620583842251,15.2180449421598,0.0417731603605696,0.97
"976",26,1,"mod2",NA,NA,NA,NA,27.3610307031496,5.34074281556839,5.12307588064185,0.0143979067667665,0.97
"1015",27,1,"mod2",NA,NA,NA,NA,43.0936895695765,13.3917601195937,3.21792573826988,0.0486611261777857,0.97
"1054",28,1,"mod2",NA,NA,NA,NA,34.0763663783021,5.65199433548321,6.02908714263401,0.104638791458296,0.97
"1132",30,1,"mod2",NA,NA,NA,NA,35.0609508956777,8.44630565317992,4.15103979601753,0.150496337793629,0.97
"1171",31,1,"mod2",NA,NA,NA,NA,45.1448438786833,22.2920281687167,2.02515641632092,0.180122705972002,0.97
"1210",32,1,"mod2",NA,NA,NA,NA,24.0341437348233,8.43018414555869,2.8509630774181,0.104161029931582,0.97
"1249",33,1,"mod2",NA,NA,NA,NA,43.0936895695765,13.3917601195937,3.21792573826988,0.0486611261777857,0.97
"1288",34,1,"mod2",NA,NA,NA,NA,19.1764959861861,4.70012639286271,4.0799958093268,0.0551505446965234,0.97
"1327",35,1,"mod2",NA,NA,NA,NA,35.0609508956777,8.44630565317992,4.15103979601753,0.150496337793629,0.97
"1366",36,1,"mod2",NA,NA,NA,NA,41.3821856827345,13.8184880820734,2.99469706359694,0.0957573063447223,0.97
"1405",37,1,"mod2",NA,NA,NA,NA,31.399791542138,6.75010945800872,4.651745536494,0.0187373159630169,0.97
"1444",38,1,"mod2",NA,NA,NA,NA,21.2472836002652,10.3015769102155,2.06252729901918,0.175254200759313,0.97
"1483",39,1,"mod2",NA,NA,NA,NA,42.4098202149769,13.9737252343541,3.03496880779603,0.0935760652377589,0.97
"1522",40,1,"mod2",NA,NA,NA,NA,34.0763663783021,5.65199433548321,6.02908714263401,0.104638791458296,0.97
"1561",41,1,"mod2",NA,NA,NA,NA,21.2472836002652,10.3015769102155,2.06252729901918,0.175254200759313,0.97
"1600",42,1,"mod2",NA,NA,NA,NA,41.9973847622403,8.45890303784683,4.96487364547573,0.126531847262869,0.97
"1639",43,1,"mod2",NA,NA,NA,NA,24.0341437348233,8.43018414555869,2.8509630774181,0.104161029931582,0.97
"1678",44,1,"mod2",NA,NA,NA,NA,45.1448438786833,22.2920281687167,2.02515641632092,0.180122705972002,0.97
"1717",45,1,"mod2",NA,NA,NA,NA,34.0763663783021,5.65199433548321,6.02908714263401,0.104638791458296,0.97
"1756",46,1,"mod2",NA,NA,NA,NA,25.9168566269191,6.6294041521531,3.90937949053865,0.0174029503836445,0.97
"1795",47,1,"mod2",NA,NA,NA,NA,47.2428129459985,14.7148203790001,3.21055994767153,0.0489353238246829,0.97
"1834",48,1,"mod2",NA,NA,NA,NA,13.4455994140735,4.03097880777461,3.3355668822026,0.0445341467925211,0.97
"1873",49,1,"mod2",NA,NA,NA,NA,50.9746272504688,15.6394147796071,3.25936922633043,0.0471540575179187,0.97
"1912",50,1,"mod2",NA,NA,NA,NA,43.3938704020661,8.46181687296226,5.12819776810829,0.122602493901164,0.97
"1951",51,1,"mod2",NA,NA,NA,NA,41.1475318978063,5.66541680415228,7.26293109937624,0.0871056120026167,0.97
"1990",52,1,"mod2",NA,NA,NA,NA,21.2472836002652,10.3015769102155,2.06252729901918,0.175254200759313,0.97
"2029",53,1,"mod2",NA,NA,NA,NA,34.0763663783021,5.65199433548321,6.02908714263401,0.104638791458296,0.97
"2068",54,1,"mod2",NA,NA,NA,NA,35.0609508956777,8.44630565317992,4.15103979601753,0.150496337793629,0.97
"2107",55,1,"mod2",NA,NA,NA,NA,45.8298771857839,11.2605561210045,4.0699479398088,0.15338126220537,0.97
"2146",56,1,"mod2",NA,NA,NA,NA,47.2428129459985,14.7148203790001,3.21055994767153,0.0489353238246829,0.97
"2185",57,1,"mod2",NA,NA,NA,NA,43.4658688131729,2.85620583842251,15.2180449421598,0.0417731603605696,0.97
"2224",58,1,"mod2",NA,NA,NA,NA,44.8542720709595,14.4720803416414,3.09936588327924,0.0902327973405224,0.97
"2263",59,1,"mod2",NA,NA,NA,NA,13.4455994140735,4.03097880777461,3.3355668822026,0.0445341467925211,0.97
"2302",60,1,"mod2",NA,NA,NA,NA,24.0341437348233,8.43018414555869,2.8509630774181,0.104161029931582,0.97
"2341",61,1,"mod2",NA,NA,NA,NA,36.0875602948555,6.94313791638084,5.19758655660788,0.00652694745243728,0.97
"2380",62,1,"mod2",NA,NA,NA,NA,42.2193849785643,14.8753371353873,2.83821365487761,0.104956415566788,0.97
"2419",63,1,"mod2",NA,NA,NA,NA,40.8839960876801,20.1531599010081,2.02866430319124,0.179657989251999,0.97
"2458",64,1,"mod2",NA,NA,NA,NA,45.1448438786833,22.2920281687167,2.02515641632092,0.180122705972002,0.97
"2497",65,1,"mod2",NA,NA,NA,NA,41.7179828368794,11.25750521271,3.70579289537248,0.16779384501304,0.97
"2536",66,1,"mod2",NA,NA,NA,NA,21.2472836002652,10.3015769102155,2.06252729901918,0.175254200759313,0.97
"2575",67,1,"mod2",NA,NA,NA,NA,19.1764959861861,4.70012639286271,4.0799958093268,0.0551505446965234,0.97
"2653",69,1,"mod2",NA,NA,NA,NA,50.9746272504688,15.6394147796071,3.25936922633043,0.0471540575179187,0.97
"2692",70,1,"mod2",NA,NA,NA,NA,43.0936895695765,13.3917601195937,3.21792573826988,0.0486611261777857,0.97
"2731",71,1,"mod2",NA,NA,NA,NA,31.399791542138,6.75010945800872,4.651745536494,0.0187373159630169,0.97
"2770",72,1,"mod2",NA,NA,NA,NA,21.2472836002652,10.3015769102155,2.06252729901918,0.175254200759313,0.97
"2809",73,1,"mod2",NA,NA,NA,NA,34.85344243205,2.85018608888147,12.2284795957754,0.0519448334761597,0.97
"2848",74,1,"mod2",NA,NA,NA,NA,30.5963606029033,12.4376701704624,2.4599752351984,0.133052246643646,0.97
"2887",75,1,"mod2",NA,NA,NA,NA,43.4658688131729,2.85620583842251,15.2180449421598,0.0417731603605696,0.97
"2926",76,1,"mod2",NA,NA,NA,NA,30.5963606029033,12.4376701704624,2.4599752351984,0.133052246643646,0.97
"2965",77,1,"mod2",NA,NA,NA,NA,13.4455994140735,4.03097880777461,3.3355668822026,0.0445341467925211,0.97
"3004",78,1,"mod2",NA,NA,NA,NA,50.9746272504688,15.6394147796071,3.25936922633043,0.0471540575179187,0.97
