"","replicate","area","region","model","a","a.std.err","a.tval","a.pval","b","b.std.err","b.tval","b.pval","fraction"
"58664",24,1986,"Atlantic","mod1",-0.604938065594303,0.0729699358631981,-8.29023704678079,5.07516918838973e-09,10.4514759785945,1.10346920280464,9.47147047876861,3.14736229273238e-10,1
"61639",36,1986,"Atlantic","mod1",-0.715979341426097,0.0742114570971167,-9.64782756507707,2.89805816951847e-11,13.3123258214673,1.25345904130108,10.6204713379779,2.44191651037809e-12,1
"63093",42,1987,"Atlantic","mod1",-0.67003944492842,0.0734869861912074,-9.11779730883274,3.75665716952306e-10,11.3063661855207,1.10489842336879,10.2329462567681,2.66883709738908e-11,1
"53673",3,1989,"Atlantic","mod1",-0.694929534776671,0.0741558572622817,-9.37120222774549,1.47645908169833e-10,12.1156583049059,1.16270435414003,10.4202399017135,1.18819694586803e-11,1
"187996",76,1989,"Atlantic","mod1",-0.83974189982855,0.0814636876369225,-10.3081744049105,3.30017317942917e-11,9.22755025067646,0.817121156154689,11.2927565039444,3.9049116746499e-12,1
"54572",7,1990,"Atlantic","mod1",-0.692840591715143,0.077591586800003,-8.92932623611606,3.35549803208326e-10,13.036396477248,1.31588261800708,9.90696001212615,2.84828216646351e-11,1
"187997",76,1990,"Atlantic","mod1",-0.830431250094326,0.0876487204175712,-9.47453934453386,4.46203415891607e-10,9.51943858317736,0.917283459060111,10.3778591984329,6.36915233310769e-11,1
"55734",12,1991,"Atlantic","mod1",-0.880091471408306,0.0886265125866212,-9.93034077187826,2.18940008995178e-09,7.83211199134991,0.71423908255061,10.9656726755707,3.76639498110444e-10,1
"62103",38,1991,"Atlantic","mod1",-0.846265371324642,0.0911104478434482,-9.28834608275386,1.39217460563404e-09,8.0216726576849,0.783608787391695,10.2368334642924,1.99500874131046e-10,1
"61133",34,1992,"Atlantic","mod1",-0.797683751129143,0.0818882474677837,-9.7411261786127,3.10945861943033e-11,11.3436053521842,1.06516766375603,10.6495960571917,3.27100239879661e-12,1
"65049",50,1992,"Atlantic","mod1",-0.790258119139507,0.0731101720103667,-10.8091404712801,5.27550148116156e-13,13.3827782064851,1.13746470557976,11.7654448009127,4.56479480609432e-14,1
