"","rep","area","region","model","a","a.std.err","a.tval","a.pval","b","b.std.err","b.tval","b.pval","fraction"
"22153",61,241,"Salgal","mod3",2.13019028772904,0.103251850133818,20.63101324546,0.00024902790358185,NA,NA,NA,NA,0.98
"22522",62,241,"Salgal","mod3",2.01411140219691,0.27183090377611,7.40942760450744,0.00508565528720313,NA,NA,NA,NA,0.98
"22892",63,241,"Salgal","mod3",1.9245479085857,0.157873091787497,12.1904745564635,0.000259915944774015,NA,NA,NA,NA,0.98
"23264",64,241,"Salgal","mod3",2.08032232531331,0.153157971351473,13.5828537486913,0.000863152713542367,NA,NA,NA,NA,0.98
"23636",65,241,"Salgal","mod3",2.11304917499282,0.111212780410895,19.0000570724496,4.52015929306194e-05,NA,NA,NA,NA,0.98
"24003",66,241,"Salgal","mod3",1.85301890660801,0.185432075368329,9.99297938572553,0.00213278320403283,NA,NA,NA,NA,0.98
"24375",67,241,"Salgal","mod3",1.8881160148882,0.146925605437413,12.8508302502283,0.000211395064852626,NA,NA,NA,NA,0.98
"24741",68,241,"Salgal","mod3",1.92713463549427,0.145198920116094,13.2723758134939,0.000186250224215158,NA,NA,NA,NA,0.98
"25100",69,241,"Salgal","mod3",1.81327660874724,0.15993803130082,11.3373698175434,0.000345069052222834,NA,NA,NA,NA,0.98
"25470",70,241,"Salgal","mod3",1.92362075960937,0.137741689505251,13.9654215547868,0.000794968220065931,NA,NA,NA,NA,0.98
"25842",71,241,"Salgal","mod3",1.94529983796685,0.148055915381528,13.1389538402026,0.000193784953064644,NA,NA,NA,NA,0.98
"26214",72,241,"Salgal","mod3",1.89273179613248,0.141216765907447,13.4030246619086,0.000179222429739435,NA,NA,NA,NA,0.98
"26578",73,241,"Salgal","mod3",1.94945662437976,0.153974378024257,12.6609157276326,0.000224099767329628,NA,NA,NA,NA,0.98
"26949",74,241,"Salgal","mod3",2.11330212996301,0.124276964178193,17.0047775461659,7.01326913326153e-05,NA,NA,NA,NA,0.98
"27316",75,241,"Salgal","mod3",2.03418913583706,0.136015643800475,14.9555527511311,0.000648809323634675,NA,NA,NA,NA,0.98
"27685",76,241,"Salgal","mod3",1.90815012359998,0.139659723193307,13.6628519659806,0.00084826995862581,NA,NA,NA,NA,0.98
"28056",77,241,"Salgal","mod3",1.88117894810608,0.160004086966755,11.7570681084974,0.00132244337954561,NA,NA,NA,NA,0.98
"28426",78,241,"Salgal","mod3",2.05418960989792,0.154011029149187,13.3379383362737,0.000910930726002236,NA,NA,NA,NA,0.98
"28795",79,241,"Salgal","mod3",1.99272337311493,0.118331659790699,16.8401539929347,7.28829546361113e-05,NA,NA,NA,NA,0.98
"29162",80,241,"Salgal","mod3",1.81469809559321,0.11171693568488,16.2437152833473,0.000507599037584305,NA,NA,NA,NA,0.98
"29524",81,241,"Salgal","mod3",1.96346310295978,0.139140148118435,14.1114058703495,0.000146375587236299,NA,NA,NA,NA,0.98
"29893",82,241,"Salgal","mod3",1.94658319657191,0.156729729340828,12.4199997330361,0.00112476629641716,NA,NA,NA,NA,0.98
"30253",83,241,"Salgal","mod3",1.79796891646873,0.178321370651994,10.0827450456153,0.00207761606001064,NA,NA,NA,NA,0.98
"30615",84,241,"Salgal","mod3",1.89041475841073,0.149723860819479,12.6260086272421,0.00107139852831433,NA,NA,NA,NA,0.98
"30974",85,241,"Salgal","mod3",1.78987545559501,0.142784963547442,12.5354617960196,0.00109443148498889,NA,NA,NA,NA,0.98
"31336",86,241,"Salgal","mod3",2.04875676437977,0.195340757901595,10.4881172080424,0.00185073623814122,NA,NA,NA,NA,0.98
"31704",87,241,"Salgal","mod3",1.98208241539324,0.195168180837277,10.1557662057926,0.00203412673406623,NA,NA,NA,NA,0.98
"32071",88,241,"Salgal","mod3",1.78643260487242,0.12910487125563,13.8370658480829,0.000817019900130852,NA,NA,NA,NA,0.98
"32442",89,241,"Salgal","mod3",1.77483473567503,0.164613741967825,10.7818139267008,0.000419642289805498,NA,NA,NA,NA,0.98
"32797",90,241,"Salgal","mod3",1.97175414362767,0.159775988529533,12.3407413202342,0.00114623869170223,NA,NA,NA,NA,0.98
"33171",91,241,"Salgal","mod3",2.03618684643629,0.128590466344776,15.834664142028,0.000547574997141885,NA,NA,NA,NA,0.98
"33529",92,241,"Salgal","mod3",1.89692162665225,0.179897144176635,10.5444788205738,0.000457561278858787,NA,NA,NA,NA,0.98
"33892",93,241,"Salgal","mod3",1.8148661556404,0.185360072546174,9.79103067187408,0.00060985056198485,NA,NA,NA,NA,0.98
"34259",94,241,"Salgal","mod3",1.9792261260794,0.110884314411937,17.849468940454,0.000383450467132665,NA,NA,NA,NA,0.98
"34618",95,241,"Salgal","mod3",1.90299508325981,0.13782454088562,13.8073747318999,0.000159466868258927,NA,NA,NA,NA,0.98
"34986",96,241,"Salgal","mod3",1.91784258163893,0.131654294290152,14.5672618730705,0.000701484272385806,NA,NA,NA,NA,0.98
"35356",97,241,"Salgal","mod3",1.87193838565475,0.154476076220358,12.117982482831,0.000266051801143277,NA,NA,NA,NA,0.98
"35726",98,241,"Salgal","mod3",1.94581950920039,0.136700698360035,14.2341592438364,0.000141471032097212,NA,NA,NA,NA,0.98
"36084",99,241,"Salgal","mod3",1.94945662437976,0.153974378024257,12.6609157276326,0.000224099767329628,NA,NA,NA,NA,0.98
"36455",100,241,"Salgal","mod3",1.87189199818653,0.201070848359041,9.30961406620214,0.00262376051568292,NA,NA,NA,NA,0.98
"232",1,242,"Salgal","mod3",1.88067737311084,0.163720367658762,11.4871313814215,0.000327850420549164,NA,NA,NA,NA,0.96
"592",2,242,"Salgal","mod3",1.85889966693078,0.190921503263139,9.73646045709548,0.00230152725954722,NA,NA,NA,NA,0.96
"965",3,242,"Salgal","mod3",1.82667448012466,0.178885386228609,10.2114237425199,0.00200178586721029,NA,NA,NA,NA,0.96
"1335",4,242,"Salgal","mod3",1.95837879364671,0.134848349654193,14.5228235916035,0.000130720211324041,NA,NA,NA,NA,0.96
"1694",5,242,"Salgal","mod3",1.85854920409716,0.139982948191259,13.2769685744711,0.000185997413062637,NA,NA,NA,NA,0.96
"2053",6,242,"Salgal","mod3",2.02864344347726,0.119368159995165,16.9948455564653,7.02949105769373e-05,NA,NA,NA,NA,0.96
"2423",7,242,"Salgal","mod3",1.80895611803923,0.150783495946644,11.9970432220204,0.00124592150363188,NA,NA,NA,NA,0.96
"2788",8,242,"Salgal","mod3",1.94390568247868,0.0939190629949712,20.6976690406586,0.000246643024179221,NA,NA,NA,NA,0.96
"3156",9,242,"Salgal","mod3",2.02657471514043,0.110673037637135,18.3113679574331,5.23217527312978e-05,NA,NA,NA,NA,0.96
"3525",10,242,"Salgal","mod3",1.79315125430975,0.185536643581838,9.66467442599181,0.00235190085565326,NA,NA,NA,NA,0.96
"3884",11,242,"Salgal","mod3",1.86320592529457,0.220515932224169,8.44930298913955,0.00347960896747283,NA,NA,NA,NA,0.96
"4255",12,242,"Salgal","mod3",1.87264081257818,0.15937707651502,11.7497500489143,0.00030015852854208,NA,NA,NA,NA,0.96
"4612",13,242,"Salgal","mod3",2.26143770325278,0.0827684024036196,27.3224761814888,1.06709367603625e-05,NA,NA,NA,NA,0.96
"4979",14,242,"Salgal","mod3",1.93885304334933,0.178240170576466,10.8777557667201,0.00166262770740976,NA,NA,NA,NA,0.96
"5712",16,242,"Salgal","mod3",2.04010804719036,0.166086563712985,12.2834021102146,0.00116211336031603,NA,NA,NA,NA,0.96
"6080",17,242,"Salgal","mod3",2.00513606924929,0.116769265379685,17.1717794295393,6.74736829664392e-05,NA,NA,NA,NA,0.96
"6434",18,242,"Salgal","mod3",1.86410617367986,0.153795635770196,12.1206701630028,0.00120878680537175,NA,NA,NA,NA,0.96
"6799",19,242,"Salgal","mod3",2.06781071324661,0.189861478440255,10.8911545945709,0.00165661996219064,NA,NA,NA,NA,0.96
"7167",20,242,"Salgal","mod3",1.7875656019473,0.159674124642702,11.1950862793034,0.00152774997480653,NA,NA,NA,NA,0.96
"7531",21,242,"Salgal","mod3",1.8717548302371,0.13933045201442,13.4339249114284,0.000177608798932814,NA,NA,NA,NA,0.96
"7890",22,242,"Salgal","mod3",1.96702753866601,0.0861216004218048,22.840118263385,0.00018381746512021,NA,NA,NA,NA,0.96
"8260",23,242,"Salgal","mod3",1.97271135744712,0.125176930708353,15.7593843073473,9.47164800786122e-05,NA,NA,NA,NA,0.96
"8628",24,242,"Salgal","mod3",1.85076816084749,0.155878972825054,11.8731098063152,0.00128468418600331,NA,NA,NA,NA,0.96
