"","rep","area","region","model","a","a.std.err","a.tval","a.pval","b","b.std.err","b.tval","b.pval","fraction"
"34029",94,1,"Salgal","mod2",NA,NA,NA,NA,8.81450748317389,3.90378533722792,2.25793857031931,0.265418701960342,0.658536585365854
"36213",100,1,"Salgal","mod2",NA,NA,NA,NA,6.8154273410556,4.25046284850756,1.60345533744605,0.354998423853989,0.658536585365854
"1",1,2,"Salgal","mod2",NA,NA,NA,NA,3.09502979464549,2.52349599658767,1.22648492362605,0.435463059958,0.640625
"367",2,2,"Salgal","mod2",NA,NA,NA,NA,2.68862305485446,2.36207813810424,1.13824475637893,0.458897584757842,0.640625
"731",3,2,"Salgal","mod2",NA,NA,NA,NA,4.32811008515905,3.06725859263433,1.41106788177316,0.392495077289178,0.640625
"1097",4,2,"Salgal","mod2",NA,NA,NA,NA,5.57000983041164,3.65059328457161,1.52578208423053,0.36934330231942,0.640625
"1459",5,2,"Salgal","mod2",NA,NA,NA,NA,2.68862305485446,2.36207813810424,1.13824475637893,0.458897584757842,0.640625
"3290",10,2,"Salgal","mod2",NA,NA,NA,NA,2.48072581844718,1.20566648259698,2.05755559622406,0.17589153205552,0.640625
"4746",14,2,"Salgal","mod2",NA,NA,NA,NA,8.07192122567212,2.82096807134416,2.86140112951578,0.214038394823383,0.640625
"5110",15,2,"Salgal","mod2",NA,NA,NA,NA,4.32811008515905,3.06725859263433,1.41106788177316,0.392495077289178,0.640625
"5838",17,2,"Salgal","mod2",NA,NA,NA,NA,3.02306062595508,2.49394211524352,1.21216150426166,0.439129959529004,0.640625
"7303",21,2,"Salgal","mod2",NA,NA,NA,NA,13.2974323861398,6.22381710704083,2.13653970825987,0.12225232505086,0.640625
"7673",22,2,"Salgal","mod2",NA,NA,NA,NA,3.83323149741961,2.84258010984363,1.34850429866354,0.40621377026065,0.640625
"8407",24,2,"Salgal","mod2",NA,NA,NA,NA,6.76342052648874,2.83951838860034,2.38189002530904,0.253048363408338,0.640625
"8770",25,2,"Salgal","mod2",NA,NA,NA,NA,19.5614604186396,16.2394679705991,1.20456288679253,0.441096288561316,0.640625
"9136",26,2,"Salgal","mod2",NA,NA,NA,NA,8.07192122567212,2.82096807134416,2.86140112951578,0.214038394823383,0.640625
"9504",27,2,"Salgal","mod2",NA,NA,NA,NA,2.78985431552083,2.40090433769329,1.16200144742178,0.452386270699116,0.640625
"10240",29,2,"Salgal","mod2",NA,NA,NA,NA,3.09502979464549,2.52349599658767,1.22648492362605,0.435463059958,0.640625
"11347",32,2,"Salgal","mod2",NA,NA,NA,NA,2.85074745277655,2.42476538317818,1.17567970598459,0.448706121907852,0.640625
"12438",35,2,"Salgal","mod2",NA,NA,NA,NA,4.32811008515905,3.06725859263433,1.41106788177316,0.392495077289178,0.640625
"13168",37,2,"Salgal","mod2",NA,NA,NA,NA,4.32811008515905,3.06725859263433,1.41106788177316,0.392495077289178,0.640625
"14995",42,2,"Salgal","mod2",NA,NA,NA,NA,3.83323149741961,2.84258010984363,1.34850429866354,0.40621377026065,0.640625
"15367",43,2,"Salgal","mod2",NA,NA,NA,NA,4.32811008515905,3.06725859263433,1.41106788177316,0.392495077289178,0.640625
"17571",49,2,"Salgal","mod2",NA,NA,NA,NA,4.32811008515905,3.06725859263433,1.41106788177316,0.392495077289178,0.640625
"17935",50,2,"Salgal","mod2",NA,NA,NA,NA,3.09502979464549,2.52349599658767,1.22648492362605,0.435463059958,0.640625
"19040",53,2,"Salgal","mod2",NA,NA,NA,NA,15.2719703542925,13.2676659790665,1.15106684012006,0.455364244322464,0.640625
"23790",66,2,"Salgal","mod2",NA,NA,NA,NA,4.32811008515905,3.06725859263433,1.41106788177316,0.392495077289178,0.640625
"24156",67,2,"Salgal","mod2",NA,NA,NA,NA,2.68862305485446,2.36207813810424,1.13824475637893,0.458897584757842,0.640625
"24886",69,2,"Salgal","mod2",NA,NA,NA,NA,3.91559784466054,2.87951944693376,1.35980948099866,0.403673966562496,0.640625
"26711",74,2,"Salgal","mod2",NA,NA,NA,NA,5.50184008139636,2.89284145673722,1.90188095810884,0.308168678473308,0.640625
"27444",76,2,"Salgal","mod2",NA,NA,NA,NA,2.48707060788409,2.2882866071851,1.0868702373535,0.473514692231281,0.640625
"27811",77,2,"Salgal","mod2",NA,NA,NA,NA,2.36683740093816,2.24698164110508,1.0533407828709,0.483465890414852,0.640625
"28545",79,2,"Salgal","mod2",NA,NA,NA,NA,3.09502979464549,2.52349599658767,1.22648492362605,0.435463059958,0.640625
"29640",82,2,"Salgal","mod2",NA,NA,NA,NA,4.32811008515905,3.06725859263433,1.41106788177316,0.392495077289178,0.640625
"30371",84,2,"Salgal","mod2",NA,NA,NA,NA,2.20755464149259,2.19624957307576,1.00514744251083,0.498365727920255,0.640625
"31471",87,2,"Salgal","mod2",NA,NA,NA,NA,3.41077908732171,1.37217230603365,2.48567841831817,0.13082839103379,0.640625
"32203",89,2,"Salgal","mod2",NA,NA,NA,NA,5.50184008139636,2.89284145673722,1.90188095810884,0.308168678473308,0.640625
"32566",90,2,"Salgal","mod2",NA,NA,NA,NA,5.50184008139636,2.89284145673722,1.90188095810884,0.308168678473308,0.640625
"33663",93,2,"Salgal","mod2",NA,NA,NA,NA,3.09502979464549,2.52349599658767,1.22648492362605,0.435463059958,0.640625
"34030",94,2,"Salgal","mod2",NA,NA,NA,NA,4.32811008515905,3.06725859263433,1.41106788177316,0.392495077289178,0.640625
"34396",95,2,"Salgal","mod2",NA,NA,NA,NA,2.26608603835209,2.21429943810727,1.02338735193334,0.492641948830733,0.640625
"35122",97,2,"Salgal","mod2",NA,NA,NA,NA,2.31047424339516,2.22846084704552,1.03680270912472,0.488498256147244,0.640625
"35846",99,2,"Salgal","mod2",NA,NA,NA,NA,5.50184008139636,2.89284145673722,1.90188095810884,0.308168678473308,0.640625
"2",1,3,"Salgal","mod2",NA,NA,NA,NA,4.32811008515905,3.06725859263433,1.41106788177316,0.392495077289178,0.576923076923077
"368",2,3,"Salgal","mod2",NA,NA,NA,NA,3.50435132854389,2.69739380950664,1.29916192296179,0.417627221352185,0.576923076923077
"732",3,3,"Salgal","mod2",NA,NA,NA,NA,3.09502979464549,2.52349599658767,1.22648492362605,0.435463059958,0.576923076923077
"1098",4,3,"Salgal","mod2",NA,NA,NA,NA,5.57000983041164,3.65059328457161,1.52578208423053,0.36934330231942,0.576923076923077
"1460",5,3,"Salgal","mod2",NA,NA,NA,NA,4.32811008515905,3.06725859263433,1.41106788177316,0.392495077289178,0.576923076923077
"2190",7,3,"Salgal","mod2",NA,NA,NA,NA,34.8276879302507,29.4923511484561,1.1809057797711,0.447313112939684,0.576923076923077
"2560",8,3,"Salgal","mod2",NA,NA,NA,NA,6.8154273410556,4.25046284850756,1.60345533744605,0.354998423853989,0.576923076923077
"3291",10,3,"Salgal","mod2",NA,NA,NA,NA,13.4276210437181,3.10586519242897,4.32331096547589,0.0228094079441012,0.576923076923077
"4017",12,3,"Salgal","mod2",NA,NA,NA,NA,2.68862305485446,2.36207813810424,1.13824475637893,0.458897584757842,0.576923076923077
"5111",15,3,"Salgal","mod2",NA,NA,NA,NA,3.70978430172758,2.78762301711665,1.33080559277515,0.410245548446807,0.576923076923077
"6206",18,3,"Salgal","mod2",NA,NA,NA,NA,4.5854026218394,2.01515026649157,2.2754643651576,0.150670447980811,0.576923076923077
"7674",22,3,"Salgal","mod2",NA,NA,NA,NA,18.4338533558084,12.0006483312102,1.53607145606186,0.367384281867824,0.576923076923077
"8040",23,3,"Salgal","mod2",NA,NA,NA,NA,2.33687591229114,2.23706408310979,1.04461733123112,0.486109983777434,0.576923076923077
"8408",24,3,"Salgal","mod2",NA,NA,NA,NA,7.62024511221219,3.03001197558197,2.51492244044633,0.0865620504305843,0.576923076923077
"8771",25,3,"Salgal","mod2",NA,NA,NA,NA,4.33792356338224,2.27027031360064,1.9107520093069,0.196209813536598,0.576923076923077
"9137",26,3,"Salgal","mod2",NA,NA,NA,NA,3.07680521057569,2.32148010281323,1.32536359318658,0.411499068402886,0.576923076923077
"10608",30,3,"Salgal","mod2",NA,NA,NA,NA,2.57329674564496,2.31923279534546,1.10954654953543,0.466970667804896,0.576923076923077
"11348",32,3,"Salgal","mod2",NA,NA,NA,NA,2.8913756898509,2.44085798276479,1.18457350254184,0.446339761606696,0.576923076923077
"12808",36,3,"Salgal","mod2",NA,NA,NA,NA,2.77385216000986,2.39469764972207,1.15833084829385,0.453382345670101,0.576923076923077
"13899",39,3,"Salgal","mod2",NA,NA,NA,NA,2.18773974103178,2.19031118715343,0.998825990509144,0.500373918276243,0.576923076923077
"15368",43,3,"Salgal","mod2",NA,NA,NA,NA,2.23022801789527,2.20315358675922,1.01228894403857,0.496112244454458,0.576923076923077
"15737",44,3,"Salgal","mod2",NA,NA,NA,NA,2.6707975380349,1.22018505720399,2.1888462920165,0.160062711144534,0.576923076923077
"16107",45,3,"Salgal","mod2",NA,NA,NA,NA,2.48707060788409,2.2882866071851,1.0868702373535,0.473514692231281,0.576923076923077
"17202",48,3,"Salgal","mod2",NA,NA,NA,NA,3.70978430172758,2.78762301711665,1.33080559277515,0.410245548446807,0.576923076923077
"17936",50,3,"Salgal","mod2",NA,NA,NA,NA,2.92041822755409,2.4524473971626,1.19081788703518,0.44469068208981,0.576923076923077
"18308",51,3,"Salgal","mod2",NA,NA,NA,NA,3.3403365432009,2.62664617584689,1.27171165036109,0.42421610233037,0.576923076923077
"20133",56,3,"Salgal","mod2",NA,NA,NA,NA,2.36683740093816,2.24698164110508,1.0533407828709,0.483465890414852,0.576923076923077
"20867",58,3,"Salgal","mod2",NA,NA,NA,NA,14.4437117090934,14.267900666845,1.0123221380884,0.496101807680583,0.576923076923077
"21596",60,3,"Salgal","mod2",NA,NA,NA,NA,23.5308852783678,19.639822101142,1.19812110095435,0.44277479962589,0.576923076923077
"23064",64,3,"Salgal","mod2",NA,NA,NA,NA,4.32811008515905,3.06725859263433,1.41106788177316,0.392495077289178,0.576923076923077
"23424",65,3,"Salgal","mod2",NA,NA,NA,NA,4.32811008515905,3.06725859263433,1.41106788177316,0.392495077289178,0.576923076923077
"23791",66,3,"Salgal","mod2",NA,NA,NA,NA,4.32811008515905,3.06725859263433,1.41106788177316,0.392495077289178,0.576923076923077
"24157",67,3,"Salgal","mod2",NA,NA,NA,NA,6.8154273410556,4.25046284850756,1.60345533744605,0.354998423853989,0.576923076923077
"24887",69,3,"Salgal","mod2",NA,NA,NA,NA,5.88959397780408,1.73845869819969,3.38782507971182,0.0428434515339616,0.576923076923077
"25617",71,3,"Salgal","mod2",NA,NA,NA,NA,2.48706671620355,1.18801696692824,2.09346060320515,0.171358364635474,0.576923076923077
"26345",73,3,"Salgal","mod2",NA,NA,NA,NA,32.3224211884307,32.4407145007944,0.996353554038992,0.501162818585581,0.576923076923077
"28177",78,3,"Salgal","mod2",NA,NA,NA,NA,2.6381165343658,2.34311981792748,1.12589911714342,0.462342350633276,0.576923076923077
"28546",79,3,"Salgal","mod2",NA,NA,NA,NA,11.0229531785015,10.4039162182674,1.0595003792079,0.481612732559966,0.576923076923077
"28914",80,3,"Salgal","mod2",NA,NA,NA,NA,2.23022801789527,2.20315358675922,1.01228894403857,0.496112244454458,0.576923076923077
"29280",81,3,"Salgal","mod2",NA,NA,NA,NA,2.36683740093816,2.24698164110508,1.0533407828709,0.483465890414852,0.576923076923077
"29641",82,3,"Salgal","mod2",NA,NA,NA,NA,5.50184008139636,2.89284145673722,1.90188095810884,0.308168678473308,0.576923076923077
"32204",89,3,"Salgal","mod2",NA,NA,NA,NA,2.42020086115321,2.26502906591429,1.06850763973586,0.478923267528248,0.576923076923077
"34761",96,3,"Salgal","mod2",NA,NA,NA,NA,3.09502979464549,2.52349599658767,1.22648492362605,0.435463059958,0.576923076923077
"35847",99,3,"Salgal","mod2",NA,NA,NA,NA,2.92041822755409,2.4524473971626,1.19081788703518,0.44469068208981,0.576923076923077
"36214",100,3,"Salgal","mod2",NA,NA,NA,NA,3.50435132854389,2.69739380950664,1.29916192296179,0.417627221352185,0.576923076923077
"3",1,4,"Salgal","mod2",NA,NA,NA,NA,2.1284609494387,2.17313071271231,0.979444511546267,0.506610723335311,0.494252873563218
"1461",5,4,"Salgal","mod2",NA,NA,NA,NA,3.58325877994018,1.27109507047811,2.81903286635543,0.106169330008909,0.494252873563218
"2930",9,4,"Salgal","mod2",NA,NA,NA,NA,5.57000983041164,3.65059328457161,1.52578208423053,0.36934330231942,0.494252873563218
"3657",11,4,"Salgal","mod2",NA,NA,NA,NA,2.78985431552083,2.40090433769329,1.16200144742178,0.452386270699116,0.494252873563218
"4018",12,4,"Salgal","mod2",NA,NA,NA,NA,3.07680521057569,2.32148010281323,1.32536359318658,0.411499068402886,0.494252873563218
"4385",13,4,"Salgal","mod2",NA,NA,NA,NA,2.36683740093816,2.24698164110508,1.0533407828709,0.483465890414852,0.494252873563218
"5112",15,4,"Salgal","mod2",NA,NA,NA,NA,2.40112841494807,2.25852420001163,1.06314044141555,0.480522939568959,0.494252873563218
"5472",16,4,"Salgal","mod2",NA,NA,NA,NA,2.85074745277655,2.42476538317818,1.17567970598459,0.448706121907852,0.494252873563218
"6207",18,4,"Salgal","mod2",NA,NA,NA,NA,13.3008597818053,4.16536787172759,3.193201703044,0.0856592380670497,0.494252873563218
"6574",19,4,"Salgal","mod2",NA,NA,NA,NA,3.86988844008616,2.46800544815288,1.56802264880837,0.361416965034315,0.494252873563218
"7675",22,4,"Salgal","mod2",NA,NA,NA,NA,3.46947459411802,1.31304383509496,2.64231437015742,0.118337870851109,0.494252873563218
"8041",23,4,"Salgal","mod2",NA,NA,NA,NA,6.43104300166292,1.6104673514024,3.99327747691548,0.0162205859538654,0.494252873563218
"9138",26,4,"Salgal","mod2",NA,NA,NA,NA,3.28861318295185,2.6046086275102,1.26261318042838,0.426439031683971,0.494252873563218
"9875",28,4,"Salgal","mod2",NA,NA,NA,NA,3.41077908732171,1.37217230603365,2.48567841831817,0.13082839103379,0.494252873563218
"10609",30,4,"Salgal","mod2",NA,NA,NA,NA,14.4437117090934,14.267900666845,1.0123221380884,0.496101807680583,0.494252873563218
"12074",34,4,"Salgal","mod2",NA,NA,NA,NA,4.32811008515905,3.06725859263433,1.41106788177316,0.392495077289178,0.494252873563218
"12440",35,4,"Salgal","mod2",NA,NA,NA,NA,9.31046013854959,5.47165058549991,1.70158163301265,0.338247390572425,0.494252873563218
"13169",37,4,"Salgal","mod2",NA,NA,NA,NA,3.50435132854389,2.69739380950664,1.29916192296179,0.417627221352185,0.494252873563218
"13534",38,4,"Salgal","mod2",NA,NA,NA,NA,19.1027551799415,11.1544231835071,1.71257221154983,0.228923300988938,0.494252873563218
"14265",40,4,"Salgal","mod2",NA,NA,NA,NA,2.92041822755409,2.4524473971626,1.19081788703518,0.44469068208981,0.494252873563218
"14630",41,4,"Salgal","mod2",NA,NA,NA,NA,3.27014946696594,2.59677622993237,1.25931122954368,0.427250640737985,0.494252873563218
"14997",42,4,"Salgal","mod2",NA,NA,NA,NA,5.57000983041164,3.65059328457161,1.52578208423053,0.36934330231942,0.494252873563218
"15369",43,4,"Salgal","mod2",NA,NA,NA,NA,6.03238385501475,1.25594620210177,4.80305911584414,0.00299137470201145,0.494252873563218
"15738",44,4,"Salgal","mod2",NA,NA,NA,NA,2.40112841494807,2.25852420001163,1.06314044141555,0.480522939568959,0.494252873563218
"16835",47,4,"Salgal","mod2",NA,NA,NA,NA,2.28703467997029,2.22093412694928,1.02976250048074,0.490665884050944,0.494252873563218
"17937",50,4,"Salgal","mod2",NA,NA,NA,NA,6.07961926106015,2.04492495248711,2.97302805839692,0.0969610419909045,0.494252873563218
"19041",53,4,"Salgal","mod2",NA,NA,NA,NA,10.442825144521,4.00980516129686,2.6043223359869,0.121208628129494,0.494252873563218
"21229",59,4,"Salgal","mod2",NA,NA,NA,NA,10.0090192288309,3.25851938772575,3.07164636384642,0.0372331898771215,0.494252873563218
"21597",60,4,"Salgal","mod2",NA,NA,NA,NA,2.8913756898509,2.44085798276479,1.18457350254184,0.446339761606696,0.494252873563218
"22697",63,4,"Salgal","mod2",NA,NA,NA,NA,2.36683740093816,2.24698164110508,1.0533407828709,0.483465890414852,0.494252873563218
"23425",65,4,"Salgal","mod2",NA,NA,NA,NA,3.50435132854389,2.69739380950664,1.29916192296179,0.417627221352185,0.494252873563218
"23792",66,4,"Salgal","mod2",NA,NA,NA,NA,7.17365824333273,1.80435273301301,3.97575158785818,0.0164593977634665,0.494252873563218
"24158",67,4,"Salgal","mod2",NA,NA,NA,NA,4.74759335504814,1.47277900651335,3.22356126346992,0.0842505530162313,0.494252873563218
"28178",78,4,"Salgal","mod2",NA,NA,NA,NA,3.09502979464549,2.52349599658767,1.22648492362605,0.435463059958,0.494252873563218
"28915",80,4,"Salgal","mod2",NA,NA,NA,NA,3.3403365432009,2.62664617584689,1.27171165036109,0.42421610233037,0.494252873563218
"29281",81,4,"Salgal","mod2",NA,NA,NA,NA,5.98489627806416,3.84927966440422,1.55480941886577,0.363863684000227,0.494252873563218
"30004",83,4,"Salgal","mod2",NA,NA,NA,NA,2.76533197391572,1.2162592115627,2.27363702377449,0.150860663415465,0.494252873563218
"31104",86,4,"Salgal","mod2",NA,NA,NA,NA,3.50435132854389,2.69739380950664,1.29916192296179,0.417627221352185,0.494252873563218
"32205",89,4,"Salgal","mod2",NA,NA,NA,NA,3.96553080799,1.94696813401477,2.03677232241743,0.178590044214317,0.494252873563218
"32932",91,4,"Salgal","mod2",NA,NA,NA,NA,6.8154273410556,4.25046284850756,1.60345533744605,0.354998423853989,0.494252873563218
"34031",94,4,"Salgal","mod2",NA,NA,NA,NA,18.4338533558084,12.0006483312102,1.53607145606186,0.367384281867824,0.494252873563218
"34398",95,4,"Salgal","mod2",NA,NA,NA,NA,3.87815217768177,2.86270051118199,1.35471809311988,0.40481439371221,0.494252873563218
"34762",96,4,"Salgal","mod2",NA,NA,NA,NA,11.9333290796797,9.62572973123742,1.23973240604851,0.432117101720152,0.494252873563218
"4",1,5,"Salgal","mod2",NA,NA,NA,NA,6.85113481088071,7.46048447852892,0.918323043308796,0.527089170055107,0.382978723404255
"1099",4,5,"Salgal","mod2",NA,NA,NA,NA,2.57329674564496,2.31923279534546,1.10954654953543,0.466970667804896,0.382978723404255
"2192",7,5,"Salgal","mod2",NA,NA,NA,NA,2.77385216000986,2.39469764972207,1.15833084829385,0.453382345670101,0.382978723404255
"2562",8,5,"Salgal","mod2",NA,NA,NA,NA,2.85074745277655,2.42476538317818,1.17567970598459,0.448706121907852,0.382978723404255
"2931",9,5,"Salgal","mod2",NA,NA,NA,NA,2.68862305485446,2.36207813810424,1.13824475637893,0.458897584757842,0.382978723404255
"3658",11,5,"Salgal","mod2",NA,NA,NA,NA,2.68862305485446,2.36207813810424,1.13824475637893,0.458897584757842,0.382978723404255
"4386",13,5,"Salgal","mod2",NA,NA,NA,NA,3.09502979464549,2.52349599658767,1.22648492362605,0.435463059958,0.382978723404255
"4749",14,5,"Salgal","mod2",NA,NA,NA,NA,2.18773974103178,2.19031118715343,0.998825990509144,0.500373918276243,0.382978723404255
"5113",15,5,"Salgal","mod2",NA,NA,NA,NA,12.2600706696159,5.19063923444717,2.36195776971999,0.0992237451471824,0.382978723404255
"5473",16,5,"Salgal","mod2",NA,NA,NA,NA,2.48707060788409,2.2882866071851,1.0868702373535,0.473514692231281,0.382978723404255
"5841",17,5,"Salgal","mod2",NA,NA,NA,NA,8.19100432341929,3.51807009817865,2.32826637754031,0.102309396741836,0.382978723404255
"6575",19,5,"Salgal","mod2",NA,NA,NA,NA,6.95404218093579,4.9613493575918,1.40164331912946,0.394509925481591,0.382978723404255
"8042",23,5,"Salgal","mod2",NA,NA,NA,NA,55.9924364790724,62.0989361984104,0.901664986662133,0.532890286149482,0.382978723404255
"8410",24,5,"Salgal","mod2",NA,NA,NA,NA,2.94221196949373,2.46118952294526,1.19544307419806,0.443475738740339,0.382978723404255
"9507",27,5,"Salgal","mod2",NA,NA,NA,NA,44.091815231709,41.6156691877082,1.0595003298597,0.481612747361113,0.382978723404255
"10243",29,5,"Salgal","mod2",NA,NA,NA,NA,6.00877624870694,1.24666496832527,4.81988056244088,0.00479894038299107,0.382978723404255
"10983",31,5,"Salgal","mod2",NA,NA,NA,NA,2.92209303476293,2.30278546149853,1.26893845893112,0.424891563073259,0.382978723404255
"12075",34,5,"Salgal","mod2",NA,NA,NA,NA,5.57000983041164,3.65059328457161,1.52578208423053,0.36934330231942,0.382978723404255
"12441",35,5,"Salgal","mod2",NA,NA,NA,NA,2.85074745277655,2.42476538317818,1.17567970598459,0.448706121907852,0.382978723404255
"15370",43,5,"Salgal","mod2",NA,NA,NA,NA,2.46297722760696,2.27982840016574,1.08033447930901,0.475428413162562,0.382978723404255
"15739",44,5,"Salgal","mod2",NA,NA,NA,NA,33.0685651391048,31.2112832928583,1.05950674404572,0.48161082354213,0.382978723404255
"16836",47,5,"Salgal","mod2",NA,NA,NA,NA,10.6462600931438,5.2355643207518,2.03345034859872,0.134894696632154,0.382978723404255
"19042",53,5,"Salgal","mod2",NA,NA,NA,NA,3.09502979464549,2.52349599658767,1.22648492362605,0.435463059958,0.382978723404255
"21598",60,5,"Salgal","mod2",NA,NA,NA,NA,14.8940373827038,4.94670225233471,3.01090233916429,0.0948709530521989,0.382978723404255
"22328",62,5,"Salgal","mod2",NA,NA,NA,NA,4.32811008515905,3.06725859263433,1.41106788177316,0.392495077289178,0.382978723404255
"22698",63,5,"Salgal","mod2",NA,NA,NA,NA,26.2784561617451,23.6268019174387,1.11223077306748,0.466205773436226,0.382978723404255
"25250",70,5,"Salgal","mod2",NA,NA,NA,NA,9.79805756203498,5.9054394327085,1.65915808191451,0.345311267186029,0.382978723404255
"27814",77,5,"Salgal","mod2",NA,NA,NA,NA,2.48707060788409,2.2882866071851,1.0868702373535,0.473514692231281,0.382978723404255
"28916",80,5,"Salgal","mod2",NA,NA,NA,NA,2.92041822755409,2.4524473971626,1.19081788703518,0.44469068208981,0.382978723404255
"29282",81,5,"Salgal","mod2",NA,NA,NA,NA,23.9299865431143,18.877702755756,1.26763234132489,0.425210322937164,0.382978723404255
"30005",83,5,"Salgal","mod2",NA,NA,NA,NA,16.3962246017206,7.33909174961576,2.2340945121144,0.155059061174791,0.382978723404255
"31105",86,5,"Salgal","mod2",NA,NA,NA,NA,2.83069705537343,1.31159092753383,2.15821640417715,0.163576128721505,0.382978723404255
"32206",89,5,"Salgal","mod2",NA,NA,NA,NA,38.2496811570227,34.9541031613619,1.0942830082193,0.471359206725367,0.382978723404255
"32568",90,5,"Salgal","mod2",NA,NA,NA,NA,6.87324244518463,2.93849696464594,2.33903336565562,0.101310788880927,0.382978723404255
"32933",91,5,"Salgal","mod2",NA,NA,NA,NA,2.85074745277655,2.42476538317818,1.17567970598459,0.448706121907852,0.382978723404255
"34399",95,5,"Salgal","mod2",NA,NA,NA,NA,3.56751612804093,2.72495945374705,1.30919971052607,0.415261227223454,0.382978723404255
"5",1,6,"Salgal","mod2",NA,NA,NA,NA,2.78985431552083,2.40090433769329,1.16200144742178,0.452386270699116,0.456521739130435
"734",3,6,"Salgal","mod2",NA,NA,NA,NA,3.70978430172758,2.78762301711665,1.33080559277515,0.410245548446807,0.456521739130435
"1100",4,6,"Salgal","mod2",NA,NA,NA,NA,2.57329674564496,2.31923279534546,1.10954654953543,0.466970667804896,0.456521739130435
"3659",11,6,"Salgal","mod2",NA,NA,NA,NA,3.52217601806633,1.50420977966457,2.3415457509203,0.144008366905288,0.456521739130435
"4020",12,6,"Salgal","mod2",NA,NA,NA,NA,14.4437117090934,14.267900666845,1.0123221380884,0.496101807680583,0.456521739130435
"4750",14,6,"Salgal","mod2",NA,NA,NA,NA,2.85074745277655,2.42476538317818,1.17567970598459,0.448706121907852,0.456521739130435
"5842",17,6,"Salgal","mod2",NA,NA,NA,NA,14.5402356161299,6.3337879160832,2.29566190228889,0.105406988652484,0.456521739130435
"6576",19,6,"Salgal","mod2",NA,NA,NA,NA,6.11615338791243,2.0993957533637,2.91329225474187,0.0618312916978016,0.456521739130435
