"","r","area","area_original","model","a","a.std.err","a.tval","a.pval","b","b.std.err","b.tval","b.pval"
"1",1,0,2.89,"mod3",1.69369605042915,0.0247410888406616,68.4568113124265,6.53649742873644e-10,NA,NA,NA,NA
"2",1,0,3.67,"mod3",1.49321598089729,0.0494806098742728,30.1778006514362,1.57776446240931e-09,NA,NA,NA,NA
"3",1,0,5.89,"mod3",1.37051399150602,0.0321047740014283,42.6887911263618,1.05996856742431e-11,NA,NA,NA,NA
"4",1,0,9.37,"mod3",1.3742376369167,0.0330164559890394,41.6228088615239,1.87260259364616e-13,NA,NA,NA,NA
"5",1,0,10.51,"mod3",1.34672915677614,0.0267291441664968,50.3842976934583,2.45157913732334e-15,NA,NA,NA,NA
"6",1,0,11.76,"mod3",1.33948446353655,0.0246096030194801,54.4293405495515,1.06886705754728e-17,NA,NA,NA,NA
"7",1,0,12.33,"mod3",1.30159886115521,0.0230963291557655,56.3552265114084,6.58276932242088e-18,NA,NA,NA,NA
"8",1,0,15.91,"mod3",1.26080420087966,0.0228710564481718,55.1266271296548,1.11440902021439e-19,NA,NA,NA,NA
"9",1,0,16.04,"mod3",1.24198570928674,0.0221286533446938,56.1256796760546,7.50513468974502e-19,NA,NA,NA,NA
"10",1,0,16.74,"mod3",1.22549286047262,0.0247183587515846,49.5782455780589,6.0271149398561e-19,NA,NA,NA,NA
"11",1,0,19.98,"mod3",1.19754656585509,0.0213934050214939,55.977370813665,8.73264654125983e-20,NA,NA,NA,NA
"12",1,0,21.5,"mod3",1.17684905408432,0.0188934412125339,62.2887615255396,1.58260058899713e-19,NA,NA,NA,NA
"13",2,0,1.14,"mod3",1.53174890887968,0.0720938626672736,21.2465923201948,1.28811920642556e-07,NA,NA,NA,NA
"14",2,0,4.03,"mod3",1.4361739116985,0.0295549742791534,48.5933060923522,3.55892076068968e-11,NA,NA,NA,NA
"15",2,0,7.61,"mod3",1.35487790695762,0.0261494536890738,51.8128570893906,1.70301108301673e-14,NA,NA,NA,NA
"16",2,0,8.18,"mod3",1.33558123800429,0.0244175565206707,54.6975794598307,9.18536534575122e-16,NA,NA,NA,NA
"17",2,0,11.42,"mod3",1.34183816824446,0.0212056901779942,63.2772693075055,1.42067765043274e-17,NA,NA,NA,NA
"18",2,0,12.2,"mod3",1.30099768555117,0.0214237673758776,60.7268396228033,2.63008906539294e-16,NA,NA,NA,NA
"19",2,0,13.45,"mod3",1.27985762391269,0.0228351829695406,56.047618520065,6.86258727622962e-16,NA,NA,NA,NA
"20",2,0,13.58,"mod3",1.25312471067398,0.0213713805719779,58.6356462304114,3.81250735600059e-17,NA,NA,NA,NA
"21",2,0,15.8,"mod3",1.2268829781777,0.0198523515671896,61.8003854115399,1.7801708122738e-19,NA,NA,NA,NA
"22",2,0,19.28,"mod3",1.21245523671354,0.020452865563563,59.2804579361018,3.31600411491002e-19,NA,NA,NA,NA
"23",2,0,19.98,"mod3",1.19754656585509,0.0213934050214939,55.977370813665,8.73264654125983e-20,NA,NA,NA,NA
"24",2,0,21.5,"mod3",1.17684905408432,0.0188934412125339,62.2887615255396,1.58260058899713e-19,NA,NA,NA,NA
"25",3,0,3.58,"mod3",1.6271479552216,0.0516135861657069,31.5255744872598,1.11526625101918e-09,NA,NA,NA,NA
"26",3,0,6.47,"mod3",1.43470093489145,0.0340123250497071,42.1817953578509,1.61838370744558e-13,NA,NA,NA,NA
"27",3,0,9.71,"mod3",1.42382866009354,0.0255916484426127,55.6364574672228,7.49417130986622e-16,NA,NA,NA,NA
"28",3,0,11.23,"mod3",1.36702349175725,0.0268352917576828,50.9412569127698,2.14981032099833e-15,NA,NA,NA,NA
"29",3,0,11.93,"mod3",1.34242925459097,0.0264782971496689,50.6992291461522,2.50580335263119e-16,NA,NA,NA,NA
"30",3,0,13.07,"mod3",1.30527789883237,0.020453884627115,63.8156478648566,1.27293410567111e-17,NA,NA,NA,NA
"31",3,0,13.64,"mod3",1.27722553961406,0.0170621076862795,74.8574304592591,1.60730136168592e-18,NA,NA,NA,NA
"32",3,0,15.86,"mod3",1.24904850148715,0.0163819795463882,76.2452729201786,7.69577107504728e-21,NA,NA,NA,NA
"33",3,0,17.11,"mod3",1.21514864218487,0.0186101908113861,65.2947975923718,7.823486194037e-20,NA,NA,NA,NA
"34",3,0,17.24,"mod3",1.19869011730952,0.0170975976212425,70.1086868379824,2.7003943732907e-20,NA,NA,NA,NA
"35",3,0,18.02,"mod3",1.1832323797431,0.0191711546037306,61.7194114908893,1.81539566701388e-19,NA,NA,NA,NA
"36",3,0,21.5,"mod3",1.17684905408432,0.0188934412125339,62.2887615255396,1.58260058899713e-19,NA,NA,NA,NA
"37",4,0,3.58,"mod3",1.6271479552216,0.0516135861657069,31.5255744872598,1.11526625101918e-09,NA,NA,NA,NA
"38",4,0,6.47,"mod3",1.43470093489145,0.0340123250497071,42.1817953578509,1.61838370744558e-13,NA,NA,NA,NA
"39",4,0,9.95,"mod3",1.38583857884142,0.0348344814406818,39.7835283180922,3.06929658776232e-13,NA,NA,NA,NA
"40",4,0,11.47,"mod3",1.35694724776081,0.0319433806751189,42.4797632273704,1.88008203052153e-14,NA,NA,NA,NA
"41",4,0,12.72,"mod3",1.32400629029277,0.0245211550942913,53.994450310418,1.10916309706678e-16,NA,NA,NA,NA
"42",4,0,13.5,"mod3",1.31670855919113,0.0210199025750793,62.6410400565886,1.81427647932596e-16,NA,NA,NA,NA
"43",4,0,16.74,"mod3",1.30672469839551,0.021641044973721,60.3817745391815,2.51430724318799e-18,NA,NA,NA,NA
