"","r","area","area_original","model","a","a.std.err","a.tval","a.pval","b","b.std.err","b.tval","b.pval","fraction"
"1124",94,8,11.32,"mod3",1.25993788697991,0.0276022485469816,45.6462046863819,1.63788962635335e-17,NA,NA,NA,NA,0.98
"1136",95,8,15.94,"mod3",1.26905707746616,0.026407023059198,48.0575593326537,6.05528838474278e-17,NA,NA,NA,NA,0.98
"1148",96,8,14.33,"mod3",1.30550107319551,0.0231824615346976,56.31416971151,6.64999918117623e-18,NA,NA,NA,NA,0.98
"1160",97,8,16.11,"mod3",1.25731948624935,0.0233404373885167,53.8687199952791,1.14314897909501e-16,NA,NA,NA,NA,0.98
"1172",98,8,13.99,"mod3",1.26307700514502,0.0245566303020304,51.4352738796002,2.76119743463982e-18,NA,NA,NA,NA,0.98
"1184",99,8,13.15,"mod3",1.26853793744342,0.0223111817033498,56.8566001707099,5.68238587617146e-17,NA,NA,NA,NA,0.98
"1196",100,8,10.85,"mod3",1.28330326491832,0.01949118701579,65.8401801736705,7.51553117487621e-19,NA,NA,NA,NA,0.98
"9",1,9,16.04,"mod3",1.24198570928674,0.0221286533446938,56.1256796760546,7.50513468974502e-19,NA,NA,NA,NA,0.96
"21",2,9,15.8,"mod3",1.2268829781777,0.0198523515671896,61.8003854115399,1.7801708122738e-19,NA,NA,NA,NA,0.96
"33",3,9,17.11,"mod3",1.21514864218487,0.0186101908113861,65.2947975923718,7.823486194037e-20,NA,NA,NA,NA,0.96
"45",4,9,19.66,"mod3",1.23392154267231,0.0206249586413222,59.8266190071356,3.0276889386401e-20,NA,NA,NA,NA,0.96
"57",5,9,17.01,"mod3",1.26103321866131,0.0209255169505323,60.2629422079456,2.69667136777384e-20,NA,NA,NA,NA,0.96
"69",6,9,14.9,"mod3",1.23362942342355,0.0236314661867037,52.2028304836056,1.91294428523224e-17,NA,NA,NA,NA,0.96
"81",7,9,15.67,"mod3",1.23245083778157,0.0214626104236278,57.4231565245574,5.06675080041726e-18,NA,NA,NA,NA,0.96
"117",10,9,17.78,"mod3",1.23892836430362,0.0208626750485416,59.384923621778,3.22991488846769e-19,NA,NA,NA,NA,0.96
"129",11,9,14.56,"mod3",1.2847427210789,0.0242791786413699,52.9154111865133,1.80814909352481e-18,NA,NA,NA,NA,0.96
"141",12,9,14.25,"mod3",1.26930483449025,0.0188841099068734,67.2154970898712,5.63162428710717e-19,NA,NA,NA,NA,0.96
"153",13,9,18.98,"mod3",1.23145783194954,0.0213892028044871,57.5738068971508,5.13015232465935e-19,NA,NA,NA,NA,0.96
"165",14,9,20.02,"mod3",1.22705563388164,0.0198695573363732,61.7555596789969,1.7995796857487e-19,NA,NA,NA,NA,0.96
"177",15,9,18.16,"mod3",1.24149327424394,0.0222451574011027,55.8095972016994,1.06184536336004e-20,NA,NA,NA,NA,0.96
"189",16,9,20.1,"mod3",1.22615258951976,0.0209218871855476,58.6062136099637,3.81257799155005e-18,NA,NA,NA,NA,0.96
"201",17,9,14.28,"mod3",1.22728026082614,0.0254944816050663,48.139055339029,5.91413167415462e-17,NA,NA,NA,NA,0.96
"213",18,9,16.52,"mod3",1.24310850837486,0.0234560630261879,52.9973212890405,1.76688603071148e-18,NA,NA,NA,NA,0.96
"225",19,9,13.26,"mod3",1.23904896419937,0.0252730820879244,49.0264289843537,7.20117534245638e-19,NA,NA,NA,NA,0.96
"237",20,9,14.08,"mod3",1.22673705210694,0.0183708474467981,66.7762908412128,5.25229009036395e-21,NA,NA,NA,NA,0.96
"261",22,9,13.89,"mod3",1.24931833510449,0.0217237494904318,57.5093326156585,5.04401190408131e-16,NA,NA,NA,NA,0.96
"273",23,9,15,"mod3",1.29197880168363,0.0199335540476865,64.8142723867937,9.3573310238402e-19,NA,NA,NA,NA,0.96
"285",24,9,16.42,"mod3",1.22531904009592,0.0220924192939542,55.4633253964738,1.0114418493212e-19,NA,NA,NA,NA,0.96
"297",25,9,15.89,"mod3",1.26150414264932,0.0177919627380994,70.9030342081348,2.67171503354365e-19,NA,NA,NA,NA,0.96
"309",26,9,14.25,"mod3",1.26930483449025,0.0188841099068734,67.2154970898712,5.63162428710717e-19,NA,NA,NA,NA,0.96
"321",27,9,16.07,"mod3",1.21653309925154,0.0191299869485418,63.5929915960698,1.16106698679945e-19,NA,NA,NA,NA,0.96
"333",28,9,17.35,"mod3",1.22395929538437,0.0198842278344237,61.5542783746143,1.8895555861095e-19,NA,NA,NA,NA,0.96
"345",29,9,14.8,"mod3",1.23917376067038,0.0257796462905159,48.0679116658888,6.03715904709633e-17,NA,NA,NA,NA,0.96
"357",30,9,16.07,"mod3",1.21653309925154,0.0191299869485418,63.5929915960698,1.16106698679945e-19,NA,NA,NA,NA,0.96
"369",31,9,17.32,"mod3",1.2258560059939,0.0212933869227395,57.5697990386297,5.13548941356701e-19,NA,NA,NA,NA,0.96
"381",32,9,12.81,"mod3",1.28173161487966,0.0206826661314067,61.9712955155887,2.06330661849691e-16,NA,NA,NA,NA,0.96
"393",33,9,16.99,"mod3",1.23963401462626,0.0215349988893434,57.5636906691316,5.14363505256102e-19,NA,NA,NA,NA,0.96
"405",34,9,15.6,"mod3",1.22296802232815,0.0250558639728039,48.8096528483543,4.87802390365805e-17,NA,NA,NA,NA,0.96
"417",35,9,17.23,"mod3",1.24785292682416,0.0204583771281541,60.9947171766086,2.16584410589629e-19,NA,NA,NA,NA,0.96
"429",36,9,19.09,"mod3",1.23033931676512,0.0215528293745622,57.0848168184005,6.39229244341068e-20,NA,NA,NA,NA,0.96
