"","r","area","area_original","model","a","a.std.err","a.tval","a.pval","b","b.std.err","b.tval","b.pval","fraction"
"476",40,8,13.99,"mod3",1.1779153415449,0.170947523803572,6.89050835798233,0.000233311440587975,NA,NA,NA,NA,1
"488",41,8,15.37,"mod3",1.06817802084625,0.199432067249213,5.35609962620224,0.00304899538556442,NA,NA,NA,NA,1
"500",42,8,17.67,"mod3",1.12727069206688,0.194335322719186,5.80064743914714,0.00214636122110358,NA,NA,NA,NA,1
"512",43,8,12.62,"mod3",1.18467120230057,0.182980154205702,6.47431524715399,0.000644719901375955,NA,NA,NA,NA,1
"524",44,8,15,"mod3",1.24127664766438,0.146850704826267,8.452643445824,0.0001497360396978,NA,NA,NA,NA,1
"536",45,8,14.85,"mod3",1.06195884430005,0.205521936223937,5.16713137201541,0.00356341606039846,NA,NA,NA,NA,1
"548",46,8,15.12,"mod3",1.17468986783814,0.16884113119679,6.9573679085874,0.000219742560439652,NA,NA,NA,NA,1
"560",47,8,11.04,"mod3",1.14083069804202,0.183318844521631,6.22320471754558,0.000795638707565132,NA,NA,NA,NA,1
"572",48,8,14.53,"mod3",1.18105963917744,0.182866895461249,6.45857543651316,0.000653152999740889,NA,NA,NA,NA,1
"584",49,8,16.31,"mod3",1.13873384565887,0.165161127284945,6.89468438716978,0.000982903375178178,NA,NA,NA,NA,1
"596",50,8,13.62,"mod3",1.1968807095553,0.16968291250459,7.05363134029731,0.000201738098279189,NA,NA,NA,NA,1
"608",51,8,13.75,"mod3",1.15691999874049,0.185400214945079,6.24012220850552,0.000784283820324974,NA,NA,NA,NA,1
"620",52,8,13.87,"mod3",1.04716580705596,0.204549374455531,5.11937917113314,0.00370907026468217,NA,NA,NA,NA,1
"632",53,8,13.85,"mod3",1.12626365206174,0.185308697797547,6.07777004235495,0.00090141509542417,NA,NA,NA,NA,1
"644",54,8,13.85,"mod3",1.12841419480878,0.192400376278808,5.86492717235433,0.00204367602823303,NA,NA,NA,NA,1
"656",55,8,14.08,"mod3",1.12430777366665,0.171844106448005,6.54260304240832,0.000609549372755021,NA,NA,NA,NA,1
"668",56,8,14.17,"mod3",1.11121259037963,0.191612463060624,5.79927094840407,0.00214862561408701,NA,NA,NA,NA,1
"680",57,8,13.75,"mod3",1.22227353261236,0.189776424483796,6.44059732886748,0.000662940484982847,NA,NA,NA,NA,1
"692",58,8,13.3,"mod3",1.08587873190409,0.172321925345373,6.30145426780565,0.00148087635945678,NA,NA,NA,NA,1
"704",59,8,17.31,"mod3",1.11677158156039,0.185595919987089,6.01722053824287,0.000950134025489632,NA,NA,NA,NA,1
"716",60,8,13.95,"mod3",1.14774474166596,0.190653527015141,6.02005512111407,0.000947787169229021,NA,NA,NA,NA,1
"728",61,8,15.5,"mod3",1.1771654128806,0.167013739764367,7.04831479458763,0.000202687990220536,NA,NA,NA,NA,1
"740",62,8,12.49,"mod3",1.11214165784799,0.178401184622443,6.23393650777409,0.000788413956292831,NA,NA,NA,NA,1
"752",63,8,10.85,"mod3",1.078825409282,0.181449487164609,5.94559635378466,0.00192287241847071,NA,NA,NA,NA,1
"764",64,8,11.31,"mod3",1.18052059703123,0.185379953267629,6.36811357551124,0.000378615887844044,NA,NA,NA,NA,1
"776",65,8,13.2,"mod3",1.14032593438713,0.156628790412239,7.28043631943941,0.000341933803315865,NA,NA,NA,NA,1
"788",66,8,13.5,"mod3",1.10533084753532,0.183046204735096,6.03853463738814,0.000932648785220826,NA,NA,NA,NA,1
"800",67,8,13.13,"mod3",1.17249192831079,0.161659306719392,7.25285758119697,0.000169510626635957,NA,NA,NA,NA,1
"812",68,8,11.68,"mod3",1.12205741592028,0.193696333572786,5.79286863733348,0.00215919470415403,NA,NA,NA,NA,1
"824",69,8,13.3,"mod3",1.0990484616991,0.202682689272531,5.42250779108868,0.00288924836217511,NA,NA,NA,NA,1
"836",70,8,13.55,"mod3",1.10196119883077,0.193653393847481,5.69037896489777,0.0023369979541856,NA,NA,NA,NA,1
"848",71,8,15.48,"mod3",1.17058645203448,0.181738130671917,6.44106136508952,0.00066268575367609,NA,NA,NA,NA,1
"860",72,8,16.04,"mod3",1.05864554967848,0.177333214595712,5.96980972849337,0.00188826578540631,NA,NA,NA,NA,1
"872",73,8,16.12,"mod3",1.14615395532552,0.188969351304677,6.06529020400543,0.000911218144083222,NA,NA,NA,NA,1
"884",74,8,12.13,"mod3",1.14457505486559,0.177726867498228,6.44007893109918,0.000663225190660724,NA,NA,NA,NA,1
"896",75,8,14.77,"mod3",1.16272078854846,0.178402574262909,6.51739916507585,0.000328715896409587,NA,NA,NA,NA,1
"908",76,8,17.82,"mod3",1.10137952534896,0.160302737244412,6.87062207596433,0.000468506853770238,NA,NA,NA,NA,1
"920",77,8,13.61,"mod3",1.18245137344332,0.228641029055093,5.17164998045211,0.00354998307161204,NA,NA,NA,NA,1
"932",78,8,16.1,"mod3",1.15685899691807,0.16715813272103,6.92074611080247,0.000227061394768451,NA,NA,NA,NA,1
"944",79,8,16.49,"mod3",1.18579559828712,0.170792219090605,6.94291346878077,0.000442706810572524,NA,NA,NA,NA,1
"956",80,8,12.02,"mod3",1.11908791882916,0.186859671620664,5.98892157480068,0.00186146734173172,NA,NA,NA,NA,1
"968",81,8,15.65,"mod3",1.122059834124,0.181447266757507,6.18394453758052,0.00161211071853287,NA,NA,NA,NA,1
"980",82,8,13.71,"mod3",1.15071604261473,0.187759937355009,6.12865587209374,0.000862673320419024,NA,NA,NA,NA,1
"992",83,8,13.31,"mod3",1.15940405877884,0.170164402584738,6.81343477935394,0.000490144311244823,NA,NA,NA,NA,1
"1004",84,8,14.22,"mod3",1.11054013616249,0.18846447437389,5.89257015069757,0.00106022088709742,NA,NA,NA,NA,1
"1016",85,8,14.48,"mod3",1.1262276146165,0.191743688945406,5.87360982158411,0.00107821228553906,NA,NA,NA,NA,1
"1028",86,8,13.04,"mod3",1.15166677986188,0.1920695327551,5.99609299477146,0.00185152733144403,NA,NA,NA,NA,1
"1040",87,8,10.63,"mod3",1.17100674149288,0.196131783877969,5.97050981916049,0.000989780867256388,NA,NA,NA,NA,1
"1052",88,8,16.05,"mod3",1.09524983124372,0.195659632990151,5.59773017308508,0.00251269380343259,NA,NA,NA,NA,1
"1064",89,8,12.56,"mod3",1.1242657240119,0.179531623234101,6.26221555712172,0.000769733264234669,NA,NA,NA,NA,1
"1076",90,8,13.17,"mod3",1.10797912952919,0.197396035850395,5.61297558360756,0.002482743726803,NA,NA,NA,NA,1
"1088",91,8,16.1,"mod3",1.1102799540277,0.193520436218623,5.73727496548942,0.001218354134941,NA,NA,NA,NA,1
"1100",92,8,12.96,"mod3",1.15788217571227,0.175044982409623,6.6147692997147,0.000574750788038859,NA,NA,NA,NA,1
"1112",93,8,15.01,"mod3",1.1099051409141,0.200617714823987,5.53243835863591,0.00264585606251083,NA,NA,NA,NA,1
"1124",94,8,12.03,"mod3",1.20079618715611,0.18416537950006,6.52020586288165,0.000620836374649608,NA,NA,NA,NA,1
"1136",95,8,11.32,"mod3",1.15966369796218,0.192001527266777,6.03986704934322,0.000931568008480744,NA,NA,NA,NA,1
"1148",96,8,13.41,"mod3",1.12033329843738,0.182241756427887,6.14751152752798,0.000848804129022987,NA,NA,NA,NA,1
"1160",97,8,13.62,"mod3",1.15516307643658,0.18238896770679,6.33351397817892,0.000724842998312923,NA,NA,NA,NA,1
"1172",98,8,14.58,"mod3",1.16130118202016,0.176657771876843,6.57373389057437,0.000594249774754035,NA,NA,NA,NA,1
"1184",99,8,13.51,"mod3",1.13711017272487,0.185049292713946,6.14490418227453,0.000850706660773076,NA,NA,NA,NA,1
"1196",100,8,14.92,"mod3",1.11208810233726,0.191342222994397,5.81203711827797,0.00212773192300826,NA,NA,NA,NA,1
"9",1,9,17.43,"mod3",1.10355695860856,0.171518007916682,6.43405886071528,0.000666541718598067,NA,NA,NA,NA,1
"21",2,9,17.8,"mod3",1.08050049472867,0.187177725680755,5.77259121403978,0.00118015185233006,NA,NA,NA,NA,1
"33",3,9,17.59,"mod3",1.14496621705871,0.184711448689899,6.19867488008786,0.000445828748350356,NA,NA,NA,NA,1
"45",4,9,15.57,"mod3",1.13593361627761,0.181958503545645,6.242816873863,0.00154472065034125,NA,NA,NA,NA,1
"57",5,9,16.75,"mod3",1.12628890170714,0.193396037984691,5.82374340986394,0.00112721935813221,NA,NA,NA,NA,1
"69",6,9,15.34,"mod3",1.16019777878852,0.165512376338215,7.00973428366299,0.000209733835761526,NA,NA,NA,NA,1
"81",7,9,16.99,"mod3",1.10529763957055,0.196219618144448,5.6329619332807,0.00133969824804495,NA,NA,NA,NA,1
"93",8,9,14.52,"mod3",1.15288241904096,0.215559968548017,5.34831409935071,0.00174740913061619,NA,NA,NA,NA,1
"105",9,9,16.77,"mod3",1.06758591017472,0.189627325583036,5.62991597804943,0.00244995414154183,NA,NA,NA,NA,1
