"","r","area","area_original","model","a","a.std.err","a.tval","a.pval","b","b.std.err","b.tval","b.pval"
"674",57,0,0.7,"mod3",1.40429281812882,0.0179553715500596,78.2101787319548,7.96284591919466e-13,NA,NA,NA,NA
"675",57,0,3.59,"mod3",1.20668422622186,0.0255958482343618,47.1437482818763,6.41766000695403e-16,NA,NA,NA,NA
"676",57,0,4.73,"mod3",1.42824076148535,0.0124499926668001,114.718201023041,2.76215998684755e-18,NA,NA,NA,NA
"677",57,0,5.98,"mod3",1.29117210318639,0.045883631526094,28.1401462840206,1.33670924155319e-11,NA,NA,NA,NA
"678",57,0,6.68,"mod3",1.28303018362572,0.0223918728156677,57.2989224343921,5.65015757357866e-15,NA,NA,NA,NA
"679",57,0,10.26,"mod3",1.2029869389685,0.0224815131681729,53.5100520133835,1.24641153092302e-16,NA,NA,NA,NA
"680",57,0,11.04,"mod3",1.19716717235119,0.0197151252735653,60.7232850788114,2.31510846145481e-19,NA,NA,NA,NA
"681",57,0,12.56,"mod3",1.22412366922291,0.0182839213235295,66.9508278646767,5.03815174398484e-21,NA,NA,NA,NA
"682",57,0,15.8,"mod3",1.21029667675844,0.0165517443572152,73.1220015629864,1.23448199675428e-21,NA,NA,NA,NA
"683",57,0,18.02,"mod3",1.18352868835817,0.020217656072559,58.5393620363616,4.00162645195731e-19,NA,NA,NA,NA
"684",57,0,21.5,"mod3",1.1768490539231,0.0188934412114027,62.2887615207353,1.58260059082149e-19,NA,NA,NA,NA
"685",58,0,0.13,"mod3",1.87701353437092,0.0841052007020884,22.3174490840292,0.00019697310034544,NA,NA,NA,NA
"686",58,0,0.91,"mod3",1.35420715732131,0.0644365624437557,21.0161297555771,7.56140077939326e-07,NA,NA,NA,NA
"687",58,0,2.43,"mod3",1.32194762881598,0.0245249782143807,53.9020918697832,1.1042126377117e-14,NA,NA,NA,NA
"688",58,0,5.91,"mod3",1.42436944037875,0.0401696557234152,35.4588411259018,5.58055355693954e-11,NA,NA,NA,NA
"689",58,0,6.61,"mod3",1.29399112482187,0.0333856272084113,38.7589281083165,4.08197792654791e-13,NA,NA,NA,NA
"690",58,0,9.5,"mod3",1.23220101328815,0.0174938879755958,70.4360868782905,2.51862138330376e-20,NA,NA,NA,NA
"691",58,0,10.64,"mod3",1.25745640187317,0.0236622176597916,53.1419505961997,1.36291377668308e-16,NA,NA,NA,NA
"692",58,0,13.88,"mod3",1.19223601966068,0.0238464406252389,49.9963931052598,3.00183269949568e-16,NA,NA,NA,NA
"693",58,0,17.46,"mod3",1.18835214978105,0.0207958503988392,57.1437150676646,6.2881647456847e-20,NA,NA,NA,NA
"694",58,0,19.68,"mod3",1.16847971284451,0.0190972718625183,61.1856877388785,2.11673596309591e-20,NA,NA,NA,NA
"695",58,0,20.25,"mod3",1.1444709909089,0.0197705347575043,57.8877104209075,4.72996850542249e-19,NA,NA,NA,NA
"696",58,0,21.5,"mod3",1.1768490539231,0.0188934412114027,62.2887615207353,1.58260059082149e-19,NA,NA,NA,NA
"697",59,0,1.14,"mod3",2.63729980561874,0.168433047448937,15.6578524556963,9.71637777863234e-05,NA,NA,NA,NA
"698",59,0,1.27,"mod3",1.36833607336254,0.0249416520761794,54.8614850845976,1.3518462191369e-11,NA,NA,NA,NA
"699",59,0,4.85,"mod3",1.53691902603659,0.0355416765353404,43.2427272953309,9.44326755459535e-12,NA,NA,NA,NA
"700",59,0,5.55,"mod3",1.36415290400232,0.0425746921559618,32.0414038228411,2.06390403286034e-11,NA,NA,NA,NA
"701",59,0,6.33,"mod3",1.19229983440523,0.0281301207273104,42.3851659210147,2.5379235283227e-15,NA,NA,NA,NA
"702",59,0,9.57,"mod3",1.29970946871562,0.017031126509671,76.3137698482593,1.70680531319711e-17,NA,NA,NA,NA
"703",59,0,10.82,"mod3",1.37966471040156,0.036965041007502,37.3235000637917,8.7873163053864e-14,NA,NA,NA,NA
"704",59,0,14.3,"mod3",1.18113489490809,0.0236265670441121,49.9918118744395,3.49556996017601e-17,NA,NA,NA,NA
"705",59,0,16.52,"mod3",1.2070687020087,0.0197663936122583,61.0667138217934,2.25231150941669e-17,NA,NA,NA,NA
"706",59,0,18.04,"mod3",1.19950627029986,0.0236203821428107,50.782678410855,4.11446307600394e-19,NA,NA,NA,NA
"707",59,0,18.61,"mod3",1.23272239725274,0.0172936592157904,71.2817560396454,2.10684852498025e-20,NA,NA,NA,NA
"708",59,0,21.5,"mod3",1.1768490539231,0.0188934412114027,62.2887615207353,1.58260059082149e-19,NA,NA,NA,NA
"709",60,0,1.14,"mod3",1.69151717451668,0.112565465679915,15.0269637699238,0.000639699816689098,NA,NA,NA,NA
"710",60,0,2.66,"mod3",1.60480481637753,0.0299654013053816,53.5552586138507,2.0742768712893e-10,NA,NA,NA,NA
"711",60,0,3.44,"mod3",1.44460097738727,0.0256409353391013,56.3396365336298,8.80063382523073e-13,NA,NA,NA,NA
"712",60,0,3.57,"mod3",1.28432368932849,0.0213468361169728,60.1645921808212,3.30830550214716e-15,NA,NA,NA,NA
"713",60,0,6.81,"mod3",1.46360610903251,0.0162052928976525,90.3165477030365,3.82502837665176e-17,NA,NA,NA,NA
"714",60,0,8.06,"mod3",1.23221518803729,0.0199995754115925,61.6120673903431,1.89762633653817e-18,NA,NA,NA,NA
"715",60,0,10.95,"mod3",1.22187427446778,0.0203828604922552,59.9461628524637,2.78151937952323e-18,NA,NA,NA,NA
"716",60,0,14.43,"mod3",1.16806585160534,0.0238181653572297,49.0409665936253,4.5672459395935e-17,NA,NA,NA,NA
"717",60,0,16.65,"mod3",1.21517523358552,0.0237293564068926,51.2097847387278,3.60123720151039e-19,NA,NA,NA,NA
"718",60,0,17.22,"mod3",1.19061716405322,0.0203649517340545,58.464030732872,4.07934616967299e-19,NA,NA,NA,NA
"719",60,0,20.8,"mod3",1.17404484577536,0.0191507583691673,61.3053970575691,2.00749439150084e-19,NA,NA,NA,NA
"720",60,0,21.5,"mod3",1.1768490539231,0.0188934412114027,62.2887615207353,1.58260059082149e-19,NA,NA,NA,NA
"721",61,0,0.7,"mod3",1.38558952320039,0.040789782858561,33.9690340594589,4.96615789931158e-09,NA,NA,NA,NA
"722",61,0,3.94,"mod3",1.23050993464837,0.0393475067781766,31.272881953752,2.62524948297344e-11,NA,NA,NA,NA
"723",61,0,7.42,"mod3",1.26167585478898,0.023154089292747,54.4904115569857,1.05004270776903e-13,NA,NA,NA,NA
