"","replicate","areas","species","hosts","parasites","links","connectances","links_per_sp","indegree","outdegree","modularity","normalised_indegree","sd_gen","potential_indegree"
"1015",47,3,39,22,17,34,0.0909090909090909,0.871794871794872,2,1.54545454545455,0.486159169550173,2.29411764705882,1.67211120513946,2.64705882352941
"1016",47,4,46,24,22,35,0.0662878787878788,0.760869565217391,1.59090909090909,1.45833333333333,0.559183673469388,2.09090909090909,1.12249328073592,3
"1017",47,5,49,24,25,39,0.065,0.795918367346939,1.56,1.625,0.553583168967785,1.96,1.36095002334073,2.32
"1018",47,6,51,20,31,55,0.0887096774193548,1.07843137254902,1.7741935483871,2.75,0.537190082644628,1.64516129032258,1.21397619546094,2.48387096774194
"1019",47,7,56,26,30,54,0.0692307692307692,0.964285714285714,1.8,2.07692307692308,0.465020576131687,1.86666666666667,1.2598451045019,2.96666666666667
"1020",47,8,58,23,35,67,0.0832298136645963,1.1551724137931,1.91428571428571,2.91304347826087,0.464691468032969,1.65714285714286,1.21287523737591,2.28571428571429
"1021",47,9,58,29,29,45,0.0535077288941736,0.775862068965517,1.55172413793103,1.55172413793103,0.546666666666667,2,1.26969840466179,2.79310344827586
"1022",47,10,59,22,37,76,0.0933660933660934,1.28813559322034,2.05405405405405,3.45454545454545,0.458968144044321,1.59459459459459,1.18507862040639,2.75675675675676
"1023",47,11,60,22,38,67,0.0801435406698565,1.11666666666667,1.76315789473684,3.04545454545455,0.517041657384718,1.57894736842105,1.25673949944615,2.57894736842105
"1024",47,12,61,23,38,70,0.080091533180778,1.14754098360656,1.84210526315789,3.04347826086957,0.44734693877551,1.60526315789474,1.00337225686862,2.39473684210526
"1025",47,13,62,24,38,80,0.087719298245614,1.29032258064516,2.10526315789474,3.33333333333333,0.43296875,1.63157894736842,1.15077359718462,2.86842105263158
"1026",47,14,64,23,41,82,0.0869565217391304,1.28125,2,3.56521739130435,0.461778703152885,1.5609756097561,1.08989190585514,2.73170731707317
"1027",47,15,65,24,41,87,0.0884146341463415,1.33846153846154,2.1219512195122,3.625,0.43559254855331,1.58536585365854,1.17176393484828,2.60975609756098
"1028",47,16,67,22,45,97,0.097979797979798,1.44776119402985,2.15555555555556,4.40909090909091,0.47295142948241,1.48888888888889,1.14026670603624,2.51111111111111
"1029",47,17,68,29,39,81,0.0716180371352785,1.19117647058824,2.07692307692308,2.79310344827586,0.452065233958238,1.74358974358974,1.19323419331474,2.53846153846154
"1030",47,18,68,22,46,101,0.099802371541502,1.48529411764706,2.19565217391304,4.59090909090909,0.417312028232526,1.47826086956522,1.18430055617731,2.32608695652174
"1031",47,19,74,25,49,118,0.0963265306122449,1.59459459459459,2.40816326530612,4.72,0.400675093363976,1.51020408163265,1.28596515080094,2.44897959183673
"1032",47,20,75,23,52,128,0.107023411371237,1.70666666666667,2.46153846153846,5.56521739130435,0.4111328125,1.44230769230769,1.16877772254306,2.46153846153846
"1033",47,21,76,22,54,126,0.106060606060606,1.65789473684211,2.33333333333333,5.72727272727273,0.4145880574452,1.40740740740741,1.15400044775734,2.40740740740741
"1034",47,22,79,23,56,133,0.103260869565217,1.68354430379747,2.375,5.78260869565217,0.410933348408616,1.41071428571429,1.15823606166619,2.375
"1035",48,1,19,15,4,10,0.166666666666667,0.526315789473684,2.5,0.666666666666667,NA,4.75,2.45288945259803,5.5
"1036",48,2,31,16,15,17,0.0708333333333333,0.548387096774194,1.13333333333333,1.0625,0.681660899653979,2.06666666666667,0.641637590206438,3.26666666666667
"1037",48,3,35,19,16,32,0.105263157894737,0.914285714285714,2,1.68421052631579,0.44140625,2.1875,1.59752412605673,2.5625
"1038",48,4,39,20,19,39,0.102631578947368,1,2.05263157894737,1.95,0.41025641025641,2.05263157894737,1.39338453695893,2.78947368421053
"1039",48,5,46,27,19,30,0.0584795321637427,0.652173913043478,1.57894736842105,1.11111111111111,0.523333333333333,2.42105263157895,1.17841756869618,2.94736842105263
"1040",48,6,48,27,21,39,0.0687830687830688,0.8125,1.85714285714286,1.44444444444444,0.458251150558843,2.28571428571429,1.41862982005762,3
"1041",48,7,53,19,34,57,0.0882352941176471,1.07547169811321,1.67647058823529,3,0.546937519236688,1.55882352941176,1.13812101415759,2.08823529411765
"1042",48,8,55,23,32,55,0.0747282608695652,1,1.71875,2.39130434782609,0.497190082644628,1.71875,1.19769604092675,2.53125
"1043",48,9,58,23,35,73,0.0906832298136646,1.25862068965517,2.08571428571429,3.17391304347826,0.500281478701445,1.65714285714286,1.26906111254046,2.62857142857143
"1044",48,10,60,25,35,69,0.0788571428571429,1.15,1.97142857142857,2.76,0.441293845830708,1.71428571428571,1.37467223489656,2.6
"1045",48,11,61,18,43,97,0.125322997416021,1.59016393442623,2.25581395348837,5.38888888888889,0.409076416197258,1.41860465116279,1.12405389367621,2.46511627906977
"1046",48,12,63,30,33,75,0.0757575757575758,1.19047619047619,2.27272727272727,2.5,0.372622222222222,1.90909090909091,1.36536708350805,2.78787878787879
"1047",48,13,66,21,45,107,0.113227513227513,1.62121212121212,2.37777777777778,5.09523809523809,0.416979648877631,1.46666666666667,1.23566812278579,2.51111111111111
"1048",48,14,66,26,40,77,0.0740384615384615,1.16666666666667,1.925,2.96153846153846,0.509023444088379,1.65,1.21819023191384,2.525
"1049",48,15,66,22,44,87,0.0898760330578512,1.31818181818182,1.97727272727273,3.95454545454545,0.45805258290395,1.5,1.0281145878132,2.25
"1050",48,16,66,21,45,106,0.112169312169312,1.60606060606061,2.35555555555556,5.04761904761905,0.410555357778569,1.46666666666667,1.25343245355637,2.4
"1051",48,17,68,25,43,91,0.0846511627906977,1.33823529411765,2.11627906976744,3.64,0.417944692669968,1.58139534883721,1.18946496669548,2.58139534883721
