"","replicate","areas","species","hosts","parasites","links","connectances","links_per_sp","indegree","outdegree","modularity","normalised_indegree","sd_gen","potential_indegree"
"1850",85,2,43,18,25,34,0.136,0.971428571428571,1.36,3.4,0.570069204152249,1.4,0.656460221999818,3.4
"1851",85,3,48,21,27,38,0.117283950617284,0.974358974358974,1.40740740740741,3.16666666666667,0.577562326869806,1.44444444444444,0.652787191408388,3.2962962962963
"1852",85,4,52,22,30,46,0.117948717948718,1.06976744186047,1.53333333333333,3.53846153846154,0.543478260869565,1.43333333333333,0.765874167287989,3.23333333333333
"1853",85,5,53,22,31,52,0.129032258064516,1.18181818181818,1.67741935483871,4,0.491124260355029,1.41935483870968,0.737242238491491,3.16129032258065
"1854",85,6,55,22,33,58,0.135198135198135,1.26086956521739,1.75757575757576,4.46153846153846,0.471165279429251,1.39393939393939,0.715726511930621,3.03030303030303
"1855",85,7,62,24,38,68,0.111842105263158,1.25925925925926,1.78947368421053,4.25,0.480752595155709,1.42105263157895,0.869086953292767,2.78947368421053
"1856",85,8,65,24,41,76,0.109038737446198,1.31034482758621,1.85365853658537,4.47058823529412,0.46606648199446,1.41463414634146,0.911981277596072,2.68292682926829
"1857",85,9,66,24,42,77,0.107843137254902,1.30508474576271,1.83333333333333,4.52941176470588,0.481025468038455,1.4047619047619,0.910035785116372,2.66666666666667
"1858",85,10,67,24,43,82,0.112175102599179,1.36666666666667,1.90697674418605,4.8235294117647,0.469958358120167,1.3953488372093,0.98186955382497,2.62790697674419
"1859",85,11,68,24,44,85,0.113636363636364,1.39344262295082,1.93181818181818,5,0.464359861591695,1.38636363636364,0.99581790081646,2.59090909090909
"1860",85,12,69,25,44,85,0.113636363636364,1.39344262295082,1.93181818181818,5,0.464359861591695,1.38636363636364,0.99581790081646,2.59090909090909
"1861",85,13,72,26,46,89,0.107487922705314,1.390625,1.93478260869565,4.94444444444444,0.465850271430375,1.39130434782609,1.05470533348188,2.56521739130435
"1862",85,14,74,26,48,91,0.105324074074074,1.37878787878788,1.89583333333333,5.05555555555555,0.47796159884072,1.375,1.04984648067321,2.5
"1863",85,15,75,27,48,93,0.101973684210526,1.38805970149254,1.9375,4.89473684210526,0.470112151693837,1.39583333333333,1.04459722747594,2.5
