"","replicate","areas","species","hosts","parasites","links","connectances","links_per_sp","indegree","outdegree","modularity","normalised_indegree","sd_gen","potential_indegree"
"1179",54,13,67,20,47,103,0.109574468085106,1.53731343283582,2.19148936170213,5.15,0.424545197473843,1.42553191489362,1.09888517708263,2.63829787234043
"1180",54,14,68,20,48,106,0.110416666666667,1.55882352941176,2.20833333333333,5.3,0.420167319330723,1.41666666666667,1.08285781161346,2.60416666666667
"1181",54,15,69,20,49,110,0.112244897959184,1.59420289855072,2.24489795918367,5.5,0.412561983471074,1.40816326530612,1.09046431099806,2.57142857142857
"1182",54,16,69,20,49,110,0.112244897959184,1.59420289855072,2.24489795918367,5.5,0.412561983471074,1.40816326530612,1.09046431099806,2.57142857142857
"1183",54,17,69,20,49,111,0.113265306122449,1.60869565217391,2.26530612244898,5.55,0.408083759435111,1.40816326530612,1.11903050453793,2.57142857142857
"1184",54,18,71,20,51,113,0.11078431372549,1.59154929577465,2.2156862745098,5.65,0.418748531599969,1.3921568627451,1.11913911707516,2.50980392156863
"1185",54,19,72,21,51,115,0.107376283846872,1.59722222222222,2.25490196078431,5.47619047619048,0.412173913043478,1.41176470588235,1.13280664017338,2.50980392156863
"1186",54,20,73,21,52,118,0.108058608058608,1.61643835616438,2.26923076923077,5.61904761904762,0.408216029876472,1.40384615384615,1.10337306630492,2.48076923076923
"1187",54,21,73,21,52,122,0.111721611721612,1.67123287671233,2.34615384615385,5.80952380952381,0.415614082235958,1.40384615384615,1.09812208698907,2.48076923076923
"1188",54,22,79,23,56,133,0.103260869565217,1.68354430379747,2.375,5.78260869565217,0.410933348408616,1.41071428571429,1.15823606166619,2.375
"1189",55,1,18,8,10,10,0.125,0.555555555555556,1,1.25,0.84,1.8,0,3.6
"1190",55,2,34,12,22,27,0.102272727272727,0.794117647058823,1.22727272727273,2.25,0.700960219478738,1.54545454545455,0.665409535682543,3.54545454545455
"1191",55,3,44,14,30,48,0.114285714285714,1.09090909090909,1.6,3.42857142857143,0.596354166666667,1.46666666666667,0.783755083333653,3.1
"1192",55,4,47,15,32,54,0.1125,1.14893617021277,1.6875,3.6,0.567901234567901,1.46875,0.840009596608751,3.125
"1193",55,5,48,15,33,59,0.119191919191919,1.22916666666667,1.78787878787879,3.93333333333333,0.514794599253088,1.45454545454545,0.832596977776947,3.06060606060606
"1194",55,6,54,18,36,70,0.108024691358025,1.2962962962963,1.94444444444444,3.88888888888889,0.478571428571429,1.5,0.97482001029838,2.94444444444444
"1195",55,7,56,18,38,78,0.114035087719298,1.39285714285714,2.05263157894737,4.33333333333333,0.460716633793557,1.47368421052632,1.06812125689246,2.84210526315789
"1196",55,8,64,21,43,91,0.10077519379845,1.421875,2.11627906976744,4.33333333333333,0.456466610312764,1.48837209302326,1.08747937185514,2.72093023255814
"1197",55,9,65,21,44,92,0.0995670995670996,1.41538461538462,2.09090909090909,4.38095238095238,0.452622873345936,1.47727272727273,1.08621516219734,2.68181818181818
"1198",55,10,67,22,45,95,0.095959595959596,1.41791044776119,2.11111111111111,4.31818181818182,0.449529085872576,1.48888888888889,1.09694880404618,2.66666666666667
"1199",55,11,69,22,47,100,0.0967117988394584,1.44927536231884,2.12765957446809,4.54545454545455,0.4371,1.46808510638298,1.13849564796073,2.59574468085106
"1200",55,12,71,22,49,105,0.0974025974025974,1.47887323943662,2.14285714285714,4.77272727272727,0.452426303854875,1.44897959183673,1.1465367352426,2.55102040816327
"1201",55,13,71,22,49,105,0.0974025974025974,1.47887323943662,2.14285714285714,4.77272727272727,0.452426303854875,1.44897959183673,1.1465367352426,2.55102040816327
"1202",55,14,72,22,50,115,0.104545454545455,1.59722222222222,2.3,5.22727272727273,0.437353497164461,1.44,1.14015343161081,2.52
"1203",55,15,72,22,50,116,0.105454545454545,1.61111111111111,2.32,5.27272727272727,0.401605231866825,1.44,1.14545653089731,2.52
"1204",55,16,72,22,50,116,0.105454545454545,1.61111111111111,2.32,5.27272727272727,0.401605231866825,1.44,1.14545653089731,2.52
"1205",55,17,72,22,50,117,0.106363636363636,1.625,2.34,5.31818181818182,0.397618525823654,1.44,1.13000379907307,2.52
"1206",55,18,73,22,51,119,0.106060606060606,1.63013698630137,2.33333333333333,5.40909090909091,0.398700656733281,1.43137254901961,1.13556455631908,2.49019607843137
"1207",55,19,75,22,53,123,0.10548885077187,1.64,2.32075471698113,5.59090909090909,0.426862317403662,1.41509433962264,1.11394371617304,2.45283018867925
"1208",55,20,79,23,56,129,0.100155279503106,1.63291139240506,2.30357142857143,5.60869565217391,0.421068445405925,1.41071428571429,1.17896247072621,2.375
"1209",55,21,79,23,56,131,0.101708074534161,1.65822784810127,2.33928571428571,5.69565217391304,0.418681894994464,1.41071428571429,1.15156816677005,2.375
"1210",55,22,79,23,56,133,0.103260869565217,1.68354430379747,2.375,5.78260869565217,0.410933348408615,1.41071428571429,1.15823606166619,2.375
"1211",56,1,22,9,13,19,0.162393162393162,0.863636363636364,1.46153846153846,2.11111111111111,0.642659279778393,1.69230769230769,0.89881581935453,3.61538461538462
"1212",56,2,41,14,27,43,0.113756613756614,1.04878048780488,1.59259259259259,3.07142857142857,0.575446187128177,1.51851851851852,0.998601485256165,3.11111111111111
"1213",56,3,52,17,35,60,0.100840336134454,1.15384615384615,1.71428571428571,3.52941176470588,0.545277777777778,1.48571428571429,0.976263575865226,2.91428571428571
"1214",56,4,55,17,38,64,0.0990712074303406,1.16363636363636,1.68421052631579,3.76470588235294,0.5537109375,1.44736842105263,0.960400352870294,2.84210526315789
"1215",56,5,58,17,41,69,0.0989956958393113,1.18965517241379,1.68292682926829,4.05882352941176,0.54127284183995,1.41463414634146,0.929192803121406,2.73170731707317
"1216",56,6,60,18,42,73,0.0965608465608466,1.21666666666667,1.73809523809524,4.05555555555556,0.526740476637268,1.42857142857143,1.07486634823029,2.78571428571429
"1217",56,7,60,18,42,75,0.0992063492063492,1.25,1.78571428571429,4.16666666666667,0.515377777777778,1.42857142857143,1.05328422826188,2.78571428571429
"1218",56,8,61,18,43,79,0.102067183462532,1.29508196721311,1.83720930232558,4.38888888888889,0.498958500240346,1.41860465116279,1.01000403880673,2.74418604651163
"1219",56,9,64,19,45,86,0.100584795321637,1.34375,1.91111111111111,4.52631578947368,0.508788534342888,1.42222222222222,1.03825679663548,2.66666666666667
"1220",56,10,64,19,45,87,0.101754385964912,1.359375,1.93333333333333,4.57894736842105,0.522261857576959,1.42222222222222,1.04505913543116,2.66666666666667
"1221",56,11,66,19,47,92,0.103023516237402,1.39393939393939,1.95744680851064,4.84210526315789,0.513232514177694,1.40425531914894,1.03590568645992,2.61702127659574
"1222",56,12,68,19,49,95,0.102040816326531,1.39705882352941,1.93877551020408,5,0.457063711911357,1.38775510204082,1.06778424315482,2.55102040816327
"1223",56,13,69,19,50,97,0.102105263157895,1.40579710144928,1.94,5.10526315789474,0.457328090126475,1.38,1.07937502296443,2.52
"1224",56,14,70,20,50,102,0.102,1.45714285714286,2.04,5.1,0.435890042291426,1.4,1.08252343073273,2.52
"1225",56,15,70,20,50,104,0.104,1.48571428571429,2.08,5.2,0.425943047337278,1.4,1.08649591475581,2.52
"1226",56,16,71,20,51,114,0.111764705882353,1.6056338028169,2.23529411764706,5.7,0.399507540781779,1.3921568627451,1.07576809313399,2.49019607843137
"1227",56,17,72,20,52,119,0.114423076923077,1.65277777777778,2.28846153846154,5.95,0.385989689993645,1.38461538461538,1.11330141473748,2.46153846153846
"1228",56,18,74,21,53,122,0.109613656783468,1.64864864864865,2.30188679245283,5.80952380952381,0.407417360924482,1.39622641509434,1.11960564262595,2.45283018867925
"1229",56,19,77,22,55,128,0.105785123966942,1.66233766233766,2.32727272727273,5.81818181818182,0.40313720703125,1.4,1.17525592538904,2.4
"1230",56,20,78,22,56,131,0.106331168831169,1.67948717948718,2.33928571428571,5.95454545454545,0.421187576481557,1.39285714285714,1.14827390534943,2.375
"1231",56,21,78,22,56,131,0.106331168831169,1.67948717948718,2.33928571428571,5.95454545454545,0.421187576481557,1.39285714285714,1.14827390534943,2.375
"1232",56,22,79,23,56,133,0.103260869565217,1.68354430379747,2.375,5.78260869565217,0.410933348408615,1.41071428571429,1.15823606166619,2.375
"1233",57,1,18,8,10,10,0.125,0.555555555555556,1,1.25,0.84,1.8,0,3.6
"1234",57,2,28,11,17,26,0.13903743315508,0.928571428571429,1.52941176470588,2.36363636363636,0.605029585798817,1.64705882352941,0.941741911594837,3.29411764705882
"1235",57,3,36,13,23,38,0.127090301003344,1.05555555555556,1.65217391304348,2.92307692307692,0.549861495844875,1.56521739130435,1.05373356089283,3.52173913043478
