"","replicate","areas","species","hosts","parasites","links","connectances","links_per_sp","indegree","outdegree","modularity","normalised_indegree","sd_gen","potential_indegree"
"35",2,13,73,49,24,109,0.092687074829932,1.49315068493151,4.54166666666667,2.22448979591837,0.423449204612406,3.04166666666667,1.28058074659155,NA
"36",2,14,73,53,20,110,0.10377358490566,1.50684931506849,5.5,2.07547169811321,0.414545454545454,3.65,1.49947504225607,NA
"37",2,15,75,69,6,115,0.277777777777778,1.53333333333333,19.1666666666667,1.66666666666667,0.345633270321361,12.5,3.0146146853824,NA
"38",2,16,75,28,47,116,0.088145896656535,1.54666666666667,2.46808510638298,4.14285714285714,0.464328180737217,1.59574468085106,0.837689274685545,NA
"39",2,17,76,50,26,119,0.0915384615384615,1.56578947368421,4.57692307692308,2.38,0.433232116375962,2.92307692307692,1.21288502467961,NA
"40",2,18,77,69,8,121,0.219202898550725,1.57142857142857,15.125,1.7536231884058,0.408237142271702,9.625,2.73049052596721,NA
"41",2,19,77,12,65,124,0.158974358974359,1.61038961038961,1.90769230769231,10.3333333333333,0.404591571279917,1.18461538461538,0.628363696904801,NA
"42",2,20,78,51,27,128,0.0929557007988381,1.64102564102564,4.74074074074074,2.50980392156863,0.43994140625,2.88888888888889,1.12861110256515,NA
"43",2,21,78,69,9,129,0.207729468599034,1.65384615384615,14.3333333333333,1.8695652173913,0.359413496785049,8.66666666666667,2.2216302318266,NA
"44",2,22,79,54,25,133,0.0985185185185185,1.68354430379747,5.32,2.46296296296296,0.450505964158517,3.16,1.31394700934329,NA
"45",3,1,36,25,11,30,0.109090909090909,0.833333333333333,2.72727272727273,1.2,0.505555555555556,3.27272727272727,1.42904927073275,NA
"46",3,2,40,24,16,37,0.0963541666666667,0.925,2.3125,1.54166666666667,0.507669831994156,2.5,1.58186421483839,NA
"47",3,3,43,32,11,50,0.142045454545455,1.16279069767442,4.54545454545455,1.5625,0.4852,3.90909090909091,1.55579853802126,NA
"48",3,4,49,37,12,58,0.130630630630631,1.18367346938776,4.83333333333333,1.56756756756757,0.495541022592152,4.08333333333333,1.60429635665783,NA
"49",3,5,52,46,6,64,0.231884057971014,1.23076923076923,10.6666666666667,1.39130434782609,0.381591796875,8.66666666666667,2.03395653018118,NA
"50",3,6,54,42,12,66,0.130952380952381,1.22222222222222,5.5,1.57142857142857,0.452938475665748,4.5,2.30098139974086,NA
"51",3,7,56,40,16,72,0.1125,1.28571428571429,4.5,1.8,0.452932098765432,3.5,1.74412594403098,NA
"52",3,8,58,20,38,74,0.0973684210526316,1.27586206896552,1.94736842105263,3.7,0.477903579254931,1.52631578947368,0.733955633169432,NA
"53",3,9,58,21,37,77,0.0990990990990991,1.32758620689655,2.08108108108108,3.66666666666667,0.456906729634002,1.56756756756757,0.856076340286991,NA
"54",3,10,60,4,56,80,0.357142857142857,1.33333333333333,1.42857142857143,20,NA,1.07142857142857,0.600724200625704,NA
"55",3,11,61,32,29,84,0.0905172413793103,1.37704918032787,2.89655172413793,2.625,0.433815192743764,2.10344827586207,1.03328902185507,NA
"56",3,12,63,56,7,86,0.219387755102041,1.36507936507937,12.2857142857143,1.53571428571429,0.388994050838291,9,3.4803395891824,NA
"57",3,13,65,28,37,92,0.0888030888030888,1.41538461538462,2.48648648648649,3.28571428571429,0.415524574669187,1.75675675675676,0.94517223409965,NA
"58",3,14,66,23,43,94,0.0950455005055612,1.42424242424242,2.18604651162791,4.08695652173913,0.420552286102309,1.53488372093023,0.900297464289925,NA
"59",3,15,67,46,21,96,0.0993788819875776,1.43283582089552,4.57142857142857,2.08695652173913,0.461046006944444,3.19047619047619,1.58492293716946,NA
"60",3,16,74,63,11,108,0.155844155844156,1.45945945945946,9.81818181818182,1.71428571428571,0.439471879286694,6.72727272727273,2.42865397795908,NA
"61",3,17,75,20,55,113,0.102727272727273,1.50666666666667,2.05454545454545,5.65,0.442712820111207,1.36363636363636,0.785552959436019,NA
"62",3,18,76,21,55,116,0.1004329004329,1.52631578947368,2.10909090909091,5.52380952380952,0.442479191438763,1.38181818181818,0.680591433708263,NA
"63",3,19,77,41,36,125,0.0846883468834688,1.62337662337662,3.47222222222222,3.04878048780488,0.395456,2.13888888888889,1.14522157002234,NA
"64",3,20,77,45,32,127,0.0881944444444445,1.64935064935065,3.96875,2.82222222222222,0.41254882509765,2.40625,1.22702829987613,NA
"65",3,21,78,67,11,131,0.17774762550882,1.67948717948718,11.9090909090909,1.95522388059702,0.37322999825185,7.09090909090909,1.1439050604459,NA
"66",3,22,79,55,24,133,0.100757575757576,1.68354430379747,5.54166666666667,2.41818181818182,0.408106732997908,3.29166666666667,1.69861687803677,NA
"67",4,1,15,2,13,12,0.461538461538462,0.8,0.923076923076923,6,NA,1.15384615384615,0.625,NA
"68",4,2,25,16,9,21,0.145833333333333,0.84,2.33333333333333,1.3125,0.532879818594104,2.77777777777778,1.41397016567312,NA
"69",4,3,27,10,17,26,0.152941176470588,0.962962962962963,1.52941176470588,2.6,0.470414201183432,1.58823529411765,0.985772381294749,NA
"70",4,4,33,16,17,37,0.136029411764706,1.12121212121212,2.17647058823529,2.3125,0.471877282688093,1.94117647058824,1.16145877519888,NA
"71",4,5,39,9,30,47,0.174074074074074,1.20512820512821,1.56666666666667,5.22222222222222,0.432775011317338,1.3,0.769513024094324,NA
"72",4,6,45,21,24,59,0.117063492063492,1.31111111111111,2.45833333333333,2.80952380952381,0.479172651536915,1.875,1.04073277927435,NA
"73",4,7,46,7,39,63,0.230769230769231,1.3695652173913,1.61538461538462,9,0.333837238599143,1.17948717948718,0.757521535609272,NA
"74",4,8,48,42,6,66,0.261904761904762,1.375,11,1.57142857142857,0.362029384756657,8,1.37990297898257,NA
"75",4,9,53,48,5,75,0.3125,1.41509433962264,15,1.5625,0.389333333333333,10.6,2.64410455332025,NA
"76",4,10,54,30,24,79,0.109722222222222,1.46296296296296,3.29166666666667,2.63333333333333,0.428937670245153,2.25,1.14427267061814,NA
"77",4,11,56,37,19,81,0.115220483641536,1.44642857142857,4.26315789473684,2.18918918918919,0.408169486358787,2.94736842105263,1.45463118083695,NA
"78",4,12,57,50,7,82,0.234285714285714,1.43859649122807,11.7142857142857,1.64,0.372992266508031,8.14285714285714,2.88606189748438,NA
"79",4,13,59,8,51,88,0.215686274509804,1.49152542372881,1.72549019607843,11,0.356921487603306,1.15686274509804,0.742980043230084,NA
"80",4,14,61,17,44,90,0.120320855614973,1.47540983606557,2.04545454545455,5.29411764705882,0.481358024691358,1.38636363636364,0.636392104243718,NA
"81",4,15,62,29,33,93,0.0971786833855799,1.5,2.81818181818182,3.20689655172414,0.476702508960573,1.87878787878788,1.03500558411044,NA
"82",4,16,63,46,17,97,0.124040920716113,1.53968253968254,5.70588235294118,2.10869565217391,0.465086619194388,3.70588235294118,1.41112951315966,NA
"83",4,17,65,5,60,101,0.336666666666667,1.55384615384615,1.68333333333333,20.2,0.325262229193216,1.08333333333333,0.553468281156862,NA
"84",4,18,66,55,11,104,0.171900826446281,1.57575757575758,9.45454545454546,1.89090909090909,0.379622781065089,6,1.73480299173086,NA
"85",4,19,73,37,36,116,0.0870870870870871,1.58904109589041,3.22222222222222,3.13513513513514,0.423825802615933,2.02777777777778,1.12686082464558,NA
"86",4,20,74,62,12,125,0.168010752688172,1.68918918918919,10.4166666666667,2.01612903225806,0.423104,6.16666666666667,1.34662010120512,NA
"87",4,21,78,23,55,131,0.103557312252964,1.67948717948718,2.38181818181818,5.69565217391304,0.440358953440941,1.41818181818182,0.68037765374034,NA
"88",4,22,79,67,12,133,0.165422885572139,1.68354430379747,11.0833333333333,1.98507462686567,0.36175024026231,6.58333333333333,1.78120474831416,NA
"89",5,1,33,27,6,27,0.166666666666667,0.818181818181818,4.5,1,0.500685871056241,5.5,1.8535917752126,NA
"90",5,2,42,16,26,48,0.115384615384615,1.14285714285714,1.84615384615385,3,0.456163194444444,1.61538461538462,1.10139374513304,NA
"91",5,3,43,30,13,51,0.130769230769231,1.18604651162791,3.92307692307692,1.7,0.422145328719723,3.30769230769231,1.6128162080883,NA
"92",5,4,46,38,8,56,0.184210526315789,1.21739130434783,7,1.47368421052632,0.450573979591837,5.75,1.58309675486907,NA
"93",5,5,49,25,24,61,0.101666666666667,1.24489795918367,2.54166666666667,2.44,0.470303681805966,2.04166666666667,0.916771600433771,NA
"94",5,6,52,45,7,66,0.20952380952381,1.26923076923077,9.42857142857143,1.46666666666667,0.429063360881543,7.42857142857143,1.92222741641378,NA
"95",5,7,53,44,9,69,0.174242424242424,1.30188679245283,7.66666666666667,1.56818181818182,0.452215921024995,5.88888888888889,2.30434782608696,NA
"96",5,8,60,55,5,81,0.294545454545455,1.35,16.2,1.47272727272727,0.391403749428441,12,1.42484326382751,NA
"97",5,9,61,21,40,82,0.0976190476190476,1.34426229508197,2.05,3.9047619047619,0.463860797144557,1.525,0.82493706827597,NA
"98",5,10,62,18,44,83,0.10479797979798,1.33870967741935,1.88636363636364,4.61111111111111,0.42938017128756,1.40909090909091,0.8714859437751,NA
"99",5,11,63,53,10,85,0.160377358490566,1.34920634920635,8.5,1.60377358490566,0.402906574394464,6.3,2.16088217279561,NA
"100",5,12,64,2,62,89,0.717741935483871,1.390625,1.43548387096774,44.5,NA,1.03225806451613,0.360000844456096,NA
"101",5,13,64,39,25,92,0.0943589743589744,1.4375,3.68,2.35897435897436,0.431710775047259,2.56,1.20021002152881,NA
"102",5,14,71,26,45,104,0.0888888888888889,1.46478873239437,2.31111111111111,4,0.465144230769231,1.57777777777778,0.801245822463392,NA
"103",5,15,73,39,34,106,0.0799396681749623,1.45205479452055,3.11764705882353,2.71794871794872,0.44873620505518,2.14705882352941,1.12580595218992,NA
"104",5,16,74,24,50,109,0.0908333333333333,1.47297297297297,2.18,4.54166666666667,0.446090396431277,1.48,0.745889675248432,NA
"105",5,17,75,54,21,112,0.0987654320987654,1.49333333333333,5.33333333333333,2.07407407407407,0.410873724489796,3.57142857142857,1.40996533012087,NA
"106",5,18,76,57,19,115,0.106186518928901,1.51315789473684,6.05263157894737,2.01754385964912,0.427145557655955,4,1.23585719044276,NA
"107",5,19,77,60,17,120,0.117647058823529,1.55844155844156,7.05882352941176,2,0.404027777777778,4.52941176470588,1.79309080426869,NA
"108",5,20,77,31,46,122,0.0855539971949509,1.58441558441558,2.65217391304348,3.93548387096774,0.4121875839828,1.67391304347826,0.840727909714977,NA
"109",5,21,78,34,44,124,0.0828877005347594,1.58974358974359,2.81818181818182,3.64705882352941,0.396201873048908,1.77272727272727,1.14425823452515,NA
"110",5,22,79,23,56,133,0.103260869565217,1.68354430379747,2.375,5.78260869565217,0.44864039798745,1.41071428571429,0.801359407876329,NA
"111",6,1,20,4,16,19,0.296875,0.95,1.1875,4.75,0.382271468144044,1.25,0.834696274840799,NA
"112",6,2,31,25,6,35,0.233333333333333,1.12903225806452,5.83333333333333,1.4,0.43265306122449,5.16666666666667,2.59238550085322,NA
"113",6,3,39,27,12,47,0.145061728395062,1.20512820512821,3.91666666666667,1.74074074074074,0.420099592575826,3.25,1.08815988620231,NA
"114",6,4,44,36,8,55,0.190972222222222,1.25,6.875,1.52777777777778,0.444628099173554,5.5,1.38151056042704,NA
"115",6,5,48,40,8,70,0.21875,1.45833333333333,8.75,1.75,0.381428571428572,6,1.50008746100704,NA
"116",6,6,52,37,15,74,0.133333333333333,1.42307692307692,4.93333333333333,2,0.419649379108839,3.46666666666667,1.44174385502079,NA
"117",6,7,52,28,24,76,0.113095238095238,1.46153846153846,3.16666666666667,2.71428571428571,0.444078947368421,2.16666666666667,0.909459266464551,NA
"118",6,8,59,11,48,85,0.160984848484848,1.44067796610169,1.77083333333333,7.72727272727273,0.428512110726644,1.22916666666667,0.624396004339313,NA
"119",6,9,61,6,55,87,0.263636363636364,1.42622950819672,1.58181818181818,14.5,0.386841062227507,1.10909090909091,0.619906356891352,NA
"120",6,10,63,30,33,89,0.0898989898989899,1.41269841269841,2.6969696969697,2.96666666666667,0.427471278878929,1.90909090909091,0.812081800081131,NA
"121",6,11,64,20,44,93,0.105681818181818,1.453125,2.11363636363636,4.65,0.44479130535322,1.45454545454545,0.844539601022566,NA
"122",6,12,65,49,16,98,0.125,1.50769230769231,6.125,2,0.433673469387755,4.0625,1.30142050670679,NA
"123",6,13,67,22,45,103,0.104040404040404,1.53731343283582,2.28888888888889,4.68181818181818,0.405033462154774,1.48888888888889,0.729036486355196,NA
"124",6,14,69,12,57,105,0.153508771929825,1.52173913043478,1.84210526315789,8.75,0.420226757369615,1.21052631578947,0.64400242733999,NA
"125",6,15,70,42,28,110,0.0935374149659864,1.57142857142857,3.92857142857143,2.61904761904762,0.411074380165289,2.5,1.18647102730011,NA
"126",6,16,70,23,47,110,0.101757631822387,1.57142857142857,2.34042553191489,4.78260869565217,0.467107438016529,1.48936170212766,0.806112531245448,NA
"127",6,17,70,68,2,110,0.808823529411765,1.57142857142857,55,1.61764705882353,NA,35,0.899954085146516,NA
"128",6,18,76,19,57,122,0.112650046168052,1.60526315789474,2.14035087719298,6.42105263157895,0.434157484547165,1.33333333333333,0.79725074245297,NA
"129",6,19,76,72,4,124,0.430555555555556,1.63157894736842,31,1.72222222222222,NA,19,1.00086677662108,NA
"130",6,20,78,52,26,127,0.0939349112426035,1.62820512820513,4.88461538461539,2.44230769230769,0.445904891809783,3,1.16953707749432,NA
"131",6,21,79,48,31,131,0.0880376344086022,1.65822784810127,4.2258064516129,2.72916666666667,0.408251267408659,2.54838709677419,1.15170762768298,NA
"132",6,22,79,13,66,133,0.155011655011655,1.68354430379747,2.01515151515152,10.2307692307692,0.392956074396517,1.1969696969697,0.653592510818938,NA
"133",7,1,20,6,14,14,0.166666666666667,0.7,1,2.33333333333333,0.433673469387755,1.42857142857143,1.0378330817954,NA
"134",7,2,38,36,2,34,0.472222222222222,0.894736842105263,17,0.944444444444444,NA,19,6.32236651413854,NA
"135",7,3,45,24,21,48,0.0952380952380952,1.06666666666667,2.28571428571429,2,0.481336805555556,2.14285714285714,1.24539593279076,NA
"136",7,4,46,3,43,52,0.403100775193798,1.1304347826087,1.2093023255814,17.3333333333333,NA,1.06976744186047,0.53879376493236,NA
"137",7,5,49,17,32,54,0.0992647058823529,1.10204081632653,1.6875,3.17647058823529,0.530178326474623,1.53125,1.04570281916919,NA
"138",7,6,51,20,31,61,0.0983870967741935,1.19607843137255,1.96774193548387,3.05,0.518409029830691,1.64516129032258,0.930596290051012,NA
"139",7,7,53,16,37,63,0.106418918918919,1.18867924528302,1.7027027027027,3.9375,0.525069286974049,1.43243243243243,0.767475156736071,NA
"140",7,8,55,15,40,65,0.108333333333333,1.18181818181818,1.625,4.33333333333333,0.455621301775148,1.375,1.02031663959029,NA
"141",7,9,58,31,27,72,0.0860215053763441,1.24137931034483,2.66666666666667,2.32258064516129,0.477623456790124,2.14814814814815,1.02213541298066,NA
"142",7,10,59,23,36,73,0.0881642512077295,1.23728813559322,2.02777777777778,3.17391304347826,0.493150684931507,1.63888888888889,0.87661468865672,NA
"143",7,11,66,52,14,87,0.119505494505495,1.31818181818182,6.21428571428571,1.67307692307692,0.450653983353151,4.71428571428571,2.06535620506625,NA
"144",7,12,68,43,25,92,0.0855813953488372,1.35294117647059,3.68,2.13953488372093,0.430765595463138,2.72,1.45841754190219,NA
"145",7,13,72,20,52,98,0.0942307692307692,1.36111111111111,1.88461538461538,4.9,0.47667638483965,1.38461538461538,0.818253754741484,NA
"146",7,14,73,32,41,103,0.0785060975609756,1.41095890410959,2.51219512195122,3.21875,0.422942784428316,1.78048780487805,1.04728718665924,NA
"147",7,15,73,17,56,107,0.112394957983193,1.46575342465753,1.91071428571429,6.29411764705882,0.420386059917897,1.30357142857143,0.748111546896171,NA
"148",7,16,74,42,32,111,0.0825892857142857,1.5,3.46875,2.64285714285714,0.412791169547926,2.3125,1.31189664110206,NA
"149",7,17,74,4,70,113,0.403571428571429,1.52702702702703,1.61428571428571,28.25,NA,1.05714285714286,0.583727205369403,NA
"150",7,18,77,9,68,123,0.200980392156863,1.5974025974026,1.80882352941176,13.6666666666667,0.394606385088241,1.13235294117647,0.621359679875189,NA
"151",7,19,78,41,37,127,0.0837178642056691,1.62820512820513,3.43243243243243,3.09756097560976,0.456630913261826,2.10810810810811,1.05420083754097,NA
"152",7,20,78,17,61,128,0.123432979749277,1.64102564102564,2.09836065573771,7.52941176470588,0.46990966796875,1.27868852459016,0.748818750805427,NA
"153",7,21,78,27,51,130,0.0944081336238199,1.66666666666667,2.54901960784314,4.81481481481481,0.403550295857988,1.52941176470588,0.822720830669427,NA
"154",7,22,79,62,17,133,0.126185958254269,1.68354430379747,7.82352941176471,2.14516129032258,0.398157046752219,4.64705882352941,1.26414343095526,NA
"155",8,1,23,13,10,18,0.138461538461538,0.782608695652174,1.8,1.38461538461538,0.561728395061728,2.3,1.42859898562487,NA
"156",8,2,25,6,19,22,0.192982456140351,0.88,1.15789473684211,3.66666666666667,0.442148760330579,1.31578947368421,0.859010165930062,NA
"157",8,3,32,6,26,30,0.192307692307692,0.9375,1.15384615384615,5,0.452222222222222,1.23076923076923,0.961696573195198,NA
"158",8,4,37,31,6,42,0.225806451612903,1.13513513513514,7,1.35483870967742,0.501133786848073,6.16666666666667,2.2972427523095,NA
"159",8,5,40,23,17,48,0.122762148337596,1.2,2.82352941176471,2.08695652173913,0.471788194444444,2.35294117647059,1.09713431434064,NA
"160",8,6,42,30,12,54,0.15,1.28571428571429,4.5,1.8,0.502743484224966,3.5,1.26286866360043,NA
"161",8,7,53,5,48,68,0.283333333333333,1.28301886792453,1.41666666666667,13.6,NA,1.10416666666667,0.68598370436234,NA
"162",8,8,54,20,34,70,0.102941176470588,1.2962962962963,2.05882352941176,3.5,0.39530612244898,1.58823529411765,1.21520973246496,NA
"163",8,9,58,25,33,85,0.103030303030303,1.46551724137931,2.57575757575758,3.4,0.422145328719723,1.75757575757576,0.966378273012865,NA
"164",8,10,60,32,28,87,0.0970982142857143,1.45,3.10714285714286,2.71875,0.461091293433743,2.14285714285714,1.01814388473809,NA
"165",8,11,62,44,18,90,0.113636363636364,1.45161290322581,5,2.04545454545455,0.46320987654321,3.44444444444444,1.56735024256268,NA
"166",8,12,63,10,53,92,0.173584905660377,1.46031746031746,1.73584905660377,9.2,0.443052930056711,1.18867924528302,0.629095598275251,NA
"167",8,13,64,60,4,97,0.404166666666667,1.515625,24.25,1.61666666666667,NA,16,1.46299762976221,NA
"168",8,14,64,37,27,98,0.0980980980980981,1.53125,3.62962962962963,2.64864864864865,0.446064139941691,2.37037037037037,1.33282775009197,NA
"169",8,15,66,59,7,100,0.242130750605327,1.51515151515152,14.2857142857143,1.69491525423729,0.3837,9.42857142857143,1.89433742657275,NA
"170",8,16,67,19,48,105,0.115131578947368,1.56716417910448,2.1875,5.52631578947368,0.421133786848073,1.39583333333333,0.666468739944672,NA
"171",8,17,70,65,5,111,0.341538461538462,1.58571428571429,22.2,1.70769230769231,0.29973216459703,14,3.00460918007211,NA
"172",8,18,70,15,55,113,0.136969696969697,1.61428571428571,2.05454545454545,7.53333333333333,0.431670451875636,1.27272727272727,0.632377433173805,NA
"173",8,19,71,45,26,117,0.1,1.64788732394366,4.5,2.6,0.419606983709548,2.73076923076923,0.827616154261535,NA
"174",8,20,77,52,25,128,0.0984615384615385,1.66233766233766,5.12,2.46153846153846,0.4390869140625,3.08,0.924137847790442,NA
"175",8,21,78,2,76,129,0.848684210526316,1.65384615384615,1.69736842105263,64.5,NA,1.02631578947368,0.273315919409623,NA
"176",8,22,79,15,64,133,0.138541666666667,1.68354430379747,2.078125,8.86666666666667,0.44700096104924,1.234375,0.702753802883709,NA
"177",9,1,36,15,21,30,0.0952380952380952,0.833333333333333,1.42857142857143,2,0.632222222222222,1.71428571428571,1.00820166050017,NA
"178",9,2,41,8,33,35,0.132575757575758,0.853658536585366,1.06060606060606,4.375,0.502040816326531,1.24242424242424,1.12354194271526,NA
"179",9,3,49,17,32,49,0.0900735294117647,1,1.53125,2.88235294117647,0.506872136609746,1.53125,1.05762804194046,NA
"180",9,4,56,11,45,60,0.121212121212121,1.07142857142857,1.33333333333333,5.45454545454545,0.544166666666667,1.24444444444444,0.884947798624586,NA
"181",9,5,60,26,34,74,0.083710407239819,1.23333333333333,2.17647058823529,2.84615384615385,0.461833455076699,1.76470588235294,0.859994733875531,NA
"182",9,6,61,29,32,78,0.084051724137931,1.27868852459016,2.4375,2.68965517241379,0.490138067061144,1.90625,0.72715295570657,NA
"183",9,7,62,51,11,82,0.146167557932264,1.32258064516129,7.45454545454545,1.6078431372549,0.463712076145152,5.63636363636364,1.5990573719963,NA
"184",9,8,64,6,58,86,0.247126436781609,1.34375,1.48275862068966,14.3333333333333,0.41873985938345,1.10344827586207,0.664156231020804,NA
"185",9,9,64,35,29,87,0.0857142857142857,1.359375,3,2.48571428571429,0.43374289866561,2.20689655172414,1.07685525290873,NA
"186",9,10,64,22,42,88,0.0952380952380952,1.375,2.0952380952381,4,0.462422520661157,1.52380952380952,0.878417632546032,NA
"187",9,11,64,53,11,91,0.156089193825043,1.421875,8.27272727272727,1.71698113207547,0.441009539910639,5.81818181818182,1.5754759499712,NA
"188",9,12,65,62,3,93,0.5,1.43076923076923,31,1.5,NA,21.6666666666667,1.21057314507502,NA
"189",9,13,72,23,49,106,0.0940550133096717,1.47222222222222,2.16326530612245,4.60869565217391,0.447668209327163,1.46938775510204,0.915451584910596,NA
"190",9,14,72,27,45,108,0.0888888888888889,1.5,2.4,4,0.440329218106996,1.6,0.946976173674956,NA
"191",9,15,73,32,41,117,0.0891768292682927,1.6027397260274,2.85365853658537,3.65625,0.411571334648258,1.78048780487805,0.875416256919493,NA
"192",9,16,74,64,10,119,0.1859375,1.60810810810811,11.9,1.859375,0.398206341360074,7.4,2.80330503047957,NA
"193",9,17,75,6,69,122,0.294685990338164,1.62666666666667,1.76811594202899,20.3333333333333,0.351048105348025,1.08695652173913,0.614754098360656,NA
"194",9,18,76,55,21,125,0.108225108225108,1.64473684210526,5.95238095238095,2.27272727272727,0.427584,3.61904761904762,1.70322701000749,NA
"195",9,19,77,13,64,129,0.155048076923077,1.67532467532468,2.015625,9.92307692307692,0.405143921639325,1.203125,0.733551101021463,NA
"196",9,20,78,15,63,131,0.138624338624339,1.67948717948718,2.07936507936508,8.73333333333333,0.413612260357788,1.23809523809524,0.706143131462542,NA
"197",9,21,79,4,75,132,0.44,1.67088607594937,1.76,33,NA,1.05333333333333,0.510072088478585,NA
"198",9,22,79,47,32,133,0.0884308510638298,1.68354430379747,4.15625,2.82978723404255,0.371586861891571,2.46875,1.04646440041393,NA
"199",10,1,15,10,5,12,0.24,0.8,2.4,1.2,0.583333333333333,3,1.42521928137392,NA
"200",10,2,26,2,24,27,0.5625,1.03846153846154,1.125,13.5,NA,1.08333333333333,0.488510780040489,NA
"201",10,3,32,4,28,32,0.285714285714286,1,1.14285714285714,8,0.4208984375,1.14285714285714,0.601585207518238,NA
"202",10,4,37,14,23,37,0.114906832298137,1,1.60869565217391,2.64285714285714,0.487947406866326,1.60869565217391,0.812727700887249,NA
