"","replicate","area","model","a","a.std.err","a.tval","a.pval","b","b.std.err","b.tval","b.pval"
"4442",48,71,"mod1",0.416778698335291,0.174241113286871,2.39196530872197,0.0325710468507433,3.5661130916779,0.929943219015886,3.83476433695785,0.00206637535370513
"4443",48,72,"mod2",NA,NA,NA,NA,2.55390980019845,0.410811992765725,6.21673623256387,1.64990668724937e-05
"4444",48,73,"mod1",0.406844063953106,0.169859755444682,2.39517631994709,0.0323759677656592,3.58818519484793,0.921543204847929,3.89367006991284,0.00184817175761616
"4445",48,74,"mod1",0.397110794685236,0.172511600075923,2.30193676547238,0.0400568837368493,3.72594791942913,1.0085242459653,3.6944554722756,0.00306669063729899
"4446",48,75,"mod1",0.795267772878998,0.26435757932942,3.00830327958179,0.0119019020560826,6.70335145715251,3.86955304818986,1.73233222898657,0.1111213185616
"4447",48,76,"mod1",0.403114290867331,0.160456646780018,2.51229412403208,0.0259791971552309,3.60575732826324,0.876768559786326,4.11255317953234,0.00122402377124957
"4448",48,77,"mod2",NA,NA,NA,NA,2.63916898024807,0.439170902155759,6.00943497689208,3.20242358657839e-05
"4449",48,78,"mod1",0.403067910503165,0.162867801825433,2.47481642157354,0.0278808080708694,3.54295501501037,0.861801114481563,4.11110516739319,0.00122734690740445
"4450",48,79,"mod2",NA,NA,NA,NA,2.53446966233395,0.433138458250139,5.85140759048065,3.18643381128232e-05
"4451",48,80,"mod1",0.396489005361508,0.152529239921772,2.59942949669752,0.0210006383437131,3.46767403226558,0.767085966710396,4.52058072074568,0.000479922022845752
"4452",48,81,"mod1",0.398193726993391,0.175169800558899,2.27318707746945,0.0406281818932646,3.56160224485622,0.933603926976601,3.81489638372685,0.00214576939069916
"4453",48,82,"mod1",0.824571070880087,0.280067333576633,2.94418867188046,0.0122760626502993,6.5270096642302,3.88456622875809,1.6802415713522,0.118733636590185
"4454",48,83,"mod1",0.404025357679883,0.148534606597271,2.72007559002957,0.0158089605365077,3.3121362900984,0.683691749401917,4.84448772856453,0.000214370301718016
"4455",48,84,"mod2",NA,NA,NA,NA,2.61055165850603,0.438741296677147,5.95009331986142,4.82333417487778e-05
"4456",48,85,"mod2",NA,NA,NA,NA,2.48578209690337,0.387316287838823,6.41796427094179,8.50715035944356e-06
"4457",48,86,"mod2",NA,NA,NA,NA,2.59123292018659,0.415006313971086,6.24383975123598,1.57242708064675e-05
"4458",48,87,"mod1",0.80272270745137,0.256175493207452,3.13348750655599,0.00791943180017988,5.91814933367939,2.96035528600944,1.99913482062386,0.0669439846771459
"4459",48,88,"mod1",0.384344408157483,0.16634801134626,2.31048393694022,0.037913721092172,3.54065451528265,0.892308124499142,3.96797296591919,0.00160614544522665
"4460",48,89,"mod1",0.37590402889338,0.164534275800475,2.28465483598825,0.0413290746530045,3.71103027631628,0.968307102637276,3.83249308634517,0.00238474680525269
"4461",48,90,"mod2",NA,NA,NA,NA,2.5388933242005,0.44394860429033,5.71889020410151,5.30640780026043e-05
"4462",48,91,"mod2",NA,NA,NA,NA,2.35167099612246,0.341733891198799,6.88158551635844,1.45351682959231e-06
"4463",48,92,"mod2",NA,NA,NA,NA,2.43413747923726,0.374598332078125,6.4979933726176,5.46497552526179e-06
"4464",48,93,"mod1",0.398053900764075,0.166926094477803,2.38461159718205,0.0317915845293941,3.43679528173131,0.846085062752743,4.061997348765,0.00116556951096149
"4465",49,1,"mod2",NA,NA,NA,NA,2.68216372328273,0.484846170542942,5.53198908486619,0.000364796308919508
"4466",49,2,"mod2",NA,NA,NA,NA,2.7467713556258,0.536377765327975,5.12096424046633,0.000627163101232032
"4467",49,3,"mod1",0.469086859384441,0.185299041325247,2.53151260810396,0.0278982137453058,3.89521190494336,1.09895870163696,3.54445703841393,0.00459658981075575
"4468",49,4,"mod3",1.28063623263944,0.186684368527926,6.85990071229703,1.74749373101234e-05,NA,NA,NA,NA
"4469",49,5,"mod1",0.443847978549001,0.210353466824646,2.1100102853023,0.0640687049337412,4.44930133849971,1.6147948530445,2.7553353480853,0.0222815034615833
"4470",49,6,"mod1",0.472181202042175,0.198876740712577,2.37424044838198,0.0368745538292744,3.8981713565734,1.1732378867509,3.32257541338762,0.00680017094735475
"4471",49,7,"mod1",0.469002151925872,0.18633600778175,2.51697005591749,0.0286293912132794,3.8816590372299,1.08394940662273,3.58103340756835,0.00431084234632447
"4472",49,8,"mod2",NA,NA,NA,NA,2.86077384464814,0.500813289692142,5.71225625104058,0.000135712130786227
"4473",49,9,"mod1",0.482584518488476,0.177570370375536,2.71770857642454,0.0186868924196861,3.759154676822,0.968675451792105,3.88071636363587,0.00218504173432593
"4474",49,10,"mod2",NA,NA,NA,NA,2.68974194325816,0.478235500629138,5.62430421773309,0.000111739823727474
"4475",49,11,"mod2",NA,NA,NA,NA,2.57039689133784,0.412909760099479,6.22508145779497,3.09232247769894e-05
"4476",49,12,"mod1",0.45944485972411,0.206019664372754,2.23010197168766,0.0498338536747165,4.05481180691487,1.29380658323441,3.13401698480942,0.0106176810314865
"4477",49,13,"mod1",0.519801905663602,0.174752041814657,2.97451120036073,0.0107531713415326,3.71821346698191,0.926359404152954,4.0137914618374,0.00147333087539252
"4478",49,14,"mod2",NA,NA,NA,NA,2.47748483567478,0.379917227132608,6.52111738752511,1.35385750405821e-05
"4479",49,15,"mod1",0.488889546110624,0.181344984477162,2.69590883652033,0.0183364381108603,3.64399197080248,0.940515258783261,3.87446342499184,0.00191660233211002
"4480",49,16,"mod2",NA,NA,NA,NA,2.44715211751461,0.330454270030409,7.40541835724931,1.48801199881538e-06
"4481",49,17,"mod2",NA,NA,NA,NA,2.38490702110498,0.340438352246101,7.0054005530521,2.96765943520019e-06
"4482",49,18,"mod1",0.471588641540643,0.187765508338752,2.51158290845323,0.0289049877179734,3.89652180348312,1.10977821630938,3.51108153522888,0.00487431463756656
"4483",49,19,"mod2",NA,NA,NA,NA,2.56011080108182,0.420910704037691,6.08231336604965,3.88999765000619e-05
"4484",49,20,"mod2",NA,NA,NA,NA,2.56387626389337,0.45253197948176,5.66562448653799,7.72471478300028e-05
"4485",49,21,"mod1",0.487747386036022,0.20027005900542,2.43544835637573,0.0314181517141055,3.77400446930019,1.10846255540378,3.40471985355018,0.00522395522160035
"4486",49,22,"mod2",NA,NA,NA,NA,2.41861452872912,0.374123357973972,6.46475147081671,1.06647878908493e-05
"4487",49,23,"mod1",0.486989518149334,0.192788257580918,2.52603309070798,0.026612656030072,3.76441940363881,1.05931496094884,3.55363564417798,0.00397001866728689
"4488",49,24,"mod2",NA,NA,NA,NA,2.70381661184629,0.462134560126275,5.85071285538023,7.82927491538587e-05
"4489",49,25,"mod2",NA,NA,NA,NA,2.50197194449016,0.355745293013332,7.03304300472191,5.93005964097092e-06
"4490",49,26,"mod2",NA,NA,NA,NA,2.48909650699395,0.395041235160515,6.30085238059406,1.42158903136707e-05
"4491",49,27,"mod2",NA,NA,NA,NA,2.59083519013277,0.446267612761593,5.80556400698712,6.11859285698476e-05
"4492",49,28,"mod2",NA,NA,NA,NA,2.49905716773393,0.380407107212114,6.56942817406527,8.89350517107443e-06
"4493",49,29,"mod2",NA,NA,NA,NA,2.74730973039494,0.503402600737396,5.45748020842685,0.000145895211498198
"4494",49,30,"mod1",0.465575952712495,0.191530515854839,2.43081866424541,0.0316850925953898,3.7440901196054,1.06857267472915,3.50382356591181,0.0043511179465259
"4495",49,31,"mod1",0.462795146107776,0.163946983025294,2.82283417216878,0.0143867360194058,3.60231019892719,0.843445168485151,4.27094769586153,0.000911057186998165
"4496",49,32,"mod2",NA,NA,NA,NA,2.51783275619874,0.412098230699525,6.10978783365508,2.69716048967673e-05
"4497",49,33,"mod1",0.450400426669946,0.183695418444387,2.45188709922181,0.0304877651414707,3.77299979657773,1.03282739123894,3.65307875118587,0.00330785635859254
"4498",49,34,"mod1",0.430786601444692,0.186358647920046,2.31159973659776,0.0411825550216905,3.86767324101419,1.09959736120708,3.51735405836956,0.00482083442679851
"4499",49,35,"mod1",0.445836153259758,0.176841220929116,2.52110990252925,0.0268544040017608,3.68168089674942,0.949130939420902,3.87900208900127,0.00219183735176646
"4500",49,36,"mod1",0.465162801693655,0.17997233907791,2.58463497266814,0.0226566859504319,3.62003571467065,0.935456447191905,3.86980679382502,0.0019335800915441
