"","replicate","area","model","a","a.std.err","a.tval","a.pval","b","b.std.err","b.tval","b.pval"
"1",1,1,"mod1",1.90230795044901,0.216356693854827,8.79246172861853,0.0720953846083865,14.5108077420344,7.10531698211413,2.0422463598122,0.289877769751403
"2",1,2,"mod2",NA,NA,NA,NA,2.58783612566458,1.64916690861099,1.56917781466048,0.257165865949389
"3",1,3,"mod1",0.410596600471009,0.11168241684658,3.67646592959261,0.0103741624091288,2.17355284109154,0.320279796745705,6.78641882246881,0.000500763848283931
"4",1,4,"mod1",0.334275271400443,0.0638506373630294,5.23526914069606,0.000381387760952625,1.87518762382361,0.153777227553289,12.1941828036521,2.51170720790025e-07
"5",1,5,"mod1",0.318178721462656,0.0526076484439404,6.0481456760363,0.000123912931241431,1.83227441442991,0.122076946979975,15.0091762593839,3.47580365309104e-08
"6",1,6,"mod1",0.314616638223375,0.0518068749778648,6.07287427311142,5.56108222289374e-05,1.81902729251892,0.120993815009855,15.0340518841459,3.78693924604218e-09
"7",1,7,"mod1",0.247111460110259,0.033210491647638,7.44076488635283,2.07748571371946e-06,1.75362000272436,0.076773835776879,22.8413753849781,4.56677620960705e-13
"8",1,8,"mod1",0.234388004091463,0.0287183648770899,8.16160687053762,2.77691372517283e-07,1.74350910046484,0.0646464912791617,26.9698952869055,2.15477028449501e-15
"9",1,9,"mod1",0.236623847136056,0.0309896708371325,7.63557149024403,6.8455084907723e-07,1.738651250872,0.0704401649748976,24.6826686378658,9.38051493124207e-15
"10",1,10,"mod1",0.22923804235401,0.0310490996082401,7.38308180418773,2.28026806901584e-06,1.76136590517888,0.0726080334896096,24.2585540542278,1.89323577703454e-13
"11",1,11,"mod1",0.220984219464801,0.0285201597740231,7.74835138427517,1.27356672694183e-06,1.76446658757101,0.0678307614074836,26.0127787298632,6.79712761846671e-14
"12",1,12,"mod1",0.220168134764052,0.0326284626876008,6.74773239769333,6.54958814721412e-06,1.77050615943823,0.0798361325772138,22.1767525841245,7.02692824070674e-13
"13",1,13,"mod1",0.200477027297712,0.0310851163073822,6.44929313808299,4.55042940502892e-06,1.74840761873215,0.0767263220168094,22.7875854436122,1.00141613692197e-14
"14",1,14,"mod1",0.189750310916331,0.0279344088366153,6.79270902155673,1.73826167921612e-06,1.76361173019746,0.0690564058174908,25.5387130175659,3.59246848418606e-16
"15",1,15,"mod1",0.189750310916331,0.0279344088366153,6.79270902155673,1.73826167921612e-06,1.76361173019746,0.0690564058174908,25.5387130175659,3.59246848418606e-16
"16",1,16,"mod1",0.185022341376407,0.0278181170831217,6.65114539648937,1.78177007785795e-06,1.76960487304719,0.0693643082167083,25.5117497534694,9.90868320143973e-17
"17",1,17,"mod1",0.184974639526581,0.0273454663322191,6.7643622266057,1.08515506227787e-06,1.76757357882054,0.067814640751604,26.0647783314952,1.77434038929429e-17
"18",1,18,"mod1",0.18411917022802,0.0272104550782641,6.76648625311291,1.08016759297388e-06,1.76721624648081,0.0676087288688308,26.138876977105,1.67450659728854e-17
"19",1,19,"mod1",0.180333279212946,0.0267573191404144,6.73958696185559,8.97426074054571e-07,1.77580255438311,0.0668616005439941,26.5593784763596,3.30400609861131e-18
"20",1,20,"mod1",0.179235052745764,0.0264482577064501,6.77681890183837,8.25627087488644e-07,1.77733524476093,0.0661642375840194,26.8624760090972,2.59256917958126e-18
"21",1,21,"mod1",0.179235052745764,0.0264482577064501,6.77681890183837,8.25627087488644e-07,1.77733524476093,0.0661642375840194,26.8624760090972,2.59256917958126e-18
"22",1,22,"mod1",0.180106037362972,0.027195040176733,6.62275312676551,1.89197806249007e-06,1.77129169080202,0.0679207476999424,26.0788014087707,6.46232156309169e-17
"23",1,23,"mod1",0.180106037362972,0.027195040176733,6.62275312676551,1.89197806249007e-06,1.77129169080202,0.0679207476999424,26.0788014087707,6.46232156309169e-17
"24",1,24,"mod1",0.180106037362972,0.027195040176733,6.62275312676551,1.89197806249007e-06,1.77129169080202,0.0679207476999424,26.0788014087707,6.46232156309169e-17
"25",1,25,"mod1",0.1719390499563,0.0280597231853493,6.12761034100557,4.43149507552271e-06,1.74202127354946,0.0701523883048559,24.8319596188128,4.76048501537188e-17
"26",1,26,"mod1",0.1719390499563,0.0280597231853493,6.12761034100557,4.43149507552271e-06,1.74202127354946,0.0701523883048559,24.8319596188128,4.76048501537188e-17
"27",1,27,"mod1",0.1719390499563,0.0280597231853493,6.12761034100557,4.43149507552271e-06,1.74202127354946,0.0701523883048559,24.8319596188128,4.76048501537188e-17
"28",1,28,"mod1",0.172957713570957,0.0263728330495599,6.55817724420936,8.78174277307636e-07,1.72834526838696,0.0644701397854474,26.8084616248512,2.12181368597913e-19
"29",1,29,"mod1",0.172957713570957,0.0263728330495599,6.55817724420936,8.78174277307636e-07,1.72834526838696,0.0644701397854474,26.8084616248512,2.12181368597913e-19
"30",1,30,"mod1",0.172957713570957,0.0263728330495599,6.55817724420936,8.78174277307636e-07,1.72834526838696,0.0644701397854474,26.8084616248512,2.12181368597913e-19
"31",1,31,"mod1",0.172957713570957,0.0263728330495599,6.55817724420936,8.78174277307636e-07,1.72834526838696,0.0644701397854474,26.8084616248512,2.12181368597913e-19
"32",1,32,"mod1",0.172957713570957,0.0263728330495599,6.55817724420936,8.78174277307636e-07,1.72834526838696,0.0644701397854474,26.8084616248512,2.12181368597913e-19
"33",1,33,"mod1",0.172957713570957,0.0263728330495599,6.55817724420936,8.78174277307636e-07,1.72834526838696,0.0644701397854474,26.8084616248512,2.12181368597913e-19
