"","replicate","area","model","a","a.std.err","a.tval","a.pval","b","b.std.err","b.tval","b.pval"
"5592",61,12,"mod1",0.185524674474506,0.026580467880249,6.97973697492218,1.19441339518792e-06,1.77932578088454,0.0661969379746569,26.8792762221985,1.39339473138013e-16
"5593",61,13,"mod1",0.184673996201583,0.0247960222537947,7.44772666806754,4.76854231644402e-07,1.77084166641169,0.0608703868749359,29.0920061022457,3.20679415842082e-17
"5594",61,14,"mod1",0.185651676298399,0.0251809832585862,7.37269368681605,5.51385075379466e-07,1.76224319395235,0.0618517155970223,28.4914197923588,4.72638229718431e-17
"5595",61,15,"mod1",0.185989689680611,0.025546131790393,7.28054216609635,6.59728433383622e-07,1.76018028896843,0.062935685206761,27.9679212705121,6.67050108865933e-17
"5596",61,16,"mod1",0.18166939488277,0.0254178368386428,7.14731926387134,6.3514509802033e-07,1.76290898952287,0.0628807710643734,28.0357406514324,1.57720651661896e-17
"5597",61,17,"mod1",0.18166939488277,0.0254178368386428,7.14731926387134,6.3514509802033e-07,1.76290898952287,0.0628807710643734,28.0357406514324,1.57720651661896e-17
"5598",61,18,"mod1",0.18314159836921,0.0245303555719141,7.46591698731415,3.33265589202361e-07,1.75269741998816,0.0597329426476132,29.3422246134428,6.47493614458758e-18
"5599",61,19,"mod1",0.18314159836921,0.0245303555719141,7.46591698731415,3.33265589202361e-07,1.75269741998816,0.0597329426476132,29.3422246134428,6.47493614458758e-18
"5600",61,20,"mod1",0.18314159836921,0.0245303555719141,7.46591698731415,3.33265589202361e-07,1.75269741998816,0.0597329426476132,29.3422246134428,6.47493614458758e-18
"5601",61,21,"mod1",0.183264605020721,0.0240836167891418,7.60951341425373,2.50319967837248e-07,1.74984956119883,0.05829422973825,30.0175432295087,4.14746575600174e-18
"5602",61,22,"mod1",0.183264605020721,0.0240836167891418,7.60951341425373,2.50319967837248e-07,1.74984956119883,0.05829422973825,30.0175432295087,4.14746575600174e-18
"5603",61,23,"mod1",0.178293675654684,0.0264202581505573,6.74836993032648,2.52561020701881e-06,1.7559862693964,0.0652843586712218,26.8975035542543,5.49101972919467e-16
"5604",61,24,"mod1",0.158118161067727,0.0200280934410983,7.89481842256952,1.01751705310305e-07,1.78815841974833,0.0494524557189578,36.159143034485,2.12266666591784e-20
"5605",61,25,"mod1",0.156981797917493,0.0195324882120094,8.03695853869624,5.46794034452817e-08,1.78679166894077,0.0484579284362871,36.8730510486031,2.82720069752998e-21
"5606",61,26,"mod1",0.147072092726216,0.0180359347792495,8.15439257938675,4.29182626307485e-08,1.80467485072377,0.0458347943945133,39.3734688802226,6.81474512094279e-22
"5607",61,27,"mod1",0.147358746433455,0.0183580424065725,8.02693136718645,5.58266804305376e-08,1.80390687153935,0.0467137579968265,38.616179663,1.03864999903874e-21
"5608",61,28,"mod1",0.147358746433455,0.0183580424065725,8.02693136718645,5.58266804305376e-08,1.80390687153935,0.0467137579968265,38.616179663,1.03864999903874e-21
"5609",61,29,"mod1",0.147358746433455,0.0183580424065725,8.02693136718645,5.58266804305376e-08,1.80390687153935,0.0467137579968265,38.616179663,1.03864999903874e-21
"5610",61,30,"mod1",0.147642253867953,0.0187023060234791,7.89433418973047,7.35602878196488e-08,1.80319155677059,0.0476524609076506,37.840470826158,1.61285041008025e-21
"5611",61,31,"mod1",0.14683343566479,0.0178583321964039,8.22212477906294,1.93699305651544e-08,1.7995071022414,0.0445017789278356,40.4367453525733,1.36207111588354e-23
"5612",61,32,"mod1",0.141769822854998,0.0178345275977919,7.94917735149599,3.53221024991145e-08,1.81369593484798,0.0454453630232124,39.9093727983115,1.85824363673157e-23
"5613",61,33,"mod1",0.142981423532387,0.0180423448267614,7.92476947454795,3.72896837547416e-08,1.81273961895778,0.04608847077391,39.3317371680716,2.62340078769178e-23
"5614",61,34,"mod1",0.143098080415588,0.0176844388930874,8.09175124417002,2.57761557860743e-08,1.8125238754814,0.0451668142228182,40.1295487996964,1.6314426302955e-23
"5615",61,35,"mod1",0.145638167509922,0.0194722455390645,7.47926926135703,1.01699729385776e-07,1.81400741017375,0.0504996006963574,35.9212228445323,2.23392435430611e-22
"5616",61,36,"mod1",0.135332144620853,0.0169477363679946,7.98526373565883,1.83110888585845e-08,1.84847520368396,0.0446464042978546,41.4025548698619,2.88581922471065e-25
"5617",61,37,"mod1",0.135332144620853,0.0169477363679946,7.98526373565883,1.83110888585845e-08,1.84847520368396,0.0446464042978546,41.4025548698619,2.88581922471065e-25
"5618",61,38,"mod1",0.135332144620853,0.0169477363679946,7.98526373565883,1.83110888585845e-08,1.84847520368396,0.0446464042978546,41.4025548698619,2.88581922471065e-25
"5619",61,39,"mod1",0.135332144620853,0.0169477363679946,7.98526373565883,1.83110888585845e-08,1.84847520368396,0.0446464042978546,41.4025548698619,2.88581922471065e-25
"5620",61,40,"mod1",0.135332144620853,0.0169477363679946,7.98526373565883,1.83110888585845e-08,1.84847520368396,0.0446464042978546,41.4025548698619,2.88581922471065e-25
"5621",61,41,"mod1",0.135332144620853,0.0169477363679946,7.98526373565883,1.83110888585845e-08,1.84847520368396,0.0446464042978546,41.4025548698619,2.88581922471065e-25
"5622",61,42,"mod1",0.135332144620853,0.0169477363679946,7.98526373565883,1.83110888585845e-08,1.84847520368396,0.0446464042978546,41.4025548698619,2.88581922471065e-25
"5623",61,43,"mod1",0.135332144620853,0.0169477363679946,7.98526373565883,1.83110888585845e-08,1.84847520368396,0.0446464042978546,41.4025548698619,2.88581922471065e-25
"5624",61,44,"mod1",0.133836257736241,0.01690937811473,7.91491306351795,3.81158207626971e-08,1.8272818710463,0.0439802665937506,41.547767045731,7.16985602123206e-24
"5625",61,45,"mod1",0.134329737585248,0.0174017612437969,7.71931850479397,4.47795109064228e-08,1.82511169853322,0.0452337540722407,40.3484463309948,2.802461848352e-24
"5626",61,46,"mod1",0.134329737585248,0.0174017612437969,7.71931850479397,4.47795109064228e-08,1.82511169853322,0.0452337540722407,40.3484463309948,2.802461848352e-24
"5627",61,47,"mod1",0.133440361092364,0.016907721971771,7.89227320600341,3.00590030180818e-08,1.82005370222706,0.0435094841859267,41.8311946528606,1.15136258217119e-24
"5628",61,48,"mod1",0.133440361092364,0.016907721971771,7.89227320600341,3.00590030180818e-08,1.82005370222706,0.0435094841859267,41.8311946528606,1.15136258217119e-24
"5629",61,49,"mod1",0.133440361092364,0.016907721971771,7.89227320600341,3.00590030180818e-08,1.82005370222706,0.0435094841859267,41.8311946528606,1.15136258217119e-24
"5630",61,50,"mod1",0.133440361092364,0.016907721971771,7.89227320600341,3.00590030180818e-08,1.82005370222706,0.0435094841859267,41.8311946528606,1.15136258217119e-24
"5631",61,51,"mod1",0.133091094880973,0.016742972315909,7.94907214619899,2.63937165782321e-08,1.81954875717178,0.043090588739922,42.2261289617989,9.13183880348509e-25
"5632",61,52,"mod1",0.133724879426269,0.0166792671988374,8.01743133149098,2.25828340193406e-08,1.81625347930385,0.0428056142517483,42.4302632038428,8.10757070498392e-25
"5633",61,53,"mod1",0.13433943086382,0.0172917360710069,7.76899614429503,5.28016606836206e-08,1.8131540976718,0.0447985628893123,40.4734880034371,1.33310627506009e-23
"5634",61,54,"mod1",0.13433943086382,0.0172917360710069,7.76899614429503,5.28016606836206e-08,1.8131540976718,0.0447985628893123,40.4734880034371,1.33310627506009e-23
"5635",61,55,"mod1",0.135167436722691,0.0174232401080448,7.75788176507311,5.41351191787998e-08,1.81411384711858,0.0451421837550671,40.186665690823,1.57745183225595e-23
"5636",61,56,"mod1",0.134834409819694,0.0169057712701875,7.97564380026056,3.33087063001327e-08,1.80748674310122,0.0432745947728386,41.7678490714762,6.32654494188369e-24
"5637",61,57,"mod1",0.113677379946965,0.0145905224941652,7.79117951344273,1.07899015667346e-08,1.84673446191058,0.0386030494942131,47.8390823032625,6.93274101492204e-30
"5638",61,58,"mod1",0.113852709661883,0.0146942336287569,7.74812164678473,1.20775811638412e-08,1.84819066257014,0.0389514654414622,47.4485527469479,8.83794911057156e-30
"5639",61,59,"mod1",0.113852709661883,0.0146942336287569,7.74812164678473,1.20775811638412e-08,1.84819066257014,0.0389514654414622,47.4485527469479,8.83794911057156e-30
"5640",61,60,"mod1",0.113852709661883,0.0146942336287569,7.74812164678473,1.20775811638412e-08,1.84819066257014,0.0389514654414622,47.4485527469479,8.83794911057156e-30
"5641",61,61,"mod1",0.113852709661883,0.0146942336287569,7.74812164678473,1.20775811638412e-08,1.84819066257014,0.0389514654414622,47.4485527469479,8.83794911057156e-30
"5642",61,62,"mod1",0.113852709661883,0.0146942336287569,7.74812164678473,1.20775811638412e-08,1.84819066257014,0.0389514654414622,47.4485527469479,8.83794911057156e-30
"5643",61,63,"mod1",0.113852709661883,0.0146942336287569,7.74812164678473,1.20775811638412e-08,1.84819066257014,0.0389514654414622,47.4485527469479,8.83794911057156e-30
"5644",61,64,"mod1",0.113852709661883,0.0146942336287569,7.74812164678473,1.20775811638412e-08,1.84819066257014,0.0389514654414622,47.4485527469479,8.83794911057156e-30
