"","area","region","model","a","a.std.err","a.tval","a.pval","b","b.std.err","b.tval","b.pval","fraction"
"5058",1,"BlackSea","mod1",-0.0184502932112417,0.00642602229618833,-2.87118412617175,0.00567105194452084,24.1647379414999,0.547467140046246,44.1391568075824,6.82702039389608e-47,0.8
"5196",1,"BlackSea","mod1",-0.0743457608041075,0.00592811597396378,-12.5412122722688,6.72920621206298e-18,21.1120473457019,0.400222787842604,52.7507378065755,1.96000784793567e-49,0.8
"5333",1,"BlackSea","mod1",-0.129853802857019,0.0167074035953028,-7.7722311618501,9.98800603941667e-10,13.5081982798593,0.572688975892391,23.5873202532146,3.143134841618e-26,0.8
"5690",1,"BlackSea","mod1",-0.0312880565577161,0.00603905412957775,-5.18095315696462,3.01088071393732e-06,23.0550883372022,0.472704852853313,48.7726923005729,3.55087256859356e-48,0.8
"5059",2,"BlackSea","mod1",-0.0386755549103587,0.00478910436167767,-8.07573859109018,1.1072613487374e-11,28.0442866008249,0.493803740177021,56.7923738098287,1.53583549191198e-61,0.8
"5197",2,"BlackSea","mod1",-0.0720676817013447,0.00826396254455547,-8.72071736927521,8.04227942056712e-12,19.5246159356008,0.501752652515546,38.9128305305688,1.16788498020386e-40,0.8
"5334",2,"BlackSea","mod1",-0.104548527942569,0.00615016162691746,-16.9993138855068,2.01144561260717e-22,18.2047249623285,0.330196023230388,55.1330836278017,1.90626382348677e-46,0.8
"5514",2,"BlackSea","mod1",-0.051558729685515,0.00833314922334682,-6.18718425695101,7.08708243688729e-08,20.6494160020764,0.547825475141486,37.6934205126977,5.48002048165419e-42,0.8
"5060",3,"BlackSea","mod1",-0.0511702234197369,0.00441566722531699,-11.5883332707581,1.02587382519629e-18,29.4708076190257,0.467049547751136,63.0999596529511,2.35965350050181e-69,0.8
"5335",3,"BlackSea","mod1",-0.0483760681278921,0.00787995257690651,-6.1391318863601,2.10700066683631e-07,18.2870824397288,0.433681939951427,42.1670370727842,3.20927082445667e-37,0.8
"5515",3,"BlackSea","mod1",-0.0385404993359187,0.00552407359257071,-6.97682583152975,1.78101889811318e-09,26.079976258375,0.493179232846896,52.8813350631724,9.29199389902838e-56,0.8
"5692",3,"BlackSea","mod1",-0.0762042449980289,0.00488569827440235,-15.59741120267,8.02240054356535e-24,24.2559871007771,0.387993346109555,62.5165027802516,1.83380392652141e-60,0.8
"5061",4,"BlackSea","mod1",-0.0604716049758565,0.00694535892900264,-8.70676455947256,1.02106440309395e-12,24.0540147500483,0.563601318930355,42.6791314039147,2.43846773888575e-51,1
"5199",4,"BlackSea","mod1",-0.0682516751185337,0.0044888956565287,-15.2045581677239,6.36008012894139e-23,23.8143517130443,0.353444855460027,67.3778422437318,3.78628476636313e-61,1
"5336",4,"BlackSea","mod1",-0.0542696740509709,0.0111762440345667,-4.85580610830631,1.36740135376447e-05,19.7890424762295,0.686847720713222,28.8113971692017,1.61333741158648e-31,1
"5516",4,"BlackSea","mod1",-0.0674800226782382,0.00766254116247116,-8.80648093725555,5.98909261124312e-13,23.8392497362842,0.598134717229327,39.8559873713937,7.5046593942308e-50,1
"5693",4,"BlackSea","mod1",-0.0490180876553696,0.00714214946787211,-6.86321224105854,3.23150704279787e-09,24.2416899213319,0.592492984041536,40.9147290757328,1.32158658592983e-47,1
"5062",5,"BlackSea","mod1",-0.0676787213782938,0.00878919562711924,-7.70021788677336,9.10880154550971e-11,21.8989260343234,0.614430962583019,35.6409871375331,7.78977086232558e-45,1
"5337",5,"BlackSea","mod1",-0.0537251918912452,0.00545285469948361,-9.8526725636634,2.1342699925958e-13,19.7849471689859,0.338151588396468,58.5091061166003,1.9952113475848e-48,1
"5517",5,"BlackSea","mod1",-0.0531779307092834,0.00644835131706168,-8.24674836939792,6.41492511753263e-12,26.3341907258971,0.608095998303813,43.3059760290351,2.80952615911227e-52,1
"5694",5,"BlackSea","mod1",-0.0682788917133869,0.00523914670785557,-13.0324450756475,6.42176204893381e-20,24.6145516236811,0.439076315792838,56.0598482276019,2.1427024052239e-57,1
"5063",6,"BlackSea","mod1",-0.00908036527899841,0.00571627085579291,-1.5885120751051,0.116614182378714,29.9197306835984,0.658918737818379,45.407314994046,3.33960553742915e-54,1
"5200",6,"BlackSea","mod1",-0.0806122255882052,0.00700838266201037,-11.5022580067113,1.7389574624937e-16,19.2727965489428,0.399274966073206,48.2694839060088,6.32558975975689e-48,1
"5338",6,"BlackSea","mod1",-0.0813093084387213,0.0126987930568302,-6.40291625155576,9.47731318224386e-08,14.7354232794786,0.509269800421048,28.9344140714722,8.01921579388431e-30,1
"5518",6,"BlackSea","mod1",-0.0373978351359636,0.00468924686597873,-7.97523274095276,1.8587958629643e-11,25.7539374809175,0.416729093435981,61.8001907871928,1.7950923777224e-63,1
"5064",7,"BlackSea","mod1",-0.0477701301741271,0.00500343137062611,-9.54747385056054,1.06135648196224e-14,27.6700725801672,0.483679233290642,57.2074852003007,7.57510609133396e-65,1
"5201",7,"BlackSea","mod1",-0.0792441654541755,0.00516668446814044,-15.3375275658544,6.85976918942274e-22,20.7289648078964,0.334628759765646,61.9461543664499,5.49924475743715e-54,1
"5339",7,"BlackSea","mod1",-0.0403850179583086,0.0102120801809079,-3.95463189114111,0.000256915079909722,19.8918134645412,0.643809821754154,30.8970332424302,7.10057656599834e-33,1
"5695",7,"BlackSea","mod1",-0.0282730257699582,0.00603919090492144,-4.68159165939233,1.43329026643732e-05,25.4222155114643,0.532518311669012,47.7396081118532,1.82167718289832e-53,1
"5519",8,"BlackSea","mod1",-0.0756168795368419,0.00616110013211405,-12.2732755377075,1.38955521507966e-18,23.3758503867145,0.471164037189375,49.6129766740221,2.17471444189856e-53,1
"5340",9,"BlackSea","mod1",-0.100710549419684,0.00675617336571629,-14.9064483647995,1.14293155585619e-21,20.3674035032129,0.419875300592921,48.5082201178572,3.01734642843111e-49,1
"5520",9,"BlackSea","mod1",-0.0623701789470953,0.00627916483457859,-9.93287811201107,6.15455171022145e-15,22.0749750684711,0.438229552458257,50.3730863074869,3.7428611772939e-56,1
"5696",9,"BlackSea","mod1",-0.032909182566486,0.00585533023552968,-5.62038027621323,2.91797449737096e-07,28.9092379842609,0.621010841720301,46.551905445286,3.79829790346649e-58,1
"5521",10,"BlackSea","mod1",-0.05705099563812,0.004300135929209,-13.2672540071575,1.38719332171579e-21,27.4657835315559,0.420717324508713,65.2832244634298,3.56330246214626e-69,1
"5697",10,"BlackSea","mod1",-0.0546394034127272,0.00429365288750513,-12.7256219457637,2.03603990328853e-20,27.0131225575955,0.407154760584033,66.3460805882442,2.3444155788221e-68,1
"5065",11,"BlackSea","mod1",-0.0458385883922427,0.00564794378278607,-8.11597816039716,8.5257019956134e-12,25.0740103058004,0.48039961813135,52.1940679372995,1.51403885876629e-59,0.666666666666667
"5202",11,"BlackSea","mod1",-0.0801013606660189,0.00806360902496323,-9.9336860725814,5.81585566418128e-14,19.565342814345,0.479957459084785,40.7647437163566,2.53009562630097e-43,0.666666666666667
"5066",12,"BlackSea","mod1",-0.0730769659434796,0.00533487246328006,-13.6979780578577,7.31205464155017e-22,26.0411788388582,0.477884177794099,54.4926575285744,7.03967742011896e-61,1
"5342",12,"BlackSea","mod1",-0.0920444553710878,0.00912359316918579,-10.0886189973881,4.99954191546203e-14,20.0331062163446,0.570606530889779,35.1084418629171,7.28342164410324e-39,1
"5067",13,"BlackSea","mod1",-0.0512380958588707,0.00690493981607642,-7.42049854505258,1.84144028720522e-10,27.2678649680253,0.675761099604554,40.3513386372522,3.5203951328604e-51,1
