"","area","region","model","a","a.std.err","a.tval","a.pval","b","b.std.err","b.tval","b.pval","fraction"
"11772",63,"Steppic","mod1",-0.0512467352722068,0.00463395653257462,-11.0589589936732,2.44729251661068e-17,29.0157109459676,0.494622104080368,58.6623822643661,8.53951295520904e-64,1
"12087",63,"Steppic","mod1",-0.0452259549963539,0.00528731954233395,-8.55366403226504,3.67973008164344e-13,29.6381635152204,0.576606282007279,51.4010416467267,6.92271487408441e-67,1
"11773",64,"Steppic","mod1",-0.0771799184987291,0.00471572747112554,-16.3664925446398,1.87217214863171e-25,25.0284554434629,0.394768372852409,63.400356169921,6.69087880593243e-63,1
"11003",65,"Steppic","mod1",-0.0900035096915215,0.004585417808371,-19.6282025876058,2.71554433670969e-27,19.8614331330892,0.271839597344038,73.0630611843964,8.50071473204635e-59,1
"11774",65,"Steppic","mod1",-0.0370791961331975,0.00647960224514626,-5.72244942364676,2.24454224818913e-07,26.0298481501573,0.586654213942671,44.3700011548898,4.91240598554971e-54,1
"12088",65,"Steppic","mod1",-0.0326500324802681,0.00526959835452304,-6.19592429700904,1.8717297308588e-08,30.0491402114463,0.590095786624017,50.922478845951,1.52216569341745e-66,1
"12353",65,"Steppic","mod1",-0.0534016830003396,0.00468235782816601,-11.4048701445049,4.2446480485233e-19,33.3657545200534,0.600733764124016,55.5416667293656,7.23038550775858e-71,1
"11775",70,"Steppic","mod1",-0.0726811068978181,0.0100641096374699,-7.22181191540455,6.52286038761916e-10,20.3910574258673,0.637051435716166,32.0084945777477,6.40319952751025e-42,1
"11391",72,"Steppic","mod1",-0.0335273735595079,0.0071426542512304,-4.69396562961625,1.93018370008533e-05,21.7201942119485,0.511636025633293,42.4524332215732,1.3326475218381e-42,1
"11004",73,"Steppic","mod1",-0.0359728246539155,0.00587954796711666,-6.11829767443103,7.3879248845772e-08,23.9884579664967,0.484429850758136,49.5189508428405,5.73696348812931e-51,1
"11392",81,"Steppic","mod1",-0.119034090433163,0.00646138027514202,-18.4223935698549,7.81550683218386e-27,19.4538402003673,0.370754437909687,52.4709570842849,4.34535514183347e-53,1
"11776",81,"Steppic","mod1",-0.0530690085885179,0.0076373619176254,-6.94860465706698,3.06079910183077e-09,22.3565081099589,0.566919214129056,39.435086257051,1.31023908842518e-44,1
"11393",82,"Steppic","mod1",-0.0776540565295819,0.014664707991459,-5.29530192996744,3.8283906169939e-06,13.4191233510551,0.50522260341828,26.5608135112381,2.62832922672021e-28,1
"11777",84,"Steppic","mod1",-0.0350089972707573,0.00500870526463247,-6.98963013814433,1.3045575496777e-09,27.5674488009994,0.500701802515349,55.0576184517615,2.27433634215543e-59,1
"12089",85,"Steppic","mod1",-0.0365700541814069,0.00395872395176148,-9.23783891653638,7.03592943849252e-15,35.4681350645465,0.548847434338964,64.6229404484047,2.55760582468603e-80,1
"12354",85,"Steppic","mod1",-0.0391446653381333,0.00505433821423542,-7.74476571984901,2.55297989316939e-11,27.8050952998933,0.498243523679485,55.8062352613337,7.99439806556187e-66,1
"12090",88,"Steppic","mod1",-0.0365130618601609,0.00339461731740935,-10.7561643761443,1.3553726992453e-17,28.2961037638457,0.340856990963169,83.0145912040372,6.9279981882811e-84,1
"11394",89,"Steppic","mod1",0.0132380809151463,0.00819068622095885,1.61623587548401,0.111980968431808,25.0639980142333,0.742698620834769,33.7471988113593,1.66140763430652e-37,1
"12355",89,"Steppic","mod1",-0.0550482432616534,0.00788655481068929,-6.98001149843555,1.54107181833444e-09,22.8163399729308,0.593871185501741,38.4196784251353,7.6593692741394e-48,1
"11778",90,"Steppic","mod1",-0.105206966889548,0.0107503526780101,-9.78637353030751,1.12765200816971e-14,18.5963875918229,0.567151080212052,32.7891248745748,8.26026345117445e-44,0.5
"11006",91,"Steppic","mod1",-0.10239339116008,0.0101550465713755,-10.0830055717027,1.29848296997397e-14,18.8392533055897,0.564324093531251,33.3837479589137,6.75687509751589e-41,1
"12091",91,"Steppic","mod1",-0.0533047281904157,0.002966949606592,-17.9661724189662,1.61855139988103e-31,30.4545828157345,0.328218411974297,92.7875515347976,3.88529767150707e-91,1
"11395",92,"Steppic","mod1",-0.0671411394772026,0.00728179704402283,-9.22040796678268,5.75109992294623e-13,19.6429711896625,0.429677654746296,45.7155985950927,3.42774378482005e-47,1
"11779",97,"Steppic","mod1",-0.0778000680840999,0.00826191702572097,-9.41670896014726,3.51628277713193e-14,25.034239758406,0.69108190841898,36.224707163407,5.80126748916871e-48,1
"11396",98,"Steppic","mod1",-0.0681466180622382,0.00904074550970777,-7.53772108606129,4.03981665275289e-10,19.2466956330052,0.531382863122558,36.2200156774084,4.86349108148076e-41,1
"11780",99,"Steppic","mod1",-0.0808184431226736,0.00567132879681667,-14.2503540207433,1.63408596215479e-22,23.4649168053047,0.432818529030936,54.2142150379786,1.61977397487279e-59,1
"11781",100,"Steppic","mod1",-0.0839152032304459,0.0082965039451065,-10.1145258033586,2.91200393573236e-15,20.7668758374986,0.527404154512478,39.3756394594486,5.09708609862656e-49,1
"12092",100,"Steppic","mod1",-0.0322346686841513,0.0038795978501483,-8.30876547756595,9.38723233129587e-13,36.0556208729026,0.568226490046573,63.452903911515,1.64642579321531e-76,1
"11007",101,"Steppic","mod1",-0.0829992836338498,0.00840706013503951,-9.87256928113548,7.26233881705987e-14,17.3430865689251,0.416330522652073,41.6570143799393,7.81750236288509e-44,1
"11397",101,"Steppic","mod1",-0.0919643961312798,0.00604189108961673,-15.2211277507674,2.86077269849179e-22,22.2265922615354,0.432767120728069,51.3592442608448,2.69252737439375e-51,1
"11782",101,"Steppic","mod1",-0.0471322076414877,0.004107845837051,-11.4737041045639,6.42380908244533e-18,26.151655976233,0.375747853625696,69.5989497315509,8.72531398758375e-68,1
"12093",101,"Steppic","mod1",-0.0552334661963085,0.00413393297135959,-13.3609970405841,1.53960588390277e-23,33.2533856076275,0.51487082470963,64.5858805971017,2.6976131220593e-80,1
"12356",103,"Steppic","mod1",-0.0524719429838964,0.00384234719326988,-13.6562211441497,1.18044156096199e-23,30.577621174663,0.429689862095908,71.1620726295793,6.63153915207193e-81,1
"12357",104,"Steppic","mod1",-0.0435617816273805,0.00601942562656744,-7.23686682581731,3.54694776196683e-10,25.1213594067996,0.51920531285124,48.3842495155616,9.24351383000996e-58,1
"11008",110,"Steppic","mod1",-0.102198067801424,0.0136959983019415,-7.46189255783839,5.96728219704356e-10,16.4410023507322,0.620563274788224,26.4936760177162,2.30076726524378e-33,1
"11783",110,"Steppic","mod1",-0.0625126556688114,0.006738013481977,-9.27760917012436,3.93136508844464e-14,28.2337831009337,0.672395000599589,41.989876598959,2.42379610828447e-54,1
"11009",111,"Steppic","mod1",-0.0637848899260189,0.00529837331251229,-12.038579798707,3.34078097728257e-18,22.1077054035921,0.374669888423579,59.0058237575753,3.53304214714806e-58,1
"11010",117,"Steppic","mod1",-0.112156541014165,0.00820848464122246,-13.6634891720358,3.19863939799263e-20,20.6294809295415,0.517279547419639,39.8807202651798,2.10326040265138e-45,1
"12358",117,"Steppic","mod1",-0.0535877279010119,0.00450263639513876,-11.9014113506628,1.02952907558582e-19,30.9846245513761,0.521055913847856,59.4650664696675,1.98144401116015e-70,1
"11011",118,"Steppic","mod1",-0.048058137189094,0.00751010839211017,-6.39912697393049,2.62270170328107e-08,23.6234061017327,0.603776040435406,39.1261072312457,2.06429182908194e-44,1
"12359",118,"Steppic","mod1",-0.0422576507496952,0.00364097862155767,-11.6061243808174,3.85972027504893e-19,30.6193923318968,0.410094837981977,74.664173981245,1.40340805090501e-78,1
"11398",120,"Steppic","mod1",-0.0662923086328455,0.00504359439034737,-13.14386199646,1.88695945800583e-19,25.4341945785835,0.442584027770043,57.4674931373678,7.88339680734199e-55,1
"11012",121,"Steppic","mod1",-0.097515210457458,0.00696085191132934,-14.009091372673,1.2668295917236e-19,17.6729077050694,0.354580542970231,49.8417300538488,7.77457619014254e-47,1
"11784",121,"Steppic","mod1",-0.0856692644461682,0.00879431224870522,-9.74143992428529,2.49899758190916e-14,21.1553581420226,0.584428975547611,36.198338937935,8.42499967894018e-45,1
"11399",122,"Steppic","mod1",-0.0507584404177955,0.00810883225533456,-6.25964859297749,6.97356817238858e-08,21.1698317098156,0.560245035869318,37.7867367927087,5.25097426961025e-40,1
"12360",126,"Steppic","mod1",-0.0431239026018737,0.00442932669335437,-9.73599501399964,3.58387254733528e-15,29.5707459435325,0.484604885115232,61.0203216100495,3.1610043519698e-68,1
"11785",127,"Steppic","mod1",-0.0499535395012949,0.00474349698209759,-10.5309520992264,7.56331634753667e-16,24.3901702268422,0.393126489549606,62.0415333873464,6.36255820567989e-61,1
