"","site_type","replicate","areas","species","links","connectances","links_per_sp","indegree","outdegree","sd_gen","sd_vul","basal","top","intermediate","S_basal","S_top","S_intermediate","modularity","normalised_indegree","normalised_outdegree","potential_indegree"
"61",1,4,4,65,933,0.448557692307692,14.3538461538462,14.3538461538462,14.3538461538462,0.19836610480085,0.237033784457706,0,0,1,0,0,65,0.0907329171895981,1,1,NA
"62",1,4,5,69,1032,0.439897698209719,14.9565217391304,14.9565217391304,14.9565217391304,0.252896166254794,0.238721654039601,0,0,1,0,0,69,0.0894458815455437,1,1,NA
"63",1,4,6,74,1132,0.419104035542392,15.2972972972973,15.2972972972973,15.2972972972973,0.233008267291337,0.235507195574105,0,0,1,0,0,74,0.0958137288689613,1,1,NA
"64",1,4,7,75,1169,0.421261261261261,15.5866666666667,15.5866666666667,15.5866666666667,0.235633359187104,0.212287018810386,0,0,1,0,0,75,0.100772298872471,1,1,NA
"65",1,4,8,77,1234,0.421736158578264,16.025974025974,16.025974025974,16.025974025974,0.216859185160274,0.192585005911476,0,0,1,0,0,77,0.108390644192696,1,1,NA
"66",1,4,9,79,1324,0.429730606945797,16.7594936708861,16.7594936708861,16.7594936708861,0.222480853863689,0.215815928330613,0,0,1,0,0,79,0.101755246520042,1,1,NA
"67",1,4,10,84,1551,0.444922547332186,18.4642857142857,18.4642857142857,18.4642857142857,0.219783800580704,0.226436333130656,0,0,1,0,0,84,0.0953772068023682,1,1,NA
"68",1,4,11,84,1553,0.445496270797476,18.4880952380952,18.4880952380952,18.4880952380952,0.18896046756815,0.182701050242072,0,0,1,0,0,84,0.0506704822182655,1,1,NA
"69",1,4,12,85,1565,0.438375350140056,18.4117647058824,18.4117647058824,18.4117647058824,0.232599206769003,0.207715122914639,0,0,1,0,0,85,0.0926119536161423,1,1,NA
"70",1,4,13,88,1673,0.437042842215256,19.0113636363636,19.0113636363636,19.0113636363636,0.214070775753069,0.212729549724751,0,0,1,0,0,88,0.0767363160848618,1,1,NA
"71",1,4,14,90,1717,0.428714107365793,19.0777777777778,19.0777777777778,19.0777777777778,0.239912694590289,0.181276278770021,0,0,1,0,0,90,0.0832246020436287,1,1,NA
"72",1,4,15,91,1767,0.431501831501832,19.4175824175824,19.4175824175824,19.4175824175824,0.226711341526186,0.220383748943348,0,0,1,0,0,91,0.0949253886938095,1,1,NA
"73",1,4,16,94,1869,0.427590940288264,19.8829787234043,19.8829787234043,19.8829787234043,0.199528532428967,0.187003207634768,0,0,1,0,0,94,0.0629455596208572,1,1,NA
"74",1,4,17,94,1890,0.432395332875772,20.1063829787234,20.1063829787234,20.1063829787234,0.183859656749258,0.222838029821429,0,0,1,0,0,94,0.0918841883540154,1,1,NA
"75",1,4,18,97,1941,0.416881443298969,20.0103092783505,20.0103092783505,20.0103092783505,0.215731966010334,0.200091406801563,0,0,1,0,0,97,0.0919655561447144,1,1,NA
"76",1,4,19,102,2044,0.396816152203456,20.0392156862745,20.0392156862745,20.0392156862745,0.210657012898707,0.197861998605434,0,0,1,0,0,102,0.0797763466835022,1,1,NA
"77",1,5,1,49,546,0.464285714285714,11.1428571428571,11.1428571428571,11.1428571428571,0.275392454009944,0.331768186089171,0,0,1,0,0,49,0.121556714177132,1,1,NA
"78",1,5,2,63,867,0.443932411674347,13.7619047619048,13.7619047619048,13.7619047619048,0.218271950211249,0.264490763064892,0,0,1,0,0,63,0.103872746229172,1,1,NA
"79",1,5,3,68,1018,0.446883230904302,14.9705882352941,14.9705882352941,14.9705882352941,0.19102521725446,0.179893546499901,0,0,1,0,0,68,0.0926655158400536,1,1,NA
"80",1,5,4,73,1150,0.437595129375951,15.7534246575342,15.7534246575342,15.7534246575342,0.208605707268066,0.213904058960609,0,0,1,0,0,73,0.0765221267938614,1,1,NA
"81",1,5,5,77,1239,0.423444976076555,16.0909090909091,16.0909090909091,16.0909090909091,0.205421919823031,0.218372631422481,0,0,1,0,0,77,0.0990612432360649,1,1,NA
"82",1,5,6,80,1321,0.418037974683544,16.5125,16.5125,16.5125,0.197943675871282,0.239347559704881,0,0,1,0,0,80,0.102296449244022,1,1,NA
"83",1,5,7,83,1434,0.421392888627681,17.2771084337349,17.2771084337349,17.2771084337349,0.183993052918019,0.200769808255782,0,0,1,0,0,83,0.0919799357652664,1,1,NA
"84",1,5,8,85,1468,0.411204481792717,17.2705882352941,17.2705882352941,17.2705882352941,0.205179252702468,0.203813036695271,0,0,1,0,0,85,0.0965355783700943,1,1,NA
"85",1,5,9,85,1470,0.411764705882353,17.2941176470588,17.2941176470588,17.2941176470588,0.208832114820011,0.224094340067622,0,0,1,0,0,85,0.0884073823690414,1,1,NA
"86",1,5,10,88,1560,0.407523510971787,17.7272727272727,17.7272727272727,17.7272727272727,0.189273838824368,0.204685641063277,0,0,1,0,0,88,0.0950758159160614,1,1,NA
"87",1,5,11,90,1602,0.4,17.8,17.8,17.8,0.198973348306864,0.209394125053529,0,0,1,0,0,90,0.0901937037706375,1,1,NA
"88",1,5,12,95,1706,0.382082866741321,17.9578947368421,17.9578947368421,17.9578947368421,0.234420828764045,0.205313477990573,0,0,1,0,0,95,0.0849008411169052,1,1,NA
"89",1,5,13,95,1734,0.388353863381859,18.2526315789474,18.2526315789474,18.2526315789474,0.198980431131208,0.225603659404262,0,0,1,0,0,95,0.111647069454193,1,1,NA
"90",1,5,14,95,1740,0.38969764837626,18.3157894736842,18.3157894736842,18.3157894736842,0.212691593023293,0.195117522262448,0,0,1,0,0,95,0.0908708125352859,1,1,NA
"91",1,5,15,95,1742,0.390145576707727,18.3368421052632,18.3368421052632,18.3368421052632,0.226621109355804,0.203525119283942,0,0,1,0,0,95,0.0826011523604393,1,1,NA
"92",1,5,16,95,1746,0.391041433370661,18.3789473684211,18.3789473684211,18.3789473684211,0.182915649687347,0.207442469738627,0,0,1,0,0,95,0.090425468981266,1,1,NA
"93",1,5,17,97,1805,0.387671821305842,18.6082474226804,18.6082474226804,18.6082474226804,0.19920488210083,0.180507759770429,0,0,1,0,0,97,0.105091117322445,1,1,NA
"94",1,5,18,98,1858,0.390911003576688,18.9591836734694,18.9591836734694,18.9591836734694,0.199796854308278,0.207818134802122,0,0,1,0,0,98,0.0789149925112724,1,1,NA
"95",1,5,19,102,2044,0.396816152203456,20.0392156862745,20.0392156862745,20.0392156862745,0.226232950581128,0.185646947492193,0,0,1,0,0,102,0.0830185040831566,1,1,NA
"96",1,6,1,53,738,0.5355587808418,13.9245283018868,13.9245283018868,13.9245283018868,0.202562760107126,0.226598028524258,0,0,1,0,0,53,0.093814492225647,1,1,NA
"97",1,6,2,60,881,0.49774011299435,14.6833333333333,14.6833333333333,14.6833333333333,0.249048110269215,0.192420839766037,0,0,1,0,0,60,0.106188662350178,1,1,NA
"98",1,6,3,68,1119,0.491220368744513,16.4558823529412,16.4558823529412,16.4558823529412,0.194003557333889,0.228688457051765,0,0,1,0,0,68,0.0883005559444427,1,1,NA
"99",1,6,4,74,1174,0.434653831914106,15.8648648648649,15.8648648648649,15.8648648648649,0.24718614341228,0.190194632190455,0,0,1,0,0,74,0.108310669660568,1,1,NA
"100",1,6,5,78,1284,0.427572427572428,16.4615384615385,16.4615384615385,16.4615384615385,0.221680562579302,0.229331467466112,0,0,1,0,0,78,0.0781087726354599,1,1,NA
"101",1,6,6,79,1354,0.43946770529049,17.1392405063291,17.1392405063291,17.1392405063291,0.216449082199848,0.192319300458706,0,0,1,0,0,79,0.0962223559617996,1,1,NA
"102",1,6,7,81,1394,0.430246913580247,17.2098765432099,17.2098765432099,17.2098765432099,0.223107270556566,0.217163995219428,0,0,1,0,0,81,0.095029890537262,1,1,NA
"103",1,6,8,83,1459,0.42873934763444,17.578313253012,17.578313253012,17.578313253012,0.21945156101491,0.20724230269585,0,0,1,0,0,83,0.0840593352913857,1,1,NA
"104",1,6,9,83,1487,0.43696738172201,17.9156626506024,17.9156626506024,17.9156626506024,0.217790410854754,0.211775917122366,0,0,1,0,0,83,0.0974622368812561,1,1,NA
"105",1,6,10,86,1550,0.424076607387141,18.0232558139535,18.0232558139535,18.0232558139535,0.220293737919437,0.214968443543256,0,0,1,0,0,86,0.0694441050291061,1,1,NA
"106",1,6,11,86,1552,0.424623803009576,18.046511627907,18.046511627907,18.046511627907,0.220981406751226,0.210602515279284,0,0,1,0,0,86,0.104049518704414,1,1,NA
"107",1,6,12,89,1665,0.425178753830439,18.7078651685393,18.7078651685393,18.7078651685393,0.204372852745745,0.204531662420027,0,0,1,0,0,89,0.0932368487119675,1,1,NA
"108",1,6,13,89,1679,0.428753830439224,18.8651685393258,18.8651685393258,18.8651685393258,0.249422157353152,0.186760594004598,0,0,1,0,0,89,0.0892259180545807,1,1,NA
"109",1,6,14,90,1732,0.432459425717853,19.2444444444444,19.2444444444444,19.2444444444444,0.229932966478601,0.197264528360301,0,0,1,0,0,90,0.0975615531206131,1,1,NA
"110",1,6,15,91,1782,0.435164835164835,19.5824175824176,19.5824175824176,19.5824175824176,0.209871308251257,0.200552370774399,0,0,1,0,0,91,0.0695809572935104,1,1,NA
"111",1,6,16,94,1884,0.431022649279341,20.0425531914894,20.0425531914894,20.0425531914894,0.186242786289342,0.212049923384122,0,0,1,0,0,94,0.0847258046269417,1,1,NA
"112",1,6,17,94,1890,0.432395332875772,20.1063829787234,20.1063829787234,20.1063829787234,0.176628900149251,0.182844199348463,0,0,1,0,0,94,0.0502688884735107,1,1,NA
"113",1,6,18,97,1941,0.416881443298969,20.0103092783505,20.0103092783505,20.0103092783505,0.20535283777685,0.184675898482353,0,0,1,0,0,97,0.0955961048603058,1,1,NA
"114",1,6,19,102,2044,0.396816152203456,20.0392156862745,20.0392156862745,20.0392156862745,0.182161173571154,0.196360978549453,0,0,1,0,0,102,0.100853025913239,1,1,NA
"115",1,7,1,40,324,0.415384615384615,8.1,8.1,8.1,0.28069064694262,0.347842908359396,0,0,1,0,0,40,0.0939119458198547,1,1,NA
"116",1,7,2,53,650,0.471698113207547,12.2641509433962,12.2641509433962,12.2641509433962,0.250375957639426,0.198540418249415,0,0,1,0,0,53,0.0201798789203167,1,1,NA
"117",1,7,3,59,750,0.438340151957919,12.7118644067797,12.7118644067797,12.7118644067797,0.266991870669935,0.238719958090656,0,0,1,0,0,59,0.108265787363052,1,1,NA
"118",1,7,4,68,1006,0.44161545215101,14.7941176470588,14.7941176470588,14.7941176470588,0.237783442394197,0.238927852295206,0,0,1,0,0,68,0.104053594172001,1,1,NA
"119",1,7,5,71,1051,0.422937625754527,14.8028169014085,14.8028169014085,14.8028169014085,0.212592648773255,0.234188963588497,0,0,1,0,0,71,0.115981698036194,1,1,NA
"120",1,7,6,80,1391,0.440189873417722,17.3875,17.3875,17.3875,0.214899104960724,0.215677031616745,0,0,1,0,0,80,0.0922718197107315,1,1,NA
"121",1,7,7,83,1502,0.441375257126065,18.0963855421687,18.0963855421687,18.0963855421687,0.207412658915779,0.250215759090722,0,0,1,0,0,83,0.0916139781475067,1,1,NA
"122",1,7,8,84,1545,0.443201376936317,18.3928571428571,18.3928571428571,18.3928571428571,0.188909307727578,0.19829114355952,0,0,1,0,0,84,0.109692394733429,1,1,NA
"123",1,7,9,86,1656,0.453077975376197,19.2558139534884,19.2558139534884,19.2558139534884,0.187191604908197,0.229525725378973,0,0,1,0,0,86,0.0605678930878639,1,1,NA
"124",1,7,10,87,1674,0.44747393744988,19.2413793103448,19.2413793103448,19.2413793103448,0.185526600159544,0.185018042900198,0,0,1,0,0,87,0.0806681737303734,1,1,NA
"125",1,7,11,90,1740,0.434456928838951,19.3333333333333,19.3333333333333,19.3333333333333,0.229621765793351,0.204852357817821,0,0,1,0,0,90,0.0851301327347755,1,1,NA
"126",1,7,12,90,1744,0.435455680399501,19.3777777777778,19.3777777777778,19.3777777777778,0.202259994603751,0.190056463683808,0,0,1,0,0,90,0.0938688516616821,1,1,NA
"127",1,7,13,90,1752,0.437453183520599,19.4666666666667,19.4666666666667,19.4666666666667,0.194081279573792,0.199802287358226,0,0,1,0,0,90,0.0909816324710846,1,1,NA
"128",1,7,14,95,1858,0.416125419932811,19.5578947368421,19.5578947368421,19.5578947368421,0.197283063726463,0.230323606904507,0,0,1,0,0,95,0.0964890494942665,1,1,NA
"129",1,7,15,97,1917,0.411726804123711,19.7628865979381,19.7628865979381,19.7628865979381,0.194438671589636,0.212149428033019,0,0,1,0,0,97,0.103231832385063,1,1,NA
"130",1,7,16,97,1923,0.413015463917526,19.8247422680412,19.8247422680412,19.8247422680412,0.199124924010166,0.172447638838006,0,0,1,0,0,97,0.0897793024778366,1,1,NA
"131",1,7,17,98,1969,0.414264674942142,20.0918367346939,20.0918367346939,20.0918367346939,0.189636779492148,0.212859252512476,0,0,1,0,0,98,0.084572821855545,1,1,NA
"132",1,7,18,100,2007,0.405454545454545,20.07,20.07,20.07,0.189267773261758,0.192551614016009,0,0,1,0,0,100,0.0748653933405876,1,1,NA
"133",1,7,19,102,2044,0.396816152203456,20.0392156862745,20.0392156862745,20.0392156862745,0.184581413066638,0.210539938492604,0,0,1,0,0,102,0.0864298716187477,1,1,NA
"134",1,8,1,37,214,0.321321321321321,5.78378378378378,5.78378378378378,5.78378378378378,0.321233124379719,0.407797859895298,0,0,1,0,0,37,0.157895892858505,1,1,NA
"135",1,8,2,59,707,0.413208649912332,11.9830508474576,11.9830508474576,11.9830508474576,0.250589233765443,0.283417170829787,0,0,1,0,0,59,0.118128672242165,1,1,NA
"136",1,8,3,72,1098,0.429577464788732,15.25,15.25,15.25,0.240052027422662,0.219768947260144,0,0,1,0,0,72,0.100970536470413,1,1,NA
"137",1,8,4,76,1188,0.416842105263158,15.6315789473684,15.6315789473684,15.6315789473684,0.222062317055887,0.216588799987341,0,0,1,0,0,76,0.113321416079998,1,1,NA
"138",1,8,5,78,1223,0.407259407259407,15.6794871794872,15.6794871794872,15.6794871794872,0.226246463072167,0.249772933541797,0,0,1,0,0,78,0.1060930788517,1,1,NA
"139",1,8,6,82,1367,0.41162300511894,16.6707317073171,16.6707317073171,16.6707317073171,0.227404886624471,0.23958108710156,0,0,1,0,0,82,0.085661917924881,1,1,NA
"140",1,8,7,84,1427,0.409351692484223,16.9880952380952,16.9880952380952,16.9880952380952,0.211252910520684,0.235191842759327,0,0,1,0,0,84,0.0996705293655396,1,1,NA
"141",1,8,8,84,1433,0.411072862880092,17.0595238095238,17.0595238095238,17.0595238095238,0.20656687960318,0.188545157646082,0,0,1,0,0,84,0.0973409190773964,1,1,NA
"142",1,8,9,87,1527,0.408179631114675,17.551724137931,17.551724137931,17.551724137931,0.233906711202025,0.225526798713976,0,0,1,0,0,87,0.0988989323377609,1,1,NA
"143",1,8,10,91,1727,0.421733821733822,18.978021978022,18.978021978022,18.978021978022,0.192241984727876,0.195267206303072,0,0,1,0,0,91,0.077650710940361,1,1,NA
"144",1,8,11,97,1838,0.394759450171821,18.9484536082474,18.9484536082474,18.9484536082474,0.190795388992956,0.209494719958731,0,0,1,0,0,97,0.103156983852386,1,1,NA
"145",1,8,12,97,1866,0.400773195876289,19.2371134020619,19.2371134020619,19.2371134020619,0.183905513719914,0.203245246832172,0,0,1,0,0,97,0.0597662515938282,1,1,NA
"146",1,8,13,98,1880,0.395539659162634,19.1836734693878,19.1836734693878,19.1836734693878,0.207614877839455,0.194806275573393,0,0,1,0,0,98,0.0858953446149826,1,1,NA
"147",1,8,14,100,1922,0.388282828282828,19.22,19.22,19.22,0.213381618185365,0.18920185196116,0,0,1,0,0,100,0.0793088227510452,1,1,NA
"148",1,8,15,100,1929,0.38969696969697,19.29,19.29,19.29,0.205162822159325,0.238223504582666,0,0,1,0,0,100,0.076199509203434,1,1,NA
"149",1,8,16,100,1939,0.391717171717172,19.39,19.39,19.39,0.205364500270251,0.213069340413767,0,0,1,0,0,100,0.0841691419482231,1,1,NA
"150",1,8,17,100,1945,0.392929292929293,19.45,19.45,19.45,0.18878294718911,0.210705695639843,0,0,1,0,0,100,0.0667001977562904,1,1,NA
"151",1,8,18,101,1991,0.394257425742574,19.7128712871287,19.7128712871287,19.7128712871287,0.182810048629067,0.223127926256062,0,0,1,0,0,101,0.0961623787879944,1,1,NA
"152",1,8,19,102,2044,0.396816152203456,20.0392156862745,20.0392156862745,20.0392156862745,0.183912319149628,0.213216386584167,0,0,1,0,0,102,0.0720156952738762,1,1,NA
"153",1,9,1,42,430,0.499419279907085,10.2380952380952,10.2380952380952,10.2380952380952,0.260493475483931,0.267544186200341,0,0,1,0,0,42,0.135524600744247,1,1,NA
"154",1,9,2,59,786,0.459380479251899,13.3220338983051,13.3220338983051,13.3220338983051,0.225811492980893,0.239993437092187,0,0,1,0,0,59,0.105274230241776,1,1,NA
"155",1,9,3,61,845,0.461748633879781,13.8524590163934,13.8524590163934,13.8524590163934,0.21204346556171,0.293185961475401,0,0,1,0,0,61,0.0721340179443359,1,1,NA
