"","s_type","r","area","model","a","a.std.err","a.tval","a.pval","b","b.std.err","b.tval","b.pval"
"2521",2,63,1,"mod3",0.33983065092536,0.0352519110293047,9.6400632193489,7.13579444629534e-05,NA,NA,NA,NA
"2522",2,63,2,"mod1",0.130752411099813,0.0684969458958087,1.90887943089758,0.0886203812719013,44.7280689110369,16.122787191396,2.7742144320373,0.0216041337274575
"2523",2,63,3,"mod1",0.174468267761055,0.0552091297247331,3.16013435877247,0.00752340663213573,61.2488488362368,20.1290172076978,3.04281367561322,0.00942946409825476
"2524",2,63,4,"mod2",NA,NA,NA,NA,35.5814757491611,2.03087708290883,17.5202507569773,3.48120516045873e-13
"2525",2,63,5,"mod2",NA,NA,NA,NA,37.5409449838754,1.91241800130535,19.6300939220669,7.2614848706734e-16
"2526",2,63,6,"mod2",NA,NA,NA,NA,38.7208453688737,1.71554636079216,22.5705619234879,3.83581250150639e-18
"2527",2,63,7,"mod2",NA,NA,NA,NA,38.2265460283233,1.71674204753318,22.2669131237578,5.29913228909855e-18
"2528",2,63,8,"mod2",NA,NA,NA,NA,40.1344040270139,1.48995435387489,26.9366668332069,4.49738722226862e-22
"2529",2,63,9,"mod2",NA,NA,NA,NA,40.5259338749605,1.57375698610076,25.7510748056281,4.95292438397986e-20
"2530",2,63,10,"mod2",NA,NA,NA,NA,40.9715704458348,1.63772426343538,25.0173801296016,1.02103674524274e-19
"2531",2,64,1,"mod3",0.33983065092536,0.0352519110293047,9.6400632193489,7.13579444629534e-05,NA,NA,NA,NA
"2532",2,64,2,"mod2",NA,NA,NA,NA,31.2539734983417,2.00816789417096,15.5634265387179,7.72579413922156e-09
"2533",2,64,3,"mod2",NA,NA,NA,NA,33.0392856543817,1.97053643768679,16.7666453776244,1.15675046867654e-10
"2534",2,64,4,"mod1",0.104199442656945,0.0625898199219612,1.66479856926995,0.118164266577045,46.5284535840217,13.4744863969866,3.45307807757535,0.00388081973610546
"2535",2,64,5,"mod2",NA,NA,NA,NA,37.8467188983681,2.36570747738246,15.9980552372619,4.3662006378443e-12
"2536",2,64,6,"mod1",0.0639563774946305,0.0416811485355463,1.53441974949629,0.139183236007693,47.6744686257962,8.38769675118831,5.68385696812918,1.02392909167479e-05
"2537",2,64,7,"mod2",NA,NA,NA,NA,37.8305177770458,1.8349581652114,20.6165560034376,8.9823045294245e-17
"2538",2,64,8,"mod1",0.0558527762266258,0.0333523568290808,1.67462756868583,0.105996114695913,49.0010628248138,6.72441203038899,7.28704050307566,9.72297772061704e-08
"2539",2,64,9,"mod2",NA,NA,NA,NA,40.531373631265,1.53460810270454,26.4115467394143,7.98424727974032e-21
"2540",2,64,10,"mod2",NA,NA,NA,NA,40.9715704458348,1.63772426343538,25.0173801296016,1.02103674524274e-19
"2541",2,65,1,"mod3",0.361359119993191,0.0573129799553905,6.30501363346408,0.00147710213365083,NA,NA,NA,NA
"2542",2,65,2,"mod2",NA,NA,NA,NA,33.9278966948263,2.52548389143049,13.4342162347386,1.36159183399974e-08
"2543",2,65,3,"mod2",NA,NA,NA,NA,36.3746990857992,1.76767725644753,20.5776812215714,2.08771291369357e-12
"2544",2,65,4,"mod2",NA,NA,NA,NA,34.4771251739507,1.55430967766231,22.1816319292333,1.60109437111558e-14
