"","s_type","r","area","model","a","a.std.err","a.tval","a.pval","b","b.std.err","b.tval","b.pval"
"1345",1,71,15,"mod2",NA,NA,NA,NA,40.8487434422174,1.16050966409769,35.1989687858204,2.40656904430663e-25
"1346",1,71,16,"mod2",NA,NA,NA,NA,41.1572643879841,1.31285553191851,31.3494237464498,8.99549412017426e-23
"1347",1,71,17,"mod2",NA,NA,NA,NA,40.9924706716623,1.16160171891931,35.2896091698274,5.45692914334629e-26
"1348",1,71,18,"mod2",NA,NA,NA,NA,40.9924706716623,1.16160171891931,35.2896091698274,5.45692914334629e-26
"1349",1,71,19,"mod2",NA,NA,NA,NA,40.9924706716623,1.16160171891931,35.2896091698274,5.45692914334629e-26
"1350",1,72,1,"mod2",NA,NA,NA,NA,39.1705215559551,4.89981583917593,7.99428444693197,1.38089629658897e-06
"1351",1,72,2,"mod2",NA,NA,NA,NA,27.5484085645331,1.4002932786325,19.6733134300526,4.67514926131269e-11
"1352",1,72,3,"mod1",0.0833820343812942,0.0354370069097916,2.35296492713257,0.0309250457071547,31.261405082194,4.52300039128873,6.91165208440028,2.51596984486892e-06
"1353",1,72,4,"mod2",NA,NA,NA,NA,49.9076511899746,6.31967111244613,7.89719121485374,1.00942154795236e-06
"1354",1,72,5,"mod2",NA,NA,NA,NA,25.6980804953621,0.545065627594828,47.1467639754833,5.62505957940442e-22
"1355",1,72,6,"mod2",NA,NA,NA,NA,30.3835290822853,1.06868437382656,28.4307788402418,7.69389732339049e-19
"1356",1,72,7,"mod2",NA,NA,NA,NA,55.7102041105033,5.93923047102376,9.38003742779499,5.87061350369051e-09
"1357",1,72,8,"mod2",NA,NA,NA,NA,34.1252724732615,0.90784063200818,37.5894967355394,7.653277353984e-23
"1358",1,72,9,"mod2",NA,NA,NA,NA,33.7636779508095,1.21170939996146,27.8645011352421,8.63096380010336e-20
"1359",1,72,10,"mod1",0.0523350670605389,0.0312342938363389,1.67556427991501,0.106805350371947,38.8552618633572,4.61973352987157,8.41071494970781,1.28637223234446e-08
"1360",1,72,11,"mod2",NA,NA,NA,NA,36.2489188417471,0.915385115762353,39.5996375924883,3.93841115738164e-26
"1361",1,72,12,"mod2",NA,NA,NA,NA,39.027626736253,0.726790306808668,53.6986065590544,5.54483236378867e-29
"1362",1,72,13,"mod2",NA,NA,NA,NA,39.4429785270867,1.28942087042904,30.5896852080287,9.75295000536373e-21
"1363",1,72,14,"mod2",NA,NA,NA,NA,39.3457646963993,1.07191625892315,36.7060060605166,3.17075038073246e-25
"1364",1,72,15,"mod2",NA,NA,NA,NA,39.1974653541139,1.16295332313803,33.7051062791982,3.28176446797079e-24
"1365",1,72,16,"mod2",NA,NA,NA,NA,41.5597215722758,1.41580142321144,29.3542024262179,5.0569495626153e-22
"1366",1,72,17,"mod2",NA,NA,NA,NA,69.0014427282955,5.32993223052373,12.946026280247,8.18742004693987e-14
"1367",1,72,18,"mod2",NA,NA,NA,NA,40.9924706716623,1.16160171891931,35.2896091698274,5.45692914334629e-26
"1368",1,72,19,"mod2",NA,NA,NA,NA,40.9924706716623,1.16160171891931,35.2896091698274,5.45692914334629e-26
"1369",1,73,1,"mod1",-0.164228020270673,0.0427137182258829,-3.84485423165893,0.0020272106236058,14.9250839298205,1.49691454158257,9.97056512928345,1.86182681083822e-07
"1370",1,73,2,"mod2",NA,NA,NA,NA,27.9358194433555,0.835584409310582,33.4326719504072,2.35203147731924e-20
"1371",1,73,3,"mod2",NA,NA,NA,NA,50.8559137532469,4.97718284513624,10.217811025959,6.40387613136333e-09
"1372",1,73,4,"mod2",NA,NA,NA,NA,56.6140463613975,6.05766004710553,9.34586059982829,2.50328178317204e-08
"1373",1,73,5,"mod2",NA,NA,NA,NA,49.4157120167797,4.16631405417423,11.8607746257799,1.59080580335867e-11
"1374",1,73,6,"mod2",NA,NA,NA,NA,49.2476987261867,4.8103654585343,10.2378289447456,7.85754136604445e-10
"1375",1,73,7,"mod2",NA,NA,NA,NA,55.0176940720191,5.93581747690579,9.26876446017316,7.81655848110395e-08
"1376",1,73,8,"mod2",NA,NA,NA,NA,39.833161111497,1.52520115644561,26.1166607061365,1.34308463914875e-18
"1377",1,73,9,"mod2",NA,NA,NA,NA,36.9315868644113,1.48640817971766,24.8461945839308,1.36900368391074e-17
"1378",1,73,10,"mod2",NA,NA,NA,NA,30.8063339128493,0.9764006483337,31.5509150525684,2.95289149595555e-22
"1379",1,73,11,"mod2",NA,NA,NA,NA,33.4728682702663,0.764825404528192,43.7653719032975,6.843615349311e-23
"1380",1,73,12,"mod1",0.0479877392213089,0.0215651613979303,2.22524368521139,0.0357187290635176,37.4124297024222,3.25774679941089,11.4841428772757,3.08665976703395e-11
"1381",1,73,13,"mod2",NA,NA,NA,NA,37.0971980136955,1.09186117014641,33.9761125571678,6.55426701630317e-25
"1382",1,73,14,"mod2",NA,NA,NA,NA,38.8641309066377,1.07014391244838,36.3167331557497,2.35198500240336e-26
"1383",1,73,15,"mod2",NA,NA,NA,NA,39.7212862735698,0.787313981921064,50.4516459578793,8.30508096279771e-30
"1384",1,73,16,"mod2",NA,NA,NA,NA,37.6212809490186,1.16192222282935,32.3784847297339,3.8439160556476e-23
"1385",1,73,17,"mod2",NA,NA,NA,NA,38.8130346434649,1.13231577852361,34.2775711330915,2.07009761309649e-24
"1386",1,73,18,"mod2",NA,NA,NA,NA,39.1923023294381,1.26139205135033,31.0706748845313,3.02571928590596e-23
"1387",1,73,19,"mod2",NA,NA,NA,NA,40.9924706716623,1.16160171891931,35.2896091698274,5.45692914334629e-26
"1388",1,74,1,"mod2",NA,NA,NA,NA,36.4452449501056,3.29830785227398,11.0496795879678,6.7336681034562e-09
"1389",1,74,2,"mod1",0.105505586882181,0.0297963936303104,3.5408844503536,0.00271835615700408,34.4023289128147,4.62512590469056,7.43813890080824,1.40764751115766e-06
"1390",1,74,3,"mod2",NA,NA,NA,NA,57.3243560084129,5.29932210477265,10.8172998121374,9.10887035250921e-09
"1391",1,74,4,"mod2",NA,NA,NA,NA,49.55589132706,4.71220365834157,10.5165003298055,4.79118724353481e-10
"1392",1,74,5,"mod2",NA,NA,NA,NA,49.3879678331826,4.57235477330943,10.8014295219345,4.939946199312e-10
"1393",1,74,6,"mod2",NA,NA,NA,NA,52.2449726570773,4.5781652851154,11.4117707429518,1.82926656880876e-10
"1394",1,74,7,"mod2",NA,NA,NA,NA,31.1866515070665,0.625840972135895,49.8315912437492,4.0453615941314e-24
"1395",1,74,8,"mod2",NA,NA,NA,NA,33.5105039050425,1.19224243842641,28.1071221967836,7.05148040995949e-20
"1396",1,74,9,"mod2",NA,NA,NA,NA,37.3489090499829,0.94953435457756,39.3339207475006,2.2335450107253e-25
"1397",1,74,10,"mod1",0.0467884684869264,0.0289654124328249,1.61532201881937,0.119877036673804,39.3800420427757,4.39011484460408,8.97016215673219,5.70048320089535e-09
"1398",1,74,11,"mod2",NA,NA,NA,NA,36.1195107325522,0.848262799754054,42.5805667100157,1.066432536502e-27
"1399",1,74,12,"mod2",NA,NA,NA,NA,39.6552579604323,0.980514124982467,40.44333166658,9.91905934336971e-28
"1400",1,74,13,"mod2",NA,NA,NA,NA,38.7271080687951,1.03001928116233,37.5984302207365,3.69906846874405e-26
"1401",1,74,14,"mod1",0.040645064168585,0.0247718083696145,1.64077904859142,0.112443101407602,42.3615439857204,4.13711919849997,10.2393820320864,8.52646902047566e-11
"1402",1,74,15,"mod2",NA,NA,NA,NA,38.1465271620049,1.103433216929,34.5707620332219,1.63957942358871e-24
"1403",1,74,16,"mod2",NA,NA,NA,NA,39.7795016829986,1.1567933986817,34.3877322677774,4.66029668351316e-25
"1404",1,74,17,"mod1",0.0486164742181939,0.0267091001538565,1.82022134546432,0.0807189826874845,45.6873647577623,4.96110308603706,9.20911417590751,1.64601938338071e-09
"1405",1,74,18,"mod2",NA,NA,NA,NA,40.6072929199458,1.16611422804498,34.8227402970848,1.34388230037117e-24
"1406",1,74,19,"mod2",NA,NA,NA,NA,40.9924706716623,1.16160171891931,35.2896091698274,5.45692914334629e-26
"1407",1,75,1,"mod2",NA,NA,NA,NA,32.8271065078957,4.18717717541197,7.83991341485707,2.78811736914978e-06
"1408",1,75,2,"mod2",NA,NA,NA,NA,43.3769412673453,4.12989631656845,10.503155029177,4.17380809552317e-09
"1409",1,75,3,"mod2",NA,NA,NA,NA,43.7990737838876,5.03987133219414,8.69051428041504,3.06174873546535e-07
"1410",1,75,4,"mod2",NA,NA,NA,NA,29.4127236409388,1.3091032601857,22.4678408002487,1.28090008384825e-14
"1411",1,75,5,"mod2",NA,NA,NA,NA,55.9794190582333,5.9442878055181,9.41734668470585,2.23130966040846e-08
"1412",1,75,6,"mod2",NA,NA,NA,NA,34.2790894591348,1.3060105969522,26.2471755888742,4.2530978514926e-18
"1413",1,75,7,"mod2",NA,NA,NA,NA,53.8235717447434,4.34461705865691,12.3885652102518,6.44358461040486e-12
"1414",1,75,8,"mod2",NA,NA,NA,NA,27.7352955301343,0.890251450430328,31.1544513819412,4.58851881977358e-19
"1415",1,75,9,"mod2",NA,NA,NA,NA,31.2257014907053,0.890731251985158,35.0562545336914,3.96783421168087e-22
"1416",1,75,10,"mod2",NA,NA,NA,NA,38.9042835360236,1.10219476318233,35.2971043191101,3.93843669167506e-24
"1417",1,75,11,"mod1",0.0614366098778114,0.0261789071337935,2.3467981136044,0.0268296952826588,41.1412502091222,4.48288216544992,9.17741057889107,1.22756692368362e-09
"1418",1,75,12,"mod2",NA,NA,NA,NA,35.0282224706895,0.85562224307067,40.9388871717262,7.71802507101326e-26
"1419",1,75,13,"mod2",NA,NA,NA,NA,37.7191734442517,1.01468129515246,37.1734195007353,2.79791874910681e-27
"1420",1,75,14,"mod2",NA,NA,NA,NA,38.9860062220435,1.17884907835785,33.0712446043997,5.51445758497668e-24
"1421",1,75,15,"mod2",NA,NA,NA,NA,37.2331510366237,1.06443886129135,34.9791353835515,2.87439396461942e-25
"1422",1,75,16,"mod2",NA,NA,NA,NA,66.9327824324663,4.93661082111408,13.5584482670159,2.48966391006476e-14
"1423",1,75,17,"mod2",NA,NA,NA,NA,40.9924706716623,1.16160171891931,35.2896091698274,5.45692914334629e-26
"1424",1,75,18,"mod2",NA,NA,NA,NA,40.9924706716623,1.16160171891931,35.2896091698274,5.45692914334629e-26
"1425",1,75,19,"mod2",NA,NA,NA,NA,40.9924706716623,1.16160171891931,35.2896091698274,5.45692914334629e-26
"1426",1,76,1,"mod2",NA,NA,NA,NA,38.2935434246465,4.94731212528261,7.74027238527203,8.92764181613527e-06
"1427",1,76,2,"mod2",NA,NA,NA,NA,24.968321120064,1.03983703065073,24.0117637515167,5.61627362448124e-14
"1428",1,76,3,"mod1",0.0361431623417558,0.0204038901266153,1.77138585424011,0.0925362593231362,27.945757116381,2.05787396613231,13.5799167375171,3.12302607496355e-11
"1429",1,76,4,"mod1",0.0724187512757694,0.029291806347694,2.4723211131522,0.0216335417880746,33.5280202062702,4.02019000506654,8.33990934856703,2.93836622435567e-08
"1430",1,76,5,"mod2",NA,NA,NA,NA,58.6223823784731,5.67445603466639,10.3309254702719,6.65392937065004e-10
"1431",1,76,6,"mod2",NA,NA,NA,NA,57.6102541520505,5.36184063508405,10.744492063992,3.21770467898176e-10
"1432",1,76,7,"mod1",0.0400733420044264,0.0223486002329121,1.79310299467488,0.085064747812022,39.5398442798957,3.59345966555489,11.0032803926826,4.5007114220462e-11
"1433",1,76,8,"mod1",0.0531244310269182,0.0287086406293731,1.85046835594731,0.077133664405329,40.4343882766991,4.73605225950049,8.53757223552337,1.38053546029538e-08
"1434",1,76,9,"mod2",NA,NA,NA,NA,37.5773800229171,0.924786753906366,40.6335621311481,1.87071511546975e-28
"1435",1,76,10,"mod2",NA,NA,NA,NA,36.0236559948991,1.19321765920787,30.1903476846074,1.32667724814074e-20
"1436",1,76,11,"mod2",NA,NA,NA,NA,37.2447633140252,1.12187453794154,33.1986884936024,4.9642809638722e-24
"1437",1,76,12,"mod2",NA,NA,NA,NA,38.5111473340344,1.04343640118745,36.9079967789201,6.26463323675858e-26
"1438",1,76,13,"mod2",NA,NA,NA,NA,38.3234955440285,1.07446958222011,35.6673619972035,6.96863286080214e-25
"1439",1,76,14,"mod2",NA,NA,NA,NA,41.7363920990584,1.21241557650215,34.4241635524588,4.52257997289569e-25
"1440",1,76,15,"mod2",NA,NA,NA,NA,40.7163065721673,1.13229653819167,35.9590488876642,3.14475137711015e-26
"1441",1,76,16,"mod1",0.0419289919962156,0.0227236394127868,1.84517062758097,0.0768910581081628,46.7557530353263,4.38873129861189,10.6535920871061,8.80121963422819e-11
"1442",1,76,17,"mod2",NA,NA,NA,NA,40.9924706716623,1.16160171891931,35.2896091698274,5.45692914334629e-26
"1443",1,76,18,"mod2",NA,NA,NA,NA,40.9924706716623,1.16160171891931,35.2896091698274,5.45692914334629e-26
"1444",1,76,19,"mod2",NA,NA,NA,NA,40.9924706716623,1.16160171891931,35.2896091698274,5.45692914334629e-26
"1445",1,77,1,"mod2",NA,NA,NA,NA,23.0915232969593,1.22902755362223,18.7884504532899,2.50224810673144e-12
"1446",1,77,2,"mod2",NA,NA,NA,NA,27.8491107163007,1.01178889285156,27.5246258513596,3.66055010135511e-16
"1447",1,77,3,"mod2",NA,NA,NA,NA,25.7520400750673,1.29612935595277,19.8684181920541,1.07945061555207e-13
"1448",1,77,4,"mod2",NA,NA,NA,NA,49.6417700459855,5.04144335802493,9.84673763456376,6.74578890612995e-09
"1449",1,77,5,"mod1",0.0853990189661601,0.0413875666521221,2.06339792053905,0.0546890167140391,38.3353918392108,6.32386094662858,6.06202321062236,1.26931993072349e-05
"1450",1,77,6,"mod2",NA,NA,NA,NA,32.5572683858869,0.955701298955033,34.0663640632122,7.78844122269091e-22
"1451",1,77,7,"mod2",NA,NA,NA,NA,58.2666690878138,5.14700169242417,11.3205070776596,7.00939804486984e-11
"1452",1,77,8,"mod2",NA,NA,NA,NA,33.6370403228643,1.13346297190725,29.6763468737439,1.98270956468503e-20
"1453",1,77,9,"mod2",NA,NA,NA,NA,37.0749975395833,1.22239965797445,30.3296857927935,1.19110198721532e-20
"1454",1,77,10,"mod1",0.0829848330932311,0.0307567701047394,2.69809972928346,0.0131344858082209,41.506359328789,5.81356958077567,7.13956524508493,3.69855771632117e-07
"1455",1,77,11,"mod1",0.0763096155087964,0.0294961275525524,2.58710623531302,0.0168186942585108,41.1877759911523,5.08576761033345,8.09863508263048,4.81373949308685e-08
"1456",1,77,12,"mod1",0.0592856590009069,0.0238487693267535,2.48590013969402,0.0210033710659373,43.8169957121548,4.50436699864041,9.72766999788881,1.99023872966893e-09
"1457",1,77,13,"mod2",NA,NA,NA,NA,41.2850508707632,1.19018791262193,34.6878425103597,6.24077483756007e-24
"1458",1,77,14,"mod1",0.0434415424388457,0.0248237258875473,1.75000089171295,0.091071291345506,45.6533374661123,4.54282501074932,10.0495478822289,8.62894031564705e-11
"1459",1,77,15,"mod2",NA,NA,NA,NA,40.0134155797595,1.10937073483058,36.0685696165134,2.8762882374303e-26
"1460",1,77,16,"mod2",NA,NA,NA,NA,40.9084950251446,1.17857023060194,34.7102734847215,3.57710990560259e-25
"1461",1,77,17,"mod2",NA,NA,NA,NA,40.9924706716623,1.16160171891931,35.2896091698274,5.45692914334629e-26
"1462",1,77,18,"mod2",NA,NA,NA,NA,40.9924706716623,1.16160171891931,35.2896091698274,5.45692914334629e-26
"1463",1,77,19,"mod2",NA,NA,NA,NA,40.9924706716623,1.16160171891931,35.2896091698274,5.45692914334629e-26
"1464",1,78,1,"mod2",NA,NA,NA,NA,36.7796062476551,5.66055031756494,6.49753189783091,2.01130362368771e-05
"1465",1,78,2,"mod2",NA,NA,NA,NA,42.704104457239,4.24049548405364,10.0705459109266,2.49068176879415e-08
"1466",1,78,3,"mod2",NA,NA,NA,NA,47.0468497926353,5.49168453275893,8.56692505040885,1.41944134522501e-07
"1467",1,78,4,"mod1",0.0524664209908206,0.0284045460145584,1.84711352062904,0.0803641805226511,30.2979447396205,3.37776220379954,8.96982762893708,2.94246034920976e-08
"1468",1,78,5,"mod2",NA,NA,NA,NA,48.5814532373498,4.45284585516925,10.9102032312554,4.12636055125133e-10
"1469",1,78,6,"mod2",NA,NA,NA,NA,62.5347642302541,5.56593364770647,11.2352694423554,4.82386055573707e-11
"1470",1,78,7,"mod1",0.064587269741522,0.0375904909883682,1.71818106237313,0.102017227058528,36.5013962352275,5.44900094971016,6.69873185417027,2.10267089708057e-06
"1471",1,78,8,"mod2",NA,NA,NA,NA,32.5131556743357,0.96408372675105,33.7244108288236,8.96039767376453e-20
"1472",1,78,9,"mod2",NA,NA,NA,NA,30.6709481558009,0.963557496421972,31.830947576759,2.35992322196574e-22
"1473",1,78,10,"mod2",NA,NA,NA,NA,65.1165687685492,5.56015327612844,11.71129023513,2.06576270532045e-11
"1474",1,78,11,"mod1",0.049517838085628,0.0244571828429781,2.02467464889747,0.0537071580364256,42.7879601782236,4.37162821845919,9.78764845499707,4.93596649127835e-10
"1475",1,78,12,"mod2",NA,NA,NA,NA,41.2932770165724,1.15744374155055,35.6762713678461,2.96874600067105e-24
"1476",1,78,13,"mod2",NA,NA,NA,NA,39.1996812860218,1.07225651042612,36.558119167254,3.54228990834041e-25
"1477",1,78,14,"mod2",NA,NA,NA,NA,37.510158781575,1.06623851349461,35.1798948423229,5.97847369133395e-26
"1478",1,78,15,"mod2",NA,NA,NA,NA,37.2357473811975,1.08090009653471,34.4488334311124,4.43171804410056e-25
"1479",1,78,16,"mod2",NA,NA,NA,NA,40.9533971201353,1.22864943646892,33.3320440351427,4.44908620023016e-24
"1480",1,78,17,"mod2",NA,NA,NA,NA,37.7970996772334,1.08009946397972,34.9940916903772,1.17480947411384e-24
"1481",1,78,18,"mod2",NA,NA,NA,NA,40.9924706716623,1.16160171891931,35.2896091698274,5.45692914334629e-26
"1482",1,78,19,"mod2",NA,NA,NA,NA,40.9924706716623,1.16160171891931,35.2896091698274,5.45692914334629e-26
"1483",1,79,1,"mod2",NA,NA,NA,NA,33.1105458557641,3.07716613532185,10.760077421787,9.81997431952941e-09
"1484",1,79,2,"mod2",NA,NA,NA,NA,27.5917630503695,0.639062576004505,43.1753698094426,5.37209111729674e-22
"1485",1,79,3,"mod2",NA,NA,NA,NA,46.1343056235212,4.3530571580054,10.5981391810302,1.18074589845301e-09
"1486",1,79,4,"mod2",NA,NA,NA,NA,32.5104883349552,0.870661015800226,37.3400068970296,8.95645583418962e-23
"1487",1,79,5,"mod2",NA,NA,NA,NA,28.9000255759256,0.777690314159991,37.1613546545729,2.12225339660506e-23
"1488",1,79,6,"mod1",0.0863767796798081,0.0419227946882248,2.06037742288372,0.0533245305840136,44.5720588217536,8.19194578205459,5.44096115960556,2.99792388394035e-05
"1489",1,79,7,"mod1",0.0729426859576641,0.0322807113540801,2.25963688214834,0.034087436585513,38.1300660830849,5.07853163283727,7.50808872323246,1.6651102688842e-07
"1490",1,79,8,"mod2",NA,NA,NA,NA,34.3812398794434,1.05201515959808,32.6813160112432,2.06680436277871e-21
"1491",1,79,9,"mod2",NA,NA,NA,NA,37.2133675132753,1.09182675674975,34.0835826592632,7.20057761697622e-20
"1492",1,79,10,"mod2",NA,NA,NA,NA,33.3393478665074,1.02550167529654,32.5102812307615,1.38065104617493e-22
"1493",1,79,11,"mod2",NA,NA,NA,NA,55.8554780556686,4.59857922124857,12.1462467793483,1.73487771652848e-11
"1494",1,79,12,"mod2",NA,NA,NA,NA,36.1158854100126,0.99640912855206,36.2460402811591,8.65894266140101e-24
"1495",1,79,13,"mod2",NA,NA,NA,NA,38.2716606039842,1.3641820605698,28.0546575931358,7.36547910177905e-20
"1496",1,79,14,"mod1",0.0415992096463177,0.0245610006735208,1.69370988581772,0.102745680870032,42.853656836949,4.12138254723095,10.3978838037593,1.45051402745183e-10
"1497",1,79,15,"mod2",NA,NA,NA,NA,40.1016013284949,1.16622372660709,34.3858561728656,4.66750494608824e-25
"1498",1,79,16,"mod2",NA,NA,NA,NA,41.3242955995834,1.16673564877469,35.4187305779011,2.01713241174067e-25
"1499",1,79,17,"mod2",NA,NA,NA,NA,41.3242955995834,1.16673564877469,35.4187305779011,2.01713241174067e-25
"1500",1,79,18,"mod2",NA,NA,NA,NA,40.8039882225956,1.11459759049327,36.6087174157068,4.45114555422529e-27
"1501",1,79,19,"mod2",NA,NA,NA,NA,40.9924706716623,1.16160171891931,35.2896091698274,5.45692914334629e-26
"1502",1,80,1,"mod2",NA,NA,NA,NA,41.5804747733756,4.91127149873204,8.46633601585875,1.67345638541943e-07
"1503",1,80,2,"mod2",NA,NA,NA,NA,44.9763515591854,4.72530006952993,9.51820009256252,4.56706680931652e-09
"1504",1,80,3,"mod1",-0.0605176771063929,0.033088921935094,-1.82894073204023,0.0816467747309625,23.4823825111337,2.39210635356493,9.81661307664606,2.67641875079663e-09
"1505",1,80,4,"mod2",NA,NA,NA,NA,35.0661072853975,1.09058809879682,32.1533925815656,2.39599881623262e-19
"1506",1,80,5,"mod1",0.0838568509968847,0.0373419949299179,2.24564464630945,0.038312233085933,36.0834788716577,5.81166529285092,6.20880196181375,9.5304189113214e-06
"1507",1,80,6,"mod2",NA,NA,NA,NA,34.7492997169433,1.05049406587444,33.0790061988764,3.68104016986588e-22
"1508",1,80,7,"mod2",NA,NA,NA,NA,34.6381579159747,1.34269475787907,25.797492477508,2.18937781011106e-17
"1509",1,80,8,"mod2",NA,NA,NA,NA,35.2973492488507,1.08789621095773,32.4455117072029,4.49106069956458e-20
"1510",1,80,9,"mod2",NA,NA,NA,NA,35.623801591978,1.08799596245766,32.7425862054743,1.97782810126098e-21
"1511",1,80,10,"mod2",NA,NA,NA,NA,34.1607872487685,0.815525864528738,41.8880488462603,4.19535148791078e-26
"1512",1,80,11,"mod1",0.0694209609353356,0.0257159081966301,2.69953370514959,0.0125200602479764,45.0451681815461,5.10552788023442,8.82282287712779,5.34629223304222e-09
"1513",1,80,12,"mod2",NA,NA,NA,NA,37.4271533449352,1.02167856241977,36.6330025133263,6.60351308961909e-24
"1514",1,80,13,"mod1",0.0508170151872577,0.0288738896285931,1.75996430827022,0.0929741344567339,42.1293081150211,5.11029487089088,8.24400727930533,5.07030114494818e-08
"1515",1,80,14,"mod2",NA,NA,NA,NA,35.6831962933233,1.05368082626443,33.8652800771078,1.17636915422637e-23
"1516",1,80,15,"mod2",NA,NA,NA,NA,36.2324028314643,1.15523419513754,31.3636862412565,1.35206706205055e-21
"1517",1,80,16,"mod2",NA,NA,NA,NA,39.0214468669848,1.20162345073807,32.4739391887006,1.42043308387506e-22
"1518",1,80,17,"mod1",0.033999100502747,0.0230262947940618,1.47653371099527,0.151369849068485,43.8191961216426,3.94351030972664,11.1117234849273,1.4118341569176e-11
"1519",1,80,18,"mod2",NA,NA,NA,NA,40.9924706716623,1.16160171891931,35.2896091698274,5.45692914334629e-26
"1520",1,80,19,"mod2",NA,NA,NA,NA,40.9924706716623,1.16160171891931,35.2896091698274,5.45692914334629e-26
"1521",1,81,1,"mod1",0.156229871594443,0.0674728827642148,2.31544681646982,0.0375657733203302,20.8064222019896,5.19370342347446,4.00608592857823,0.00149485308109093
"1522",1,81,2,"mod2",NA,NA,NA,NA,25.7715277355656,0.806821203859796,31.942055578455,1.22620485017474e-18
"1523",1,81,3,"mod2",NA,NA,NA,NA,21.4244663084052,0.402151356571009,53.2746339365444,2.91664485576578e-21
"1524",1,81,4,"mod2",NA,NA,NA,NA,51.3575575792718,4.87384688735581,10.5373760740224,1.30272745887064e-09
"1525",1,81,5,"mod1",0.0732586977268148,0.0320024218707701,2.28916105233044,0.033081687066254,38.3271703382429,5.2187318321678,7.34415401496539,4.25727781101023e-07
"1526",1,81,6,"mod2",NA,NA,NA,NA,34.1462395656957,1.09019762725555,31.3211464710808,1.80250714718805e-18
"1527",1,81,7,"mod2",NA,NA,NA,NA,59.3713336373602,6.12083529252088,9.69987441255064,1.35421277217441e-09
"1528",1,81,8,"mod1",0.0772865933153424,0.0246857929357852,3.13081267093128,0.00453872654361814,38.9488543293315,3.92183642849344,9.93127965418323,5.62322499896916e-10
"1529",1,81,9,"mod2",NA,NA,NA,NA,59.3344019021983,4.67099804818733,12.7027246190403,2.10044348847328e-12
"1530",1,81,10,"mod2",NA,NA,NA,NA,32.0490042771558,0.849892636052766,37.7094740178052,2.51360161995341e-19
"1531",1,81,11,"mod2",NA,NA,NA,NA,54.6835903990043,4.15991493793339,13.1453626371915,2.99783345706526e-13
"1532",1,81,12,"mod2",NA,NA,NA,NA,35.1863985160297,1.0330184701054,34.0617322286984,1.79787262467168e-22
"1533",1,81,13,"mod2",NA,NA,NA,NA,36.1051181988741,1.15674733212575,31.2126228400491,3.88107541682925e-22
"1534",1,81,14,"mod2",NA,NA,NA,NA,35.7914289727095,1.53556955692163,23.3082433885059,5.40732139062928e-18
"1535",1,81,15,"mod2",NA,NA,NA,NA,62.6028595151681,4.7374581776887,13.2144405643515,2.6505435741162e-13
"1536",1,81,16,"mod1",0.0813935048974821,0.0302988645347836,2.68635495577865,0.0138214378001331,50.9516867407476,7.09102884477083,7.18537293474996,4.40540807698445e-07
"1537",1,81,17,"mod2",NA,NA,NA,NA,34.934959114478,1.09138564052441,32.0097294826895,2.04725570258724e-22
"1538",1,81,18,"mod2",NA,NA,NA,NA,40.7305046188091,1.10301698919751,36.9264526455229,3.42496202175181e-27
"1539",1,81,19,"mod2",NA,NA,NA,NA,40.9924706716623,1.16160171891931,35.2896091698274,5.45692914334629e-26
"1540",1,82,1,"mod2",NA,NA,NA,NA,31.1425916313335,3.6627612797594,8.50249013044586,4.03460672210399e-07
"1541",1,82,2,"mod2",NA,NA,NA,NA,44.8812065006341,7.05048726800655,6.36568861052972,8.18496379679652e-05
"1542",1,82,3,"mod2",NA,NA,NA,NA,25.2220371262511,1.08548605458865,23.2357081140108,9.36970695323669e-14
"1543",1,82,4,"mod1",0.12676283141389,0.0638717343886145,1.98464677102124,0.0687013833646453,42.3150830198333,12.5805056130268,3.36354390844333,0.00508651467058477
"1544",1,82,5,"mod2",NA,NA,NA,NA,33.0093282706304,0.928494904899725,35.5514371661472,6.29584404272045e-23
"1545",1,82,6,"mod2",NA,NA,NA,NA,35.3949392277849,1.66344702987662,21.2780681272491,1.08295852333541e-15
"1546",1,82,7,"mod1",0.0531985435980371,0.0311792968728814,1.70621370375761,0.102715586646442,36.0280842918317,4.67934588277781,7.69938474187855,1.51334119158793e-07
"1547",1,82,8,"mod2",NA,NA,NA,NA,52.8479259886995,4.3923620688131,12.0317781550691,3.95286971983935e-12
"1548",1,82,9,"mod2",NA,NA,NA,NA,65.447340561048,6.1658553824717,10.6144786897049,6.75090339380747e-10
"1549",1,82,10,"mod2",NA,NA,NA,NA,33.2614826934773,0.809588455874132,41.0844330253747,7.02306773762693e-26
"1550",1,82,11,"mod1",0.0518028708195364,0.0249694928108626,2.0746464981059,0.0489097310223811,42.4759375718571,4.43511984214115,9.57717921582721,1.13510533881069e-09
"1551",1,82,12,"mod1",0.0453360703944304,0.0243598017033211,1.86110178344554,0.0740738748767111,40.4611258387299,3.87916771211176,10.4303626039162,8.75338247173396e-11
"1552",1,82,13,"mod2",NA,NA,NA,NA,37.6691011618597,1.32715693842815,28.3833057501655,4.2890405859176e-21
"1553",1,82,14,"mod2",NA,NA,NA,NA,38.0396509855582,1.15683448963906,32.8825353378138,6.44764349381973e-24
"1554",1,82,15,"mod2",NA,NA,NA,NA,71.2949815908496,6.20172909528559,11.4959845061672,1.79188567483911e-11
"1555",1,82,16,"mod2",NA,NA,NA,NA,38.5442077451156,0.953543198190515,40.4220887089947,1.37380730141119e-23
