"","site_type","replicate","areas","species","links","connectances","links_per_sp","indegree","outdegree","sd_gen","sd_vul","basal","top","intermediate","S_basal","S_top","S_intermediate","modularity","normalised_indegree","normalised_outdegree","potential_indegree"
"1",1,1,1,53,459,0.333091436865022,8.66037735849057,8.66037735849057,8.66037735849057,1.61639013711407,0.521795851350872,0.433962264150943,0,0.566037735849057,23,0,30,0.0257783178240061,1.76666666666667,1,30.1
"2",1,1,2,61,791,0.43224043715847,12.9672131147541,12.9672131147541,12.9672131147541,1.41281464311478,0.448115966788403,0.344262295081967,0,0.655737704918033,21,0,40,0.00606778543442488,1.525,1,33.125
"3",1,1,3,68,988,0.433713784021071,14.5294117647059,14.5294117647059,14.5294117647059,1.51274385011696,0.388514760773247,0.647058823529412,0,0.352941176470588,44,0,24,0.0073959082365036,2.83333333333333,1,59.0833333333333
"4",1,1,4,74,1034,0.382821177341725,13.972972972973,13.972972972973,13.972972972973,1.54195739371098,0.412733060391844,0.418918918918919,0,0.581081081081081,31,0,43,0.0177560485899448,1.72093023255814,1,32.6046511627907
"5",1,1,5,80,1205,0.381329113924051,15.0625,15.0625,15.0625,1.45466118648788,0.50088237260052,0.3625,0,0.6375,29,0,51,0.00706427358090878,1.56862745098039,1,31.9607843137255
"6",1,1,6,83,1314,0.38612988539524,15.8313253012048,15.8313253012048,15.8313253012048,1.53615874376105,0.415592658766443,0.385542168674699,0,0.614457831325301,32,0,51,0.0212247204035521,1.62745098039216,1,31.3333333333333
"7",1,1,7,88,1522,0.397596656217346,17.2954545454545,17.2954545454545,17.2954545454545,1.49359598857857,0.43357650539588,0.409090909090909,0,0.590909090909091,36,0,52,0.0140316393226385,1.69230769230769,1,34.2307692307692
"8",1,1,8,88,1627,0.425026123301985,18.4886363636364,18.4886363636364,18.4886363636364,1.47169849828151,0.407813924178311,0.625,0,0.375,55,0,33,0.0169200040400028,2.66666666666667,1,56.0606060606061
"9",1,1,9,90,1673,0.41772784019975,18.5888888888889,18.5888888888889,18.5888888888889,1.42769721725145,0.454464111070558,0.344444444444444,0,0.655555555555556,31,0,59,0,1.52542372881356,1,32.5423728813559
"10",1,1,10,92,1654,0.395126612517917,17.9782608695652,17.9782608695652,17.9782608695652,1.51319130598116,0.419251930801012,0.41304347826087,0,0.58695652173913,38,0,54,0.0176370423287153,1.7037037037037,1,33.5185185185185
"11",1,1,11,96,1909,0.418640350877193,19.8854166666667,19.8854166666667,19.8854166666667,1.46038662190476,0.428133093505548,0.395833333333333,0,0.604166666666667,38,0,58,0.0114380456507206,1.6551724137931,1,34.3793103448276
"12",1,1,12,98,1778,0.374079528718704,18.1428571428571,18.1428571428571,18.1428571428571,1.54610510220604,0.437307425660055,0.408163265306122,0,0.591836734693878,40,0,58,0.0168110653758049,1.68965517241379,1,31.5172413793103
"13",1,1,13,98,1940,0.408163265306122,19.7959183673469,19.7959183673469,19.7959183673469,1.47649402357716,0.420268177677296,0.387755102040816,0,0.612244897959184,38,0,60,0,1.63333333333333,1,33.4666666666667
"14",1,1,14,99,1915,0.394763966192538,19.3434343434343,19.3434343434343,19.3434343434343,1.51600633198967,0.435993322081102,0.393939393939394,0,0.606060606060606,39,0,60,0.00473314197733998,1.65,1,32.65
"15",1,1,15,99,1969,0.405895691609977,19.8888888888889,19.8888888888889,19.8888888888889,1.4721662825238,0.43227388570608,0.383838383838384,0,0.616161616161616,38,0,61,0.0142084062099457,1.62295081967213,1,33.1311475409836
"16",1,1,16,99,1870,0.385487528344671,18.8888888888889,18.8888888888889,18.8888888888889,1.53953341115845,0.445762478857716,0.404040404040404,0,0.595959595959596,40,0,59,0.00715679535642266,1.67796610169492,1,32.3728813559322
"17",1,1,17,101,2035,0.402970297029703,20.1485148514851,20.1485148514851,20.1485148514851,1.48017236355736,0.433154116354528,0.386138613861386,0,0.613861386138614,39,0,62,0.0139710940420628,1.62903225806452,1,32.9677419354839
"18",1,1,18,102,2044,0.396816152203456,20.0392156862745,20.0392156862745,20.0392156862745,1.49191599476257,0.436842287793681,0.392156862745098,0,0.607843137254902,40,0,62,0.0139388246461749,1.64516129032258,1,32.9677419354839
"19",1,1,19,102,2044,0.396816152203456,20.0392156862745,20.0392156862745,20.0392156862745,1.49191599476257,0.436842287793681,0.392156862745098,0,0.607843137254902,40,0,62,0.0139388246461749,1.64516129032258,1,32.9677419354839
"20",1,2,1,53,563,0.408563134978229,10.622641509434,10.622641509434,10.622641509434,1.53848312498795,0.36516982704469,0.641509433962264,0,0.358490566037736,34,0,19,0.022860299795866,2.78947368421053,1,57.5789473684211
"21",1,2,2,60,755,0.426553672316384,12.5833333333333,12.5833333333333,12.5833333333333,1.49302284588014,0.399444479510095,0.416666666666667,0,0.583333333333333,25,0,35,0.00491122808307409,1.71428571428571,1,36.1428571428571
"22",1,2,3,65,783,0.376442307692308,12.0461538461538,12.0461538461538,12.0461538461538,1.54334360337199,0.476976658025851,0.646153846153846,0,0.353846153846154,42,0,23,0,2.82608695652174,1,53.9565217391304
"23",1,2,4,72,876,0.342723004694836,12.1666666666667,12.1666666666667,12.1666666666667,1.58279491174153,0.475269093436994,0.430555555555556,0,0.569444444444444,31,0,41,0.0324423760175705,1.75609756097561,1,30.8048780487805
"24",1,2,5,78,882,0.293706293706294,11.3076923076923,11.3076923076923,11.3076923076923,1.73158317862664,0.501949899242729,0.41025641025641,0.0128205128205128,0.576923076923077,32,1,45,0,1.69565217391304,1.01298701298701,25.6086956521739
"25",1,2,6,81,1257,0.387962962962963,15.5185185185185,15.5185185185185,15.5185185185185,1.49628986198729,0.470462121051691,0.419753086419753,0,0.580246913580247,34,0,47,0.00360434898175299,1.72340425531915,1,33.7234042553191
"26",1,2,7,83,1356,0.398471936526594,16.3373493975904,16.3373493975904,16.3373493975904,1.54947151849688,0.406498518111738,0.650602409638554,0,0.349397590361446,54,0,29,0.0161048527806997,2.86206896551724,1,56.7586206896552
"27",1,2,8,85,1364,0.382072829131653,16.0470588235294,16.0470588235294,16.0470588235294,1.55723242845271,0.441788437438405,0.647058823529412,0,0.352941176470588,55,0,30,0.0166439786553383,2.83333333333333,1,53.4333333333333
"28",1,2,9,88,1445,0.37748171368861,16.4204545454545,16.4204545454545,16.4204545454545,1.52386892297096,0.451287146410295,0.386363636363636,0,0.613636363636364,34,0,54,0.0156260132789612,1.62962962962963,1,31.462962962963
"29",1,2,10,88,1535,0.400992685475444,17.4431818181818,17.4431818181818,17.4431818181818,1.54246392173082,0.398976477760624,0.431818181818182,0,0.568181818181818,38,0,50,0.00922386907041073,1.76,1,34.9
"30",1,2,11,91,1700,0.415140415140415,18.6813186813187,18.6813186813187,18.6813186813187,1.42416582759813,0.453572346924563,0.362637362637363,0,0.637362637362637,33,0,58,0,1.56896551724138,1,33.1551724137931
"31",1,2,12,92,1704,0.407071189679885,18.5217391304348,18.5217391304348,18.5217391304348,1.4849381708938,0.436827283559936,0.402173913043478,0,0.597826086956522,37,0,55,0.00460631167516112,1.67272727272727,1,35
"32",1,2,13,94,1735,0.396934339967971,18.4574468085106,18.4574468085106,18.4574468085106,1.48586269457163,0.440627304573859,0.393617021276596,0,0.606382978723404,37,0,57,0.0139044597744942,1.64912280701754,1,33.2982456140351
"33",1,2,14,95,1730,0.387458006718925,18.2105263157895,18.2105263157895,18.2105263157895,1.56650700373331,0.388534709530328,0.421052631578947,0,0.578947368421053,40,0,55,0.0171836465597153,1.72727272727273,1,32.9272727272727
"34",1,2,15,99,1962,0.404452690166976,19.8181818181818,19.8181818181818,19.8181818181818,1.46368200703507,0.441089948245839,0.393939393939394,0,0.606060606060606,39,0,60,0,1.65,1,34.0333333333333
"35",1,2,16,99,1992,0.410636982065553,20.1212121212121,20.1212121212121,20.1212121212121,1.46015469547699,0.439861281905047,0.383838383838384,0,0.616161616161616,38,0,61,0,1.62295081967213,1,33.4918032786885
"36",1,2,17,99,2009,0.414141414141414,20.2929292929293,20.2929292929293,20.2929292929293,1.45457741118023,0.428630728814513,0.383838383838384,0,0.616161616161616,38,0,61,0,1.62295081967213,1,33.4918032786885
"37",1,2,18,101,1931,0.382376237623762,19.1188118811881,19.1188118811881,19.1188118811881,1.51307970294332,0.450383228244706,0.396039603960396,0,0.603960396039604,40,0,61,0.0147184543311596,1.65573770491803,1,32.1147540983607
"38",1,2,19,102,2044,0.396816152203456,20.0392156862745,20.0392156862745,20.0392156862745,1.49191599476257,0.436842287793681,0.392156862745098,0,0.607843137254902,40,0,62,0.0139388246461749,1.64516129032258,1,32.9677419354839
"39",1,3,1,47,508,0.469935245143386,10.8085106382979,10.8085106382979,10.8085106382979,1.36339673334063,0.487525916071442,0.617021276595745,0,0.382978723404255,29,0,18,0,2.61111111111111,1,58.8888888888889
"40",1,3,2,52,487,0.367269984917044,9.36538461538461,9.36538461538461,9.36538461538461,1.5216979557379,0.504395767518056,0.403846153846154,0.0192307692307692,0.576923076923077,21,1,30,0.00931192934513092,1.67741935483871,1.01960784313726,31.9032258064516
"41",1,3,3,68,1028,0.451273046532046,15.1176470588235,15.1176470588235,15.1176470588235,1.38703631086341,0.398452109496945,0.382352941176471,0,0.617647058823529,26,0,42,0.0149032343178988,1.61904761904762,1,38.0952380952381
"42",1,3,4,69,915,0.39002557544757,13.2608695652174,13.2608695652174,13.2608695652174,1.59746883113752,0.39198016528125,0.391304347826087,0,0.608695652173913,27,0,42,0.00894385855644941,1.64285714285714,1,31.5952380952381
"43",1,3,5,76,1149,0.403157894736842,15.1184210526316,15.1184210526316,15.1184210526316,1.54674263912538,0.391981340203831,0.434210526315789,0,0.565789473684211,33,0,43,0.00574115011841059,1.76744186046512,1,35.2558139534884
"44",1,3,6,77,1287,0.43984962406015,16.7142857142857,16.7142857142857,16.7142857142857,1.41531012862474,0.410724728952136,0.597402597402597,0,0.402597402597403,46,0,31,0,2.48387096774194,1,55.1290322580645
"45",1,3,7,82,1265,0.380909364649202,15.4268292682927,15.4268292682927,15.4268292682927,1.53275478550105,0.45655076934317,0.402439024390244,0,0.597560975609756,33,0,49,0.00767890177667141,1.6734693877551,1,31.5918367346939
"46",1,3,8,84,1355,0.388697647733792,16.1309523809524,16.1309523809524,16.1309523809524,1.50116922513807,0.448769759275143,0.392857142857143,0,0.607142857142857,33,0,51,0.0172404944896698,1.64705882352941,1,32.7450980392157
"47",1,3,9,87,1424,0.380646885859396,16.367816091954,16.367816091954,16.367816091954,1.48940893502983,0.473987420332873,0.390804597701149,0,0.609195402298851,34,0,53,0,1.64150943396226,1,33.0754716981132
"48",1,3,10,93,1732,0.404862085086489,18.6236559139785,18.6236559139785,18.6236559139785,1.45399784161553,0.445175413030079,0.387096774193548,0,0.612903225806452,36,0,57,0.0157362371683121,1.63157894736842,1,33.5964912280702
"49",1,3,11,94,1744,0.398993365362617,18.5531914893617,18.5531914893617,18.5531914893617,1.47859527421448,0.435490199862563,0.404255319148936,0,0.595744680851064,38,0,56,0,1.67857142857143,1,33.7142857142857
"50",1,3,12,94,1681,0.384580187600091,17.8829787234043,17.8829787234043,17.8829787234043,1.5127380185143,0.438306456368858,0.404255319148936,0,0.595744680851064,38,0,56,0.0159792136400938,1.67857142857143,1,32.0535714285714
"51",1,3,13,95,1742,0.390145576707727,18.3368421052632,18.3368421052632,18.3368421052632,1.53197847071358,0.435526041740562,0.4,0,0.6,38,0,57,0.00866053625941277,1.66666666666667,1,32.4736842105263
"52",1,3,14,96,1796,0.393859649122807,18.7083333333333,18.7083333333333,18.7083333333333,1.51965026104137,0.444779262828445,0.635416666666667,0,0.364583333333333,61,0,35,0.0153273027390242,2.74285714285714,1,54.3714285714286
"53",1,3,15,96,1732,0.379824561403509,18.0416666666667,18.0416666666667,18.0416666666667,1.52344387921042,0.44312011386118,0.395833333333333,0,0.604166666666667,38,0,58,0.015339408069849,1.6551724137931,1,31.8793103448276
"54",1,3,16,98,1905,0.400799495055754,19.4387755102041,19.4387755102041,19.4387755102041,1.48516550464867,0.433569796093623,0.408163265306122,0,0.591836734693878,40,0,58,0,1.68965517241379,1,34.3793103448276
"55",1,3,17,99,1871,0.385693671407957,18.8989898989899,18.8989898989899,18.8989898989899,1.52298960236501,0.430894846773527,0.393939393939394,0,0.606060606060606,39,0,60,0,1.65,1,32.2333333333333
"56",1,3,18,100,2009,0.405858585858586,20.09,20.09,20.09,1.46543593365339,0.439387433181897,0.38,0,0.62,38,0,62,0,1.61290322580645,1,32.9677419354839
"57",1,3,19,102,2044,0.396816152203456,20.0392156862745,20.0392156862745,20.0392156862745,1.49191599476257,0.436842287793681,0.392156862745098,0,0.607843137254902,40,0,62,0.0139388246461749,1.64516129032258,1,32.9677419354839
"58",1,4,1,49,511,0.43452380952381,10.4285714285714,10.4285714285714,10.4285714285714,1.50817967424905,0.385057016539257,0.63265306122449,0,0.36734693877551,31,0,18,0.032013863325119,2.72222222222222,1,55.0555555555556
"59",1,4,2,58,646,0.390804597701149,11.1379310344828,11.1379310344828,11.1379310344828,1.6644204153828,0.344438946595964,0.689655172413793,0,0.310344827586207,40,0,18,0.0111665986478329,3.22222222222222,1,60.8333333333333
"60",1,4,3,61,854,0.466666666666667,14,14,14,1.28458945505061,0.414860028849991,0.327868852459016,0,0.672131147540984,20,0,41,0,1.48780487804878,1,37.4634146341463
"61",1,4,4,69,1030,0.439045183290708,14.9275362318841,14.9275362318841,14.9275362318841,1.39631062838638,0.440832233335392,0.376811594202899,0,0.623188405797101,26,0,43,0,1.6046511627907,1,34.8372093023256
"62",1,4,5,73,1037,0.394596651445967,14.2054794520548,14.2054794520548,14.2054794520548,1.49965635765014,0.42236553085873,0.410958904109589,0,0.589041095890411,30,0,43,0,1.69767441860465,1,33.7906976744186
"63",1,4,6,75,1157,0.416936936936937,15.4266666666667,15.4266666666667,15.4266666666667,1.50454218787162,0.404982916037891,0.413333333333333,0,0.586666666666667,31,0,44,0.00905954372137785,1.70454545454545,1,34.3181818181818
"64",1,4,7,76,1139,0.399649122807018,14.9868421052632,14.9868421052632,14.9868421052632,1.45309826390649,0.456534747038622,0.394736842105263,0,0.605263157894737,30,0,46,0.0161583051085472,1.65217391304348,1,32.9347826086956
"65",1,4,8,80,1234,0.390506329113924,15.425,15.425,15.425,1.4516843669899,0.460705331158936,0.3875,0,0.6125,31,0,49,0,1.63265306122449,1,33.7551020408163
"66",1,4,9,82,1324,0.39867509786209,16.1463414634146,16.1463414634146,16.1463414634146,1.49802363462499,0.412904218180918,0.414634146341463,0,0.585365853658537,34,0,48,0.0197353363037109,1.70833333333333,1,35.125
"67",1,4,10,85,1369,0.383473389355742,16.1058823529412,16.1058823529412,16.1058823529412,1.58470732601876,0.410962808512635,0.658823529411765,0,0.341176470588235,56,0,29,0.0196812972426414,2.93103448275862,1,55.448275862069
"68",1,4,11,85,1522,0.426330532212885,17.9058823529412,17.9058823529412,17.9058823529412,1.50484325547859,0.386791194897276,0.635294117647059,0,0.364705882352941,54,0,31,0,2.74193548387097,1,56.7741935483871
"69",1,4,12,88,1555,0.406217345872518,17.6704545454545,17.6704545454545,17.6704545454545,1.46470562479905,0.442595880327303,0.420454545454545,0,0.579545454545455,37,0,51,0.0126464813947678,1.72549019607843,1,35.1960784313725
"70",1,4,13,88,1480,0.38662486938349,16.8181818181818,16.8181818181818,16.8181818181818,1.51899221415593,0.424151053994866,0.363636363636364,0,0.636363636363636,32,0,56,0.0168168134987354,1.57142857142857,1,30.8214285714286
"71",1,4,14,88,1431,0.373824451410658,16.2613636363636,16.2613636363636,16.2613636363636,1.43895245691819,0.511499453195278,0.409090909090909,0,0.590909090909091,36,0,52,0.00401489995419979,1.69230769230769,1,33.3269230769231
"72",1,4,15,92,1570,0.37505972288581,17.0652173913043,17.0652173913043,17.0652173913043,1.5569536452673,0.442095357580165,0.41304347826087,0,0.58695652173913,38,0,54,0.0152202825993299,1.7037037037037,1,31.5185185185185
"73",1,4,16,94,1693,0.387325554792954,18.0106382978723,18.0106382978723,18.0106382978723,1.5298438929928,0.417443756868592,0.393617021276596,0,0.606382978723404,37,0,57,0.016081441193819,1.64912280701754,1,32.2105263157895
"74",1,4,17,97,1983,0.42590206185567,20.4432989690722,20.4432989690722,20.4432989690722,1.43082098796152,0.425089672688633,0.381443298969072,0,0.618556701030928,37,0,60,0,1.61666666666667,1,34.0333333333333
"75",1,4,18,99,1991,0.410430839002268,20.1111111111111,20.1111111111111,20.1111111111111,1.46070873621895,0.42955796573128,0.383838383838384,0,0.616161616161616,38,0,61,0,1.62295081967213,1,33.4918032786885
"76",1,4,19,102,2044,0.396816152203456,20.0392156862745,20.0392156862745,20.0392156862745,1.49191599476257,0.436842287793681,0.392156862745098,0,0.607843137254902,40,0,62,0.0139388246461749,1.64516129032258,1,32.9677419354839
"77",1,5,1,42,402,0.466898954703833,9.57142857142857,9.57142857142857,9.57142857142857,1.50257635802161,0.383453948190223,0.642857142857143,0,0.357142857142857,27,0,15,0,2.8,1,66.6666666666667
"78",1,5,2,58,499,0.301875378100423,8.60344827586207,8.60344827586207,8.60344827586207,1.74585618771125,0.45406656171492,0.672413793103448,0,0.327586206896552,39,0,19,0.0537126064300537,3.05263157894737,1,48.2631578947368
"79",1,5,3,67,991,0.448213478064224,14.7910447761194,14.7910447761194,14.7910447761194,1.39450660620681,0.447309951797185,0.597014925373134,0,0.402985074626866,40,0,27,0.007764614187181,2.48148148148148,1,54.2962962962963
"80",1,5,4,69,950,0.404944586530264,13.768115942029,13.768115942029,13.768115942029,1.44390801649925,0.467588539078043,0.391304347826087,0,0.608695652173913,27,0,42,0.0130631551146507,1.64285714285714,1,34.5476190476191
"81",1,5,5,71,1077,0.433400402414487,15.169014084507,15.169014084507,15.169014084507,1.43673345417216,0.414098109580845,0.394366197183099,0,0.605633802816901,28,0,43,0.00874406285583973,1.65116279069767,1,35.5813953488372
"82",1,5,6,73,951,0.361872146118721,13.027397260274,13.027397260274,13.027397260274,1.64146652366356,0.430056038109652,0.438356164383562,0,0.561643835616438,32,0,41,0.00202566734515131,1.78048780487805,1,31.0243902439024
"83",1,5,7,74,1001,0.370603480192521,13.527027027027,13.527027027027,13.527027027027,1.51385830539583,0.450792634062644,0.391891891891892,0,0.608108108108108,29,0,45,0.024187108501792,1.64444444444444,1,30.5777777777778
"84",1,5,8,80,1357,0.429430379746835,16.9625,16.9625,16.9625,1.39255355440572,0.464337715522805,0.6,0,0.4,48,0,32,0.0158334672451019,2.5,1,53.28125
"85",1,5,9,85,1417,0.396918767507003,16.6705882352941,16.6705882352941,16.6705882352941,1.53095260855842,0.452162956588811,0.647058823529412,0,0.352941176470588,55,0,30,0.00752407591789961,2.83333333333333,1,56.4666666666667
"86",1,5,10,88,1515,0.39576802507837,17.2159090909091,17.2159090909091,17.2159090909091,1.49802136692684,0.434357445522795,0.409090909090909,0,0.590909090909091,36,0,52,0,1.69230769230769,1,33.9038461538462
"87",1,5,11,89,1619,0.413432073544433,18.1910112359551,18.1910112359551,18.1910112359551,1.44670729220808,0.438908189332388,0.382022471910112,0,0.617977528089888,34,0,55,0.0126523720100522,1.61818181818182,1,33.4909090909091
"88",1,5,12,91,1712,0.418070818070818,18.8131868131868,18.8131868131868,18.8131868131868,1.45212326344453,0.418979844227484,0.395604395604396,0,0.604395604395604,36,0,55,0.0158194955438375,1.65454545454545,1,34.9818181818182
"89",1,5,13,94,1710,0.391214824982841,18.1914893617021,18.1914893617021,18.1914893617021,1.49311087682153,0.445876556984405,0.393617021276596,0,0.606382978723404,37,0,57,0.0148953218013048,1.64912280701754,1,32.8771929824561
"90",1,5,14,95,1778,0.398208286674132,18.7157894736842,18.7157894736842,18.7157894736842,1.50871078199725,0.409273408328159,0.389473684210526,0,0.610526315789474,37,0,58,0.0152268763631582,1.63793103448276,1,32.8620689655172
"91",1,5,15,98,1931,0.406269724384599,19.7040816326531,19.7040816326531,19.7040816326531,1.47490693660468,0.43304662204412,0.387755102040816,0,0.612244897959184,38,0,60,0.0143451206386089,1.63333333333333,1,33.2666666666667
"92",1,5,16,98,1866,0.392594151062487,19.0408163265306,19.0408163265306,19.0408163265306,1.50706103830492,0.437712360546214,0.397959183673469,0,0.602040816326531,39,0,59,0.0139437485486269,1.66101694915254,1,32.8305084745763
"93",1,5,17,101,2016,0.399207920792079,19.960396039604,19.960396039604,19.960396039604,1.50190570343164,0.44103926789583,0.396039603960396,0,0.603960396039604,40,0,61,0.00425056740641594,1.65573770491803,1,33.1311475409836
