"","s_type","r","area","model","a","a.std.err","a.tval","a.pval","b","b.std.err","b.tval","b.pval","fraction"
"6686",4,94,19,"mod2",NA,NA,NA,NA,67.9526511348692,1.61062893987943,42.1901342092834,3.69050926886924e-34,1
"6705",4,95,19,"mod2",NA,NA,NA,NA,67.9526511348692,1.61062893987943,42.1901342092834,3.69050926886924e-34,1
"6724",4,96,19,"mod2",NA,NA,NA,NA,67.9526511348692,1.61062893987943,42.1901342092834,3.69050926886924e-34,1
"6743",4,97,19,"mod2",NA,NA,NA,NA,67.9526511348692,1.61062893987943,42.1901342092834,3.69050926886924e-34,1
"6762",4,98,19,"mod2",NA,NA,NA,NA,67.9526511348692,1.61062893987943,42.1901342092834,3.69050926886924e-34,1
"6781",4,99,19,"mod2",NA,NA,NA,NA,67.9526511348692,1.61062893987943,42.1901342092834,3.69050926886924e-34,1
"6800",4,100,19,"mod2",NA,NA,NA,NA,67.9526511348692,1.61062893987943,42.1901342092834,3.69050926886924e-34,1
"6801",5,1,1,"mod2",NA,NA,NA,NA,31.839801029831,3.99575315331074,7.96841041180177,0.00134396605752973,0.74
"6810",5,2,1,"mod2",NA,NA,NA,NA,52.104509253169,8.51951882755579,6.1158981285,0.00361921107330023,0.74
"6819",5,3,1,"mod2",NA,NA,NA,NA,50.4657650727081,6.83288962084314,7.38571349356598,0.00179177848057944,0.74
"6828",5,4,1,"mod2",NA,NA,NA,NA,40.5673190492171,5.16149947374253,7.85959957093676,0.000224440420627158,0.74
"6846",5,6,1,"mod2",NA,NA,NA,NA,50.4657650727081,6.83288962084314,7.38571349356598,0.00179177848057944,0.74
"6855",5,7,1,"mod2",NA,NA,NA,NA,40.5673190492171,5.16149947374253,7.85959957093676,0.000224440420627158,0.74
"6864",5,8,1,"mod2",NA,NA,NA,NA,40.5673190492171,5.16149947374253,7.85959957093676,0.000224440420627158,0.74
"6873",5,9,1,"mod2",NA,NA,NA,NA,50.4657650727081,6.83288962084314,7.38571349356598,0.00179177848057944,0.74
"6882",5,10,1,"mod2",NA,NA,NA,NA,50.4657650727081,6.83288962084314,7.38571349356598,0.00179177848057944,0.74
"6891",5,11,1,"mod2",NA,NA,NA,NA,60.450706474036,7.47754949067468,8.08429373144566,0.000469253547807229,0.74
"6900",5,12,1,"mod2",NA,NA,NA,NA,50.4657650727081,6.83288962084314,7.38571349356598,0.00179177848057944,0.74
"6909",5,13,1,"mod2",NA,NA,NA,NA,43.9328810884599,6.20025058939833,7.08566217687714,0.000866796832192441,0.74
"6918",5,14,1,"mod2",NA,NA,NA,NA,43.9328810884599,6.20025058939833,7.08566217687714,0.000866796832192441,0.74
"6927",5,15,1,"mod2",NA,NA,NA,NA,43.9328810884599,6.20025058939833,7.08566217687714,0.000866796832192441,0.74
"6936",5,16,1,"mod2",NA,NA,NA,NA,31.839801029831,3.99575315331074,7.96841041180177,0.00134396605752973,0.74
"6954",5,18,1,"mod2",NA,NA,NA,NA,40.5673190492171,5.16149947374253,7.85959957093676,0.000224440420627158,0.74
"6981",5,21,1,"mod2",NA,NA,NA,NA,52.104509253169,8.51951882755579,6.1158981285,0.00361921107330023,0.74
"6990",5,22,1,"mod2",NA,NA,NA,NA,60.450706474036,7.47754949067468,8.08429373144566,0.000469253547807229,0.74
"6999",5,23,1,"mod2",NA,NA,NA,NA,43.9328810884599,6.20025058939833,7.08566217687714,0.000866796832192441,0.74
"7008",5,24,1,"mod2",NA,NA,NA,NA,52.104509253169,8.51951882755579,6.1158981285,0.00361921107330023,0.74
"7017",5,25,1,"mod2",NA,NA,NA,NA,40.5673190492171,5.16149947374253,7.85959957093676,0.000224440420627158,0.74
"7026",5,26,1,"mod2",NA,NA,NA,NA,31.839801029831,3.99575315331074,7.96841041180177,0.00134396605752973,0.74
"7035",5,27,1,"mod2",NA,NA,NA,NA,40.5673190492171,5.16149947374253,7.85959957093676,0.000224440420627158,0.74
"7053",5,29,1,"mod2",NA,NA,NA,NA,43.9328810884599,6.20025058939833,7.08566217687714,0.000866796832192441,0.74
"7071",5,31,1,"mod2",NA,NA,NA,NA,42.800888926568,5.56770584618727,7.68734737591746,0.00154018745717108,0.74
"7089",5,33,1,"mod2",NA,NA,NA,NA,31.839801029831,3.99575315331074,7.96841041180177,0.00134396605752973,0.74
"7098",5,34,1,"mod2",NA,NA,NA,NA,52.104509253169,8.51951882755579,6.1158981285,0.00361921107330023,0.74
"7107",5,35,1,"mod2",NA,NA,NA,NA,52.104509253169,8.51951882755579,6.1158981285,0.00361921107330023,0.74
"7116",5,36,1,"mod2",NA,NA,NA,NA,52.104509253169,8.51951882755579,6.1158981285,0.00361921107330023,0.74
"7125",5,37,1,"mod2",NA,NA,NA,NA,31.839801029831,3.99575315331074,7.96841041180177,0.00134396605752973,0.74
"7134",5,38,1,"mod2",NA,NA,NA,NA,40.5673190492171,5.16149947374253,7.85959957093676,0.000224440420627158,0.74
"7143",5,39,1,"mod2",NA,NA,NA,NA,60.450706474036,7.47754949067468,8.08429373144566,0.000469253547807229,0.74
"7152",5,40,1,"mod2",NA,NA,NA,NA,31.839801029831,3.99575315331074,7.96841041180177,0.00134396605752973,0.74
"7161",5,41,1,"mod2",NA,NA,NA,NA,43.9328810884599,6.20025058939833,7.08566217687714,0.000866796832192441,0.74
"7170",5,42,1,"mod2",NA,NA,NA,NA,31.839801029831,3.99575315331074,7.96841041180177,0.00134396605752973,0.74
"7179",5,43,1,"mod2",NA,NA,NA,NA,42.800888926568,5.56770584618727,7.68734737591746,0.00154018745717108,0.74
"7188",5,44,1,"mod2",NA,NA,NA,NA,52.104509253169,8.51951882755579,6.1158981285,0.00361921107330023,0.74
"7197",5,45,1,"mod2",NA,NA,NA,NA,43.9328810884599,6.20025058939833,7.08566217687714,0.000866796832192441,0.74
"7224",5,48,1,"mod2",NA,NA,NA,NA,42.800888926568,5.56770584618727,7.68734737591746,0.00154018745717108,0.74
"7233",5,49,1,"mod2",NA,NA,NA,NA,40.5673190492171,5.16149947374253,7.85959957093676,0.000224440420627158,0.74
"7242",5,50,1,"mod2",NA,NA,NA,NA,43.9328810884599,6.20025058939833,7.08566217687714,0.000866796832192441,0.74
"7251",5,51,1,"mod2",NA,NA,NA,NA,60.450706474036,7.47754949067468,8.08429373144566,0.000469253547807229,0.74
"7269",5,53,1,"mod2",NA,NA,NA,NA,60.450706474036,7.47754949067468,8.08429373144566,0.000469253547807229,0.74
"7278",5,54,1,"mod2",NA,NA,NA,NA,50.4657650727081,6.83288962084314,7.38571349356598,0.00179177848057944,0.74
"7287",5,55,1,"mod2",NA,NA,NA,NA,60.450706474036,7.47754949067468,8.08429373144566,0.000469253547807229,0.74
"7296",5,56,1,"mod2",NA,NA,NA,NA,50.4657650727081,6.83288962084314,7.38571349356598,0.00179177848057944,0.74
"7305",5,57,1,"mod2",NA,NA,NA,NA,60.450706474036,7.47754949067468,8.08429373144566,0.000469253547807229,0.74
"7314",5,58,1,"mod2",NA,NA,NA,NA,43.9328810884599,6.20025058939833,7.08566217687714,0.000866796832192441,0.74
"7323",5,59,1,"mod2",NA,NA,NA,NA,40.5673190492171,5.16149947374253,7.85959957093676,0.000224440420627158,0.74
"7332",5,60,1,"mod2",NA,NA,NA,NA,42.800888926568,5.56770584618727,7.68734737591746,0.00154018745717108,0.74
"7341",5,61,1,"mod2",NA,NA,NA,NA,43.9328810884599,6.20025058939833,7.08566217687714,0.000866796832192441,0.74
"7350",5,62,1,"mod2",NA,NA,NA,NA,40.5673190492171,5.16149947374253,7.85959957093676,0.000224440420627158,0.74
"7359",5,63,1,"mod2",NA,NA,NA,NA,60.450706474036,7.47754949067468,8.08429373144566,0.000469253547807229,0.74
"7368",5,64,1,"mod2",NA,NA,NA,NA,60.450706474036,7.47754949067468,8.08429373144566,0.000469253547807229,0.74
"7377",5,65,1,"mod2",NA,NA,NA,NA,42.800888926568,5.56770584618727,7.68734737591746,0.00154018745717108,0.74
"7386",5,66,1,"mod2",NA,NA,NA,NA,31.839801029831,3.99575315331074,7.96841041180177,0.00134396605752973,0.74
"7431",5,71,1,"mod2",NA,NA,NA,NA,52.104509253169,8.51951882755579,6.1158981285,0.00361921107330023,0.74
"7440",5,72,1,"mod2",NA,NA,NA,NA,52.104509253169,8.51951882755579,6.1158981285,0.00361921107330023,0.74
"7449",5,73,1,"mod2",NA,NA,NA,NA,40.5673190492171,5.16149947374253,7.85959957093676,0.000224440420627158,0.74
"7467",5,75,1,"mod2",NA,NA,NA,NA,42.800888926568,5.56770584618727,7.68734737591746,0.00154018745717108,0.74
"7494",5,78,1,"mod2",NA,NA,NA,NA,43.9328810884599,6.20025058939833,7.08566217687714,0.000866796832192441,0.74
"7512",5,80,1,"mod2",NA,NA,NA,NA,42.800888926568,5.56770584618727,7.68734737591746,0.00154018745717108,0.74
"7521",5,81,1,"mod2",NA,NA,NA,NA,31.839801029831,3.99575315331074,7.96841041180177,0.00134396605752973,0.74
"7530",5,82,1,"mod2",NA,NA,NA,NA,42.800888926568,5.56770584618727,7.68734737591746,0.00154018745717108,0.74
"7539",5,83,1,"mod2",NA,NA,NA,NA,40.5673190492171,5.16149947374253,7.85959957093676,0.000224440420627158,0.74
"7548",5,84,1,"mod2",NA,NA,NA,NA,60.450706474036,7.47754949067468,8.08429373144566,0.000469253547807229,0.74
"7575",5,87,1,"mod2",NA,NA,NA,NA,42.800888926568,5.56770584618727,7.68734737591746,0.00154018745717108,0.74
"7593",5,89,1,"mod2",NA,NA,NA,NA,42.800888926568,5.56770584618727,7.68734737591746,0.00154018745717108,0.74
"7602",5,90,1,"mod2",NA,NA,NA,NA,50.4657650727081,6.83288962084314,7.38571349356598,0.00179177848057944,0.74
"7611",5,91,1,"mod2",NA,NA,NA,NA,42.800888926568,5.56770584618727,7.68734737591746,0.00154018745717108,0.74
"7620",5,92,1,"mod2",NA,NA,NA,NA,40.5673190492171,5.16149947374253,7.85959957093676,0.000224440420627158,0.74
"7629",5,93,1,"mod2",NA,NA,NA,NA,52.104509253169,8.51951882755579,6.1158981285,0.00361921107330023,0.74
"7674",5,98,1,"mod2",NA,NA,NA,NA,40.5673190492171,5.16149947374253,7.85959957093676,0.000224440420627158,0.74
"7683",5,99,1,"mod2",NA,NA,NA,NA,50.4657650727081,6.83288962084314,7.38571349356598,0.00179177848057944,0.74
"6802",5,1,2,"mod2",NA,NA,NA,NA,47.3048753889545,3.31407453068299,14.2739322700765,1.9191022579656e-08,0.76
